,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),-0.885826296279839
222,44.7213595499958,0.00129,1.29,0,0.00845,2.3,4.3,0,
223,44.7213595499958,0.00205,1.29,0,0.00809,2.3,4.3,0,
224,44.7213595499958,0.00205,2.05,0,0.0106,2.3,4.3,0,
225,44.7213595499958,0.00325,1.29,0,0.00795,2.3,4.3,0,
226,44.7213595499958,0.00325,2.05,0,0.0101,2.3,4.3,0,
227,44.7213595499958,0.00325,3.25,0.433779080030958,0.0127,2.3,4.3,0.464238047599793,
228,44.7213595499958,0.00515,1.29,0,0.00795,2.3,4.3,0,
229,44.7213595499958,0.00515,2.05,0,0.00989,2.3,4.3,0,
230,44.7213595499958,0.00515,3.25,0.428480915502183,0.0121,2.3,4.3,0.442136406898499,
231,44.7213595499958,0.00515,5.15,0.476233725992294,0.0155,2.3,4.3,0.495596617460251,
232,44.7213595499958,0.00815,1.29,0,0.00802,2.3,4.3,0,
233,44.7213595499958,0.00815,2.05,0,0.00988,2.3,4.3,0,
234,44.7213595499958,0.00815,3.25,0.413263314229196,0.0119,2.3,4.3,0.418584823608398,
235,44.7213595499958,0.00815,5.15,0.46067898698848,0.0149,2.3,4.3,0.470869064331055,
236,44.7213595499958,0.00815,8.15,0.491270394341726,0.0193,2.3,4.3,0.513526678085327,
237,44.7213595499958,0.0129,1.29,0,0.00813,2.3,4.3,0,
238,44.7213595499958,0.0129,2.05,0,0.00997,2.3,4.3,0,
239,44.7213595499958,0.0129,3.25,0.394843574421666,0.0119,2.3,4.3,0.396516889333725,
240,44.7213595499958,0.0129,5.15,0.437612704102723,0.0146,2.3,4.3,0.4415363073349,
241,44.7213595499958,0.0129,8.15,0.479552265675643,0.0186,2.3,4.3,0.483548283576965,
242,44.7213595499958,0.0129,12.9,0.507175669826913,0.0245,2.3,4.3,0.516068935394287,
243,44.7213595499958,0.0205,1.29,0,0.00827,2.3,4.3,0,
244,44.7213595499958,0.0205,2.05,0,0.0101,2.3,4.3,0,
245,44.7213595499958,0.0205,3.25,0.374654384074459,0.012,2.3,4.3,0.381460428237915,
246,44.7213595499958,0.0205,5.15,0.414993569082081,0.0146,2.3,4.3,0.41679522395134,
247,44.7213595499958,0.0205,8.15,0.427727558258636,0.0183,2.3,4.3,0.450836598873138,
248,44.7213595499958,0.0205,12.9,0.482074349018074,0.0237,2.3,4.3,0.482028007507324,
249,44.7213595499958,0.0205,20.5,0.476713331939591,0.0316,2.3,4.3,0.504651129245758,
250,44.7213595499958,0.0325,1.29,0,0.00842,2.3,4.3,0,
251,44.7213595499958,0.0325,2.05,0,0.0102,2.3,4.3,0,
252,44.7213595499958,0.0325,3.25,0.354287052868711,0.0121,2.3,4.3,0.372322648763657,
253,44.7213595499958,0.0325,5.15,0.37761776075143,0.0148,2.3,4.3,0.397650986909866,
254,44.7213595499958,0.0325,8.15,0.400284383718048,0.0184,2.3,4.3,0.422582745552063,
255,44.7213595499958,0.0325,12.9,0.434682399094349,0.0234,2.3,4.3,0.446320950984955,
256,44.7213595499958,0.0325,20.5,0.451580380803558,0.0305,2.3,4.3,0.467322617769241,
257,44.7213595499958,0.0325,32.5,0.477809651158126,0.0409,2.3,4.3,0.480340957641602,
258,44.7213595499958,0.0515,2.05,0,0.0103,2.3,4.3,0,
