,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),0.939232725050505
307,44.7213595499958,0.00129,1.29,0,0.00845,1.5,2.5,0,
308,44.7213595499958,0.00205,1.29,0,0.00809,1.5,2.5,0,
309,44.7213595499958,0.00205,2.05,0,0.0106,1.5,2.5,0,
310,44.7213595499958,0.00325,1.29,0,0.00795,1.5,2.5,0,
311,44.7213595499958,0.00325,2.05,0,0.0101,1.5,2.5,0,
312,44.7213595499958,0.00325,3.25,0.473008284998398,0.0127,1.5,2.5,0.464238047599793,
313,44.7213595499958,0.00515,1.29,0,0.00795,1.5,2.5,0,
314,44.7213595499958,0.00515,2.05,0,0.00989,1.5,2.5,0,
315,44.7213595499958,0.00515,3.25,0.46123661571341,0.0121,1.5,2.5,0.442136406898499,
316,44.7213595499958,0.00515,5.15,0.515297730674887,0.0155,1.5,2.5,0.495596617460251,
317,44.7213595499958,0.00815,1.29,0,0.00802,1.5,2.5,0,
318,44.7213595499958,0.00815,2.05,0,0.00988,1.5,2.5,0,
319,44.7213595499958,0.00815,3.25,0.437879256705111,0.0119,1.5,2.5,0.418584823608398,
320,44.7213595499958,0.00815,5.15,0.485501317345572,0.0149,1.5,2.5,0.470869064331055,
321,44.7213595499958,0.00815,8.15,0.525055748622554,0.0193,1.5,2.5,0.513526678085327,
322,44.7213595499958,0.0129,1.29,0,0.00813,1.5,2.5,0,
323,44.7213595499958,0.0129,2.05,0,0.00997,1.5,2.5,0,
324,44.7213595499958,0.0129,3.25,0.40155775338981,0.0119,1.5,2.5,0.396516889333725,
325,44.7213595499958,0.0129,5.15,0.451991812726994,0.0146,1.5,2.5,0.4415363073349,
326,44.7213595499958,0.0129,8.15,0.498780249008366,0.0186,1.5,2.5,0.483548283576965,
327,44.7213595499958,0.0129,12.9,0.537508874901765,0.0245,1.5,2.5,0.516068935394287,
328,44.7213595499958,0.0205,1.29,0,0.00827,1.5,2.5,0,
329,44.7213595499958,0.0205,2.05,0,0.0101,1.5,2.5,0,
330,44.7213595499958,0.0205,3.25,0.4060137791355,0.012,1.5,2.5,0.381460428237915,
331,44.7213595499958,0.0205,5.15,0.421426270846593,0.0146,1.5,2.5,0.41679522395134,
332,44.7213595499958,0.0205,8.15,0.466505177969165,0.0183,1.5,2.5,0.450836598873138,
333,44.7213595499958,0.0205,12.9,0.492485117534849,0.0237,1.5,2.5,0.482028007507324,
334,44.7213595499958,0.0205,20.5,0.528873778562559,0.0316,1.5,2.5,0.504651129245758,
335,44.7213595499958,0.0325,1.29,0,0.00842,1.5,2.5,0,
336,44.7213595499958,0.0325,2.05,0,0.0102,1.5,2.5,0,
337,44.7213595499958,0.0325,3.25,0.386140697577661,0.0121,1.5,2.5,0.372322648763657,
338,44.7213595499958,0.0325,5.15,0.408308268902695,0.0148,1.5,2.5,0.397650986909866,
339,44.7213595499958,0.0325,8.15,0.429910286656298,0.0184,1.5,2.5,0.422582745552063,
340,44.7213595499958,0.0325,12.9,0.465288270646591,0.0234,1.5,2.5,0.446320950984955,
341,44.7213595499958,0.0325,20.5,0.484746273563036,0.0305,1.5,2.5,0.467322617769241,
342,44.7213595499958,0.0325,32.5,0.498135321397291,0.0409,1.5,2.5,0.480340957641602,
343,44.7213595499958,0.0515,1.29,0,0.00856,1.5,2.5,0,
344,44.7213595499958,0.0515,2.05,0,0.0103,1.5,2.5,0,
345,44.7213595499958,0.0515,3.25,0.371233044545398,0.0123,1.5,2.5,0.363338619470596,
346,44.7213595499958,0.0515,5.15,0.386521136072664,0.0151,1.5,2.5,0.381677895784378,
347,44.7213595499958,0.0515,8.15,0.402322642012017,0.0187,1.5,2.5,0.399321973323822,
348,44.7213595499958,0.0515,12.9,0.425778761064275,0.0235,1.5,2.5,0.415437668561935,
349,44.7213595499958,0.0515,20.5,0.444953311295861,0.0303,1.5,2.5,0.429978668689728,
350,44.7213595499958,0.0515,32.5,0.451626138401211,0.04,1.5,2.5,0.441465467214584,
351,44.7213595499958,0.0515,51.5,0.461086556303122,0.0541,1.5,2.5,0.447164922952652,
352,44.7213595499958,0.0815,1.29,0,0.00893,2.5,2.5,0,
353,44.7213595499958,0.0815,2.05,0,0.0105,1.5,2.5,0,
354,44.7213595499958,0.0815,3.25,0.377677816196612,0.0126,1.5,2.5,0.360175013542175,
355,44.7213595499958,0.0815,5.15,0.373372597249904,0.0154,1.5,2.5,0.370697855949402,
356,44.7213595499958,0.0815,8.15,0.386822891525976,0.0191,1.5,2.5,0.380076289176941,
357,44.7213595499958,0.0815,12.9,0.404955106517637,0.024,1.5,2.5,0.388607412576675,
358,44.7213595499958,0.0815,20.5,0.404549752939448,0.0305,1.5,2.5,0.396104276180267,
359,44.7213595499958,0.0815,32.5,0.412437381872211,0.0397,1.5,2.5,0.402127951383591,
360,44.7213595499958,0.0815,51.5,0.413807265484785,0.0528,1.5,2.5,0.406109899282455,
361,44.7213595499958,0.0815,81.5,0.410022856156323,0.072,1.5,2.5,0.405858427286148,
362,44.7213595499958,0.129,1.29,0,0.00926,2.5,2.5,0,
363,44.7213595499958,0.129,2.05,0,0.0108,2.5,2.5,0,
364,44.7213595499958,0.129,3.25,0.373253743038957,0.0129,1.5,2.5,0.360852628946304,
365,44.7213595499958,0.129,5.15,0.381163248251113,0.0158,1.5,2.5,0.363948225975037,
366,44.7213595499958,0.129,8.15,0.362820653779428,0.0196,1.5,2.5,0.365711808204651,
367,44.7213595499958,0.129,12.9,0.378622933807475,0.0247,1.5,2.5,0.366860747337341,
368,44.7213595499958,0.129,20.5,0.368166453364989,0.0313,1.5,2.5,0.367387622594833,
369,44.7213595499958,0.129,32.5,0.389011232700172,0.0404,1.5,2.5,0.367374151945114,
370,44.7213595499958,0.129,51.5,0.372233438193185,0.0529,1.5,2.5,0.366569101810455,
371,44.7213595499958,0.129,81.5,0.375561381135045,0.0713,1.5,2.5,0.364426523447037,
372,44.7213595499958,0.129,129,0.365607960953396,0.0959,1.5,2.5,0.359307050704956,
373,44.7213595499958,0.205,1.29,0,0.0101,2.5,2.5,0,
374,44.7213595499958,0.205,2.05,0,0.0113,2.5,2.5,0,
375,44.7213595499958,0.205,3.25,0.359351390317834,0.0135,2.5,2.5,0.346639633178711,
376,44.7213595499958,0.205,5.15,0.350515685139047,0.0167,1.5,2.5,0.342028588056564,
377,44.7213595499958,0.205,8.15,0.350741032104402,0.0207,1.5,2.5,0.337473958730698,
378,44.7213595499958,0.205,12.9,0.344259240601105,0.026,1.5,2.5,0.33209028840065,
379,44.7213595499958,0.205,20.5,0.338429549276123,0.0333,1.5,2.5,0.326519817113876,
380,44.7213595499958,0.205,32.5,0.325891826619586,0.0428,1.5,2.5,0.320828825235367,
381,44.7213595499958,0.205,51.5,0.324824091798351,0.0555,1.5,2.5,0.315179705619812,
382,44.7213595499958,0.205,81.5,0.31605922975639,0.0734,1.5,2.5,0.30933803319931,
383,44.7213595499958,0.205,129,0.306178976748875,0.0977,1.5,2.5,0.302753955125809,
384,44.7213595499958,0.205,205,0.294014747133122,0.134,1.5,2.5,0.293878048658371,
385,44.7213595499958,0.325,1.29,0,0.0208,2.5,2.5,0,
386,44.7213595499958,0.325,2.05,0,0.014,2.5,2.5,0,
387,44.7213595499958,0.325,3.25,0.287266570691732,0.0156,2.5,2.5,0.286216109991074,
388,44.7213595499958,0.325,5.15,0.278493290155296,0.0191,2.5,2.5,0.276254236698151,
389,44.7213595499958,0.325,8.15,0.276006969203158,0.0239,1.5,2.5,0.264767110347748,
390,44.7213595499958,0.325,12.9,0.255131518345326,0.0302,1.5,2.5,0.254103183746338,
