    i          rs           x          Q2       sigma        stat        syst        norm
   68     140.7124700       0.6045670    1000.0000000       0.0626894       7.6696394       2.0000000       2.3000000
   69     140.7124700       0.8539730    1000.0000000       0.0028553      31.6227766       2.0000000       2.3000000
   70     140.7124700       0.1075090    1400.0000000       0.5924612       0.6819948       2.0000000       2.3000000
   71     140.7124700       0.1518600    1400.0000000       0.5808670       0.6920455       2.0000000       2.3000000
   72     140.7124700       0.2145080    1400.0000000       0.5215892       0.7324517       2.0000000       2.3000000
   73     140.7124700       0.3030010    1400.0000000       0.3971026       0.8690715       2.0000000       2.3000000
   74     140.7124700       0.4280000    1400.0000000       0.2206960       1.1455742       2.0000000       2.3000000
   75     140.7124700       0.6045670    1400.0000000       0.0627521       2.2304976       2.0000000       2.3000000
   76     140.7124700       0.8539730    1400.0000000       0.0040948      10.5409187       2.0000000       2.3000000
   77     140.7124700       0.2145080    3000.0000000       0.4635937       0.9386455       2.0000000       2.3000000
   78     140.7124700       0.3030010    3000.0000000       0.3528805       1.0617891       2.0000000       2.3000000
   79     140.7124700       0.4280000    3000.0000000       0.1990852       1.4271173       2.0000000       2.3000000
   80     140.7124700       0.6045670    3000.0000000       0.0585392       2.7317948       2.0000000       2.3000000
   81     140.7124700       0.8539730    3000.0000000       0.0043337      10.5409187       2.0000000       2.3000000
   82     140.7124700       0.3030010    5000.0000000       0.3545565       1.1138632       2.0000000       2.3000000
   83     140.7124700       0.4280000    5000.0000000       0.1887730       1.2422532       2.0000000       2.3000000
   84     140.7124700       0.6045670    5000.0000000       0.0501192       2.6444276       2.0000000       2.3000000
   85     140.7124700       0.8539730    5000.0000000       0.0024113      15.8113883       2.0000000       2.3000000
   86     140.7124700       0.4280000    9000.0000000       0.1745896       2.5819875       2.0000000       2.3000000
   87     140.7124700       0.6045670    9000.0000000       0.0492326       1.6158498       2.0000000       2.3000000
   88     140.7124700       0.8539730    9000.0000000       0.0029162       6.9006615       2.0000000       2.3000000
