,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),-0.156825255307617
181,63.2455532033676,0.000815,1.29,0,0.00777,1.5,2.5,0,
182,63.2455532033676,0.00129,1.29,0,0.00756,1.5,2.5,0,
183,63.2455532033676,0.00129,2.05,0,0.00968,1.5,2.5,0,
184,63.2455532033676,0.00205,1.29,0,0.00753,1.5,2.5,0,
185,63.2455532033676,0.00205,2.05,0,0.00944,1.5,2.5,0,
186,63.2455532033676,0.00205,3.25,0.510954015536367,0.0116,1.5,2.5,0.513425052165985,
187,63.2455532033676,0.00325,1.29,0,0.00761,1.5,2.5,0,
188,63.2455532033676,0.00325,2.05,0,0.0094,1.5,2.5,0,
189,63.2455532033676,0.00325,3.25,0.478002217257128,0.0113,1.5,2.5,0.478402853012085,
190,63.2455532033676,0.00325,5.15,0.543146106146135,0.0142,1.5,2.5,0.55155611038208,
191,63.2455532033676,0.00515,1.29,0,0.00774,1.5,2.5,0,
192,63.2455532033676,0.00515,2.05,0,0.00947,1.5,2.5,0,
193,63.2455532033676,0.00515,3.25,0.454422222967242,0.0113,1.5,2.5,0.446904361248016,
194,63.2455532033676,0.00515,5.15,0.521299944758902,0.0139,1.5,2.5,0.513590514659882,
195,63.2455532033676,0.00515,8.15,0.581231943208951,0.0177,1.5,2.5,0.57521915435791,
196,63.2455532033676,0.00815,1.29,0,0.0079,1.5,2.5,0,
197,63.2455532033676,0.00815,2.05,0,0.00962,1.5,2.5,0,
198,63.2455532033676,0.00815,3.25,0.428892937744786,0.0114,1.5,2.5,0.420131385326386,
199,63.2455532033676,0.00815,5.15,0.475071452547573,0.0138,1.5,2.5,0.476527750492096,
200,63.2455532033676,0.00815,8.15,0.534600384450492,0.0173,1.5,2.5,0.531835496425629,
201,63.2455532033676,0.00815,12.9,0.585368834883402,0.0223,1.5,2.5,0.581790864467621,
202,63.2455532033676,0.0129,1.29,0,0.00809,1.5,2.5,0,
203,63.2455532033676,0.0129,2.05,0,0.00981,1.5,2.5,0,
204,63.2455532033676,0.0129,3.25,0.405864346782532,0.0116,1.5,2.5,0.397040724754333,
205,63.2455532033676,0.0129,5.15,0.454900326597083,0.014,1.5,2.5,0.443262875080109,
206,63.2455532033676,0.0129,8.15,0.494225849294605,0.0173,1.5,2.5,0.488905727863312,
207,63.2455532033676,0.0129,12.9,0.52681445652843,0.0219,1.5,2.5,0.53272420167923,
208,63.2455532033676,0.0129,20.5,0.556846891060555,0.0286,1.5,2.5,0.571014046669006,
209,63.2455532033676,0.0205,1.29,0,0.00826,1.5,2.5,0,
210,63.2455532033676,0.0205,2.05,0,0.01,1.5,2.5,0,
211,63.2455532033676,0.0205,3.25,0.378588392628959,0.0118,1.5,2.5,0.381713956594467,
212,63.2455532033676,0.0205,5.15,0.422754765656367,0.0143,1.5,2.5,0.417451858520508,
213,63.2455532033676,0.0205,8.15,0.452607734634286,0.0175,1.5,2.5,0.452699363231659,
214,63.2455532033676,0.0205,12.9,0.496960684064288,0.022,1.5,2.5,0.486865133047104,
215,63.2455532033676,0.0205,20.5,0.512426674632972,0.0283,1.5,2.5,0.518892228603363,
216,63.2455532033676,0.0205,32.5,0.528532196248624,0.0373,1.5,2.5,0.544408857822418,
217,63.2455532033676,0.0325,1.29,0,0.00842,2.5,2.5,0,
218,63.2455532033676,0.0325,2.05,0,0.0102,1.5,2.5,0,
219,63.2455532033676,0.0325,3.25,0.366736110395063,0.012,1.5,2.5,0.372362792491913,
220,63.2455532033676,0.0325,5.15,0.402434155606722,0.0146,1.5,2.5,0.397855162620544,
