,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),-0.337263105522954
75,88.994381845148,0.0815,325,0.393529821309692,0.144,1.5,2.5,0.39594092965126,
76,88.994381845148,0.129,20.5,0.332223380178968,0.0306,1.5,2.5,0.333520084619522,
77,88.994381845148,0.129,32.5,0.34085135084066,0.0388,1.5,2.5,0.333265662193298,
78,88.994381845148,0.129,51.5,0.331083679688842,0.0491,1.5,2.5,0.332686543464661,
79,88.994381845148,0.129,81.5,0.327937575968474,0.063,1.5,2.5,0.331853002309799,
80,88.994381845148,0.129,129,0.321723067321226,0.0823,1.5,2.5,0.330875217914581,
81,88.994381845148,0.129,205,0.32205385805189,0.108,1.5,2.5,0.330078154802322,
82,88.994381845148,0.129,325,0.332905203775356,0.143,1.5,2.5,0.330125898122787,
83,88.994381845148,0.129,515,0.331124636540183,0.2,1.5,2.5,0.33245062828064,
84,88.994381845148,0.205,32.5,0.27359313537225,0.0414,1.5,2.5,0.277462393045425,
85,88.994381845148,0.205,51.5,0.269044824744642,0.053,1.5,2.5,0.272215664386749,
86,88.994381845148,0.205,81.5,0.261430946871541,0.0685,1.5,2.5,0.267226159572601,
87,88.994381845148,0.205,129,0.255276042174759,0.087,1.5,2.5,0.26253354549408,
88,88.994381845148,0.205,205,0.259969314083168,0.116,1.5,2.5,0.258283644914627,
89,88.994381845148,0.205,325,0.253503846429831,0.15,1.5,2.5,0.254992961883545,
90,88.994381845148,0.205,515,0.252410913661015,0.2,1.5,2.5,0.253761202096939,
91,88.994381845148,0.205,815,0.255560876662018,0.272,1.5,2.5,0.257118046283722,
92,88.994381845148,0.325,51.5,0.175817506250055,0.0626,1.5,2.5,0.182280346751213,
93,88.994381845148,0.325,81.5,0.173536942528088,0.0803,1.5,2.5,0.175391405820847,
94,88.994381845148,0.325,129,0.171554129595906,0.104,1.5,2.5,0.169094040989876,
95,88.994381845148,0.325,205,0.16432930460276,0.135,1.5,2.5,0.163388267159462,
96,88.994381845148,0.325,325,0.158399231714425,0.177,1.5,2.5,0.158514052629471,
97,88.994381845148,0.325,515,0.155315944212991,0.235,1.5,2.5,0.154907420277596,
98,88.994381845148,0.325,815,0.149955928267198,0.31,1.5,2.5,0.153724923729897,
99,88.994381845148,0.325,1290,0.153600371626493,0.424,1.5,2.5,0.157574206590652,
100,88.994381845148,0.515,81.5,0.063315351002019,0.126,1.5,2.5,0.06432581692934,
101,88.994381845148,0.515,129,0.059273238851386,0.157,1.5,2.5,0.060060530900955,
102,88.994381845148,0.515,205,0.055083345493318,0.212,1.5,2.5,0.05634705722332,
103,88.994381845148,0.515,325,0.052079495485919,0.275,1.5,2.5,0.053156841546297,
104,88.994381845148,0.515,515,0.04973526038325,0.364,1.5,2.5,0.0505211353302,
105,88.994381845148,0.515,815,0.047952514615593,0.495,1.5,2.5,0.048639010637999,
106,88.994381845148,0.515,1290,0.045105920658725,0.663,1.5,2.5,0.048024453222752,
107,88.994381845148,0.515,2050,0.049118632857116,1.06,1.5,2.5,0.049833778291941,
108,88.994381845148,0.815,129,0.003311715662782,0.514,1.5,2.5,0.003348480211571,
109,88.994381845148,0.815,205,0.002954483111763,0.727,1.5,2.5,0.00295924837701,
110,88.994381845148,0.815,325,0.002662444766318,0.944,1.5,2.5,0.00264713796787,
111,88.994381845148,0.815,515,0.002364169409262,0.908,1.5,2.5,0.002392234746367,
112,88.994381845148,0.815,815,0.002116395933192,1.41,1.5,2.5,0.002193374559283,
113,88.994381845148,0.815,1290,0.002025846397457,2.6,1.5,2.5,0.002051768824458,
114,88.994381845148,0.815,2050,0.001925328123611,2.06,1.5,2.5,0.001988803036511,
115,88.994381845148,0.815,3250,0.002087141636312,3.36,1.5,2.5,0.002051540650427,
