,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),-1.16528835802811
38,140.712472794703,0.00515,5.15,0.486033444664564,0.0125,2.3,4.3,0.518216192722321,
39,140.712472794703,0.00515,8.15,0.564771996580545,0.0151,2.3,4.3,0.58953732252121,
40,140.712472794703,0.00515,12.9,0.631975684607759,0.0185,2.3,4.3,0.66218912601471,
41,140.712472794703,0.00515,20.5,0.690844715896323,0.0232,2.3,4.3,0.734835743904114,
42,140.712472794703,0.00515,32.5,0.766997974967784,0.0297,2.3,4.3,0.8015998005867,
43,140.712472794703,0.00515,51.5,0.814522258854488,0.0388,2.3,4.3,0.854062139987946,
44,140.712472794703,0.00815,3.25,0.417400740976887,0.0109,2.3,4.3,0.420731037855148,
45,140.712472794703,0.00815,5.15,0.451594356369854,0.013,2.3,4.3,0.478131145238876,
46,140.712472794703,0.00815,8.15,0.52196191144159,0.0157,2.3,4.3,0.536448240280151,
47,140.712472794703,0.00815,12.9,0.554896394766149,0.0191,2.3,4.3,0.595362365245819,
48,140.712472794703,0.00815,20.5,0.629409740257922,0.0237,2.3,4.3,0.654284298419952,
49,140.712472794703,0.00815,32.5,0.697895756068025,0.0299,2.3,4.3,0.709871292114258,
50,140.712472794703,0.00815,51.5,0.730208825405227,0.0385,2.3,4.3,0.76095461845398,
51,140.712472794703,0.00815,81.5,0.734358245378941,0.0513,2.3,4.3,0.797710955142975,
52,140.712472794703,0.0129,5.15,0.412874851810891,0.0135,2.3,4.3,0.443937391042709,
53,140.712472794703,0.0129,8.15,0.465416658164695,0.0163,2.3,4.3,0.490420311689377,
54,140.712472794703,0.0129,12.9,0.494661023064795,0.0198,2.3,4.3,0.537124812602997,
55,140.712472794703,0.0129,20.5,0.542267187289906,0.0246,2.3,4.3,0.582959055900574,
56,140.712472794703,0.0129,32.5,0.598119365213724,0.0308,2.3,4.3,0.626574516296387,
57,140.712472794703,0.0129,51.5,0.6250609325903,0.0392,2.3,4.3,0.667784810066223,
58,140.712472794703,0.0129,81.5,0.677807287802583,0.0509,2.3,4.3,0.703579306602478,
59,140.712472794703,0.0129,129,0.689622515744229,0.0684,2.3,4.3,0.726949870586395,
60,140.712472794703,0.0205,8.15,0.422381586207834,0.0169,2.3,4.3,0.453183710575104,
61,140.712472794703,0.0205,12.9,0.464790250159225,0.0207,2.3,4.3,0.488124758005142,
62,140.712472794703,0.0205,20.5,0.520420228925905,0.0255,2.3,4.3,0.522305965423584,
63,140.712472794703,0.0205,32.5,0.514356547079294,0.032,2.3,4.3,0.554350793361664,
64,140.712472794703,0.0205,51.5,0.54756140750534,0.0409,2.3,4.3,0.584684133529663,
65,140.712472794703,0.0205,81.5,0.57050749070664,0.0516,2.3,4.3,0.612079083919525,
66,140.712472794703,0.0205,129,0.613432421981805,0.0679,2.3,4.3,0.63488757610321,
67,140.712472794703,0.0205,205,0.63478643459057,0.0908,2.3,4.3,0.648102521896362,
68,140.712472794703,0.0325,12.9,0.416222054691194,0.0216,2.3,4.3,0.448139429092407,
69,140.712472794703,0.0325,20.5,0.455617015936756,0.0268,2.3,4.3,0.472307085990906,
70,140.712472794703,0.0325,32.5,0.472477151356294,0.0333,2.3,4.3,0.49442595243454,
71,140.712472794703,0.0325,51.5,0.468208374127278,0.0421,2.3,4.3,0.515141487121582,
72,140.712472794703,0.0325,81.5,0.518830028654614,0.0539,2.3,4.3,0.533838093280792,
73,140.712472794703,0.0325,129,0.512879097499547,0.069,2.3,4.3,0.550168097019196,
74,140.712472794703,0.0325,205,0.547143764240465,0.0909,2.3,4.3,0.562854528427124,
75,140.712472794703,0.0325,325,0.541714149983011,0.125,2.3,4.3,0.567456305027008,
76,140.712472794703,0.0515,20.5,0.401420057722041,0.0278,2.3,4.3,0.43116882443428,
77,140.712472794703,0.0515,32.5,0.423945045129825,0.0349,2.3,4.3,0.445120096206665,
78,140.712472794703,0.0515,51.5,0.453026886084393,0.0439,2.3,4.3,0.45771911740303,
79,140.712472794703,0.0515,81.5,0.436581367570597,0.0556,2.3,4.3,0.468835055828095,
80,140.712472794703,0.0515,129,0.456578324294598,0.0719,2.3,4.3,0.478383421897888,
81,140.712472794703,0.0515,205,0.455531542992276,0.0926,2.3,4.3,0.486123532056809,
82,140.712472794703,0.0515,325,0.488383003738838,0.122,2.3,4.3,0.490616083145142,
83,140.712472794703,0.0515,515,0.458062974459161,0.173,2.3,4.3,0.488204509019852,
84,140.712472794703,0.0815,32.5,0.367549329488738,0.0366,2.3,4.3,0.403259992599487,
85,140.712472794703,0.0815,51.5,0.391430552407403,0.0462,2.3,4.3,0.409043073654175,
86,140.712472794703,0.0815,81.5,0.403258466946771,0.0589,2.3,4.3,0.413791090250015,
87,140.712472794703,0.0815,129,0.405548717829965,0.0745,2.3,4.3,0.417617797851563,
88,140.712472794703,0.0815,205,0.407338446723909,0.0969,2.3,4.3,0.420313268899918,
89,140.712472794703,0.0815,325,0.41194835479028,0.124,2.3,4.3,0.421593070030212,
90,140.712472794703,0.0815,515,0.38915356494493,0.166,2.3,4.3,0.419775038957596,
91,140.712472794703,0.0815,815,0.394966365910484,0.226,2.3,4.3,0.410892724990845,
92,140.712472794703,0.129,51.5,0.339003086057419,0.0485,2.3,4.3,0.367519736289978,
93,140.712472794703,0.129,81.5,0.34938880089268,0.0617,2.3,4.3,0.366848021745682,
94,140.712472794703,0.129,129,0.360289613288763,0.0784,2.3,4.3,0.365760684013367,
95,140.712472794703,0.129,205,0.349388888533902,0.102,2.3,4.3,0.364169269800186,
96,140.712472794703,0.129,325,0.330213009475499,0.131,2.3,4.3,0.361960798501968,
97,140.712472794703,0.129,515,0.348582823243686,0.172,2.3,4.3,0.35832205414772,
98,140.712472794703,0.129,815,0.32668834259833,0.235,2.3,4.3,0.351345479488373,
99,140.712472794703,0.129,1290,0.318084832594152,0.314,2.3,4.3,0.336043208837509,
100,140.712472794703,0.205,81.5,0.30120995889919,0.0675,2.3,4.3,0.310216337442398,
101,140.712472794703,0.205,129,0.298008923892686,0.0847,2.3,4.3,0.304987847805023,
102,140.712472794703,0.205,205,0.280872205326134,0.11,2.3,4.3,0.299767285585403,
103,140.712472794703,0.205,325,0.277688591726167,0.14,2.3,4.3,0.294502437114716,
104,140.712472794703,0.205,515,0.281462449527579,0.182,2.3,4.3,0.288822114467621,
105,140.712472794703,0.205,815,0.266723228228735,0.247,2.3,4.3,0.28181466460228,
106,140.712472794703,0.205,1290,0.244736793047866,0.326,2.3,4.3,0.27105700969696,
107,140.712472794703,0.205,2050,0.244524019952295,0.421,2.3,4.3,0.25069397687912,
108,140.712472794703,0.325,129,0.1997362811506,0.102,2.3,4.3,0.209318310022354,
109,140.712472794703,0.325,205,0.19569125894467,0.132,2.3,4.3,0.202162474393845,
110,140.712472794703,0.325,325,0.183283862751176,0.168,2.3,4.3,0.195466369390488,
111,140.712472794703,0.325,515,0.181373488833534,0.213,2.3,4.3,0.189017251133919,
112,140.712472794703,0.325,815,0.177052989905808,0.308,2.3,4.3,0.182452589273453,
113,140.712472794703,0.325,1290,0.16330803989905,0.343,2.3,4.3,0.174865156412125,
114,140.712472794703,0.325,2050,0.152688179658482,0.49,2.3,4.3,0.164012089371681,
115,140.712472794703,0.325,3250,0.140925347768426,0.735,2.3,4.3,0.145328834652901,
116,140.712472794703,0.515,205,0.073694632058773,0.205,2.3,4.3,0.075044386088848,
117,140.712472794703,0.515,325,0.070475588412357,0.265,2.3,4.3,0.070647470653057,
118,140.712472794703,0.515,515,0.063954865622484,0.343,2.3,4.3,0.066677995026112,
119,140.712472794703,0.515,815,0.05903686669879,0.469,2.3,4.3,0.063016816973686,
120,140.712472794703,0.515,1290,0.057807619071031,0.598,2.3,4.3,0.059450950473547,
121,140.712472794703,0.515,2050,0.053706678753662,0.762,2.3,4.3,0.055537909269333,
122,140.712472794703,0.515,3250,0.049515280944342,1.03,2.3,4.3,0.050420813262463,
123,140.712472794703,0.515,5150,0.040655174860461,1.73,2.3,4.3,0.042322896420956,
124,140.712472794703,0.815,325,0.00306107698477,0.865,2.3,4.3,0.003301911987364,
125,140.712472794703,0.815,515,0.002846024136387,1.22,2.3,4.3,0.002968257060274,
126,140.712472794703,0.815,815,0.00260440556484,1.22,2.3,4.3,0.002688792068511,
127,140.712472794703,0.815,1290,0.002301322192881,2.36,2.3,4.3,0.002444871235639,
128,140.712472794703,0.815,2050,0.00220659394467,2.21,2.3,4.3,0.002219162415713,
129,140.712472794703,0.815,3250,0.001958731919649,3.6,2.3,4.3,0.001988970441744,
130,140.712472794703,0.815,5150,0.001655384652471,4.41,2.3,4.3,0.001704625436105,
