    0.070         0.59          0.27808     0.00695    0.00417  
    0.070         0.81          0.30209     0.00604    0.00393  
    0.070         0.90          0.31756     0.00413    0.00413  
    0.070         1.12          0.32770     0.00459    0.00426  
    0.070         1.27          0.34420     0.00585    0.00551  
    0.070         1.52          0.36210     0.00941    0.01014  
    0.070         1.66          0.35562     0.01031    0.00462  
    0.070         2.01          0.38220     0.01338    0.00917  
    0.100         0.58          0.28695     0.00488    0.00488  
    0.100         0.62          0.29362     0.00529    0.00440  
    0.100         0.66          0.30123     0.00361    0.00361  
    0.100         0.74          0.30830     0.00925    0.00401  
    0.100         0.87          0.31586     0.00632    0.00411  
    0.100         1.00          0.32715     0.00327    0.00425  
    0.100         1.08          0.33206     0.00664    0.00365  
    0.100         1.18          0.33239     0.00532    0.00299  
    0.100         1.30          0.33669     0.00404    0.00370  
    0.100         1.42          0.33621     0.00706    0.00336  
    0.100         1.53          0.33897     0.00780    0.00712  
    0.100         1.67          0.34963     0.01468    0.00979  
    0.100         1.81          0.35567     0.00462    0.00427  
    0.100         1.99          0.35106     0.00456    0.00351  
    0.100         2.15          0.36538     0.00987    0.00767  
    0.100         2.38          0.35959     0.00647    0.00791  
    0.100         2.93          0.36410     0.00874    0.01019  
    0.100         3.34          0.32071     0.01924    0.01155  
    0.140         0.65          0.30691     0.00552    0.00430  
    0.140         0.78          0.31762     0.00381    0.00286  
    0.140         0.93          0.33067     0.00529    0.00364  
    0.140         1.14          0.33225     0.00598    0.00365  
    0.140         1.29          0.33789     0.00372    0.00270  
    0.140         1.41          0.34503     0.00621    0.00380  
    0.140         1.60          0.34572     0.00449    0.00242  
    0.140         1.75          0.34875     0.00384    0.00279  
    0.140         2.04          0.34353     0.01168    0.00584  
    0.140         2.19          0.34917     0.00454    0.00314  
    0.140         2.37          0.35729     0.00429    0.00393  
    0.140         2.58          0.35008     0.00630    0.00770  
    0.140         2.81          0.36191     0.00832    0.00796  
    0.140         3.00          0.35943     0.00863    0.00899  
    0.140         3.31          0.34721     0.00799    0.00660  
    0.140         3.77          0.35854     0.00896    0.00753  
    0.140         4.18          0.35072     0.01263    0.00912  
    0.180         0.69          0.31257     0.00594    0.00469  
    0.180         0.82          0.32321     0.00743    0.00356  
    0.180         0.89          0.32647     0.00424    0.00261  
    0.180         1.00          0.32912     0.00592    0.00428  
    0.180         1.10          0.35064     0.00806    0.00491  
    0.180         1.25          0.33697     0.00640    0.00404  
    0.180         1.41          0.32548     0.00358    0.00228  
    0.180         1.50          0.34119     0.00614    0.00409  
    0.180         1.89          0.34323     0.00378    0.00275  
    0.180         2.15          0.35186     0.00563    0.00457  
    0.180         2.56          0.34032     0.00374    0.00374  
    0.180         2.72          0.34557     0.00622    0.00587  
    0.180         3.01          0.36773     0.01140    0.00515  
    0.180         3.25          0.35500     0.00568    0.00710  
    0.180         3.54          0.34410     0.00516    0.00688  
    0.180         4.14          0.34380     0.00378    0.00619  
    0.180         4.59          0.32100     0.01188    0.00706  
    0.180         5.10          0.35465     0.00532    0.00709  
    0.180         5.44          0.33297     0.00633    0.00899  
    0.225         0.72          0.30298     0.00576    0.00454  
    0.225         0.87          0.32039     0.00769    0.00352  
    0.225         1.01          0.31903     0.00351    0.00223  
    0.225         1.29          0.32635     0.00457    0.00261  
    0.225         1.46          0.33221     0.00465    0.00233  
    0.225         1.55          0.32549     0.00358    0.00228  
    0.225         1.73          0.33512     0.00536    0.00369  
    0.225         2.02          0.33086     0.00430    0.00232  
    0.225         2.29          0.33698     0.00438    0.00404  
    0.225         2.50          0.34025     0.00510    0.00340  
    0.225         2.92          0.33429     0.00401    0.00368  
    0.225         3.30          0.34033     0.00647    0.00340  
    0.225         3.62          0.32744     0.00917    0.00557  
    0.225         3.97          0.33138     0.00464    0.00497  
    0.225         4.48          0.33353     0.00634    0.00400  
    0.225         5.15          0.32763     0.00754    0.00459  
    0.225         5.70          0.32239     0.00677    0.00580  
    0.225         6.17          0.31882     0.00510    0.00574  
    0.225         7.31          0.28279     0.02206    0.00679  
    0.275         0.90          0.29980     0.00720    0.00330  
    0.275         1.07          0.30614     0.00214    0.00184   
    0.275         1.35          0.31434     0.00566    0.00377  
    0.275         1.46          0.31311     0.00751    0.00313  
    0.275         1.60          0.31418     0.00440    0.00283  
    0.275         1.79          0.31650     0.00443    0.00222  
    0.275         2.11          0.31625     0.00443    0.00285  
    0.275         2.34          0.31310     0.00595    0.00282  
    0.275         2.53          0.31252     0.00625    0.00375  
    0.275         2.71          0.30733     0.00553    0.00277  
    0.275         2.89          0.31348     0.00345    0.00219  
    0.275         3.09          0.30731     0.00922    0.00277  
    0.275         3.48          0.30379     0.00334    0.00334  
    0.275         3.70          0.30309     0.00940    0.00273  
    0.275         4.30          0.30116     0.00452    0.00331  
    0.275         4.77          0.29913     0.00359    0.00389  
    0.275         5.27          0.30024     0.00270    0.00360  
    0.275         6.04          0.30585     0.00520    0.00520  
    0.275         6.74          0.29550     0.00768    0.00532  
    0.275         7.73          0.29020     0.00406    0.00638  
    0.275         8.22          0.28321     0.01558    0.00680  
    0.350         1.10          0.26772     0.00402    0.00268  
    0.350         1.17          0.27002     0.00297    0.00162  
    0.350         1.39          0.27659     0.00360    0.00304  
    0.350         1.65          0.28076     0.00197    0.00168  
    0.350         1.83          0.27727     0.00665    0.00250  
    0.350         1.98          0.26929     0.00296    0.00162  
    0.350         2.18          0.26946     0.00243    0.00135  
    0.350         2.49          0.26833     0.00724    0.00241  
    0.350         2.79          0.26816     0.00563    0.00295  
    0.350         3.12          0.26550     0.00212    0.00159  
    0.350         3.36          0.26976     0.00809    0.00243  
    0.350         3.74          0.26310     0.00289    0.00237  
    0.350         4.15          0.26549     0.00212    0.00239  
    0.350         5.11          0.25826     0.00310    0.00258  
    0.350         5.66          0.26112     0.00418    0.00339  
    0.350         6.06          0.24964     0.00200    0.00225  
    0.350         6.58          0.25481     0.00382    0.00357  
    0.350         7.37          0.24809     0.00223    0.00372  
    0.350         8.15          0.24059     0.00313    0.00361  
    0.350         9.34          0.23509     0.00447    0.00447  
    0.350         9.99          0.23742     0.00404    0.00499  
    0.350        10.95          0.24735     0.00965    0.00594  
    0.450         1.70          0.22273     0.00223    0.00156  
    0.450         1.87          0.22263     0.00712    0.00245  
    0.450         2.01          0.20909     0.00502    0.00188  
    0.450         2.29          0.21195     0.00191    0.00127  
    0.450         2.44          0.20619     0.00247    0.00144  
    0.450         2.65          0.20516     0.00308    0.00185  
    0.450         3.39          0.20162     0.00161    0.00121  
    0.450         3.75          0.19865     0.00258    0.00159  
    0.450         4.72          0.19361     0.00136    0.00174  
    0.450         5.28          0.18814     0.00226    0.00207  
    0.450         5.68          0.18673     0.00224    0.00168  
    0.450         6.07          0.18297     0.00531    0.00238  
