0.28500000000000003	0.26	0.31	1070000.0	0.82	3.1	-3.1	0.8	-0.8	0.0	-0.0	0.3	-0.4	1.5	-1.5	0.0	-0.0	0.0	-0.1	0.6	-0.6	0.1	-0.1	0.4	-0.5	0.3	-0.3	1.0	-1.0	0.6	-0.6	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.3	-0.4	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.5	-0.5	3.9	-3.6	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.3	1.5	2.9	-2.3	0.4	-0.4	5.5	-5.1	2.0	-2.0	0.2	-0.2	0.3	-0.3	1.8	-1.8	0.5	-0.5	
0.33999999999999997	0.31	0.37	406000.0	0.79	3.2	-3.2	0.6	-0.6	0.0	-0.0	0.3	-0.3	1.3	-1.2	0.0	-0.0	0.0	-0.0	0.5	-0.5	0.1	-0.1	0.4	-0.4	0.3	-0.3	0.9	-0.9	0.5	-0.5	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.3	-0.4	0.3	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.4	3.7	-3.4	0.0	-0.0	0.0	-0.0	-0.4	0.5	-1.1	1.2	2.4	-2.0	0.3	-0.3	5.1	-4.8	1.5	-1.5	0.2	-0.2	0.1	-0.1	1.8	-1.8	0.5	-0.5	
0.405	0.37	0.44	152000.0	0.79	3.4	-3.4	0.5	-0.5	0.0	-0.0	0.2	-0.3	1.1	-1.0	0.0	-0.0	0.0	-0.0	0.5	-0.4	0.1	-0.1	0.3	-0.3	0.3	-0.3	0.9	-0.8	0.6	-0.5	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.3	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.4	3.4	-3.1	0.0	-0.0	0.0	-0.0	-0.5	0.5	-1.0	1.0	2.0	-1.9	0.3	-0.3	4.5	-4.3	1.0	-1.0	0.2	-0.2	0.1	-0.1	1.8	-1.8	0.5	-0.5	
0.475	0.44	0.51	60600.0	0.81	3.7	-3.5	0.5	-0.4	0.0	-0.0	0.2	-0.2	0.9	-0.9	0.0	-0.0	0.0	-0.0	0.4	-0.4	0.1	-0.1	0.3	-0.3	0.3	-0.3	0.9	-0.8	0.6	-0.6	0.0	-0.1	0.0	-0.1	0.1	-0.1	0.0	-0.1	0.1	-0.2	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.4	-0.3	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.0	-2.8	0.0	-0.0	0.0	-0.0	-0.5	0.5	-0.9	1.0	1.8	-1.9	0.3	-0.3	4.0	-3.8	0.8	-0.8	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.55	0.51	0.59	25700.0	0.78	3.8	-3.7	0.3	-0.3	0.0	-0.0	0.2	-0.2	0.8	-0.7	0.0	-0.1	0.0	-0.0	0.4	-0.4	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.8	-0.8	0.7	-0.6	0.1	-0.1	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.1	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	2.6	-2.5	0.0	-0.0	0.0	-0.0	-0.5	0.5	-1.0	0.9	1.8	-1.9	0.2	-0.2	3.5	-3.4	0.7	-0.7	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.63	0.59	0.67	11300.0	0.61	4.0	-3.9	0.3	-0.3	0.0	-0.0	0.1	-0.1	0.6	-0.6	0.0	-0.1	0.0	-0.0	0.4	-0.4	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.8	-0.8	0.7	-0.7	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.3	-0.3	0.3	-0.2	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.2	-0.2	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	2.2	-2.2	0.0	-0.0	0.0	-0.0	-0.6	0.5	-1.1	0.9	1.8	-1.8	0.2	-0.2	3.1	-3.0	0.7	-0.7	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.7150000000000001	0.67	0.76	5210.0	0.63	4.1	-3.9	0.2	-0.2	0.0	-0.0	0.1	-0.1	0.5	-0.5	0.1	-0.1	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.2	0.3	-0.3	0.8	-0.8	0.8	-0.8	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.2	-0.3	0.3	-0.3	0.3	-0.3	0.4	-0.4	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.2	-0.2	0.1	-0.2	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	1.9	-1.9	0.0	-0.0	0.0	-0.0	-0.6	0.5	-1.0	0.8	1.6	-1.6	0.2	-0.2	2.8	-2.7	0.7	-0.7	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8049999999999999	0.76	0.85	2510.0	0.59	4.1	-4.0	0.2	-0.2	0.0	-0.0	0.1	-0.1	0.4	-0.4	0.1	-0.2	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.9	0.8	-0.8	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.3	-0.3	0.3	-0.3	0.4	-0.4	0.5	-0.5	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.2	-0.1	0.2	-0.2	0.2	-0.2	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.2	-0.3	1.7	-1.6	0.0	-0.0	0.0	-0.0	-0.6	0.4	-0.9	0.6	1.3	-1.3	0.2	-0.2	2.5	-2.4	0.5	-0.5	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8999999999999999	0.85	0.95	1240.0	0.58	4.2	-4.0	0.2	-0.1	0.0	-0.0	0.1	-0.1	0.3	-0.3	0.1	-0.2	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.9	0.9	-0.9	0.1	-0.1	0.2	-0.2	0.4	-0.4	0.4	-0.4	0.3	-0.3	0.5	-0.4	0.6	-0.5	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.1	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.2	-0.2	1.5	-1.4	0.0	-0.0	0.0	-0.0	-0.4	0.3	-0.6	0.4	0.9	-1.0	0.2	-0.2	2.2	-2.1	0.4	-0.4	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.005	0.95	1.06	599.0	0.58	4.4	-4.2	0.1	-0.1	0.0	-0.0	0.1	-0.1	0.3	-0.3	0.1	-0.1	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.8	1.0	-1.0	0.1	-0.1	0.2	-0.2	0.4	-0.4	0.5	-0.5	0.3	-0.3	0.5	-0.5	0.8	-0.7	0.4	-0.4	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.4	-0.4	0.3	-0.3	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.2	-0.2	1.2	-1.2	0.0	-0.0	0.0	-0.0	-0.3	0.2	-0.3	0.2	0.6	-0.7	0.2	-0.2	1.9	-1.8	0.3	-0.3	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
