0.33999999999999997	0.31	0.37	961000.0	1.1	0.9	-0.8	1.0	-1.0	2.7	-2.5	0.8	-0.8	0.0	-0.0	0.4	-0.3	1.7	-1.6	0.0	-0.0	0.0	-0.1	0.6	-0.6	0.1	-0.1	0.4	-0.4	0.4	-0.3	1.0	-1.0	0.6	-0.6	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.4	-0.3	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.5	-0.5	4.8	-4.4	0.0	-0.0	0.0	-0.0	-0.6	0.3	-1.2	1.3	2.6	-2.4	0.5	-0.4	5.8	-5.2	2.5	-2.5	0.3	-0.3	0.4	-0.4	1.8	-1.8	0.5	-0.5	
0.405	0.37	0.44	368000.0	1.0	0.8	-0.8	1.2	-1.2	2.8	-2.6	0.7	-0.7	0.0	-0.0	0.4	-0.3	1.5	-1.5	0.0	-0.0	0.0	-0.0	0.5	-0.6	0.1	-0.1	0.4	-0.4	0.3	-0.3	1.0	-1.0	0.6	-0.6	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.4	-0.3	0.4	-0.3	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.5	-0.5	4.8	-4.5	0.0	-0.0	0.0	-0.0	-0.6	0.3	-1.2	1.1	2.5	-2.1	0.4	-0.4	5.5	-4.9	1.8	-1.8	0.4	-0.4	0.2	-0.2	1.8	-1.8	0.5	-0.5	
0.475	0.44	0.51	146000.0	1.0	0.7	-0.8	1.4	-1.4	2.8	-2.9	0.6	-0.7	0.0	-0.0	0.3	-0.3	1.3	-1.3	0.0	-0.0	0.0	-0.0	0.5	-0.5	0.0	-0.0	0.4	-0.4	0.3	-0.3	0.9	-1.0	0.6	-0.6	0.0	-0.1	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.1	-0.1	0.0	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.2	-0.1	0.3	-0.2	0.3	-0.3	0.3	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.5	4.6	-4.5	0.0	-0.0	0.0	-0.0	-0.6	0.3	-1.3	1.0	2.3	-2.0	0.3	-0.3	5.0	-4.6	1.2	-1.2	0.3	-0.3	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.55	0.51	0.59	60300.0	1.1	0.6	-0.7	1.6	-1.7	3.0	-3.1	0.5	-0.6	0.0	-0.0	0.2	-0.3	1.0	-1.1	0.1	-0.1	0.0	-0.0	0.4	-0.5	0.1	-0.1	0.3	-0.4	0.3	-0.3	0.9	-1.0	0.6	-0.7	0.0	-0.1	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.2	-0.1	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.3	-0.3	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.4	4.4	-4.4	0.0	-0.0	0.0	-0.0	-0.5	0.3	-1.4	1.1	2.2	-2.0	0.3	-0.3	4.5	-4.3	1.0	-1.0	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.63	0.59	0.67	27300.0	1.1	0.5	-0.6	1.8	-1.8	3.2	-3.1	0.4	-0.5	0.0	-0.0	0.2	-0.3	0.8	-0.9	0.1	-0.1	0.0	-0.0	0.4	-0.5	0.1	-0.1	0.3	-0.3	0.3	-0.3	0.8	-0.9	0.6	-0.7	0.0	-0.1	0.0	-0.1	0.1	-0.1	0.0	-0.0	0.2	-0.1	0.1	-0.2	0.2	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.2	0.2	-0.3	0.3	-0.3	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.4	4.3	-4.1	0.0	-0.0	0.0	-0.0	-0.5	0.4	-1.3	1.2	2.1	-2.1	0.2	-0.3	4.1	-3.8	0.9	-0.9	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.7150000000000001	0.67	0.76	12400.0	1.0	0.4	-0.5	2.0	-1.9	3.4	-3.1	0.3	-0.4	0.0	-0.0	0.2	-0.2	0.7	-0.7	0.2	-0.1	0.0	-0.0	0.3	-0.4	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.8	-0.8	0.6	-0.7	0.0	-0.1	0.0	-0.1	0.1	-0.2	0.0	-0.1	0.2	-0.2	0.2	-0.2	0.3	-0.1	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	4.0	-3.7	0.0	-0.0	0.0	-0.0	-0.4	0.4	-1.2	1.3	2.1	-2.0	0.2	-0.3	3.6	-3.3	0.9	-0.9	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8049999999999999	0.76	0.85	5960.0	0.95	0.4	-0.4	2.1	-2.0	3.4	-3.2	0.3	-0.3	0.0	-0.0	0.1	-0.2	0.6	-0.6	0.2	-0.1	0.0	-0.0	0.4	-0.4	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.9	-0.8	0.7	-0.7	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.1	-0.1	0.3	-0.2	0.3	-0.3	0.4	-0.2	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.2	0.2	-0.2	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.7	-3.4	0.0	-0.0	0.0	-0.0	-0.3	0.5	-1.0	1.2	1.9	-1.9	0.2	-0.2	3.2	-3.0	0.9	-0.9	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8999999999999999	0.85	0.95	2940.0	0.8	0.3	-0.3	2.2	-2.1	3.4	-3.2	0.2	-0.2	0.0	-0.0	0.1	-0.1	0.5	-0.5	0.3	-0.2	0.0	-0.0	0.4	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.8	0.8	-0.8	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.3	-0.3	0.3	-0.3	0.4	-0.3	0.3	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.3	-3.1	0.0	-0.0	0.0	-0.0	-0.3	0.5	-0.8	1.1	1.7	-1.7	0.2	-0.2	2.9	-2.7	0.9	-0.9	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.005	0.95	1.06	1410.0	0.8	0.3	-0.3	2.3	-2.3	3.4	-3.3	0.2	-0.2	0.0	-0.0	0.1	-0.1	0.4	-0.4	0.2	-0.2	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.9	0.8	-0.8	0.1	-0.1	0.1	-0.2	0.3	-0.3	0.3	-0.3	0.3	-0.3	0.4	-0.4	0.5	-0.4	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.2	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	2.9	-2.8	0.0	-0.0	0.0	-0.0	-0.3	0.4	-0.7	0.9	1.4	-1.4	0.2	-0.2	2.5	-2.5	0.8	-0.8	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.12	1.06	1.18	683.0	0.74	0.2	-0.2	2.4	-2.4	3.5	-3.5	0.1	-0.2	0.0	-0.0	0.1	-0.1	0.3	-0.3	0.2	-0.2	0.0	-0.0	0.3	-0.3	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.9	-0.9	0.9	-0.9	0.1	-0.1	0.1	-0.2	0.3	-0.4	0.3	-0.3	0.3	-0.3	0.4	-0.5	0.6	-0.6	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.3	0.1	-0.2	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	2.6	-2.6	0.0	-0.0	0.0	-0.0	-0.3	0.2	-0.6	0.6	1.1	-1.1	0.2	-0.2	2.2	-2.2	0.7	-0.7	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
