#--------------------------------------------- 
# K-factors computed with VRAP v0.9 
# PDF file = NNPDF25_tmp_100.LHgrid , PDF set = 0
# Exchanged Boson = 6
# E_CM = 1960 GeV
# collider = 2 (1 = pp, 2 = ppbar)
# alpha_QED used = 0.0078125
# Format:  y   M2  RapDistNLO [pb/GeV]  RapDistNNLO [pb/GeV]   Kfactor 
0.1      6463.8384      101.08166     103.42172    1.0231502
0.3      6463.8384      97.225131     99.470615    1.0230957
0.5      6463.8384      93.129033     95.290733    1.0232119
0.7      6463.8384      88.656207     90.737295    1.0234737
0.89      6463.8384      83.892863     85.89132    1.0238215
1.09      6463.8384      78.129583     80.019534    1.02419
1.29      6463.8384      71.350781     73.103025    1.0245582
1.49      6463.8384      63.259111     64.836505    1.0249354
1.69      6463.8384      53.641329     55.001046    1.0253483
1.91      6463.8384      41.41165     42.489329    1.0260236
2.15      6463.8384      27.104328     27.848286    1.0274479
2.4      6463.8384      13.54227     13.954163    1.0304154
2.63      6463.8384      4.8231817     4.9948923    1.0356011
#--------------------------------------------- 
