#--------------------------------------------- 
# K-factors computed with VRAP v0.9 
# PDF file = NNPDF25_tmp_100.LHgrid , PDF set = 0
# Exchanged Boson = 5
# E_CM = 1960 GeV
# collider = 2 (1 = pp, 2 = ppbar)
# alpha_QED used = 0.0078125
# Format:  y   M2  RapDistNLO [pb/GeV]  RapDistNNLO [pb/GeV]   Kfactor 
0.1      6463.8384      104.69675     107.14108    1.0233467
0.3      6463.8384      108.05756     110.61617    1.0236782
0.5      6463.8384      111.18174     113.86091    1.0240973
0.7      6463.8384      113.83989     116.63581    1.0245601
0.89      6463.8384      115.64697     118.53199    1.0249467
1.09      6463.8384      116.37003     119.30386    1.0252112
1.29      6463.8384      115.20425     118.11922    1.0253026
1.49      6463.8384      111.29129     114.09681    1.0252089
1.69      6463.8384      103.69817     106.28867    1.0249812
1.91      6463.8384      90.173633     92.402001    1.024712
2.15      6463.8384      69.025213     70.742421    1.024878
2.4      6463.8384      42.255233     43.37267    1.0264449
2.63      6463.8384      19.063324     19.653573    1.0309625
#--------------------------------------------- 
