 2.51	1.96	1.44
 1.05	0.25	0.46
 1.35	0.12	0.17
 1.22	0.20	0.12
 1.16	0.17	0.13
 0.31	1.79	0.19
 1.12	0.37	0.25
 0.28	0.58	0.28
-0.09	1.00	0.21
 0.67	0.49	0.32
 2.72	7.12	0.26
 1.73	0.53	0.46
 3.91	1.89	1.24
 0.00	2.31	0.30	
 3.76	1.45	0.33
 0.99	0.41	0.23
 0.96	1.74	0.50
 0.00	4.19	0.80
 0.00	1.14	0.09
 0.91	0.24	0.38
 0.23	0.80	0.65
 1.60	0.40	0.52
 0.00	1.47	0.30
 2.18	0.82	0.32
