0.0078    0.80  0.635  8.019e-06    0.5  -0.1   2.1   1.7   0.3  0.337  0.2667  0.0027  0.0074
0.0092    1.09  0.709  3.849e-06    0.4   0.1   1.0   2.2   0.5  0.337  0.2901  0.0062  0.0073
0.0120    0.90  0.462  5.052e-06    0.7  -0.2   2.7   0.8   0.2  0.246  0.2694  0.0054  0.0078
0.0125    1.22  0.596  2.554e-06    0.6  -0.1   1.7   1.4   0.3  0.246  0.2946  0.0029  0.0068
0.0139    1.62  0.703  1.286e-06    0.4   0.1   1.0   1.9   0.5  0.246  0.3102  0.0074  0.0069
0.0173    1.27  0.448  1.971e-06    0.7  -0.2   2.0   0.7   0.2  0.190  0.2978  0.0040  0.0068
0.0176    1.72  0.594  1.046e-06    0.6  -0.1   1.3   1.2   0.3  0.190  0.3304  0.0041  0.0063
0.0185    2.16  0.702  5.819e-07    0.5   0.0   1.0   1.5   0.4  0.190  0.3238  0.0084  0.0062
0.0246    1.27  0.320  1.541e-06    0.9  -0.4   2.2   0.3   0.1  0.099  0.2967  0.0049  0.0072
0.0247    1.75  0.437  7.932e-07    0.7  -0.2   1.4   0.5   0.2  0.099  0.3205  0.0035  0.0054
0.0254    2.36  0.566  4.123e-07    0.6  -0.1   0.9   0.9   0.3  0.099  0.3409  0.0034  0.0049
0.0276    3.24  0.707  1.833e-07    0.5   0.1   0.9   1.7   0.5  0.099  0.3324  0.0133  0.0068
0.0348    1.30  0.231  1.163e-06    1.2  -0.7   2.2   0.4   0.1  0.108  0.3057  0.0077  0.0082
0.0348    1.76  0.309  6.129e-07    1.0  -0.4   1.3   0.3   0.1  0.108  0.3155  0.0049  0.0053
0.0349    2.45  0.428  3.062e-07    0.8  -0.2   0.7   0.4   0.2  0.108  0.3405  0.0036  0.0039
0.0354    3.34  0.571  1.550e-07    0.6   0.0   0.5   1.1   0.3  0.108  0.3624  0.0066  0.0051
0.0364    4.27  0.705  8.467e-08    0.5   0.1   0.7   2.4   0.4  0.108  0.3541  0.0205  0.0089
0.0495    1.33  0.168  8.657e-07    1.6  -1.0   2.6   0.4   0.1  0.117  0.3233  0.0089  0.0103
0.0493    1.76  0.221  4.663e-07    1.2  -0.7   1.3   0.4   0.1  0.117  0.3189  0.0050  0.0063
0.0494    2.48  0.309  2.305e-07    1.0  -0.4   0.5   0.3   0.1  0.117  0.3375  0.0033  0.0041
0.0501    3.41  0.416  1.157e-07    0.8  -0.2   0.2   0.6   0.2  0.117  0.3574  0.0042  0.0036
0.0509    4.39  0.526  6.336e-08    0.6  -0.1   0.3   1.2   0.3  0.117  0.3589  0.0082  0.0050
0.0526    5.31  0.609  4.373e-08    0.5   0.0   0.4   1.6   0.3  0.117  0.3957  0.0198  0.0069
0.0700    1.35  0.120  6.029e-07    2.0  -1.4   3.5   0.5   0.1  0.113  0.3154  0.0132  0.0136
0.0699    1.77  0.156  3.485e-07    1.6  -1.0   1.8   0.4   0.1  0.113  0.3229  0.0073  0.0088
0.0694    2.48  0.219  1.747e-07    1.2  -0.6   0.5   0.4   0.1  0.113  0.3348  0.0044  0.0051
0.0696    3.45  0.303  8.975e-08    1.0  -0.4   0.2   0.3   0.1  0.113  0.3608  0.0050  0.0039
0.0702    4.42  0.382  5.027e-08    0.8  -0.2   0.4   0.5   0.1  0.113  0.3579  0.0070  0.0039
0.0703    5.38  0.463  3.236e-08    0.7  -0.1   0.5   0.8   0.2  0.113  0.3654  0.0122  0.0043
0.0711    6.38  0.536  2.146e-08    0.6   0.0   0.5   1.1   0.3  0.113  0.3641  0.0253  0.0049
0.0902    1.38  0.095  4.694e-07    2.5  -1.8   4.4   0.4   0.1  0.096  0.3267  0.0195  0.0176
0.0899    1.76  0.121  2.777e-07    2.0  -1.4   2.6   0.4   0.1  0.096  0.3222  0.0096  0.0116
0.0897    2.47  0.169  1.414e-07    1.5  -0.9   0.9   0.4   0.1  0.096  0.3358  0.0057  0.0065
0.0897    3.46  0.236  6.915e-08    1.1  -0.5   0.2   0.3   0.1  0.096  0.3416  0.0056  0.0043
