0.0078    0.80  0.635  8.600e-06    0.5  -0.1   2.3   1.7   0.3  0.337  0.2720  0.0034  0.0080
0.0092    1.09  0.709  4.125e-06    0.4   0.1   2.1   2.1   0.5  0.337  0.2943  0.0082  0.0091
0.0120    0.90  0.462  5.290e-06    0.7  -0.3   1.6   0.8   0.2  0.246  0.2763  0.0064  0.0054
0.0125    1.22  0.596  2.707e-06    0.6  -0.1   1.6   1.4   0.3  0.246  0.3022  0.0037  0.0067
0.0139    1.62  0.703  1.387e-06    0.4   0.0   1.5   1.8   0.5  0.246  0.3204  0.0101  0.0078
0.0173    1.27  0.448  2.013e-06    0.7  -0.2   1.1   0.7   0.2  0.190  0.2988  0.0048  0.0045
0.0176    1.72  0.593  1.078e-06    0.6  -0.1   1.2   1.2   0.3  0.190  0.3316  0.0054  0.0059
0.0185    2.16  0.703  6.251e-07    0.5   0.0   1.1   1.5   0.4  0.190  0.3354  0.0118  0.0065
0.0246    1.28  0.320  1.601e-06    1.0  -0.4   0.4   0.6   0.1  0.099  0.3053  0.0056  0.0039
0.0247    1.75  0.437  8.198e-07    0.7  -0.2   0.7   0.6   0.2  0.099  0.3268  0.0044  0.0038
0.0254    2.35  0.565  4.349e-07    0.6  -0.1   0.8   0.8   0.3  0.099  0.3504  0.0046  0.0046
0.0276    3.24  0.707  1.950e-07    0.5   0.1   1.0   1.7   0.5  0.099  0.3415  0.0195  0.0070
0.0348    1.30  0.231  1.182e-06    1.2  -0.7   0.3   0.2   0.1  0.108  0.3082  0.0085  0.0045
0.0348    1.76  0.309  6.482e-07    1.0  -0.4   0.2   0.2   0.1  0.108  0.3306  0.0059  0.0037
0.0349    2.44  0.427  3.239e-07    0.8  -0.2   0.4   0.4   0.2  0.108  0.3541  0.0046  0.0035
0.0355    3.34  0.570  1.622e-07    0.6   0.0   0.6   1.1   0.3  0.108  0.3732  0.0092  0.0053
0.0364    4.26  0.705  9.547e-08    0.5   0.1   0.8   2.4   0.4  0.108  0.3878  0.0317  0.0101
0.0495    1.33  0.168  8.974e-07    1.6  -1.0   0.9   0.1   0.1  0.117  0.3331  0.0098  0.0071
0.0493    1.76  0.221  4.879e-07    1.3  -0.7   0.4   0.1   0.1  0.117  0.3314  0.0058  0.0051
0.0494    2.48  0.309  2.378e-07    1.0  -0.4   0.2   0.2   0.1  0.117  0.3456  0.0040  0.0038
0.0501    3.41  0.415  1.220e-07    0.8  -0.2   0.2   0.6   0.2  0.117  0.3721  0.0057  0.0038
0.0509    4.39  0.526  6.941e-08    0.6  -0.1   0.3   1.1   0.3  0.117  0.3893  0.0122  0.0053
0.0526    5.31  0.608  4.373e-08    0.5   0.0   0.5   1.7   0.3  0.117  0.3895  0.0286  0.0072
0.0701    1.35  0.120  6.060e-07    2.1  -1.5   1.1   0.1   0.1  0.113  0.3156  0.0139  0.0089
0.0699    1.77  0.156  3.741e-07    1.7  -1.1   0.6   0.1   0.1  0.113  0.3446  0.0084  0.0070
0.0694    2.48  0.219  1.839e-07    1.3  -0.7   0.3   0.1   0.1  0.113  0.3503  0.0053  0.0052
0.0696    3.45  0.303  9.630e-08    1.0  -0.4   0.3   0.3   0.1  0.113  0.3841  0.0065  0.0044
0.0703    4.42  0.382  5.433e-08    0.8  -0.2   0.3   0.6   0.1  0.113  0.3832  0.0098  0.0042
0.0703    5.38  0.463  3.306e-08    0.7  -0.1   0.3   0.9   0.2  0.113  0.3705  0.0174  0.0043
0.0712    6.38  0.536  2.254e-08    0.6   0.0   0.4   1.0   0.3  0.113  0.3785  0.0379  0.0050
0.0903    1.38  0.095  4.879e-07    2.6  -1.9   0.8   0.0   0.1  0.096  0.3384  0.0211  0.0110
0.0900    1.76  0.121  2.938e-07    2.1  -1.5   0.4   0.0   0.1  0.096  0.3395  0.0107  0.0088
0.0898    2.47  0.169  1.524e-07    1.5  -0.9   0.2   0.1   0.1  0.096  0.3599  0.0068  0.0066
0.0898    3.46  0.236  7.497e-08    1.2  -0.6   0.3   0.2   0.1  0.096  0.3686  0.0072  0.0051
0.0900    4.43  0.299  4.376e-08    1.0  -0.4   0.4   0.3   0.1  0.096  0.3739  0.0100  0.0043
0.0903    5.44  0.366  2.626e-08    0.8  -0.2   0.4   0.5   0.1  0.096  0.3584  0.0155  0.0040
0.0897    6.50  0.436  1.962e-08    0.7  -0.1   0.5   0.7   0.2  0.096  0.4020  0.0269  0.0047
0.1091    1.78  0.101  2.456e-07    2.4  -1.8   0.6   0.0   0.1  0.043  0.3453  0.0133  0.0105
0.1097    2.49  0.140  1.261e-07    1.8  -1.2   0.2   0.0   0.1  0.043  0.3615  0.0082  0.0079
0.1099    3.48  0.193  6.254e-08    1.4  -0.8   0.3   0.1   0.1  0.043  0.3674  0.0083  0.0058
0.1100    4.45  0.246  3.642e-08    1.1  -0.5   0.4   0.2   0.1  0.043  0.3676  0.0104  0.0049
0.1105    5.44  0.298  2.263e-08    1.0  -0.4   0.4   0.2   0.1  0.043  0.3575  0.0148  0.0039
0.1096    6.60  0.363  1.536e-08    0.8  -0.2   0.6   0.3   0.1  0.043  0.3740  0.0217  0.0042
0.1284    1.86  0.090  2.038e-07    2.9  -2.2   1.1   0.0   0.1  0.296  0.3673  0.0219  0.0137
0.1385    2.49  0.111  1.020e-07    2.2  -1.5   0.7   0.0   0.1  0.271  0.3631  0.0071  0.0101
0.1398    3.48  0.154  5.055e-08    1.6  -1.0   0.3   0.1   0.1  0.233  0.3705  0.0071  0.0068
0.1396    4.45  0.195  2.952e-08    1.3  -0.7   0.2   0.1   0.1  0.201  0.3653  0.0083  0.0054
0.1399    5.46  0.238  1.856e-08    1.1  -0.5   0.3   0.1   0.1  0.176  0.3601  0.0115  0.0048
0.1409    6.69  0.289  1.228e-08    1.0  -0.3   0.5   0.2   0.1  0.154  0.3768  0.0144  0.0044
0.1741    2.67  0.095  7.069e-08    2.4  -1.7   1.2   0.0   0.1  0.246  0.3630  0.0109  0.0114
0.1807    3.47  0.119  3.690e-08    1.9  -1.2   0.7   0.0   0.1  0.210  0.3386  0.0081  0.0079
0.1802    4.46  0.152  2.393e-08    1.5  -0.9   0.3   0.0   0.1  0.179  0.3727  0.0102  0.0066
0.1808    5.46  0.185  1.385e-08    1.3  -0.6   0.1   0.1   0.1  0.155  0.3337  0.0119  0.0049
0.1804    6.77  0.229  9.398e-09    1.1  -0.4   0.4   0.1   0.1  0.135  0.3616  0.0141  0.0046
0.1771    8.50  0.289  6.257e-09    0.9  -0.3   0.8   0.2   0.1  0.118  0.3921  0.0380  0.0050
0.2051    2.90  0.087  4.686e-08    2.3  -1.7   1.0   0.0   0.1  0.223  0.3346  0.0316  0.0102
0.2210    3.51  0.099  2.905e-08    2.0  -1.3   0.7   0.0   0.1  0.192  0.3310  0.0088  0.0082
0.2262    4.47  0.122  1.675e-08    1.6  -0.9   0.3   0.0   0.1  0.161  0.3240  0.0092  0.0062
0.2263    5.47  0.149  1.182e-08    1.4  -0.7   0.2   0.0   0.1  0.140  0.3498  0.0126  0.0055
0.2280    6.81  0.184  6.709e-09    1.1  -0.5   0.5   0.1   0.1  0.120  0.3205  0.0125  0.0042
