0.0087    1.19  0.626  3.651e-06    0.5   0.0   1.0   1.6   0.6  0.337  0.2894  0.0070  0.0058
0.0117    1.37  0.539  2.248e-06    0.6  -0.2   1.7   1.1   0.4  0.246  0.2907  0.0077  0.0061
0.0129    1.70  0.605  1.392e-06    0.5   0.0   1.0   1.2   0.5  0.246  0.3247  0.0056  0.0057
0.0172    1.77  0.472  1.095e-06    0.7  -0.2   1.3   0.7   0.4  0.190  0.3279  0.0082  0.0056
0.0178    2.34  0.599  5.760e-07    0.6   0.0   1.0   1.0   0.5  0.190  0.3428  0.0054  0.0054
0.0241    1.82  0.351  8.001e-07    0.9  -0.4   1.4   0.3   0.3  0.099  0.3184  0.0102  0.0056
0.0245    2.50  0.472  3.977e-07    0.7  -0.2   0.9   0.5   0.4  0.099  0.3351  0.0042  0.0046
0.0260    3.36  0.591  2.031e-07    0.6   0.0   0.9   1.2   0.5  0.099  0.3560  0.0056  0.0058
0.0347    2.51  0.332  3.240e-07    0.9  -0.4   0.7   0.3   0.3  0.108  0.3486  0.0075  0.0046
0.0348    3.48  0.458  1.557e-07    0.7  -0.2   0.5   0.7   0.4  0.108  0.3579  0.0056  0.0043
0.0354    4.41  0.568  8.904e-08    0.6   0.0   0.7   1.4   0.5  0.108  0.3619  0.0072  0.0063
0.0374    5.32  0.645  6.119e-08    0.5   0.0   0.8   1.9   0.6  0.108  0.4004  0.0195  0.0087
0.0496    2.54  0.237  2.194e-07    1.2  -0.6   0.5   0.4   0.2  0.117  0.3200  0.0072  0.0047
0.0494    3.49  0.327  1.196e-07    0.9  -0.3   0.2   0.3   0.3  0.117  0.3544  0.0054  0.0039
0.0495    4.47  0.416  6.821e-08    0.8  -0.2   0.3   0.7   0.3  0.117  0.3589  0.0055  0.0039
0.0505    5.43  0.492  4.383e-08    0.7  -0.1   0.4   0.9   0.4  0.117  0.3689  0.0072  0.0047
0.0524    6.61  0.576  2.839e-08    0.6   0.0   0.6   1.2   0.5  0.117  0.3901  0.0111  0.0061
0.0707    2.56  0.168  1.655e-07    1.5  -0.9   0.5   0.4   0.2  0.113  0.3307  0.0112  0.0064
0.0702    3.50  0.229  8.718e-08    1.2  -0.6   0.2   0.3   0.2  0.113  0.3408  0.0072  0.0046
0.0698    4.48  0.295  5.082e-08    1.0  -0.4   0.4   0.3   0.2  0.113  0.3442  0.0068  0.0040
0.0700    5.47  0.357  3.384e-08    0.8  -0.2   0.5   0.4   0.3  0.113  0.3606  0.0078  0.0042
0.0700    6.86  0.448  2.042e-08    0.7  -0.1   0.5   0.7   0.4  0.113  0.3691  0.0091  0.0043
0.0718    8.61  0.543  1.262e-08    0.6   0.0   0.5   1.1   0.5  0.113  0.3976  0.0199  0.0056
0.0915    2.61  0.132  1.368e-07    1.8  -1.2   0.9   0.4   0.2  0.096  0.3587  0.0171  0.0087
0.0909    3.50  0.177  6.689e-08    1.4  -0.8   0.2   0.3   0.2  0.096  0.3253  0.0090  0.0055
0.0906    4.47  0.226  4.225e-08    1.2  -0.5   0.5   0.3   0.2  0.096  0.3487  0.0086  0.0047
0.0904    5.48  0.278  2.705e-08    1.0  -0.4   0.7   0.2   0.2  0.096  0.3513  0.0089  0.0044
0.0903    6.81  0.344  1.705e-08    0.8  -0.2   0.8   0.3   0.3  0.096  0.3618  0.0081  0.0044
0.0905    8.77  0.440  1.005e-08    0.7  -0.1   0.8   0.6   0.4  0.096  0.3827  0.0149  0.0049
0.1125    2.62  0.109  9.641e-08    2.1  -1.4   1.4   0.4   0.2  0.043  0.3078  0.0176  0.0088
0.1120    3.48  0.143  6.068e-08    1.6  -1.0   0.3   0.4   0.2  0.043  0.3508  0.0140  0.0067
0.1110    4.49  0.185  3.429e-08    1.3  -0.7   0.4   0.3   0.2  0.043  0.3390  0.0106  0.0054
0.1108    5.49  0.227  2.240e-08    1.1  -0.5   0.7   0.3   0.2  0.043  0.3428  0.0102  0.0050
0.1108    6.84  0.282  1.399e-08    1.0  -0.3   0.9   0.2   0.2  0.043  0.3487  0.0087  0.0047
0.1105    8.86  0.365  7.705e-09    0.8  -0.2   1.0   0.3   0.3  0.043  0.3448  0.0134  0.0047
0.1112   10.75  0.437  5.054e-09    0.7  -0.1   1.0   0.5   0.4  0.043  0.3544  0.0251  0.0050
0.1432    3.48  0.113  4.394e-08    1.9  -1.2   0.7   0.4   0.2  0.231  0.3197  0.0109  0.0077
0.1419    4.49  0.147  2.508e-08    1.5  -0.9   0.3   0.4   0.2  0.199  0.3105  0.0082  0.0054
0.1409    5.48  0.179  1.689e-08    1.3  -0.6   0.5   0.3   0.2  0.175  0.3177  0.0081  0.0049
0.1411    6.87  0.224  1.032e-08    1.1  -0.4   0.8   0.3   0.2  0.151  0.3180  0.0064  0.0045
0.1405    8.90  0.291  6.161e-09    0.9  -0.3   1.0   0.2   0.2  0.130  0.3356  0.0101  0.0047
0.1421   11.00  0.353  3.766e-09    0.8  -0.1   1.2   0.3   0.3  0.115  0.3345  0.0138  0.0049
0.1814    3.62  0.093  3.050e-08    2.1  -1.4   1.1   0.3   0.2  0.205  0.3014  0.0158  0.0085
0.1859    4.50  0.113  1.861e-08    1.7  -1.0   0.6   0.3   0.2  0.175  0.2968  0.0099  0.0062
0.1840    5.49  0.138  1.216e-08    1.5  -0.8   0.4   0.3   0.2  0.154  0.2913  0.0092  0.0050
0.1833    6.87  0.173  7.810e-09    1.2  -0.5   0.5   0.3   0.2  0.132  0.3012  0.0073  0.0045
0.1810    8.93  0.227  4.410e-09    1.0  -0.3   0.8   0.2   0.2  0.113  0.2973  0.0109  0.0039
0.1813   11.15  0.281  3.103e-09    0.9  -0.2   1.0   0.2   0.2  0.099  0.3418  0.0135  0.0046
0.2282    4.55  0.093  1.362e-08    1.7  -1.0   0.7   0.3   0.2  0.159  0.2707  0.0118  0.0058
0.2304    5.47  0.111  9.247e-09    1.5  -0.8   0.6   0.3   0.2  0.139  0.2722  0.0097  0.0049
0.2304    6.92  0.139  5.745e-09    1.2  -0.5   0.6   0.3   0.2  0.118  0.2769  0.0073  0.0041
0.2270    8.83  0.179  3.482e-09    1.0  -0.3   0.6   0.3   0.2  0.101  0.2783  0.0092  0.0036
0.2271   11.23  0.226  2.258e-09    0.9  -0.2   0.7   0.2   0.2  0.087  0.3041  0.0119  0.0035
0.2795    5.54  0.093  7.133e-09    1.2  -0.5   1.0   0.3   0.2  0.127  0.2598  0.0125  0.0044
0.2849    6.93  0.114  4.042e-09    1.0  -0.3   0.7   0.3   0.2  0.107  0.2389  0.0075  0.0034
0.2801    8.85  0.146  2.491e-09    0.9  -0.1   0.6   0.3   0.2  0.091  0.2423  0.0095  0.0029
0.2783   11.26  0.186  1.453e-09    0.8   0.0   0.7   0.2   0.2  0.078  0.2350  0.0106  0.0026
0.2788   14.18  0.231  8.263e-10    0.7   0.1   0.8   0.2   0.2  0.068  0.2204  0.0173  0.0024
0.3421    7.08  0.097  2.936e-09    0.3   0.5   2.1   0.2   0.2  0.099  0.2168  0.0073  0.0047
0.3535    8.86  0.117  1.641e-09    0.3   0.5   1.2   0.2   0.2  0.083  0.1993  0.0068  0.0027
0.3526   11.32  0.149  9.001e-10    0.3   0.5   0.7   0.2   0.2  0.070  0.1829  0.0073  0.0019
0.3516   14.31  0.187  5.527e-10    0.3   0.5   0.9   0.2   0.2  0.060  0.1846  0.0112  0.0020
0.4383    9.03  0.096  8.531e-10   -2.9   3.8   4.4   0.2   0.2  0.077  0.1330  0.0068  0.0087
0.4698   11.36  0.114  4.403e-10   -2.3   3.3   2.5   0.2   0.2  0.064  0.1189  0.0054  0.0057
0.4780   14.38  0.140  2.700e-10   -1.7   2.8   1.5   0.1   0.2  0.054  0.1215  0.0069  0.0045
