 300     0.008     0.369     1.64     44.7     33.8     23.9     1.6     16.8     15.5     -0.3     -1.0     -4.9     
 300     0.013     0.227     0.720     19.9     13.4     10.9     2.6     9.9     9.4     -0.8     -0.3     -1.4     
 300     0.032     0.092     0.234     14.5     12.4     5.2     1.9     5.4     4.7     -0.4     0.5     -2.2     
 300     0.080     0.037     0.640E-1     13.9     11.9     5.1     2.6     5.0     1.4     -0.4     -4.0     -2.0     
 500     0.013     0.379     0.629     14.2     8.8     7.1     2.3     8.6     8.5     -0.5     -0.7     -0.6     
 500     0.032     0.154     0.202     8.6     7.2     3.3     1.7     3.2     3.0     -0.6     0.1     -0.3     
 500     0.080     0.062     0.508E-1     9.4     8.3     4.2     2.3     1.5     0.8     -0.6     -0.2     -0.3     
 500     0.130     0.038     0.261E-1     24.0     19.7     5.4     0.7     12.6     0.1     0.6     -12.3     0.0     
 1000     0.013     0.757     0.390     13.3     9.1     5.8     1.8     7.9     7.8     -0.8     0.0     -0.4     
 1000     0.032     0.308     0.182     6.6     5.6     2.8     1.7     2.1     1.9     -0.4     0.3     -0.1     
 1000     0.080     0.123     0.588E-1     6.5     5.7     2.9     0.9     1.4     0.4     -0.3     0.9     -0.1     
 1000     0.130     0.076     0.255E-1     11.5     10.1     3.8     1.5     3.8     0.0     -0.1     -3.6     -0.1     
 2000     0.032     0.615     0.116     6.3     5.3     2.6     1.1     2.1     1.9     -0.4     -0.3     -0.1     
 2000     0.080     0.246     0.438E-1     5.4     4.8     2.1     0.6     1.0     0.1     -0.1     0.7     0.0     
 2000     0.130     0.152     0.225E-1     7.5     6.8     3.0     0.9     1.1     -0.0     -0.4     -0.3     0.0     
 2000     0.250     0.079     0.841E-2     16.3     13.0     3.9     0.5     9.0     0.0     0.3     -8.8     0.0     
 3000     0.080     0.369     0.323E-1     5.2     4.6     2.0     0.2     1.1     -0.1     0.1     0.9     0.0     
 3000     0.130     0.227     0.177E-1     6.1     5.6     2.1     0.3     1.1     -0.0     -0.1     0.8     0.0     
 3000     0.250     0.118     0.665E-2     9.1     8.3     2.9     0.6     2.3     0.0     0.1     -2.0     -0.2     
 5000     0.080     0.615     0.208E-1     6.6     5.9     2.4     0.9     1.4     0.1     0.2     1.1     0.0     
 5000     0.130     0.379     0.125E-1     5.8     5.2     2.1     0.2     1.1     -0.0     0.1     0.8     0.0     
 5000     0.250     0.197     0.471E-2     7.1     6.4     2.6     1.5     1.1     -0.0     0.4     0.3     -0.1     
 5000     0.400     0.123     0.142E-2     19.8     17.4     5.4     4.7     7.7     0.0     1.0     -7.2     0.0     
 8000     0.130     0.606     0.834E-2     7.7     6.4     3.5     2.6     2.1     -0.1     0.9     1.6     0.0     
 8000     0.250     0.315     0.256E-2     7.5     6.6     3.0     2.1     1.6     -0.0     0.6     1.2     0.0     
 8000     0.400     0.197     0.991E-3     13.7     12.3     5.5     5.0     2.4     0.0     1.4     -0.8     0.0     
 15000     0.250     0.591     0.153E-2     9.8     7.6     5.5     4.8     2.7     -0.0     1.3     2.0     0.0     
 15000     0.400     0.369     0.388E-3     12.1     10.0     6.1     5.6     2.7     0.0     1.7     1.4     0.0     
 30000     0.400     0.738     0.149E-3     19.5     15.6     10.2     9.7     5.4     0.0     3.1     3.8     0.0     
