coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|g|u|c,6,0.00972740,0
cbar|sbar|dbar|g|u|s,6,0.00972682,0
cbar|ubar|g|u|s|c,6,0.00970701,0
ubar|dbar|g|d|u|c,6,0.00969557,0
sbar|ubar|g|d|u|s|c,7,0.00964151,0
sbar|dbar|g|d|u|c,6,0.00962130,0
sbar|ubar|dbar|g|d|s|c,7,0.00957488,0
cbar|sbar|dbar|g|d|s|c,7,0.00957438,0
cbar|ubar|dbar|g|d|u,6,0.00953945,0
cbar|dbar|g|u|c,5,0.00948361,0
cbar|sbar|ubar|dbar|g|d|s,7,0.00947665,0
cbar|ubar|dbar|g|s|c,6,0.00947434,0
sbar|dbar|g|u|c,5,0.00947151,0
cbar|sbar|ubar|g|d|s|c,7,0.00935516,0
sbar|ubar|dbar|g|d|u,6,0.00932154,0
cbar|ubar|g|d|u|c,6,0.00928214,0
cbar|sbar|g|d|u|s|c,7,0.00923796,0
cbar|sbar|dbar|g|d|u,6,0.00918099,0
ubar|dbar|g|u|c,5,0.00917991,0
cbar|sbar|dbar|g|s|c,6,0.00916307,0
cbar|sbar|ubar|dbar|u|c,6,0.00913036,0
cbar|ubar|dbar|g|d|c,6,0.00901639,0
sbar|ubar|dbar|g|s|c,6,0.00898377,0
cbar|sbar|dbar|g|u,5,0.00895360,0
cbar|ubar|dbar|g|u,5,0.00894620,0
sbar|ubar|dbar|g|u,5,0.00891437,0
cbar|sbar|ubar|dbar|d|u|s,7,0.00889123,0
sbar|ubar|dbar|d|u|s|c,7,0.00888734,0
dbar|g|d|u|s|c,6,0.00884211,0
cbar|sbar|ubar|dbar|g|s,6,0.00880796,0
ubar|dbar|g|d|u|s,6,0.00878308,0
cbar|ubar|dbar|u|s|c,6,0.00871647,0
cbar|sbar|dbar|g|d|c,6,0.00867314,0
cbar|sbar|dbar|d|u|s|c,7,0.00867012,0
cbar|sbar|ubar|g|u|s,6,0.00866519,0
sbar|dbar|g|d|u|s,6,0.00853080,0
sbar|ubar|g|u|s|c,6,0.00852867,0
sbar|ubar|dbar|g|d|c,6,0.00851121,0
dbar|g|u|s|c,5,0.00851060,0
cbar|dbar|g|d|u|s,6,0.00850886,0
cbar|sbar|dbar|g|c,5,0.00850365,0
cbar|sbar|ubar|u|s|c,6,0.00848201,0
cbar|ubar|dbar|g|c,5,0.00848103,0
cbar|ubar|g|d|u|s,6,0.00844970,0
cbar|ubar|d|u|s|c,6,0.00839986,0
cbar|sbar|ubar|dbar|g|d,6,0.00836516,0
sbar|dbar|g|u|s,5,0.00830778,0
cbar|sbar|g|u|s|c,6,0.00830491,0
cbar|sbar|ubar|g|d|u,6,0.00825547,0
cbar|ubar|g|u|c,5,0.00822504,0
cbar|sbar|ubar|g|s|c,6,0.00822262,0
ubar|dbar|g|u|s,5,0.00819419,0
ubar|g|d|u|s|c,6,0.00817633,0
sbar|ubar|dbar|g|c,5,0.00816193,0
cbar|ubar|dbar|d|u|c,6,0.00810377,0
cbar|dbar|g|u|s,5,0.00809975,0
sbar|ubar|g|d|u|c,6,0.00808919,0
cbar|ubar|g|d|s|c,6,0.00808700,0
cbar|dbar|g|d|s|c,6,0.00802500,0
dbar|g|d|u|c,5,0.00802494,0
cbar|sbar|ubar|dbar|d|s|c,7,0.00801840,0
ubar|dbar|g|d|s|c,6,0.00799674,0
cbar|sbar|ubar|d|u|c,6,0.00797346,0
cbar|ubar|dbar|g|d|s,6,0.00795774,0
sbar|ubar|dbar|u|s|c,6,0.00794458,0
cbar|sbar|ubar|dbar|g,5,0.00793829,0
dbar|g|u|c,4,0.00793526,0
cbar|sbar|dbar|u|s|c,6,0.00790715,0
cbar|sbar|ubar|dbar|u|s,6,0.00787087,0
cbar|sbar|ubar|g|d|c,6,0.00786880,0
sbar|dbar|g|u,4,0.00785608,0
cbar|sbar|g|d|u|c,6,0.00784806,0
sbar|dbar|g|d|u,5,0.00783727,0
cbar|g|d|u|s|c,6,0.00780154,0
sbar|dbar|g|d|s|c,6,0.00775967,0
ubar|dbar|g|d|u,5,0.00775565,0
cbar|dbar|g|s|c,5,0.00767379,0
sbar|ubar|dbar|g|d|s,6,0.00767269,0
cbar|dbar|g|d|u,5,0.00764385,0
sbar|dbar|g|s|c,5,0.00759454,0
sbar|ubar|g|d|u|s,6,0.00747685,0
cbar|dbar|g|u,4,0.00747657,0
ubar|dbar|g|s|c,5,0.00746574,0
cbar|sbar|dbar|g|d|s,6,0.00743648,0
ubar|dbar|g|u,4,0.00740858,0
cbar|ubar|dbar|g|s,5,0.00734915,0
cbar|ubar|g|u|s,5,0.00731936,0
sbar|ubar|dbar|d|u|c,6,0.00731725,0
cbar|sbar|ubar|g|u,5,0.00730686,0
cbar|dbar|g|d|c,5,0.00727379,0
cbar|sbar|ubar|dbar|d|u,6,0.00727332,0
cbar|sbar|dbar|d|u|c,6,0.00726246,0
sbar|dbar|g|c,4,0.00725664,0
sbar|ubar|dbar|g|s,5,0.00725017,0
cbar|sbar|ubar|d|u|s,6,0.00724396,0
sbar|ubar|g|u|c,5,0.00721817,0
cbar|ubar|dbar|u|c,5,0.00721674,0
cbar|sbar|dbar|g|s,5,0.00719376,0
sbar|dbar|g|d|c,5,0.00717993,0
cbar|dbar|g|c,4,0.00716440,0
cbar|sbar|g|u|c,5,0.00715684,0
ubar|g|u|s|c,5,0.00712358,0
cbar|sbar|ubar|g|d|s,6,0.00711032,0
dbar|g|d|u|s,5,0.00709095,0
ubar|dbar|g|d|c,5,0.00708310,0
cbar|ubar|dbar|d|u|s,6,0.00707405,0
cbar|sbar|ubar|dbar|s|c,6,0.00705594,0
cbar|ubar|g|s|c,5,0.00701456,0
ubar|dbar|d|u|s|c,6,0.00701090,0
cbar|ubar|g|d|u,5,0.00699957,0
cbar|ubar|dbar|g|d,5,0.00699628,0
cbar|sbar|ubar|g|c,5,0.00697809,0
cbar|ubar|u|s|c,5,0.00697571,0
cbar|g|u|s|c,5,0.00692858,0
dbar|g|u|s,4,0.00692803,0
sbar|ubar|dbar|g|d,5,0.00688269,0
sbar|ubar|d|u|s|c,6,0.00685827,0
sbar|g|d|u|s|c,6,0.00684844,0
cbar|sbar|g|d|u|s,6,0.00683758,0
sbar|ubar|g|d|s|c,6,0.00682689,0
cbar|dbar|d|u|s|c,6,0.00682243,0
cbar|sbar|dbar|g|d,5,0.00680891,0
cbar|sbar|dbar|g,4,0.00680802,0
ubar|dbar|g|c,4,0.00679393,0
ubar|g|d|u|c,5,0.00677403,0
cbar|ubar|g|d|c,5,0.00675068,0
cbar|sbar|dbar|u|c,5,0.00674132,0
cbar|sbar|ubar|u|c,5,0.00673105,0
sbar|ubar|dbar|g,4,0.00670201,0
cbar|sbar|ubar|d|s|c,6,0.00664525,0
cbar|ubar|dbar|g,4,0.00662951,0
dbar|g|u,3,0.00662636,0
sbar|ubar|dbar|u|c,5,0.00661632,0
cbar|g|d|u|c,5,0.00656167,0
cbar|ubar|d|u|c,5,0.00655710,0
dbar|g|d|u,4,0.00654745,0
sbar|ubar|g|u|s,5,0.00653259,0
cbar|sbar|ubar|dbar|d|c,6,0.00651428,0
sbar|ubar|dbar|d|u|s,6,0.00650763,0
cbar|sbar|ubar|dbar|u,5,0.00649478,0
cbar|sbar|g|d|s|c,6,0.00649012,0
dbar|g|d|s|c,5,0.00645760,0
ubar|dbar|g|d|s,5,0.00640109,0
dbar|g|s|c,4,0.00635258,0
cbar|ubar|dbar|d|s|c,6,0.00633899,0
sbar|dbar|g|s,4,0.00632337,0
sbar|dbar|g|d|s,5,0.00631990,0
ubar|g|d|u|s,5,0.00631822,0
cbar|sbar|d|u|s|c,6,0.00630479,0
sbar|dbar|d|u|s|c,6,0.00627580,0
sbar|dbar|g,3,0.00625914,0
sbar|ubar|g|d|u,5,0.00619819,0
cbar|dbar|g|d|s,5,0.00619364,0
dbar|g|c,3,0.00616470,0
sbar|g|u|s|c,5,0.00616157,0
cbar|ubar|g|d|s,5,0.00614873,0
cbar|sbar|ubar|g|s,5,0.00614637,0
ubar|dbar|u|s|c,5,0.00612823,0
cbar|dbar|u|s|c,5,0.00611956,0
cbar|ubar|dbar|u|s,5,0.00611378,0
cbar|ubar|g|u,4,0.00611106,0
cbar|sbar|g|u|s,5,0.00607311,0
cbar|sbar|dbar|d|u|s,6,0.00605469,0
ubar|dbar|g|s,4,0.00603868,0
dbar|g|d|c,4,0.00602790,0
sbar|dbar|g|d,4,0.00601384,0
cbar|dbar|g|s,4,0.00601102,0
cbar|ubar|d|u|s,5,0.00598415,0
ubar|g|u|c,4,0.00596311,0
sbar|ubar|g|s|c,5,0.00594053,0
cbar|g|u|c,4,0.00593053,0
cbar|sbar|ubar|u|s,5,0.00592830,0
cbar|ubar|g|c,4,0.00592006,0
cbar|sbar|ubar|g|d,5,0.00589763,0
ubar|g|d|s|c,5,0.00580604,0
cbar|sbar|ubar|dbar|c,5,0.00579364,0
cbar|sbar|g|s|c,5,0.00578356,0
sbar|g|d|u|c,5,0.00578005,0
cbar|dbar|g,3,0.00577531,0
ubar|dbar|g|d,4,0.00576113,0
sbar|dbar|u|s|c,5,0.00575903,0
sbar|ubar|dbar|u|s,5,0.00573345,0
cbar|sbar|g|d|u,5,0.00572135,0
cbar|dbar|g|d,4,0.00571611,0
cbar|g|d|u|s,5,0.00570771,0
sbar|ubar|g|d|c,5,0.00566203,0
g|d|u|s|c,5,0.00565932,0
ubar|dbar|g,3,0.00564054,0
sbar|ubar|u|s|c,5,0.00562021,0
cbar|ubar|dbar|d|u,5,0.00560616,0
ubar|dbar|d|u|c,5,0.00559084,0
cbar|dbar|d|u|c,5,0.00556480,0
cbar|sbar|ubar|dbar|d|s,6,0.00555852,0
ubar|d|u|s|c,5,0.00553917,0
cbar|sbar|ubar|d|u,5,0.00552484,0
cbar|ubar|d|s|c,5,0.00552320,0
cbar|g|d|s|c,5,0.00549803,0
sbar|ubar|g|u,4,0.00549576,0
cbar|sbar|g|d|c,5,0.00548770,0
sbar|ubar|dbar|d|s|c,6,0.00548530,0
dbar|g,2,0.00547374,0
cbar|sbar|dbar|u|s,5,0.00546031,0
cbar|ubar|dbar|s|c,5,0.00543662,0
ubar|g|u|s,4,0.00543405,0
dbar|g|s,3,0.00538794,0
cbar|sbar|ubar|s|c,5,0.00538749,0
cbar|ubar|u|c,4,0.00537477,0
sbar|g|u|c,4,0.00533501,0
cbar|sbar|dbar|d|s|c,6,0.00533487,0
dbar|g|d|s,4,0.00532438,0
sbar|ubar|g|d|s,5,0.00528017,0
cbar|sbar|u|s|c,5,0.00524653,0
cbar|ubar|g|s,4,0.00524487,0
sbar|ubar|dbar|d|u,5,0.00521121,0
cbar|sbar|g|u,4,0.00519871,0
sbar|dbar|d|u|c,5,0.00518966,0
ubar|g|d|u,4,0.00518960,0
sbar|ubar|d|u|c,5,0.00518698,0
cbar|sbar|ubar|g,4,0.00517551,0
dbar|g|d,3,0.00516835,0
sbar|g|d|u|s,5,0.00514618,0
cbar|dbar|u|c,4,0.00510376,0
cbar|ubar|g|d,4,0.00508607,0
cbar|sbar|ubar|d|c,5,0.00503993,0
g|u|s|c,4,0.00503255,0
cbar|sbar|g|c,4,0.00502295,0
sbar|ubar|g|c,4,0.00501750,0
cbar|d|u|s|c,5,0.00501445,0
cbar|g|u|s,4,0.00500334,0
cbar|ubar|dbar|d|c,5,0.00498490,0
ubar|g|s|c,4,0.00497977,0
ubar|dbar|u|c,4,0.00495001,0
ubar|dbar|d|u|s,5,0.00493774,0
cbar|sbar|dbar|d|u,5,0.00492070,0
sbar|dbar|u|c,4,0.00491472,0
cbar|ubar|dbar|u,4,0.00488772,0
cbar|g|s|c,4,0.00485156,0
sbar|ubar|d|u|s,5,0.00483409,0
cbar|sbar|dbar|s|c,5,0.00479839,0
cbar|sbar|d|u|c,5,0.00479594,0
ubar|g|d|c,4,0.00479121,0
sbar|ubar|dbar|s|c,5,0.00476903,0
cbar|sbar|ubar|dbar|s,5,0.00476464,0
cbar|g|d|u,4,0.00474151,0
g|d|u|c,4,0.00474096,0
cbar|ubar|u|s,4,0.00472857,0
cbar|sbar|g|d|s,5,0.00470769,0
sbar|ubar|dbar|u,4,0.00467887,0
dbar|d|u|s|c,5,0.00467542,0
sbar|g|d|s|c,5,0.00464924,0
cbar|g|d|c,4,0.00464563,0
sbar|g|u|s,4,0.00462790,0
cbar|sbar|dbar|u,4,0.00456815,0
ubar|g|d|s,4,0.00456588,0
sbar|ubar|g|s,4,0.00456240,0
ubar|g|u,3,0.00454725,0
cbar|sbar|ubar|d|s,5,0.00454093,0
cbar|dbar|d|u|s,5,0.00451356,0
cbar|sbar|ubar|u,4,0.00445101,0
cbar|ubar|g,3,0.00442404,0
cbar|ubar|d|u,4,0.00441505,0
sbar|ubar|g|d,4,0.00438899,0
ubar|u|s|c,4,0.00436119,0
sbar|dbar|d|u|s,5,0.00435850,0
g|u|c,3,0.00435601,0
sbar|g|d|u,4,0.00435146,0
cbar|sbar|ubar|dbar|d,5,0.00432807,0
cbar|ubar|s|c,4,0.00432552,0
cbar|ubar|dbar|c,4,0.00432436,0
cbar|sbar|dbar|d|c,5,0.00431468,0
sbar|ubar|dbar|d|c,5,0.00430269,0
cbar|g|u,3,0.00427896,0
g|d|u|s,4,0.00426362,0
cbar|g|c,3,0.00424098,0
ubar|dbar|u|s,4,0.00422366,0
dbar|u|s|c,4,0.00421875,0
ubar|g|c,3,0.00420677,0
sbar|ubar|u|c,4,0.00419075,0
sbar|g|s|c,4,0.00418886,0
cbar|ubar|dbar|d|s,5,0.00418566,0
cbar|sbar|g|s,4,0.00416971,0
sbar|ubar|d|s|c,5,0.00408589,0
sbar|g|u,3,0.00407501,0
cbar|ubar|d|c,4,0.00406791,0
ubar|dbar|d|s|c,5,0.00405319,0
cbar|sbar|d|u|s,5,0.00404489,0
cbar|sbar|ubar|c,4,0.00402400,0
cbar|g|d|s,4,0.00402216,0
cbar|sbar|dbar|c,4,0.00402003,0
ubar|d|u|c,4,0.00401791,0
cbar|u|s|c,4,0.00401627,0
sbar|dbar|u|s,4,0.00401031,0
cbar|sbar|u|c,4,0.00397950,0
cbar|dbar|u|s,4,0.00397927,0
cbar|sbar|g|d,4,0.00397894,0
sbar|g|d|c,4,0.00396832,0
cbar|dbar|d|s|c,5,0.00393152,0
sbar|ubar|g,3,0.00391304,0
ubar|g|s,3,0.00390820,0
g|d|s|c,4,0.00390445,0
sbar|d|u|s|c,5,0.00388422,0
sbar|ubar|dbar|c,4,0.00382824,0
ubar|g|d,3,0.00382473,0
ubar|d|u|s,4,0.00382156,0
g|u|s,3,0.00380543,0
ubar|dbar|d|u,4,0.00379136,0
cbar|sbar|ubar|dbar,4,0.00377602,0
sbar|ubar|u|s,4,0.00376461,0
sbar|g|c,3,0.00374976,0
dbar|d|u|c,4,0.00373930,0
cbar|ubar|d|s,4,0.00372545,0
sbar|ubar|dbar|d|s,5,0.00372355,0
cbar|sbar|g,3,0.00368278,0
cbar|d|u|c,4,0.00365562,0
g|d|u,3,0.00361892,0
cbar|sbar|d|s|c,5,0.00359921,0
sbar|g|d|s,4,0.00356494,0
sbar|dbar|d|u,4,0.00354602,0
cbar|g|s,3,0.00354427,0
cbar|dbar|d|u,4,0.00352960,0
dbar|u|c,3,0.00352446,0
g|s|c,3,0.00350416,0
sbar|dbar|d|s|c,5,0.00348919,0
cbar|dbar|s|c,4,0.00345513,0
cbar|ubar|dbar|s,4,0.00345188,0
cbar|sbar|ubar|s,4,0.00345175,0
cbar|g|d,3,0.00344343,0
sbar|dbar|u,3,0.00343967,0
sbar|ubar|d|u,4,0.00343648,0
ubar|g,2,0.00340887,0
g|u,2,0.00340256,0
cbar|ubar|u,3,0.00340130,0
ubar|dbar|s|c,4,0.00339701,0
g|d|c,3,0.00337356,0
cbar|sbar|dbar|d|s,5,0.00333739,0
ubar|dbar|u,3,0.00331911,0
sbar|g|s,3,0.00327314,0
cbar|dbar|u,3,0.00323714,0
g|c,2,0.00321509,0
ubar|d|s|c,4,0.00321113,0
cbar|sbar|ubar|d,4,0.00320928,0
cbar|g,2,0.00320737,0
sbar|dbar|s|c,4,0.00319891,0
sbar|ubar|dbar|s,4,0.00317585,0
sbar|g|d,3,0.00315768,0
cbar|sbar|u|s,4,0.00315521,0
g|d|s,3,0.00312670,0
cbar|ubar|c,3,0.00311206,0
sbar|g,2,0.00310771,0
cbar|ubar|dbar|d,4,0.00310524,0
ubar|u|c,3,0.00308176,0
sbar|ubar|s|c,4,0.00307431,0
sbar|u|s|c,4,0.00307215,0
dbar|d|u|s,4,0.00306467,0
cbar|dbar|d|c,4,0.00306136,0
cbar|d|u|s,4,0.00306112,0
ubar|dbar|d|c,4,0.00302061,0
cbar|sbar|dbar|s,4,0.00296949,0
cbar|u|c,3,0.00289926,0
g|s,2,0.00289499,0
g,1,0.00287960,0
g|d,2,0.00286948,0
d|u|s|c,4,0.00284117,0
cbar|dbar|c,3,0.00282680,0
sbar|ubar|dbar|d,4,0.00281460,0
ubar|u|s,3,0.00281217,0
cbar|sbar|d|u,4,0.00280970,0
sbar|ubar|d|c,4,0.00280207,0
sbar|dbar|d|c,4,0.00279052,0
dbar|u|s,3,0.00277658,0
cbar|sbar|s|c,4,0.00276743,0
cbar|d|s|c,4,0.00275321,0
sbar|dbar|c,3,0.00274206,0
sbar|d|u|c,4,0.00269687,0
cbar|ubar|s,3,0.00269635,0
sbar|ubar|d|s,4,0.00267968,0
cbar|ubar|dbar,3,0.00261329,0
sbar|ubar|u,3,0.00260883,0
ubar|dbar|c,3,0.00260626,0
ubar|dbar|d|s,4,0.00259799,0
cbar|sbar|dbar|d,4,0.00259088,0
ubar|d|u,3,0.00257397,0
cbar|ubar|d,3,0.00254383,0
sbar|ubar|dbar,3,0.00250874,0
cbar|sbar|d|c,4,0.00247782,0
cbar|sbar|dbar,3,0.00246481,0
dbar|d|u,3,0.00240222,0
cbar|sbar|ubar,3,0.00236192,0
dbar|u,2,0.00235596,0
dbar|d|s|c,4,0.00233314,0
sbar|d|u|s,4,0.00232244,0
ubar|s|c,3,0.00225963,0
cbar|dbar|d|s,4,0.00224060,0
cbar|u|s,3,0.00223151,0
sbar|dbar|d|s,4,0.00218984,0
cbar|sbar|u,3,0.00216184,0
sbar|u|c,3,0.00212664,0
ubar|d|s,3,0.00211149,0
ubar|dbar|s,3,0.00211039,0
dbar|s|c,3,0.00210295,0
u|s|c,3,0.00208918,0
ubar|d|c,3,0.00207734,0
sbar|dbar|s,3,0.00206814,0
sbar|ubar|c,3,0.00203233,0
cbar|s|c,3,0.00198151,0
cbar|d|u,3,0.00197595,0
cbar|sbar|d|s,4,0.00195728,0
cbar|dbar|s,3,0.00193279,0
cbar|sbar|c,3,0.00188787,0
sbar|dbar,2,0.00188496,0
ubar|dbar|d,3,0.00183908,0
sbar|ubar|s,3,0.00183668,0
ubar|u,2,0.00180640,0
d|u|c,3,0.00180385,0
dbar|c,2,0.00179613,0
dbar|d|c,3,0.00178449,0
cbar|d|c,3,0.00178184,0
sbar|dbar|d,3,0.00176483,0
cbar|ubar,2,0.00175655,0
sbar|d|s|c,4,0.00172727,0
sbar|u|s,3,0.00167894,0
sbar|ubar|d,3,0.00166953,0
cbar|dbar|d,3,0.00164411,0
ubar|dbar,2,0.00159331,0
d|u|s,3,0.00158595,0
cbar|dbar,2,0.00157813,0
cbar|d|s,3,0.00141784,0
sbar|d|u,3,0.00140876,0
cbar|u,2,0.00138817,0
ubar|c,2,0.00136767,0
dbar|d|s,3,0.00134034,0
ubar|s,2,0.00132857,0
cbar|sbar|s,3,0.00129407,0
u|c,2,0.00129369,0
dbar|s,2,0.00127873,0
cbar|c,2,0.00125197,0
ubar|d,2,0.00125137,0
dbar,1,0.00124559,0
sbar|s|c,3,0.00114168,0
d|s|c,3,0.00112855,0
cbar|sbar|d,3,0.00110956,0
sbar|ubar,2,0.00106836,0
dbar|d,2,0.00106536,0
sbar|u,2,0.00100709,0
u|s,2,0.00100254,0
sbar|d|c,3,0.00092739,0
d|u,2,0.00082229,0
cbar|s,2,0.00081471,0
sbar|d|s,3,0.00078344,0
cbar|d,2,0.00072014,0
ubar,1,0.00071028,0
cbar|sbar,2,0.00068818,0
s|c,2,0.00060304,0
sbar|c,2,0.00058363,0
d|s,2,0.00049129,0
u,1,0.00048071,0
d|c,2,0.00047869,0
sbar|s,2,0.00036643,0
cbar,1,0.00035884,0
sbar|d,2,0.00025723,0
c,1,0.00019502,0
s,1,0.00013436,0
d,1,0.00011510,0
sbar,1,0.00008205,0
,0,0.00000000,0
