1003
1    ADD    UNCORR
2    MULT    NUTEVNORM_ITE
3    MULT    NUTEVBRC_ITE
4    ADD    NUCLEAR_ITE0
5    ADD    NUCLEAR_ITE1
6    ADD    NUCLEAR_ITE2
7    ADD    NUCLEAR_ITE3
8    ADD    NUCLEAR_ITE4
9    ADD    NUCLEAR_ITE5
10    ADD    NUCLEAR_ITE6
11    ADD    NUCLEAR_ITE7
12    ADD    NUCLEAR_ITE8
13    ADD    NUCLEAR_ITE9
14    ADD    NUCLEAR_ITE10
15    ADD    NUCLEAR_ITE11
16    ADD    NUCLEAR_ITE12
17    ADD    NUCLEAR_ITE13
18    ADD    NUCLEAR_ITE14
19    ADD    NUCLEAR_ITE15
20    ADD    NUCLEAR_ITE16
21    ADD    NUCLEAR_ITE17
22    ADD    NUCLEAR_ITE18
23    ADD    NUCLEAR_ITE19
24    ADD    NUCLEAR_ITE20
25    ADD    NUCLEAR_ITE21
26    ADD    NUCLEAR_ITE22
27    ADD    NUCLEAR_ITE23
28    ADD    NUCLEAR_ITE24
29    ADD    NUCLEAR_ITE25
30    ADD    NUCLEAR_ITE26
31    ADD    NUCLEAR_ITE27
32    ADD    NUCLEAR_ITE28
33    ADD    NUCLEAR_ITE29
34    ADD    NUCLEAR_ITE30
35    ADD    NUCLEAR_ITE31
36    ADD    NUCLEAR_ITE32
37    ADD    NUCLEAR_ITE33
38    ADD    NUCLEAR_ITE34
39    ADD    NUCLEAR_ITE35
40    ADD    NUCLEAR_ITE36
41    ADD    NUCLEAR_ITE37
42    ADD    NUCLEAR_ITE38
43    ADD    NUCLEAR_ITE39
44    ADD    NUCLEAR_ITE40
45    ADD    NUCLEAR_ITE41
46    ADD    NUCLEAR_ITE42
47    ADD    NUCLEAR_ITE43
48    ADD    NUCLEAR_ITE44
49    ADD    NUCLEAR_ITE45
50    ADD    NUCLEAR_ITE46
51    ADD    NUCLEAR_ITE47
52    ADD    NUCLEAR_ITE48
53    ADD    NUCLEAR_ITE49
54    ADD    NUCLEAR_ITE50
55    ADD    NUCLEAR_ITE51
56    ADD    NUCLEAR_ITE52
57    ADD    NUCLEAR_ITE53
58    ADD    NUCLEAR_ITE54
59    ADD    NUCLEAR_ITE55
60    ADD    NUCLEAR_ITE56
61    ADD    NUCLEAR_ITE57
62    ADD    NUCLEAR_ITE58
63    ADD    NUCLEAR_ITE59
64    ADD    NUCLEAR_ITE60
65    ADD    NUCLEAR_ITE61
66    ADD    NUCLEAR_ITE62
67    ADD    NUCLEAR_ITE63
68    ADD    NUCLEAR_ITE64
69    ADD    NUCLEAR_ITE65
70    ADD    NUCLEAR_ITE66
71    ADD    NUCLEAR_ITE67
72    ADD    NUCLEAR_ITE68
73    ADD    NUCLEAR_ITE69
74    ADD    NUCLEAR_ITE70
75    ADD    NUCLEAR_ITE71
76    ADD    NUCLEAR_ITE72
77    ADD    NUCLEAR_ITE73
78    ADD    NUCLEAR_ITE74
79    ADD    NUCLEAR_ITE75
80    ADD    NUCLEAR_ITE76
81    ADD    NUCLEAR_ITE77
82    ADD    NUCLEAR_ITE78
83    ADD    NUCLEAR_ITE79
84    ADD    NUCLEAR_ITE80
85    ADD    NUCLEAR_ITE81
86    ADD    NUCLEAR_ITE82
87    ADD    NUCLEAR_ITE83
88    ADD    NUCLEAR_ITE84
89    ADD    NUCLEAR_ITE85
90    ADD    NUCLEAR_ITE86
91    ADD    NUCLEAR_ITE87
92    ADD    NUCLEAR_ITE88
93    ADD    NUCLEAR_ITE89
94    ADD    NUCLEAR_ITE90
95    ADD    NUCLEAR_ITE91
96    ADD    NUCLEAR_ITE92
97    ADD    NUCLEAR_ITE93
98    ADD    NUCLEAR_ITE94
99    ADD    NUCLEAR_ITE95
100    ADD    NUCLEAR_ITE96
101    ADD    NUCLEAR_ITE97
102    ADD    NUCLEAR_ITE98
103    ADD    NUCLEAR_ITE99
104    ADD    NUCLEAR_ITE100
105    ADD    NUCLEAR_ITE101
106    ADD    NUCLEAR_ITE102
107    ADD    NUCLEAR_ITE103
108    ADD    NUCLEAR_ITE104
109    ADD    NUCLEAR_ITE105
110    ADD    NUCLEAR_ITE106
111    ADD    NUCLEAR_ITE107
112    ADD    NUCLEAR_ITE108
113    ADD    NUCLEAR_ITE109
114    ADD    NUCLEAR_ITE110
115    ADD    NUCLEAR_ITE111
116    ADD    NUCLEAR_ITE112
117    ADD    NUCLEAR_ITE113
118    ADD    NUCLEAR_ITE114
119    ADD    NUCLEAR_ITE115
120    ADD    NUCLEAR_ITE116
121    ADD    NUCLEAR_ITE117
122    ADD    NUCLEAR_ITE118
123    ADD    NUCLEAR_ITE119
124    ADD    NUCLEAR_ITE120
125    ADD    NUCLEAR_ITE121
126    ADD    NUCLEAR_ITE122
127    ADD    NUCLEAR_ITE123
128    ADD    NUCLEAR_ITE124
129    ADD    NUCLEAR_ITE125
130    ADD    NUCLEAR_ITE126
131    ADD    NUCLEAR_ITE127
132    ADD    NUCLEAR_ITE128
133    ADD    NUCLEAR_ITE129
134    ADD    NUCLEAR_ITE130
135    ADD    NUCLEAR_ITE131
