90
1    MULT    CORR
2    RAND    ATLASJETSR06_NONPERT
3    RAND    UNCORR
4    RAND    UNCORR
5    RAND    ATLASJETSR06_JESNT1
6    RAND    ATLASJETSR06_JESNT2
7    RAND    ATLASJETSR06_JESNT3
8    RAND    ATLASJETSR06_JESNT4
9    RAND    ATLASJETSR06_JESNT5
10    RAND    ATLASJETSR06_JESNT6
11    RAND    ATLASJETSR06_JESTUE1
12    RAND    ATLASJETSR06_JESTUE2
13    RAND    ATLASJETSR06_JESTUE3
14    RAND    ATLASJETSR06_JESTUE4
15    RAND    ATLASJETSR06_JESTUE5
16    RAND    ATLASJETSR06_JESTUE6
17    RAND    ATLASJETSR06_JESTS1
18    RAND    ATLASJETSR06_JESTS2
19    RAND    ATLASJETSR06_JESTS3
20    RAND    ATLASJETSR06_JESTS4
21    RAND    ATLASJETSR06_JESTS5
22    RAND    ATLASJETSR06_JESTS6
23    RAND    ATLASJETSR06_JESNC1
24    RAND    ATLASJETSR06_JESNC2
25    RAND    ATLASJETSR06_JESNC3
26    RAND    ATLASJETSR06_JESNC4
27    RAND    ATLASJETSR06_JESNC5
28    RAND    ATLASJETSR06_JESNC6
29    RAND    ATLASJETSR06_JESDM1
30    RAND    ATLASJETSR06_JESDM2
31    RAND    ATLASJETSR06_JESDM3
32    RAND    ATLASJETSR06_JESDM4
33    RAND    ATLASJETSR06_JESDM5
34    RAND    ATLASJETSR06_JESDM6
35    RAND    ATLASJETSR06_JESFOR
36    RAND    ATLASJETSR06_JESEpR1
37    RAND    ATLASJETSR06_JESEpR2
38    RAND    ATLASJETSR06_JESEpR3
39    RAND    ATLASJETSR06_JESEpR4
40    RAND    ATLASJETSR06_JESEpR5
41    RAND    ATLASJETSR06_JESEpR6
42    RAND    ATLASJETSR06_JESEpS1
43    RAND    ATLASJETSR06_JESEpS2
44    RAND    ATLASJETSR06_JESEpS3
45    RAND    ATLASJETSR06_JESEpS4
46    RAND    ATLASJETSR06_JESEpS5
47    RAND    ATLASJETSR06_JESEpS6
48    RAND    ATLASJETSR06_JESEMN1
49    RAND    ATLASJETSR06_JESEMN2
50    RAND    ATLASJETSR06_JESEMN3
51    RAND    ATLASJETSR06_JESEMN4
52    RAND    ATLASJETSR06_JESEMN5
53    RAND    ATLASJETSR06_JESEMN6
54    RAND    ATLASJETSR06_JESHADE1
55    RAND    ATLASJETSR06_JESHADE2
56    RAND    ATLASJETSR06_JESHADE3
57    RAND    ATLASJETSR06_JESHADE4
58    RAND    ATLASJETSR06_JESHADE5
59    RAND    ATLASJETSR06_JESHADE6
60    RAND    ATLASJETSR06_JESHpT1
61    RAND    ATLASJETSR06_JESHpT2
62    RAND    ATLASJETSR06_JESHpT3
63    RAND    ATLASJETSR06_JESHpT4
64    RAND    ATLASJETSR06_JESHpT5
65    RAND    ATLASJETSR06_JESHpT6
66    RAND    ATLASJETSR06_JESEpB1
67    RAND    ATLASJETSR06_JESEpB2
68    RAND    ATLASJETSR06_JESEpB3
69    RAND    ATLASJETSR06_JESEpB4
70    RAND    ATLASJETSR06_JESEpB5
71    RAND    ATLASJETSR06_JESEpB6
72    RAND    ATLASJETSR06_JESTBB1
73    RAND    ATLASJETSR06_JESTBB2
74    RAND    ATLASJETSR06_JESTBB3
75    RAND    ATLASJETSR06_JESTBB4
76    RAND    ATLASJETSR06_JESTBB5
77    RAND    ATLASJETSR06_JESTBB6
78    RAND    CORR
79    RAND    CORR
80    RAND    ATLASJETSR06_JER1
81    RAND    ATLASJETSR06_JER2
82    RAND    ATLASJETSR06_JER3
83    RAND    ATLASJETSR06_JER4
84    RAND    ATLASJETSR06_JER5
85    RAND    ATLASJETSR06_JER6
86    RAND    ATLASJETSR06_GAMR
87    RAND    ATLASJETSR06_JRE1
88    RAND    ATLASJETSR06_JRE2
89    RAND    ATLASJETSR06_JRE3
90    RAND    ATLASJETSR06_JRE4
