player,coalition_without,v_without,v_with,delta_v,is_outlier
dbar,sbar|g|u|c,0.00643836,0.01347421,0.00703584,0
dbar,cbar|sbar|g|u|c,0.00841424,0.01512573,0.00671149,0
dbar,sbar|g|u,0.00472359,0.01106781,0.00634422,0
dbar,sbar|ubar|g|u|c,0.00936757,0.01570999,0.00634242,0
dbar,sbar|u|c,0.00372516,0.00991367,0.00618851,0
dbar,cbar|sbar|g|u,0.00600577,0.01202555,0.00601978,0
dbar,cbar|sbar|ubar|g|u|c,0.01243161,0.01844966,0.00601805,0
dbar,cbar|sbar|u|c,0.00573890,0.01160283,0.00586393,0
dbar,sbar|g|u|s|c,0.00731099,0.01312623,0.00581524,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.01491693,0.02063504,0.00571811,0
dbar,sbar|g|c,0.00355179,0.00924843,0.00569665,0
ubar,cbar|sbar|g|d|u|s|c,0.01203292,0.01772339,0.00569048,0
dbar,sbar|ubar|g|u,0.00725067,0.01290133,0.00565066,0
u,cbar|sbar|ubar|dbar|g|s|c,0.01378304,0.01943221,0.00564917,0
dbar,sbar|u,0.00213819,0.00763492,0.00549672,0
dbar,sbar|ubar|u|c,0.00630865,0.01180366,0.00549501,0
dbar,cbar|sbar|g|u|s|c,0.00980810,0.01529893,0.00549083,0
dbar,cbar|sbar|g|c,0.00500658,0.01037879,0.00537221,0
u,cbar|sbar|ubar|dbar|d|s|c,0.01157503,0.01694346,0.00536843,0
ubar,cbar|g|d|u|s|c,0.01070534,0.01606470,0.00535936,0
ubar,cbar|sbar|d|u|s|c,0.00953449,0.01487946,0.00534497,0
u,cbar|sbar|ubar|dbar|g|d|c,0.01298527,0.01832447,0.00533920,0
dbar,cbar|sbar|ubar|g|u,0.00962098,0.01494719,0.00532621,0
u,cbar|sbar|ubar|dbar|s|c,0.01033918,0.01563864,0.00529947,0
ubar,cbar|sbar|g|d|u|s,0.00934089,0.01462917,0.00528828,0
dbar,g|u|c,0.00455460,0.00982624,0.00527164,0
u,cbar|sbar|ubar|dbar|g|c,0.01317941,0.01844966,0.00527026,0
u,sbar|ubar|dbar|g|d|s|c,0.01169253,0.01688944,0.00519692,0
u,cbar|sbar|dbar|g|d|s|c,0.01044317,0.01563797,0.00519480,0
dbar,cbar|sbar|u,0.00345831,0.00863037,0.00517206,0
dbar,cbar|sbar|ubar|u|c,0.00941077,0.01458120,0.00517043,0
ubar,cbar|sbar|g|d|s|c,0.00817738,0.01334454,0.00516715,0
dbar,sbar|g|d|u|c,0.00685041,0.01200039,0.00514998,0
u,sbar|ubar|dbar|g|s|c,0.01104341,0.01617139,0.00512798,0
u,cbar|sbar|dbar|g|s|c,0.01017308,0.01529893,0.00512585,0
dbar,sbar|g|u|s,0.00536329,0.01048687,0.00512358,0
dbar,sbar|ubar|g|u|s|c,0.01104955,0.01617139,0.00512185,0
ubar,cbar|d|u|s|c,0.00836830,0.01338215,0.00501384,0
dbar,sbar|g,0.00268499,0.00768991,0.00500492,0
dbar,sbar|ubar|g|c,0.00595769,0.01096092,0.00500323,0
ubar,cbar|sbar|dbar|g|d|u|s|c,0.01563797,0.02063504,0.00499707,0
u,cbar|sbar|ubar|dbar|d|c,0.00956846,0.01455798,0.00498952,0
dbar,sbar|u|s|c,0.00467272,0.00964059,0.00496788,0
ubar,cbar|g|d|u|s,0.00847237,0.01342954,0.00495717,0
dbar,cbar|g|u|c,0.00632171,0.01126895,0.00494724,0
ubar,cbar|sbar|d|u|s,0.00697036,0.01191329,0.00494292,0
