coalition_labels,size,chi2,is_outlier
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.02063504,1
cbar|sbar|ubar|dbar|g|u|s|c,8,0.01943221,1
cbar|sbar|ubar|dbar|g|u|c,7,0.01844966,0
cbar|sbar|ubar|dbar|g|d|u|c,8,0.01832447,0
cbar|sbar|ubar|g|d|u|s|c,8,0.01772339,0
cbar|ubar|dbar|g|d|u|s|c,8,0.01721202,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.01694346,0
sbar|ubar|dbar|g|d|u|s|c,8,0.01688944,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.01684888,0
sbar|ubar|dbar|g|u|s|c,7,0.01617139,0
cbar|ubar|g|d|u|s|c,7,0.01606470,0
sbar|ubar|dbar|g|u|c,6,0.01570999,0
cbar|sbar|ubar|dbar|g|u|s,7,0.01569675,0
cbar|sbar|ubar|dbar|u|s|c,7,0.01563864,0
cbar|sbar|dbar|g|d|u|s|c,8,0.01563797,0
cbar|ubar|dbar|g|u|s|c,7,0.01547672,0
cbar|sbar|dbar|g|u|s|c,7,0.01529893,0
cbar|sbar|dbar|g|u|c,6,0.01512573,0
sbar|ubar|dbar|g|d|u|c,7,0.01510004,0
cbar|sbar|ubar|dbar|g|u,6,0.01494719,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.01491693,0
cbar|sbar|ubar|d|u|s|c,7,0.01487946,0
cbar|sbar|ubar|dbar|g|d|u,7,0.01477129,0
cbar|ubar|dbar|g|d|u|c,7,0.01466904,0
cbar|sbar|ubar|g|u|s|c,7,0.01463478,0
cbar|sbar|ubar|g|d|u|s,7,0.01462917,0
cbar|sbar|ubar|dbar|u|c,6,0.01458120,0
cbar|sbar|ubar|dbar|d|u|c,7,0.01455798,0
cbar|ubar|dbar|g|u|c,6,0.01426176,0
cbar|sbar|ubar|g|d|u|c,7,0.01419222,0
cbar|sbar|dbar|g|d|u|c,7,0.01413674,0
cbar|ubar|dbar|g|d|u|s,7,0.01388489,0
sbar|ubar|dbar|g|d|u|s,7,0.01379711,0
cbar|sbar|ubar|dbar|g|s|c,7,0.01378304,0
