1303881.86592711  1171506.77343115  1136989.22215249  1086690.17035798  1019740.01168829  956745.294889847  853778.429478666  641436.497078198  484443.228362972  254416.559495553  110631.451508733  33526.8165343535  -38678.3117865033  -67642.0708144511  -86745.4090310715  -85394.9780600996  -71611.4916159053  -82410.5057569062  -60189.5712414571  -49486.5565448108  -45237.8676006377  -39896.9215546594  -30463.4453500445  -15565.0190587577  740513.845267273  587138.427583716  567886.866049825  564335.887890549  558138.129852517  606916.090844139  644927.834739703  654315.635571643  651501.745791043  583575.912134843  504568.119723145  447804.42476173  347407.14835757  166724.05107326  34962.4171615501  -13781.9666208851  -30744.3796955707  -37022.9367912834  -16701.0518221217  9212.64694364565  26487.6912073068  32572.4296582283  24379.1674631754  12098.8222444329  39130.0994855962  49182.3555476355  17598.6238666066  38364.4191627205  21821.6322460809  44639.4991797943  68397.7236480665  89677.585818776  116797.26438686  98539.0830091524  112380.45915479  114256.525018207  123601.237934658  104338.584281272  94380.8124235453  36881.1693832906  9880.01528041939  -188.943391900964  -2097.00545970117  -3483.81145832475  -2869.84470410318  12.325596770099  -983.311263944374  -144.808110968636  265343.439839297  265398.210051212  276565.742892198  290865.994263801  317221.971786089  348146.294489424  421448.715020249  455680.850825381  510041.737193431  526604.319441492  486047.949516943  500771.672508169  597094.42040223  653627.423989011  756963.122876085  667937.245767838  551116.693258929  256628.401159652  58624.5201501756  -37920.4356012906  -120894.657768098  -151101.892554752  -213574.193241742  -90717.1813762104  -3225.13899715463  -3993.46388309148  -2471.96437117169  -673.232494473884  145.995134533598  2030.15669971239  4261.48450284106  3925.98456347474  4931.12378652634  3266.817409911  3578.86204202949  1995.46368653116  -631.852777937636  -3212.44521603513  -3507.34418076276  -5809.46732258334  -2457.98951523258  -4482.25272004458  -3091.02247404401  -6799.93510923336  -4288.70401564457  -5594.3451735315  -1827.22757314057  -1420.13055188208  -1763.08666437044  -1619.72769839673  -1677.37943885321  -1279.00969221943  -1339.77042594816  -1221.89193211836  -492.462539241179  265.102456280902  378.876029733099  772.291748799799  1813.29501680992  745.492474072332  
1171506.77343115  1200774.94652334  1093451.0700358  1039200.38678209  981149.329793942  916435.081802814  813869.365518182  607715.792545504  458438.401883953  234656.281619385  99021.0731510651  26430.1362374886  -40939.7876749275  -67466.1090652442  -83688.3841977344  -81505.3374392467  -67155.3430272399  -77608.9074514999  -55675.5256559363  -45869.8062827776  -43213.747340333  -38599.7745646405  -30085.2485666826  -15210.522751462  708990.413328016  552967.50755968  540384.673223696  537217.600308169  532678.604247906  582370.679995171  620107.508162739  630526.207758566  629980.815111419  563792.430387687  486623.95224129  431016.990479378  335250.960088758  160073.44727208  32348.7053821586  -14404.9177678295  -30253.4819605814  -36281.1958168305  -16489.4253157086  8071.6804623999  24230.2755514014  29827.2831883636  22171.0892219163  11134.8364263906  36587.526339916  46652.8387109444  15547.5815825747  36095.5789146028  20807.840386528  41928.2622174321  65685.9667643292  86494.3832115206  111498.731610149  93668.6596466325  107547.541947955  109894.950375086  119449.182226866  100918.432886059  91804.7052827547  34624.4902085774  9291.96793797615  3.79546881760449  -1849.33141962978  -2955.51235114078  -2497.724354418  86.3833493644532  -894.073950345197  -210.719279936708  252793.819782912  252209.454838271  262160.551489835  274298.622428119  298199.920654991  325942.096006028  396762.251740039  432732.446486738  490619.923826929  517893.21500737  484602.727501565  502228.615865386  598266.323256338  647325.090765969  749262.950379916  654917.915006382  542384.286108756  260218.099337779  68853.6686002829  -21877.9571316702  -100059.804358486  -129062.026546021  -193521.245097612  -83016.6483222238  -2944.35355309886  -3676.74815582571  -2175.41974078586  -400.653370590591  436.625810842845  2289.77343500524  4554.48173856611  4170.03995803298  5062.01885456868  3470.64136235733  3603.48018985083  2073.32771980244  -404.000742438248  -2747.0733512426  -2940.75238702106  -5110.20279538414  -1734.23366976857  -3754.60489530357  -2431.28351665138  -5961.9873713001  -3573.97157575459  -4932.7754385003  -1416.30446598803  -1180.46547666375  -1664.36609983145  -1531.28732803381  -1581.43512061458  -1205.08401233877  -1232.29460927888  -1080.51945719864  -328.391477853557  393.253234077404  507.921574359812  836.819230462136  1885.7475296974  818.934437150652  
1136989.22215249  1093451.0700358  1167343.93244462  1006312.66415692  954133.998328629  888537.287568629  786448.222186221  583922.146640253  441722.312182743  222761.804447691  93729.1485565847  23870.3070749216  -40407.4303961521  -64792.7041308475  -79252.3331670974  -76580.7185791012  -62430.9396875085  -72929.4004411249  -52395.9562252388  -44561.1760613611  -43341.1047785415  -39261.1041051846  -30915.7510140138  -15557.0533259822  686554.855544137  532510.576918751  518890.836207763  518881.714842919  515790.787948825  566454.087160077  604272.499843796  615484.647557772  615971.223397784  551002.284636501  473573.03311666  418072.701851752  324453.020546214  152149.550199173  27563.3080794351  -16969.7317383804  -30741.4989148909  -36254.1109613179  -16684.0300767423  6846.31640208649  22455.6485429199  27680.0841740715  20348.1969567947  10279.0868753084  35811.4491099145  45860.5766627566  14931.2019229764  35395.8732249834  20282.5695062878  40152.559026189  63361.6707486827  83273.6251797466  107420.281865901  89834.8948996815  104221.77129673  106991.410283152  116851.676058477  98682.4601400277  90059.4849708414  32940.7675114142  8625.76756224342  -162.546178244683  -1875.44755725688  -2695.89730448146  -2378.15674995909  118.614622513276  -811.900869558771  -277.334748961969  247746.796760847  247286.581625833  256883.689786433  267658.186729843  291456.424483218  315982.315885127  383180.905819719  417676.886581745  474131.212358049  503410.828342304  469535.899232519  486738.214825381  579075.062972237  627695.57855206  736396.047729917  648153.90479798  542962.893966094  269427.74121554  82192.5200072123  -7621.29521570934  -85239.8369120503  -114215.227489837  -178958.675682361  -77227.6957172126  -2579.38917424061  -3266.13706132479  -1803.20183017015  -64.7565474163057  748.628350632484  2584.5930391703  4773.17554949465  4331.18662434373  5160.86915720646  3614.55059885358  3688.9438683593  2174.92601074638  -210.326202328728  -2432.75989516887  -2583.02745556033  -4704.47237814551  -1329.76596893906  -3345.27655879426  -1991.49024657188  -5406.35738443038  -3166.99833119945  -4704.43516955878  -1144.66637561729  -1016.95750381187  -1584.78469067371  -1455.61437421062  -1500.75410324588  -1136.24560302202  -1152.21263259577  -984.89343892758  -241.189728913705  450.160657865777  565.032157402896  857.211403290896  1897.39617473325  841.137954713745  
1086690.17035798  1039200.38678209  1006312.66415692  1045348.64195993  908227.050872425  864234.36712308  782478.350959636  600794.020448139  461407.029676784  261421.778579508  129277.865971006  56281.6029955251  -10936.8877336998  -39741.9005461082  -61957.0068568301  -65517.7686682561  -57844.3196010438  -70826.1694832957  -56223.4880647193  -49298.4347325311  -45148.3471987412  -40420.4845519572  -28645.5109952945  -15974.975552637  687596.589822122  552732.871903257  530766.334284631  518253.81513  510500.564358638  547624.961467208  578532.20603507  585682.258899063  580685.146305507  522371.369742682  455998.324258248  406199.817983767  316676.664138851  159588.551460848  42375.3008308551  -2318.10778836535  -19773.9530029355  -26872.5121938951  -10805.8338586083  11287.0111084978  27661.4774885103  32760.2082991546  24447.5014524861  11936.8946189201  40564.3118161599  48469.7724304996  21518.4817185769  39544.4371728456  23858.7699396565  44983.4826574026  64592.7259723181  81896.7612183849  106127.844366946  90149.790728594  101330.02914781  102381.829723295  110024.485148778  93433.9910696487  83846.9172599384  35381.3240274142  10418.8300438595  627.939097593987  -1032.50238621074  -2991.9904495219  -2415.52640846285  98.290153662266  -596.822137083046  25.637015988638  223210.976560497  226207.788690368  239607.834399679  257238.940562251  286616.602136159  320945.213088605  389316.554848681  422501.835856654  473736.48722579  489210.051451175  451271.643661969  464546.175561862  545207.711184355  591948.193705277  661603.906626433  579103.991407264  466203.638155287  201125.498199396  23044.8805852281  -67586.4354310314  -146116.907531704  -170945.089099292  -209511.112838783  -87512.1477072723  -2698.12252099068  -3419.15806432653  -1969.09603176804  -424.587837902575  371.896888050005  1918.60706507702  3936.88057179767  3792.82469081968  4596.98512117568  3127.24427980083  3521.36298399492  1972.97637086065  -248.156225114899  -2751.23400982293  -3116.1332616388  -5485.37019772224  -2397.53439282353  -4322.30200114016  -2814.15464758569  -6263.40871755066  -4008.84144615263  -5171.58969855341  -1611.66361489409  -1449.13483430765  -1466.16592431851  -1346.32221511064  -1392.35412602922  -1056.18169267255  -1138.42034285996  -1026.36593848079  -309.657639520027  364.608553593093  451.16460786948  778.498094263583  1684.81880468348  674.096761338391  
1019740.01168829  981149.329793942  954133.998328629  908227.050872425  943656.657849516  807488.344521613  723763.211982034  547635.142249734  420231.122985026  226782.345813825  107569.990793077  41976.5094624018  -17310.8690874392  -40891.7646830853  -56984.0456072379  -57713.1450373032  -48313.0309808288  -59765.7872912705  -45196.6715844475  -40989.6153727223  -40939.5844828015  -38236.435025373  -29035.3784114392  -15606.2509679195  636846.317655413  498293.791193838  486797.949028312  478533.407033276  472052.040279591  515852.448318229  548105.561444093  558052.106430142  557250.44954124  500311.785672543  433668.256962632  384095.589723561  300494.988611476  147978.905580232  35430.9641088136  -5473.53705243204  -20010.3303360457  -25863.0374784621  -9407.87038305026  10477.4106384097  24601.8895428261  28210.164094607  20739.5031376044  10331.3271828816  36631.0645879427  44832.630560216  17601.4505215012  35638.5468392713  21533.8882161423  39703.7958108689  60025.2431536732  77158.3249327069  98182.9305878117  82831.4189436575  95156.7617063292  97440.0211420302  106068.405481031  90350.3649623628  82009.538564174  32010.4018515789  9496.97659763166  1105.43568129704  -487.555578131219  -1821.53854362179  -1593.69529858752  302.351531809894  -519.34558124892  -128.188322996541  230890.535230776  233198.868468407  246105.002457324  261215.090929204  287511.660221834  314438.286959663  374524.810911035  403401.354536665  452258.541543692  473165.878793283  440015.614029107  456300.016326772  540154.659504607  580537.672203958  663545.918247212  579249.658823766  478627.248766384  229783.406399491  58439.6541140174  -24853.2057434455  -98076.248588562  -123429.818663404  -170870.984131152  -72854.9321173518  -2140.54377526896  -2820.22668492445  -1394.06594649142  137.159139163436  888.010090434146  2503.25300111084  4554.60377079139  4296.59186546301  5023.16432642099  3622.60655020888  3770.96613334828  2322.92642908514  287.383552948645  -1860.24339492199  -2061.91459894073  -4211.05545566096  -1064.0804069933  -3026.03337901571  -1671.46362595505  -4825.86210422122  -2846.07326065257  -4224.1705011881  -882.542074773456  -983.776117541948  -1336.33593127698  -1224.09501857136  -1256.22331745465  -951.342224156636  -975.778162362036  -810.386265819726  -84.2784114040128  529.426957049302  630.147563318006  846.172344670439  1806.15407129413  803.752032538374  
956745.294889847  916435.081802814  888537.287568629  864234.36712308  807488.344521613  860705.951802104  721728.597097259  573241.741153531  454823.547792468  283898.610749658  165291.718629449  98870.8239541753  38413.1467295863  13984.3877591552  -10480.5817300193  -22649.1304311684  -26183.5041677021  -42486.8971092227  -41448.1752235881  -46815.6207529053  -48679.8697749167  -44649.6223197268  -31218.5963350874  -17990.459861193  643461.37287735  521629.070772209  503132.817026568  484011.703617769  473804.03128899  496959.034822704  523625.919640025  530123.599275474  525602.179676463  475566.900737288  421968.466036479  375833.552345837  298819.041376938  164946.861559964  60635.835245767  17532.2297888158  -4056.20734113611  -11951.8392568202  -2089.92280787822  11360.8929153168  24038.1631332688  26964.5768662099  19425.4497681975  9775.69954273046  46032.7231450414  51074.622264318  28049.1445267628  43864.8906077985  27447.6333611143  45461.6965745744  61874.7961689377  75874.6052101453  96409.8717005354  81871.2869834604  90074.7646742442  90241.0958313306  96524.3288554656  82577.540228344  74119.5870129012  32830.9439326873  11449.5542438104  2362.87462491488  1214.73804120586  -1384.16642777101  -789.100743526067  365.94930811208  -167.095114465515  -77.0914561421852  242782.894613327  247970.40025444  261981.785084263  277542.863243543  300823.318819171  329534.894468538  386950.066473511  420696.416479268  467908.089786366  486944.130773191  459771.6555687  474170.017597088  541142.491739214  562822.824845614  586083.146614087  488484.666451421  374955.709398579  144549.936093986  -9740.40674422734  -85296.5785135874  -152032.233710563  -170994.673280279  -185369.353405378  -76642.2659015619  -3621.28229622902  -4213.24223101609  -2636.93689318056  -990.150151871523  -5.35319370855842  1810.06309459625  3953.98902411313  4160.01267223922  5043.90572157078  3676.75858782584  3976.31634229549  2383.27344617919  734.817542986731  -1564.425658584  -1802.81742997655  -4157.98131754564  -916.900781163865  -2860.3528951059  -1266.49801965466  -4539.97716822387  -2605.26886244519  -3803.07978615845  -749.912609458266  -1169.73158903141  -1420.77527140549  -1328.1773610108  -1354.44530767311  -993.177303848138  -989.759874153734  -796.007821481199  48.7993403483584  707.075762362378  820.289819424287  1033.65133441544  1874.43211818967  816.81355216225  
853778.429478666  813869.365518182  786448.222186221  782478.350959636  723763.211982034  721728.597097259  768037.018414332  566779.676932272  464207.174684257  321492.972881858  210576.46812515  145300.622095738  86386.9449118421  62588.9517768429  30430.0692260565  10680.6747260431  -2979.41829463384  -23772.5328537756  -35920.4275156706  -48356.758001377  -52597.626031897  -48909.1295224346  -32671.7908449371  -20026.2598463919  616608.329730637  516784.616444048  493041.470279187  463619.138016042  450513.767134377  461938.819804762  475858.966936279  480551.235074626  472705.385940244  430313.174408848  390711.548775867  351038.317654818  282837.935024685  172094.956208642  80446.6944751991  36842.573648951  11780.9531106312  2366.67834300669  6575.83342771936  14998.6766968293  26483.2423127474  28008.7457050137  19927.9569879262  9995.59040672807  52993.5667095295  55362.5136810559  36395.6038396185  49446.1457780379  32004.6330449315  48939.9875157861  61146.2169775758  71298.332747166  90170.4531246757  77027.3191482879  81849.5622140896  80255.8029251667  84543.3424142276  72804.1534395368  64703.3499887017  33302.3967030391  12910.0238514695  3680.95450999944  2718.01762002335  -864.834086040475  -189.427253664829  591.613109810548  374.913776141091  170.614318403569  257983.474716196  267753.744558137  284714.478361229  302986.30250333  323078.008534898  352143.217275608  403881.777949801  434505.45479361  475169.974026657  483400.193306394  460015.506436438  475710.094287015  524913.695730511  531554.015799252  502718.222565868  395507.612293926  273917.749330116  63248.9378108242  -74014.4289873945  -142248.164560914  -203830.455198238  -216526.132472778  -196044.2819667  -78660.7717397043  -3758.44266187165  -4288.77485401956  -2584.05038758604  -977.450026243219  56.4112440502108  1930.56006466837  3971.42420417237  4467.70415961585  5309.56722115386  3965.64586121549  4425.80518612673  2687.27316490296  1420.77588507351  -1068.8666099909  -1390.1861467525  -3925.46437873683  -741.783824199125  -2701.97973534732  -934.252263223126  -4198.62857410458  -2536.64464418394  -3101.51858608323  -354.006453850353  -1177.6836116905  -1215.33916070259  -1156.76698607062  -1185.72122865275  -853.864524254158  -876.963572078657  -697.383651489447  154.679730476626  769.629134801399  873.005359871709  1078.57033188699  1803.33086296415  742.931181093718  
641436.497078198  607715.792545504  583922.146640253  600794.020448139  547635.142249734  573241.741153531  566779.676932272  574031.738892831  423245.560882362  331304.270353492  242292.030048387  189818.917888006  142483.629602565  124379.777716816  88707.0122151243  61340.0404816479  35406.2706457106  11029.7993289988  -17507.3990271676  -40411.8063101482  -49126.6029430812  -47561.4024952416  -30645.125125808  -19549.155987006  518175.099966866  451219.406329972  427001.202139435  390487.025128711  375743.404709805  370385.10546129  377215.178789315  374465.198791197  367670.16432867  339689.380735516  322785.313095533  292848.943348223  244303.426957573  172924.293352366  105481.083725737  67568.2875506413  37912.4272652957  26938.8919729395  22456.8674053631  21270.5441078688  26925.2618999147  24899.3307301835  17177.0974686649  8666.8937670662  54782.8477109091  53735.3508701426  42256.0046696604  50531.9065389103  34401.2797251309  48144.0791235324  55218.6308396966  60821.436625277  74483.3953990604  64298.3937589711  64432.3656043879  61075.1862460711  62512.2069737552  55038.1916353771  47766.716583646  30580.5216601494  14357.3063359485  6393.97384758849  5860.28212067353  1232.17004443942  1636.56187641289  1003.02138811366  757.388430769353  432.421470041783  276968.638169054  291671.869408398  312303.535520526  333010.671837723  347511.747031423  370485.549295643  402571.42021735  420675.01978061  441242.509072989  430474.588637405  414665.446970397  427116.92923432  455182.772022809  435382.776818108  347810.879172087  241662.916610063  130603.973471983  -22190.6772283327  -119031.458338674  -165027.329804601  -206804.334304401  -209815.165610291  -160155.573041445  -62186.2977339061  -3698.0685445156  -4181.33704273999  -2560.14553904857  -1147.27277950827  -256.764848205882  1546.66612409615  3309.49577837674  4071.0970592925  4824.64737565667  3617.84053323489  4122.44682791103  2534.76047871771  1977.02285025262  -197.524330024414  -508.278929328068  -2715.26708701333  -178.521118536308  -1857.48117807024  -456.900925344792  -3112.21911398208  -1957.68636474641  -1927.19560374669  67.2195035882761  -992.515584195878  -1036.89631531919  -1004.56267653259  -1026.24286015301  -735.751076312721  -735.371952475655  -604.752181118345  102.042146724445  597.128571784901  701.287924446093  869.827337752275  1411.15262494089  560.773886463319  
484443.228362972  458438.401883953  441722.312182743  461407.029676784  420231.122985026  454823.547792468  464207.174684257  423245.560882362  452559.962304163  312521.953772108  249667.291554788  209863.423663974  174120.207055943  166294.351459441  134141.05135398  105070.880526279  72518.2939951418  46937.4821805682  5359.12841182073  -28908.0260257929  -45886.3336429294  -46908.8654773393  -32884.0214007789  -20544.4413584503  428028.928611999  377607.519192889  357807.430005226  323475.993590615  313155.421274574  304058.263314516  306720.60328903  306366.592890408  298019.362175259  280245.623574662  272690.630765421  247565.466584232  210814.501961016  162373.624260354  110296.385151127  77273.4041196844  49616.4380047135  39358.6537462007  29858.6056341401  20178.2021563623  21182.4351250951  16554.6981242252  10209.7461312527  5355.73349177886  56201.8811840547  53720.4748841106  45363.9423823679  51660.7680514175  35698.7192409304  45408.0971787732  48537.7904690533  50445.0507252885  60937.2637438737  51877.4154168415  50655.1965871379  47029.2525517841  47604.2359225113  42049.0254364941  36803.5826920344  25791.3579184542  13577.8354946473  7277.42141756823  7297.94364175134  3073.17852294978  2876.80148544528  1341.30072368003  1254.43024648519  295.077108127491  278975.03444836  294816.059180516  314746.001861247  331421.046566761  339059.290073985  351038.933918626  368916.187226055  385839.263721378  402123.593986109  398086.06047504  385983.982951955  396935.039648219  403264.847630959  369148.610984272  265789.496246005  165815.997020947  70825.0138798198  -42026.5645352024  -113473.797112822  -146643.967575433  -176689.75114765  -175422.145634248  -113817.104197702  -42926.2756356853  -3092.25172099357  -3430.35443866899  -1941.07524696073  -642.837179762307  205.336639171378  2049.53057341721  3570.84047466734  4343.69452764248  4974.39370073845  3969.09966009263  4356.1190530715  2863.2602350592  2816.66872117646  1011.69152786626  849.011202226846  -1120.10602439922  1336.82955575014  -315.02436859905  1143.61753514047  -1058.19722189839  -469.16032048761  -368.138781491002  1471.13180201293  -289.363639580845  -726.51396174509  -722.191193354902  -733.53581918491  -497.504815589593  -462.645566181114  -303.865900374638  362.037896323671  759.407146735546  861.939532738083  932.072326588462  1411.92740627317  581.730991156158  
254416.559495553  234656.281619385  222761.804447691  261421.778579508  226782.345813825  283898.610749658  321492.972881858  331304.270353492  312521.953772108  396037.443109534  265715.05316105  242985.505560174  220052.896206034  223223.767740386  193347.865615671  163102.364701954  122527.028257443  100049.102801907  44913.2511437819  -3082.55007804669  -31017.8977172727  -37167.3945663166  -27941.6705196571  -18324.8354605528  303517.977777487  287534.875463349  271166.308608802  232610.664489968  224121.609870653  200077.199335602  192899.750000191  189900.006053129  182693.139419804  175256.078799757  190255.640291514  176878.792613832  160414.420015793  151582.391133155  124296.114948604  98942.0897857928  69863.3739839568  60455.6723744375  47049.0496011303  26707.0069860277  21067.3986549755  10986.9640757513  5097.14390195802  2777.69302347661  56723.5617353813  50994.6702088085  49285.4081869507  50756.7076313265  35535.8020460277  42136.6564186066  39791.3418329972  37517.2718170128  42674.5920580713  38173.465541967  32194.11053751  27010.6292492469  24164.3165693795  22535.5578138411  18417.7638815331  21181.8571925541  14267.2289844787  9580.99603698401  10006.4062577297  5278.36609144693  5032.87780938835  1511.26003830775  1393.39974830865  210.965169964154  280018.448592423  297217.64336059  316603.061394527  331533.898019295  333967.142800102  340648.195900093  337268.450979933  343721.691636904  333941.060410445  306762.446539097  297044.621015534  300419.758094094  280366.776483043  228107.985816734  87174.7827757638  4108.50523724426  -73176.420729847  -127665.077100022  -155479.809411353  -163364.275328909  -173488.900213247  -165852.029957622  -84120.8882992701  -29497.5282461725  -3497.44868290198  -3693.90813764334  -2422.9098377514  -1307.32533604828  -552.230935705906  1268.04003477642  2404.26547041765  3566.07042517705  4257.23280527056  3518.97493387099  4000.82351820174  2710.63507953849  3223.78865972094  1714.19571095501  1497.9811007121  -176.26951614516  1742.38182717079  415.846228174121  1701.17071077884  21.1992369000842  224.71743490849  781.824124644923  2246.98136446827  93.4927412034533  -488.96772127324  -522.138619048249  -529.8081077598  -334.716037398724  -275.36032392549  -129.693425394579  456.732660812144  757.000633390769  848.456760381981  842.005082292227  1174.80918938829  442.733179941221  
