player,coalition_without,v_without,v_with,delta_v,is_outlier
u,cbar|sbar|ubar|dbar|d|s|c,0.00669028,0.01016353,0.00347325,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00672421,0.01016353,0.00343932,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00673718,0.01016353,0.00342635,0
u,cbar|sbar|ubar|dbar|s|c,0.00586543,0.00911920,0.00325376,0
c,cbar|sbar|ubar|dbar|u|s,0.00587146,0.00911920,0.00324773,0
cbar,sbar|ubar|d|u|s|c,0.00574301,0.00898349,0.00324047,0
c,cbar|sbar|ubar|d|u|s,0.00574561,0.00898349,0.00323788,0
u,cbar|sbar|ubar|d|s|c,0.00574832,0.00898349,0.00323516,0
cbar,sbar|ubar|dbar|u|s|c,0.00588536,0.00911920,0.00323384,0
c,cbar|sbar|ubar|dbar|d|u,0.00567382,0.00887541,0.00320159,0
u,cbar|sbar|ubar|dbar|d|c,0.00567533,0.00887541,0.00320008,0
cbar,sbar|ubar|dbar|d|u|c,0.00568763,0.00887541,0.00318778,0
c,cbar|ubar|dbar|d|u|s,0.00558226,0.00876789,0.00318563,0
u,cbar|ubar|dbar|d|s|c,0.00558846,0.00876789,0.00317943,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.00586897,0.00904669,0.00317772,0
cbar,ubar|dbar|d|u|s|c,0.00559385,0.00876789,0.00317404,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.00588877,0.00904669,0.00315792,0
ubar,cbar|sbar|dbar|d|u|s|c,0.00706968,0.01016353,0.00309385,0
cbar,sbar|ubar|u|s|c,0.00494386,0.00799181,0.00304796,0
c,cbar|sbar|ubar|u|s,0.00494552,0.00799181,0.00304630,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.00600210,0.00904669,0.00304459,0
u,cbar|sbar|ubar|s|c,0.00497613,0.00799181,0.00301568,0
c,cbar|sbar|ubar|dbar|u,0.00489862,0.00790863,0.00301001,0
cbar,sbar|ubar|d|u|c,0.00476480,0.00776670,0.00300190,0
c,cbar|sbar|ubar|d|u,0.00476655,0.00776670,0.00300015,0
cbar,sbar|ubar|dbar|u|c,0.00491337,0.00790863,0.00299526,0
c,cbar|ubar|dbar|u|s,0.00481041,0.00780445,0.00299405,0
cbar,ubar|d|u|s|c,0.00470906,0.00769722,0.00298816,0
c,cbar|sbar|ubar|dbar|g|u|s,0.00514268,0.00812882,0.00298614,0
c,cbar|ubar|d|u|s,0.00471303,0.00769722,0.00298419,0
cbar,ubar|dbar|u|s|c,0.00482293,0.00780445,0.00298152,0
u,cbar|sbar|ubar|dbar|c,0.00492803,0.00790863,0.00298060,0
c,cbar|sbar|ubar|g|d|u|s,0.00488599,0.00786228,0.00297628,0
cbar,sbar|ubar|g|d|u|s|c,0.00489023,0.00786228,0.00297204,0
cbar,sbar|ubar|dbar|g|u|s|c,0.00516341,0.00812882,0.00296541,0
u,cbar|sbar|ubar|d|c,0.00480470,0.00776670,0.00296200,0
u,cbar|ubar|dbar|s|c,0.00484451,0.00780445,0.00295994,0
c,cbar|ubar|dbar|d|u,0.00463319,0.00758109,0.00294790,0
u,cbar|ubar|d|s|c,0.00475588,0.00769722,0.00294134,0
c,cbar|sbar|ubar|dbar|g|d|u,0.00497251,0.00791250,0.00293999,0
cbar,ubar|dbar|d|u|c,0.00464562,0.00758109,0.00293547,0
c,cbar|ubar|dbar|g|d|u|s,0.00487499,0.00779902,0.00292403,0
ubar,cbar|sbar|d|u|s|c,0.00606361,0.00898349,0.00291988,0
cbar,sbar|ubar|dbar|g|d|u|c,0.00499315,0.00791250,0.00291935,0
u,cbar|ubar|dbar|d|c,0.00467483,0.00758109,0.00290626,0
cbar,ubar|dbar|g|d|u|s|c,0.00489341,0.00779902,0.00290561,0
ubar,cbar|sbar|dbar|u|s|c,0.00622211,0.00911920,0.00289708,0
ubar,cbar|sbar|dbar|d|u|c,0.00602566,0.00887541,0.00284975,0
c,cbar|sbar|dbar|d|u|s,0.00422896,0.00706968,0.00284072,0
ubar,cbar|dbar|d|u|s|c,0.00593038,0.00876789,0.00283751,0
u,cbar|sbar|ubar|dbar|g|s|c,0.00530371,0.00812882,0.00282511,0
cbar,sbar|dbar|d|u|s|c,0.00424939,0.00706968,0.00282029,0
cbar,sbar|ubar|u|c,0.00404320,0.00685258,0.00280938,0
c,cbar|sbar|ubar|u,0.00404401,0.00685258,0.00280857,0
u,cbar|sbar|ubar|g|d|s|c,0.00505577,0.00786228,0.00280651,0
cbar,ubar|u|s|c,0.00399080,0.00678645,0.00279564,0
c,cbar|ubar|u|s,0.00399384,0.00678645,0.00279261,0
u,sbar|ubar|dbar|d|s|c,0.00394779,0.00673718,0.00278939,0
u,cbar|sbar|ubar|dbar|d|s,0.00393546,0.00672421,0.00278875,0
u,cbar|sbar|dbar|d|s|c,0.00428453,0.00706968,0.00278515,0
c,cbar|sbar|ubar|g|u|s,0.00421237,0.00699707,0.00278470,0
cbar,sbar|ubar|g|u|s|c,0.00421754,0.00699707,0.00277953,0
u,cbar|sbar|ubar|dbar|g|d|c,0.00514108,0.00791250,0.00277143,0
ubar,cbar|sbar|dbar|g|d|u|s|c,0.00627809,0.00904669,0.00276860,0
c,cbar|ubar|dbar|u,0.00393889,0.00669521,0.00275632,0
c,cbar|sbar|ubar|dbar|d|s,0.00393546,0.00669028,0.00275482,0
u,cbar|ubar|dbar|g|d|s|c,0.00504825,0.00779902,0.00275077,0
cbar,ubar|d|u|c,0.00383218,0.00658176,0.00274959,0
c,cbar|sbar|ubar|dbar|g|u,0.00432378,0.00707219,0.00274841,0
c,cbar|ubar|d|u,0.00383530,0.00658176,0.00274646,0
cbar,ubar|dbar|u|c,0.00395226,0.00669521,0.00274295,0
u,cbar|sbar|ubar|c,0.00411007,0.00685258,0.00274251,0
cbar,sbar|ubar|dbar|d|s|c,0.00394779,0.00669028,0.00274249,0
c,cbar|sbar|ubar|g|d|u,0.00406087,0.00679943,0.00273856,0
cbar,sbar|ubar|g|d|u|c,0.00406595,0.00679943,0.00273347,0
c,cbar|ubar|dbar|g|u|s,0.00422960,0.00696205,0.00273245,0
cbar,sbar|ubar|dbar|g|u|c,0.00434535,0.00707219,0.00272683,0
ubar,cbar|sbar|u|s|c,0.00526870,0.00799181,0.00272312,0
c,cbar|ubar|g|d|u|s,0.00400140,0.00672399,0.00272259,0
u,cbar|ubar|s|c,0.00406459,0.00678645,0.00272186,0
cbar,ubar|g|d|u|s|c,0.00400426,0.00672399,0.00271973,0
cbar,ubar|dbar|g|u|s|c,0.00424896,0.00696205,0.00271309,0
u,cbar|ubar|dbar|c,0.00400843,0.00669521,0.00268678,0
c,cbar|ubar|dbar|g|d|u,0.00407986,0.00676616,0.00268630,0
ubar,cbar|sbar|d|u|c,0.00509092,0.00776670,0.00267578,0
u,cbar|ubar|d|c,0.00391359,0.00658176,0.00266818,0
