coalition_labels,size,chi2,is_outlier
sbar|ubar|dbar|u|s|c,6,-0.00138665,0
sbar|ubar|u|s|c,5,-0.00138686,0
sbar|dbar|d|s|c,5,-0.00138936,0
sbar|d|s|c,4,-0.00138953,0
sbar|dbar|s|c,4,-0.00139254,0
sbar|s|c,3,-0.00139271,0
sbar|ubar|dbar|g|d|s|c,7,-0.00139364,0
sbar|ubar|g|d|s|c,6,-0.00139365,0
sbar|ubar|dbar|g|s|c,6,-0.00139715,0
sbar|ubar|g|s|c,5,-0.00139717,0
sbar|ubar|dbar|d|s|c,6,-0.00140093,0
sbar|ubar|d|s|c,5,-0.00140095,0
sbar|ubar|dbar|s|c,5,-0.00140442,0
sbar|ubar|s|c,4,-0.00140444,0
