player,coalition_without,v_without,v_with,delta_v,is_outlier
s,sbar|dbar|u|c,0.00012934,-0.00137072,-0.00150006,0
s,sbar|dbar|g|u|c,0.00013617,-0.00136356,-0.00149973,0
s,sbar|u|c,0.00012652,-0.00137108,-0.00149760,0
s,sbar|g|u|c,0.00013336,-0.00136391,-0.00149727,0
s,sbar|dbar|d|u|c,0.00012589,-0.00136762,-0.00149351,0
s,sbar|dbar|g|d|u|c,0.00013275,-0.00136043,-0.00149318,0
s,sbar|d|u|c,0.00012308,-0.00136797,-0.00149105,0
s,sbar|g|d|u|c,0.00012995,-0.00136077,-0.00149072,0
s,sbar|dbar|c,0.00007262,-0.00139254,-0.00146516,0
s,sbar|dbar|g|c,0.00007947,-0.00138536,-0.00146482,0
s,sbar|c,0.00006998,-0.00139271,-0.00146270,0
s,sbar|g|c,0.00007684,-0.00138552,-0.00146237,0
s,sbar|dbar|d|c,0.00006924,-0.00138936,-0.00145860,0
s,sbar|dbar|g|d|c,0.00007612,-0.00138215,-0.00145827,0
s,sbar|d|c,0.00006661,-0.00138953,-0.00145615,0
s,sbar|g|d|c,0.00007350,-0.00138231,-0.00145581,0
s,sbar|dbar|u,0.00009710,-0.00131846,-0.00141555,0
s,sbar|dbar|g|u,0.00010396,-0.00131126,-0.00141522,0
s,sbar|u,0.00009465,-0.00131845,-0.00141310,0
s,sbar|g|u,0.00010152,-0.00131124,-0.00141276,0
s,sbar|dbar|d|u,0.00009381,-0.00131519,-0.00140900,0
s,sbar|dbar|g|d|u,0.00010070,-0.00130797,-0.00140867,0
s,sbar|d|u,0.00009137,-0.00131517,-0.00140654,0
s,sbar|g|d|u,0.00009827,-0.00130794,-0.00140621,0
s,sbar|dbar,0.00006553,-0.00131513,-0.00138067,0
s,sbar|dbar|g,0.00007241,-0.00130792,-0.00138033,0
s,sbar,0.00006327,-0.00131494,-0.00137821,0
s,sbar|g,0.00007016,-0.00130771,-0.00137788,0
s,sbar|dbar|d,0.00006231,-0.00131180,-0.00137411,0
s,sbar|dbar|g|d,0.00006922,-0.00130456,-0.00137378,0
s,sbar|d,0.00006006,-0.00131160,-0.00137166,0
s,sbar|g|d,0.00006698,-0.00130435,-0.00137132,0
s,sbar|ubar|dbar|u|c,-0.00009705,-0.00138665,-0.00128960,0
s,sbar|ubar|dbar|g|u|c,-0.00009014,-0.00137940,-0.00128926,0
s,sbar|ubar|u|c,-0.00009971,-0.00138686,-0.00128714,0
s,sbar|ubar|g|u|c,-0.00009280,-0.00137960,-0.00128681,0
s,sbar|ubar|dbar|d|u|c,-0.00010018,-0.00138323,-0.00128305,0
s,sbar|ubar|dbar|g|d|u|c,-0.00009324,-0.00137596,-0.00128271,0
s,sbar|ubar|d|u|c,-0.00010284,-0.00138343,-0.00128059,0
s,sbar|ubar|g|d|u|c,-0.00009590,-0.00137615,-0.00128026,0
s,sbar|ubar|dbar|c,-0.00014972,-0.00140442,-0.00125469,0
s,sbar|ubar|dbar|g|c,-0.00014279,-0.00139715,-0.00125436,0
s,sbar|ubar|c,-0.00015221,-0.00140444,-0.00125224,0
s,sbar|ubar|g|c,-0.00014527,-0.00139717,-0.00125190,0
s,sbar|ubar|dbar|d|c,-0.00015279,-0.00140093,-0.00124814,0
s,sbar|ubar|dbar|g|d|c,-0.00014583,-0.00139364,-0.00124781,0
s,sbar|ubar|d|c,-0.00015527,-0.00140095,-0.00124568,0
s,sbar|ubar|g|d|c,-0.00014830,-0.00139365,-0.00124535,0
s,sbar|ubar|dbar|u,-0.00012169,-0.00132677,-0.00120508,0
s,sbar|ubar|dbar|g|u,-0.00011474,-0.00131949,-0.00120475,0
s,sbar|ubar|u,-0.00012398,-0.00132661,-0.00120263,0
s,sbar|ubar|g|u,-0.00011703,-0.00131932,-0.00120229,0
s,sbar|ubar|dbar|d|u,-0.00012466,-0.00132319,-0.00119853,0
s,sbar|ubar|dbar|g|d|u,-0.00011769,-0.00131589,-0.00119820,0
s,sbar|ubar|d|u,-0.00012695,-0.00132302,-0.00119608,0
s,sbar|ubar|g|d|u,-0.00011997,-0.00131571,-0.00119574,0
s,sbar|ubar|dbar,-0.00014921,-0.00131940,-0.00117020,0
s,sbar|ubar|dbar|g,-0.00014224,-0.00131211,-0.00116987,0
s,sbar|ubar,-0.00015132,-0.00131906,-0.00116774,0
s,sbar|ubar|g,-0.00014434,-0.00131175,-0.00116741,0
s,sbar|ubar|dbar|d,-0.00015211,-0.00131576,-0.00116365,0
s,sbar|ubar|dbar|g|d,-0.00014512,-0.00130843,-0.00116331,0
s,sbar|ubar|d,-0.00015422,-0.00131541,-0.00116119,0
s,sbar|ubar|g|d,-0.00014722,-0.00130807,-0.00116086,0
s,cbar|sbar|dbar|u|c,-0.00021142,-0.00131426,-0.00110284,0
s,cbar|sbar|dbar|g|u|c,-0.00020450,-0.00130701,-0.00110251,0
s,cbar|sbar|u|c,-0.00021399,-0.00131438,-0.00110038,0
s,cbar|sbar|g|u|c,-0.00020707,-0.00130712,-0.00110005,0
s,cbar|sbar|dbar|d|u|c,-0.00021427,-0.00131056,-0.00109629,0
s,cbar|sbar|dbar|g|d|u|c,-0.00020733,-0.00130328,-0.00109596,0
s,cbar|sbar|d|u|c,-0.00021684,-0.00131067,-0.00109383,0
s,cbar|sbar|g|d|u|c,-0.00020988,-0.00130338,-0.00109350,0
s,cbar|sbar|dbar|c,-0.00026203,-0.00132998,-0.00106796,0
s,cbar|sbar|dbar|g|c,-0.00025509,-0.00132271,-0.00106763,0
s,cbar|sbar|c,-0.00026441,-0.00132992,-0.00106550,0
s,cbar|sbar|g|c,-0.00025746,-0.00132263,-0.00106517,0
s,cbar|sbar|dbar|d|c,-0.00026481,-0.00132622,-0.00106141,0
s,cbar|sbar|dbar|g|d|c,-0.00025784,-0.00131892,-0.00106108,0
s,cbar|sbar|d|c,-0.00026719,-0.00132614,-0.00105895,0
s,cbar|sbar|g|d|c,-0.00026021,-0.00131883,-0.00105862,0
s,cbar|sbar|dbar|u,-0.00023444,-0.00125281,-0.00101836,0
s,cbar|sbar|dbar|g|u,-0.00022749,-0.00124552,-0.00101803,0
s,cbar|sbar|u,-0.00023664,-0.00125255,-0.00101591,0
s,cbar|sbar|g|u,-0.00022968,-0.00124526,-0.00101557,0
s,cbar|sbar|dbar|d|u,-0.00023714,-0.00124895,-0.00101181,0
s,cbar|sbar|dbar|g|d|u,-0.00023015,-0.00124163,-0.00101148,0
s,cbar|sbar|d|u,-0.00023933,-0.00124868,-0.00100935,0
s,cbar|sbar|g|d|u,-0.00023234,-0.00124136,-0.00100902,0
s,cbar|sbar|dbar,-0.00025989,-0.00124339,-0.00098350,0
s,cbar|sbar|dbar|g,-0.00025292,-0.00123609,-0.00098317,0
s,cbar|sbar,-0.00026191,-0.00124295,-0.00098104,0
s,cbar|sbar|g,-0.00025493,-0.00123564,-0.00098071,0
s,cbar|sbar|dbar|d,-0.00026252,-0.00123947,-0.00097695,0
s,cbar|sbar|dbar|g|d,-0.00025551,-0.00123213,-0.00097662,0
s,cbar|sbar|d,-0.00026453,-0.00123902,-0.00097449,0
s,cbar|sbar|g|d,-0.00025752,-0.00123168,-0.00097416,0
sbar,cbar|ubar|g|d|s,-0.00029028,-0.00119292,-0.00090264,0
sbar,cbar|ubar|d|s,-0.00029774,-0.00120034,-0.00090261,0
sbar,cbar|ubar|g|s,-0.00029611,-0.00119719,-0.00090108,0
sbar,cbar|ubar|s,-0.00030354,-0.00120459,-0.00090105,0
sbar,cbar|ubar|dbar|g|d|s,-0.00029352,-0.00119352,-0.00090000,0
sbar,cbar|ubar|dbar|d|s,-0.00030096,-0.00120094,-0.00089998,0
sbar,cbar|ubar|dbar|g|s,-0.00029934,-0.00119779,-0.00089844,0
sbar,cbar|ubar|dbar|s,-0.00030676,-0.00120518,-0.00089842,0
s,cbar|sbar|ubar|dbar|u|c,-0.00039528,-0.00128770,-0.00089242,0
s,cbar|sbar|ubar|dbar|g|u|c,-0.00038828,-0.00128037,-0.00089209,0
s,cbar|sbar|ubar|u|c,-0.00039770,-0.00128767,-0.00088997,0
s,cbar|sbar|ubar|g|u|c,-0.00039069,-0.00128032,-0.00088964,0
s,cbar|sbar|ubar|dbar|d|u|c,-0.00039782,-0.00128369,-0.00088587,0
s,cbar|sbar|ubar|dbar|g|d|u|c,-0.00039079,-0.00127633,-0.00088554,0
s,cbar|sbar|ubar|d|u|c,-0.00040023,-0.00128365,-0.00088342,0
s,cbar|sbar|ubar|g|d|u|c,-0.00039319,-0.00127628,-0.00088309,0
sbar,cbar|g|d|s,-0.00036373,-0.00123168,-0.00086794,0
sbar,cbar|d|s,-0.00037111,-0.00123902,-0.00086791,0
sbar,cbar|g|s,-0.00036925,-0.00123564,-0.00086638,0
sbar,cbar|s,-0.00037660,-0.00124295,-0.00086635,0
sbar,cbar|dbar|g|d|s,-0.00036682,-0.00123213,-0.00086531,0
sbar,cbar|dbar|d|s,-0.00037418,-0.00123947,-0.00086528,0
sbar,cbar|dbar|g|s,-0.00037233,-0.00123609,-0.00086375,0
sbar,cbar|dbar|s,-0.00037967,-0.00124339,-0.00086372,0
s,cbar|sbar|ubar|dbar|c,-0.00044184,-0.00129938,-0.00085754,0
s,cbar|sbar|ubar|dbar|g|c,-0.00043481,-0.00129202,-0.00085721,0
s,cbar|sbar|ubar|c,-0.00044407,-0.00129916,-0.00085509,0
s,cbar|sbar|ubar|g|c,-0.00043704,-0.00129180,-0.00085476,0
s,cbar|sbar|ubar|dbar|d|c,-0.00044431,-0.00129530,-0.00085099,0
s,cbar|sbar|ubar|dbar|g|d|c,-0.00043726,-0.00128792,-0.00085066,0
s,cbar|sbar|ubar|d|c,-0.00044654,-0.00129508,-0.00084854,0
s,cbar|sbar|ubar|g|d|c,-0.00043948,-0.00128769,-0.00084821,0
sbar,ubar|g|d|s,-0.00047296,-0.00130807,-0.00083511,0
sbar,ubar|d|s,-0.00048033,-0.00131541,-0.00083508,0
sbar,ubar|g|s,-0.00047820,-0.00131175,-0.00083355,0
sbar,ubar|s,-0.00048554,-0.00131906,-0.00083352,0
sbar,ubar|dbar|g|d|s,-0.00047595,-0.00130843,-0.00083248,0
sbar,ubar|dbar|d|s,-0.00048331,-0.00131576,-0.00083245,0
sbar,ubar|dbar|g|s,-0.00048119,-0.00131211,-0.00083092,0
sbar,ubar|dbar|s,-0.00048851,-0.00131940,-0.00083089,0
sbar,cbar|ubar|g|d|u|s,-0.00038650,-0.00120665,-0.00082015,0
sbar,cbar|ubar|d|u|s,-0.00039393,-0.00121405,-0.00082012,0
sbar,cbar|ubar|g|u|s,-0.00039227,-0.00121085,-0.00081859,0
sbar,cbar|ubar|u|s,-0.00039967,-0.00121823,-0.00081856,0
sbar,cbar|ubar|dbar|g|d|u|s,-0.00038955,-0.00120707,-0.00081752,0
sbar,cbar|ubar|dbar|d|u|s,-0.00039698,-0.00121446,-0.00081749,0
sbar,cbar|ubar|dbar|g|u|s,-0.00039531,-0.00121127,-0.00081596,0
sbar,cbar|ubar|dbar|u|s,-0.00040271,-0.00121864,-0.00081593,0
s,cbar|sbar|ubar|dbar|u,-0.00041069,-0.00121864,-0.00080794,0
