SLACD	3	34
   1	DIS_F2D	1.400000000000e-01	3.770000000000e+00	0.000000000000e+00	3.200600000000e-01	6.400000000000e-03	7.040000000000e-03	2.199587577329e+00	5.441020000000e-03	1.700000000000e+00	-1.760330000000e-03	-5.500000000000e-01	
   2	DIS_F2D	1.400000000000e-01	4.180000000000e+00	0.000000000000e+00	3.113200000000e-01	8.720000000000e-03	8.410000000000e-03	2.701400488244e+00	5.292440000000e-03	1.700000000000e+00	-1.712260000000e-03	-5.500000000000e-01	
   3	DIS_F2D	1.400000000000e-01	5.000000000000e+00	0.000000000000e+00	3.271600000000e-01	2.290000000000e-03	6.870000000000e-03	2.099889962098e+00	5.561720000000e-03	1.700000000000e+00	-1.799380000000e-03	-5.500000000000e-01	
   4	DIS_F2D	2.000000000000e-01	3.540000000000e+00	0.000000000000e+00	3.073900000000e-01	3.690000000000e-03	6.150000000000e-03	2.000715703178e+00	5.225630000000e-03	1.700000000000e+00	-1.690645000000e-03	-5.500000000000e-01	
   5	DIS_F2D	2.000000000000e-01	4.170000000000e+00	0.000000000000e+00	3.132800000000e-01	3.760000000000e-03	5.950000000000e-03	1.899259448417e+00	5.325760000000e-03	1.700000000000e+00	-1.723040000000e-03	-5.500000000000e-01	
   6	DIS_F2D	2.000000000000e-01	4.590000000000e+00	0.000000000000e+00	3.016100000000e-01	6.940000000000e-03	6.940000000000e-03	2.300984715361e+00	5.127370000000e-03	1.700000000000e+00	-1.658855000000e-03	-5.500000000000e-01	
   7	DIS_F2D	2.000000000000e-01	5.200000000000e+00	0.000000000000e+00	3.041100000000e-01	4.260000000000e-03	6.390000000000e-03	2.101213376739e+00	5.169870000000e-03	1.700000000000e+00	-1.672605000000e-03	-5.500000000000e-01	
   8	DIS_F2D	2.250000000000e-01	4.010000000000e+00	0.000000000000e+00	2.822000000000e-01	2.820000000000e-03	4.230000000000e-03	1.498936924167e+00	4.797400000000e-03	1.700000000000e+00	-1.552100000000e-03	-5.500000000000e-01	
   9	DIS_F2D	2.250000000000e-01	4.460000000000e+00	0.000000000000e+00	2.857600000000e-01	4.290000000000e-03	3.710000000000e-03	1.298292273236e+00	4.857920000000e-03	1.700000000000e+00	-1.571680000000e-03	-5.500000000000e-01	
  10	DIS_F2D	2.250000000000e-01	5.000000000000e+00	0.000000000000e+00	2.819500000000e-01	1.130000000000e-03	3.950000000000e-03	1.400957616599e+00	4.793150000000e-03	1.700000000000e+00	-1.550725000000e-03	-5.500000000000e-01	
  11	DIS_F2D	2.250000000000e-01	5.330000000000e+00	0.000000000000e+00	2.859200000000e-01	8.010000000000e-03	6.860000000000e-03	2.399272523783e+00	4.860640000000e-03	1.700000000000e+00	-1.572560000000e-03	-5.500000000000e-01	
  12	DIS_F2D	2.250000000000e-01	5.720000000000e+00	0.000000000000e+00	2.796300000000e-01	4.750000000000e-03	5.030000000000e-03	1.798805564496e+00	4.753710000000e-03	1.700000000000e+00	-1.537965000000e-03	-5.500000000000e-01	
  13	DIS_F2D	2.250000000000e-01	6.090000000000e+00	0.000000000000e+00	2.761400000000e-01	8.280000000000e-03	6.350000000000e-03	2.299558195118e+00	4.694380000000e-03	1.700000000000e+00	-1.518770000000e-03	-5.500000000000e-01	
  14	DIS_F2D	2.250000000000e-01	7.310000000000e+00	0.000000000000e+00	2.703100000000e-01	1.541000000000e-02	6.490000000000e-03	2.400947060782e+00	4.595270000000e-03	1.700000000000e+00	-1.486705000000e-03	-5.500000000000e-01	
  15	DIS_F2D	2.750000000000e-01	4.760000000000e+00	0.000000000000e+00	2.568200000000e-01	2.570000000000e-03	3.340000000000e-03	1.300521766218e+00	4.365940000000e-03	1.700000000000e+00	-1.412510000000e-03	-5.500000000000e-01	
  16	DIS_F2D	2.750000000000e-01	5.290000000000e+00	0.000000000000e+00	2.512800000000e-01	2.260000000000e-03	3.270000000000e-03	1.301337153773e+00	4.271760000000e-03	1.700000000000e+00	-1.382040000000e-03	-5.500000000000e-01	
  17	DIS_F2D	2.750000000000e-01	6.070000000000e+00	0.000000000000e+00	2.553100000000e-01	3.570000000000e-03	4.090000000000e-03	1.601974070738e+00	4.340270000000e-03	1.700000000000e+00	-1.404205000000e-03	-5.500000000000e-01	
  18	DIS_F2D	2.750000000000e-01	6.750000000000e+00	0.000000000000e+00	2.494400000000e-01	4.240000000000e-03	4.490000000000e-03	1.800032071841e+00	4.240480000000e-03	1.700000000000e+00	-1.371920000000e-03	-5.500000000000e-01	
  19	DIS_F2D	2.750000000000e-01	7.500000000000e+00	0.000000000000e+00	2.505600000000e-01	5.510000000000e-03	5.010000000000e-03	1.999521072797e+00	4.259520000000e-03	1.700000000000e+00	-1.378080000000e-03	-5.500000000000e-01	
  20	DIS_F2D	2.750000000000e-01	8.220000000000e+00	0.000000000000e+00	2.451400000000e-01	8.090000000000e-03	5.880000000000e-03	2.398629354654e+00	4.167380000000e-03	1.700000000000e+00	-1.348270000000e-03	-5.500000000000e-01	
  21	DIS_F2D	3.500000000000e-01	7.370000000000e+00	0.000000000000e+00	1.990500000000e-01	1.590000000000e-03	3.180000000000e-03	1.597588545592e+00	3.383850000000e-03	1.700000000000e+00	-1.094775000000e-03	-5.500000000000e-01	
  22	DIS_F2D	3.500000000000e-01	8.130000000000e+00	0.000000000000e+00	1.960200000000e-01	2.160000000000e-03	3.140000000000e-03	1.601877359453e+00	3.332340000000e-03	1.700000000000e+00	-1.078110000000e-03	-5.500000000000e-01	
  23	DIS_F2D	3.500000000000e-01	9.310000000000e+00	0.000000000000e+00	1.907800000000e-01	3.050000000000e-03	3.620000000000e-03	1.897473529720e+00	3.243260000000e-03	1.700000000000e+00	-1.049290000000e-03	-5.500000000000e-01	
  24	DIS_F2D	3.500000000000e-01	1.001000000000e+01	0.000000000000e+00	1.942000000000e-01	2.330000000000e-03	3.300000000000e-03	1.699279093718e+00	3.301400000000e-03	1.700000000000e+00	-1.068100000000e-03	-5.500000000000e-01	
  25	DIS_F2D	3.500000000000e-01	1.096000000000e+01	0.000000000000e+00	1.899300000000e-01	4.560000000000e-03	4.560000000000e-03	2.400884536408e+00	3.228810000000e-03	1.700000000000e+00	-1.044615000000e-03	-5.500000000000e-01	
  26	DIS_F2D	4.500000000000e-01	1.069000000000e+01	0.000000000000e+00	1.291500000000e-01	1.030000000000e-03	2.320000000000e-03	1.796360820751e+00	2.195550000000e-03	1.700000000000e+00	-7.103250000000e-04	-5.500000000000e-01	
  27	DIS_F2D	4.500000000000e-01	1.161000000000e+01	0.000000000000e+00	1.292100000000e-01	1.420000000000e-03	2.580000000000e-03	1.996749477595e+00	2.196570000000e-03	1.700000000000e+00	-7.106550000000e-04	-5.500000000000e-01	
  28	DIS_F2D	4.500000000000e-01	1.275000000000e+01	0.000000000000e+00	1.264200000000e-01	1.520000000000e-03	2.780000000000e-03	2.199019142541e+00	2.149140000000e-03	1.700000000000e+00	-6.953100000000e-04	-5.500000000000e-01	
  29	DIS_F2D	4.500000000000e-01	1.502000000000e+01	0.000000000000e+00	1.325800000000e-01	9.410000000000e-03	9.020000000000e-03	6.803439432795e+00	2.253860000000e-03	1.700000000000e+00	-7.291900000000e-04	-5.500000000000e-01	
  30	DIS_F2D	4.500000000000e-01	1.639000000000e+01	0.000000000000e+00	1.358700000000e-01	6.250000000000e-03	8.150000000000e-03	5.998380805181e+00	2.309790000000e-03	1.700000000000e+00	-7.472850000000e-04	-5.500000000000e-01	
  31	DIS_F2D	5.500000000000e-01	1.555000000000e+01	0.000000000000e+00	7.053000000000e-02	1.760000000000e-03	1.970000000000e-03	2.793137671913e+00	1.199010000000e-03	1.700000000000e+00	-3.879150000000e-04	-5.500000000000e-01	
  32	DIS_F2D	5.500000000000e-01	1.671000000000e+01	0.000000000000e+00	6.426000000000e-02	7.130000000000e-03	4.750000000000e-03	7.391845627140e+00	1.092420000000e-03	1.700000000000e+00	-3.534300000000e-04	-5.500000000000e-01	
  33	DIS_F2D	5.500000000000e-01	1.789000000000e+01	0.000000000000e+00	7.179000000000e-02	2.660000000000e-03	4.020000000000e-03	5.599665691601e+00	1.220430000000e-03	1.700000000000e+00	-3.948450000000e-04	-5.500000000000e-01	
  34	DIS_F2D	5.500000000000e-01	1.951000000000e+01	0.000000000000e+00	6.892000000000e-02	2.140000000000e-03	3.510000000000e-03	5.092861288450e+00	1.171640000000e-03	1.700000000000e+00	-3.790600000000e-04	-5.500000000000e-01	
