coalition_labels,size,chi2,is_outlier
sbar|dbar|g|u,4,0.00015259,0
sbar|g|u,3,0.00015205,0
sbar|dbar|g|d|u,5,0.00015185,0
sbar|g|d|u,4,0.00015131,0
sbar|dbar|g|u|c,5,0.00014996,0
sbar|dbar|u,3,0.00014960,0
sbar|g|u|c,4,0.00014940,0
sbar|dbar|g|d|u|c,6,0.00014921,0
sbar|u,2,0.00014906,0
sbar|dbar|d|u,4,0.00014885,0
sbar|g|d|u|c,5,0.00014864,0
sbar|d|u,3,0.00014831,0
sbar|dbar|g,3,0.00014707,0
sbar|dbar|u|c,4,0.00014697,0
sbar|g,2,0.00014654,0
sbar|u|c,3,0.00014640,0
sbar|dbar|g|d,4,0.00014634,0
sbar|dbar|d|u|c,5,0.00014621,0
sbar|g|d,3,0.00014580,0
sbar|d|u|c,4,0.00014565,0
sbar|dbar,2,0.00014408,0
sbar,1,0.00014354,0
sbar|dbar|d,3,0.00014334,0
sbar|dbar|g|c,4,0.00014302,0
sbar|d,2,0.00014280,0
sbar|g|c,3,0.00014247,0
sbar|dbar|g|d|c,5,0.00014227,0
sbar|g|d|c,4,0.00014172,0
sbar|dbar|c,3,0.00014003,0
sbar|c,2,0.00013947,0
sbar|dbar|d|c,4,0.00013928,0
sbar|d|c,3,0.00013872,0
sbar|ubar|dbar|g|u,5,0.00009596,0
sbar|ubar|g|u,4,0.00009543,0
sbar|ubar|dbar|g|d|u,6,0.00009524,0
sbar|ubar|g|d|u,5,0.00009471,0
sbar|ubar|dbar|g|u|c,6,0.00009300,0
sbar|ubar|dbar|u,4,0.00009296,0
sbar|ubar|g|u|c,5,0.00009245,0
sbar|ubar|u,3,0.00009243,0
sbar|ubar|dbar|g|d|u|c,7,0.00009227,0
sbar|ubar|dbar|d|u,5,0.00009224,0
sbar|ubar|g|d|u|c,6,0.00009171,0
sbar|ubar|d|u,4,0.00009170,0
sbar|ubar|dbar|g,4,0.00009062,0
sbar|ubar|g,3,0.00009010,0
sbar|ubar|dbar|u|c,5,0.00009001,0
sbar|ubar|dbar|g|d,5,0.00008990,0
sbar|ubar|u|c,4,0.00008945,0
sbar|ubar|g|d,4,0.00008938,0
sbar|ubar|dbar|d|u|c,6,0.00008927,0
sbar|ubar|d|u|c,5,0.00008871,0
sbar|ubar|dbar,3,0.00008762,0
sbar|ubar,2,0.00008710,0
sbar|ubar|dbar|d,4,0.00008690,0
sbar|ubar|d,3,0.00008637,0
sbar|ubar|dbar|g|c,5,0.00008624,0
sbar|ubar|g|c,4,0.00008569,0
sbar|ubar|dbar|g|d|c,6,0.00008551,0
sbar|ubar|g|d|c,5,0.00008496,0
sbar|ubar|dbar|c,4,0.00008324,0
sbar|ubar|c,3,0.00008269,0
sbar|ubar|dbar|d|c,5,0.00008251,0
sbar|ubar|d|c,4,0.00008196,0
cbar|sbar|dbar|g|u,5,0.00005624,0
cbar|sbar|g|u,4,0.00005571,0
cbar|sbar|dbar|g|d|u,6,0.00005554,0
cbar|sbar|g|d|u,5,0.00005501,0
cbar|sbar|dbar|g|u|c,6,0.00005329,0
cbar|sbar|dbar|u,4,0.00005324,0
cbar|sbar|g|u|c,5,0.00005273,0
cbar|sbar|u,3,0.00005271,0
cbar|sbar|dbar|g|d|u|c,7,0.00005257,0
cbar|sbar|dbar|d|u,5,0.00005254,0
cbar|sbar|g|d|u|c,6,0.00005202,0
cbar|sbar|d|u,4,0.00005200,0
cbar|sbar|dbar|g,4,0.00005099,0
cbar|sbar|g,3,0.00005047,0
cbar|sbar|dbar|u|c,5,0.00005029,0
cbar|sbar|dbar|g|d,5,0.00005028,0
cbar|sbar|g|d,4,0.00004977,0
cbar|sbar|u|c,4,0.00004973,0
cbar|sbar|dbar|d|u|c,6,0.00004957,0
cbar|sbar|d|u|c,5,0.00004902,0
cbar|sbar|dbar,3,0.00004798,0
cbar|sbar,2,0.00004746,0
cbar|sbar|dbar|d,4,0.00004728,0
cbar|sbar|d,3,0.00004676,0
cbar|sbar|dbar|g|c,5,0.00004661,0
cbar|sbar|g|c,4,0.00004606,0
cbar|sbar|dbar|g|d|c,6,0.00004589,0
cbar|sbar|g|d|c,5,0.00004535,0
cbar|sbar|dbar|c,4,0.00004361,0
cbar|sbar|c,3,0.00004306,0
cbar|sbar|dbar|d|c,5,0.00004289,0
cbar|sbar|d|c,4,0.00004235,0
g,1,0.00000300,0
dbar|g,2,0.00000292,0
g|d,2,0.00000261,0
dbar|g|d,3,0.00000253,0
cbar|sbar|ubar|dbar|g|u,6,0.00000204,0
cbar|sbar|ubar|g|u,5,0.00000152,0
cbar|sbar|ubar|dbar|g|d|u,7,0.00000135,0
cbar|sbar|ubar|g|d|u,6,0.00000083,0
,0,0.00000000,0
dbar,1,-0.00000008,0
d,1,-0.00000039,0
dbar|d,2,-0.00000047,0
cbar|sbar|ubar|dbar|u,5,-0.00000096,0
cbar|sbar|ubar|dbar|g|u|c,7,-0.00000125,0
cbar|sbar|ubar|u,4,-0.00000149,0
cbar|sbar|ubar|dbar|d|u,6,-0.00000165,0
cbar|sbar|ubar|g|u|c,6,-0.00000179,0
cbar|sbar|ubar|dbar|g|d|u|c,8,-0.00000194,0
cbar|sbar|ubar|d|u,5,-0.00000218,0
cbar|sbar|ubar|g|d|u|c,7,-0.00000249,0
cbar|sbar|ubar|dbar|g,5,-0.00000304,0
cbar|sbar|ubar|g,4,-0.00000355,0
cbar|sbar|ubar|dbar|g|d,6,-0.00000372,0
cbar|sbar|ubar|g|d,5,-0.00000423,0
cbar|sbar|ubar|dbar|u|c,6,-0.00000425,0
cbar|sbar|ubar|u|c,5,-0.00000479,0
cbar|sbar|ubar|dbar|d|u|c,7,-0.00000495,0
cbar|sbar|ubar|d|u|c,6,-0.00000549,0
cbar|sbar|ubar|dbar,4,-0.00000604,0
cbar|sbar|ubar,3,-0.00000656,0
cbar|sbar|ubar|dbar|d,5,-0.00000673,0
cbar|sbar|ubar|d,4,-0.00000724,0
cbar|sbar|ubar|dbar|g|c,6,-0.00000775,0
cbar|sbar|ubar|g|c,5,-0.00000828,0
cbar|sbar|ubar|dbar|g|d|c,7,-0.00000844,0
cbar|sbar|ubar|g|d|c,6,-0.00000897,0
cbar|sbar|ubar|dbar|c,5,-0.00001075,0
g|u,2,-0.00001108,0
dbar|g|u,3,-0.00001114,0
cbar|sbar|ubar|c,4,-0.00001129,0
cbar|sbar|ubar|dbar|d|c,6,-0.00001144,0
g|d|u,3,-0.00001147,0
dbar|g|d|u,4,-0.00001154,0
cbar|sbar|ubar|d|c,5,-0.00001198,0
u,1,-0.00001408,0
dbar|u,2,-0.00001414,0
d|u,2,-0.00001448,0
dbar|d|u,3,-0.00001454,0
g|c,2,-0.00004139,0
dbar|g|c,3,-0.00004144,0
g|d|c,3,-0.00004179,0
dbar|g|d|c,4,-0.00004185,0
c,1,-0.00004439,0
dbar|c,2,-0.00004444,0
d|c,2,-0.00004479,0
dbar|d|c,3,-0.00004485,0
ubar|g,2,-0.00004639,0
ubar|dbar|g,3,-0.00004648,0
ubar|g|d,3,-0.00004676,0
ubar|dbar|g|d,4,-0.00004685,0
ubar,1,-0.00004940,0
ubar|dbar,2,-0.00004948,0
ubar|d,2,-0.00004977,0
ubar|dbar|d,3,-0.00004986,0
g|u|c,3,-0.00005404,0
dbar|g|u|c,4,-0.00005409,0
g|d|u|c,4,-0.00005445,0
dbar|g|d|u|c,5,-0.00005450,0
u|c,2,-0.00005704,0
dbar|u|c,3,-0.00005709,0
d|u|c,3,-0.00005745,0
dbar|d|u|c,4,-0.00005750,0
ubar|g|u,3,-0.00006065,0
ubar|dbar|g|u,4,-0.00006072,0
ubar|g|d|u,4,-0.00006103,0
ubar|dbar|g|d|u,5,-0.00006110,0
ubar|u,2,-0.00006365,0
