player,coalition_without,v_without,v_with,delta_v,is_outlier
c,cbar|sbar|ubar|dbar|g|d|u|s,0.01071606,0.01461254,0.00389648,0
u,cbar|sbar|ubar|dbar|d|s|c,0.00828599,0.01213163,0.00384564,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00834230,0.01213163,0.00378933,0
ubar,cbar|sbar|d|u|s|c,0.00664106,0.01042965,0.00378859,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.01083229,0.01461254,0.00378025,0
ubar,cbar|sbar|dbar|d|u|s|c,0.00838448,0.01213163,0.00374715,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00839353,0.01213163,0.00373810,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.01088970,0.01461254,0.00372284,0
c,cbar|sbar|ubar|dbar|g|u|s,0.00987089,0.01356355,0.00369267,0
cbar,sbar|ubar|g|d|u|s|c,0.00858361,0.01223110,0.00364749,0
c,cbar|sbar|ubar|g|d|u|s,0.00858960,0.01223110,0.00364150,0
c,cbar|sbar|ubar|dbar|g|d|u,0.00948726,0.01310289,0.00361563,0
u,cbar|sbar|ubar|dbar|s|c,0.00736466,0.01097407,0.00360941,0
cbar,sbar|ubar|d|u|s|c,0.00682432,0.01042965,0.00360533,0
c,cbar|ubar|dbar|g|d|u|s,0.00920555,0.01280802,0.00360247,0
ubar,cbar|sbar|g|d|u|s|c,0.00863911,0.01223110,0.00359199,0
c,cbar|sbar|ubar|dbar|u|s,0.00738855,0.01097407,0.00358551,0
cbar,sbar|ubar|dbar|g|u|s|c,0.01000197,0.01356355,0.00356158,0
ubar,cbar|sbar|dbar|g|d|u|s|c,0.01106200,0.01461254,0.00355054,0
c,cbar|sbar|ubar|d|u|s,0.00689531,0.01042965,0.00353435,0
cbar,sbar|ubar|dbar|u|s|c,0.00745464,0.01097407,0.00351943,0
u,cbar|sbar|ubar|dbar|d|c,0.00700127,0.01052031,0.00351903,0
c,cbar|sbar|ubar|dbar|d|u,0.00701183,0.01052031,0.00350847,0
u,cbar|sbar|ubar|d|s|c,0.00692810,0.01042965,0.00350156,0
cbar,ubar|dbar|g|d|u|s|c,0.00930735,0.01280802,0.00350067,0
ubar,cbar|sbar|u|s|c,0.00573127,0.00922944,0.00349816,0
u,cbar|ubar|dbar|d|s|c,0.00684103,0.01033808,0.00349705,0
c,cbar|ubar|dbar|d|u|s,0.00684277,0.01033808,0.00349531,0
cbar,sbar|ubar|dbar|g|d|u|c,0.00961285,0.01310289,0.00349004,0
u,cbar|sbar|ubar|dbar|g|s|c,0.01007694,0.01356355,0.00348661,0
ubar,cbar|d|u|s|c,0.00542171,0.00889971,0.00347800,0
cbar,ubar|dbar|d|u|s|c,0.00687957,0.01033808,0.00345851,0
ubar,cbar|sbar|dbar|u|s|c,0.00751734,0.01097407,0.00345673,0
cbar,sbar|ubar|dbar|d|u|c,0.00707243,0.01052031,0.00344788,0
c,cbar|sbar|ubar|g|u|s,0.00770177,0.01113945,0.00343769,0
