coalition_labels,size,chi2,is_outlier
cbar|ubar|g|d|s,5,0.08171986,1
cbar|ubar|g|d|s|c,6,0.07663757,0
cbar|sbar|ubar|g|d|s,6,0.07394475,0
cbar|sbar|ubar|dbar|g|d|u|s|c,9,0.07246983,0
cbar|ubar|d|s,4,0.07167791,0
cbar|sbar|ubar|g|d|s|c,7,0.07097174,0
cbar|ubar|g|d|u|s,6,0.06997829,0
cbar|sbar|ubar|dbar|g|d|u|s,8,0.06939523,0
cbar|sbar|ubar|g|d|u|s|c,8,0.06909788,0
cbar|sbar|ubar|g|d|u|s,7,0.06890220,0
cbar|ubar|g|d|u|s|c,7,0.06805613,0
ubar|g|d|s,4,0.06745998,0
cbar|ubar|d|s|c,5,0.06644008,0
cbar|sbar|ubar|dbar|g|d|s,7,0.06550404,0
cbar|sbar|ubar|dbar|g|d|s|c,8,0.06540795,0
cbar|ubar|dbar|g|d|s,6,0.06485720,0
sbar|ubar|dbar|g|d|u|s|c,8,0.06469029,0
cbar|sbar|ubar|d|s,5,0.06299695,0
cbar|ubar|dbar|g|d|u|s|c,8,0.06299573,0
ubar|g|d|s|c,5,0.06293191,0
cbar|ubar|dbar|g|d|s|c,7,0.06264564,0
cbar|ubar|dbar|g|d|u|s,7,0.06204533,0
sbar|ubar|g|d|s,5,0.06116885,0
sbar|ubar|dbar|g|d|u|s,7,0.06106009,0
cbar|sbar|ubar|dbar|d|u|s|c,8,0.06015585,0
cbar|sbar|ubar|d|s|c,6,0.05986570,0
cbar|ubar|d|u|s,5,0.05934718,0
sbar|ubar|g|d|s|c,6,0.05875307,0
sbar|ubar|g|d|u|s|c,7,0.05866821,0
ubar|d|s,3,0.05812264,0
sbar|ubar|g|d|u|s,6,0.05791615,0
ubar|g|d|u|s,5,0.05750854,0
cbar|sbar|ubar|d|u|s|c,7,0.05739279,0
cbar|sbar|ubar|d|u|s,6,0.05735822,0
cbar|ubar|d|u|s|c,6,0.05726670,0
cbar|sbar|ubar|dbar|d|u|s,7,0.05724359,0
cbar|ubar|g|d,4,0.05649200,0
ubar|g|d|u|s|c,6,0.05613978,0
cbar|sbar|ubar|dbar|g|d|u|c,8,0.05606534,0
sbar|ubar|dbar|g|d|s|c,7,0.05583672,0
sbar|ubar|dbar|g|d|s,6,0.05537637,0
cbar|ubar|dbar|d|s,5,0.05421400,0
cbar|sbar|ubar|dbar|d|s,6,0.05395054,0
ubar|dbar|g|d|u|s|c,7,0.05373022,0
cbar|sbar|ubar|dbar|d|s|c,7,0.05369508,0
ubar|d|s|c,4,0.05343833,0
ubar|dbar|g|d|s,5,0.05324623,0
sbar|ubar|dbar|d|u|s|c,7,0.05307497,0
cbar|ubar|g|d|c,5,0.05234358,0
ubar|dbar|g|d|u|s,6,0.05222718,0
cbar|sbar|ubar|dbar|g|d|u,7,0.05205465,0
cbar|ubar|dbar|d|s|c,6,0.05184580,0
cbar|ubar|dbar|d|u|s|c,7,0.05160214,0
ubar|dbar|g|d|s|c,6,0.05158812,0
sbar|dbar|g|u|c,5,0.05132469,0
sbar|ubar|d|s,4,0.05092346,0
cbar|ubar|dbar|d|u|s,6,0.05081126,0
sbar|ubar|dbar|g|d|u|c,7,0.05071104,0
cbar|sbar|ubar|g|d,5,0.05037967,0
cbar|sbar|dbar|g|d|u|s|c,8,0.05001294,0
cbar|sbar|ubar|dbar|g|u|s|c,8,0.04965564,0
sbar|ubar|dbar|d|u|s,6,0.04960784,0
cbar|sbar|ubar|g|d|u|c,7,0.04904193,0
sbar|ubar|d|s|c,5,0.04834872,0
cbar|sbar|ubar|g|d|c,6,0.04834333,0
cbar|ubar|d,3,0.04815668,0
cbar|sbar|ubar|g|d|u,6,0.04791002,0
sbar|dbar|g|d|u|s|c,7,0.04769101,0
sbar|ubar|d|u|s|c,6,0.04766266,0
ubar|d|u|s,4,0.04757991,0
cbar|ubar|g|d|u,5,0.04732804,0
sbar|dbar|u|c,4,0.04721574,0
sbar|ubar|d|u|s,5,0.04707241,0
sbar|dbar|g|u|s|c,6,0.04679075,0
sbar|ubar|dbar|g|u|s|c,7,0.04674683,0
cbar|sbar|ubar|dbar|g|d|c,7,0.04642938,0
cbar|sbar|dbar|g|u|c,6,0.04637005,0
cbar|ubar|g|d|u|c,6,0.04633936,0
sbar|ubar|dbar|g|d|u,6,0.04614630,0
ubar|d|u|s|c,5,0.04605213,0
cbar|sbar|ubar|dbar|g|d,6,0.04558894,0
cbar|sbar|ubar|dbar|d|u|c,7,0.04545649,0
cbar|ubar|dbar|g|d|u|c,7,0.04493520,0
cbar|sbar|dbar|g|d|u|s,7,0.04491503,0
sbar|ubar|dbar|d|s|c,6,0.04482473,0
ubar|g|d,3,0.04466987,0
sbar|ubar|dbar|d|s,5,0.04452448,0
cbar|sbar|ubar|dbar|g|u|s,7,0.04425155,0
cbar|sbar|dbar|g|u|s|c,7,0.04424831,0
cbar|ubar|d|c,4,0.04385195,0
ubar|dbar|d|s,4,0.04330687,0
cbar|ubar|dbar|g|d,5,0.04328404,0
cbar|sbar|ubar|dbar|g|u|c,7,0.04319140,0
cbar|ubar|dbar|g|d|u,6,0.04305142,0
ubar|dbar|d|u|s|c,6,0.04303755,0
sbar|ubar|dbar|g|u|c,6,0.04270339,0
sbar|dbar|g|u,4,0.04241013,0
sbar|dbar|g|d|u|c,6,0.04229303,0
cbar|sbar|dbar|g|d|u|c,7,0.04219865,0
sbar|dbar|g|d|u|s,6,0.04203661,0
cbar|ubar|dbar|g|d|c,6,0.04200626,0
ubar|dbar|d|u|s,5,0.04169475,0
cbar|sbar|ubar|dbar|d|u,6,0.04160895,0
cbar|sbar|dbar|u|c,5,0.04157260,0
ubar|dbar|d|s|c,5,0.04149142,0
cbar|sbar|ubar|d,4,0.04113935,0
ubar|g|d|c,4,0.04107417,0
sbar|ubar|g|d|u|c,6,0.04104051,0
sbar|dbar|u|s|c,5,0.04098485,0
sbar|ubar|dbar|d|u|c,6,0.04079809,0
sbar|ubar|dbar|g|u|s,6,0.04078645,0
cbar|sbar|ubar|dbar|u|s|c,7,0.04050220,0
cbar|sbar|dbar|d|u|s|c,7,0.04036207,0
sbar|ubar|g|d,4,0.04003831,0
sbar|ubar|g|d|u,5,0.03935377,0
sbar|ubar|dbar|g|d|c,6,0.03928829,0
cbar|sbar|ubar|d|u|c,6,0.03904207,0
cbar|sbar|ubar|d|c,5,0.03894397,0
sbar|dbar|g|u|s,5,0.03881077,0
sbar|dbar|d|u|s|c,6,0.03873362,0
cbar|g|d|s,4,0.03862735,0
sbar|ubar|g|d|c,5,0.03855764,0
sbar|dbar|u,3,0.03846826,0
cbar|ubar|d|u,4,0.03840208,0
cbar|sbar|g|d|u|s|c,7,0.03830541,0
sbar|ubar|dbar|u|s|c,6,0.03828947,0
ubar|dbar|g|d|u|c,6,0.03809818,0
cbar|sbar|ubar|d|u,5,0.03807206,0
cbar|sbar|dbar|g|u,5,0.03801105,0
sbar|ubar|dbar|g|d,5,0.03789297,0
cbar|sbar|dbar|u|s|c,6,0.03775129,0
cbar|sbar|ubar|g|u|s|c,7,0.03764951,0
ubar|g|d|u,4,0.03729131,0
cbar|ubar|d|u|c,5,0.03725429,0
ubar|d,2,0.03703641,0
cbar|sbar|dbar|g|d|s|c,7,0.03701493,0
ubar|g|d|u|c,5,0.03685453,0
cbar|sbar|ubar|dbar|g|u,6,0.03685110,0
