player,coalition_without,v_without,v_with,delta_v,is_outlier
u,cbar|sbar|ubar|dbar|d|s|c,0.00597157,0.00918182,0.00321024,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00597844,0.00918182,0.00320337,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00597992,0.00918182,0.00320190,0
cbar,sbar|ubar|d|u|s|c,0.00521059,0.00824269,0.00303210,0
c,cbar|sbar|ubar|dbar|u|s,0.00524530,0.00827513,0.00302983,0
c,cbar|sbar|ubar|d|u|s,0.00521309,0.00824269,0.00302960,0
cbar,sbar|ubar|dbar|u|s|c,0.00524703,0.00827513,0.00302810,0
u,cbar|sbar|ubar|d|s|c,0.00522005,0.00824269,0.00302264,0
u,cbar|sbar|ubar|dbar|s|c,0.00525322,0.00827513,0.00302191,0
ubar,cbar|sbar|dbar|d|u|s|c,0.00618712,0.00918182,0.00299470,0
c,cbar|sbar|ubar|dbar|d|u,0.00509845,0.00809097,0.00299252,0
cbar,sbar|ubar|dbar|d|u|c,0.00510021,0.00809097,0.00299075,0
c,cbar|ubar|dbar|d|u|s,0.00505434,0.00803621,0.00298187,0
cbar,ubar|dbar|d|u|s|c,0.00505555,0.00803621,0.00298066,0
u,cbar|sbar|ubar|dbar|d|c,0.00511042,0.00809097,0.00298055,0
u,cbar|ubar|dbar|d|s|c,0.00506976,0.00803621,0.00296645,0
cbar,sbar|ubar|u|s|c,0.00452472,0.00738301,0.00285830,0
c,cbar|sbar|ubar|u|s,0.00452696,0.00738301,0.00285605,0
u,cbar|sbar|ubar|s|c,0.00454871,0.00738301,0.00283430,0
ubar,cbar|sbar|d|u|s|c,0.00541678,0.00824269,0.00282590,0
ubar,cbar|sbar|dbar|u|s|c,0.00545362,0.00827513,0.00282151,0
cbar,sbar|ubar|d|u|c,0.00438861,0.00720956,0.00282095,0
c,cbar|sbar|ubar|dbar|u,0.00442612,0.00724509,0.00281897,0
c,cbar|sbar|ubar|d|u,0.00439082,0.00720956,0.00281875,0
cbar,sbar|ubar|dbar|u|c,0.00442814,0.00724509,0.00281695,0
cbar,ubar|d|u|s|c,0.00435558,0.00716643,0.00281085,0
c,cbar|ubar|dbar|u|s,0.00438547,0.00719379,0.00280832,0
c,cbar|ubar|d|u|s,0.00435834,0.00716643,0.00280809,0
cbar,ubar|dbar|u|s|c,0.00438694,0.00719379,0.00280685,0
u,cbar|sbar|ubar|d|c,0.00441662,0.00720956,0.00279295,0
u,cbar|sbar|ubar|dbar|c,0.00445287,0.00724509,0.00279222,0
ubar,cbar|sbar|dbar|d|u|c,0.00530714,0.00809097,0.00278383,0
u,cbar|ubar|d|s|c,0.00438759,0.00716643,0.00277884,0
u,cbar|ubar|dbar|s|c,0.00441568,0.00719379,0.00277811,0
ubar,cbar|dbar|d|u|s|c,0.00526427,0.00803621,0.00277194,0
c,cbar|ubar|dbar|d|u,0.00425304,0.00702405,0.00277101,0
cbar,ubar|dbar|d|u|c,0.00425454,0.00702405,0.00276951,0
c,cbar|sbar|ubar|dbar|g|d|u|s,0.00426825,0.00700732,0.00273907,0
u,cbar|ubar|dbar|d|c,0.00428729,0.00702405,0.00273675,0
cbar,sbar|ubar|dbar|g|d|u|s|c,0.00427153,0.00700732,0.00273579,0
u,cbar|sbar|ubar|dbar|g|d|s|c,0.00434766,0.00700732,0.00265966,0
ubar,cbar|sbar|u|s|c,0.00473030,0.00738301,0.00265271,0
cbar,sbar|ubar|u|c,0.00376355,0.00641070,0.00264715,0
c,cbar|sbar|ubar|u,0.00376550,0.00641070,0.00264520,0
cbar,ubar|u|s|c,0.00373397,0.00637102,0.00263705,0
c,cbar|ubar|u|s,0.00373648,0.00637102,0.00263455,0
ubar,cbar|sbar|d|u|c,0.00459453,0.00720956,0.00261503,0
