player,coalition_without,v_without,v_with,delta_v,is_outlier
ubar,cbar|sbar|dbar|d|u|s|c,0.00566771,0.00880469,0.00313697,0
u,cbar|sbar|ubar|dbar|d|s|c,0.00582372,0.00880469,0.00298096,0
g,cbar|sbar|ubar|dbar|d|u|s|c,0.00880469,0.00583204,-0.00297264,0
ubar,cbar|sbar|dbar|u|s|c,0.00499319,0.00795773,0.00296453,0
ubar,cbar|sbar|d|u|s|c,0.00493300,0.00788039,0.00294738,0
cbar,sbar|ubar|dbar|d|u|s|c,0.00585784,0.00880469,0.00294685,0
c,cbar|sbar|ubar|dbar|d|u|s,0.00585993,0.00880469,0.00294476,0
ubar,cbar|sbar|dbar|d|u|c,0.00490548,0.00783681,0.00293133,0
ubar,cbar|dbar|d|u|s|c,0.00483004,0.00774041,0.00291037,0
u,cbar|sbar|ubar|dbar|s|c,0.00514298,0.00795773,0.00281474,0
u,cbar|sbar|ubar|d|s|c,0.00508006,0.00788039,0.00280032,0
g,cbar|sbar|ubar|dbar|u|s|c,0.00795773,0.00515923,-0.00279849,0
cbar,sbar|ubar|dbar|u|s|c,0.00516534,0.00795773,0.00279239,0
c,cbar|sbar|ubar|dbar|u|s,0.00516733,0.00795773,0.00279040,0
g,cbar|sbar|ubar|d|u|s|c,0.00788039,0.00509151,-0.00278887,0
u,cbar|sbar|ubar|dbar|d|c,0.00505610,0.00783681,0.00278071,0
cbar,sbar|ubar|d|u|s|c,0.00510102,0.00788039,0.00277937,0
c,cbar|sbar|ubar|d|u|s,0.00510340,0.00788039,0.00277699,0
ubar,cbar|sbar|u|s|c,0.00430560,0.00708055,0.00277494,0
cbar,sbar|ubar|dbar|d|u|c,0.00507136,0.00783681,0.00276546,0
c,cbar|sbar|ubar|dbar|d|u,0.00507333,0.00783681,0.00276349,0
u,cbar|ubar|dbar|d|s|c,0.00497990,0.00774041,0.00276052,0
g,cbar|sbar|ubar|dbar|d|u|c,0.00783681,0.00507715,-0.00275967,0
ubar,cbar|sbar|dbar|u|c,0.00428310,0.00704199,0.00275889,0
cbar,ubar|dbar|d|u|s|c,0.00499327,0.00774041,0.00274714,0
c,cbar|ubar|dbar|d|u|s,0.00499528,0.00774041,0.00274513,0
ubar,cbar|sbar|d|u|c,0.00422722,0.00696896,0.00274174,0
g,cbar|ubar|dbar|d|u|s|c,0.00774041,0.00500151,-0.00273890,0
ubar,cbar|dbar|u|s|c,0.00421290,0.00695083,0.00273793,0
ubar,cbar|d|u|s|c,0.00415858,0.00687936,0.00272078,0
ubar,cbar|dbar|d|u|c,0.00413837,0.00684310,0.00270473,0
u,cbar|sbar|ubar|s|c,0.00444644,0.00708055,0.00263410,0
cbar,sbar|ubar|u|s|c,0.00445564,0.00708055,0.00262491,0
c,cbar|sbar|ubar|u|s,0.00445792,0.00708055,0.00262263,0
g,cbar|sbar|ubar|u|s|c,0.00708055,0.00446582,-0.00261472,0
u,cbar|sbar|ubar|dbar|c,0.00442750,0.00704199,0.00261449,0
cbar,sbar|ubar|dbar|u|c,0.00443099,0.00704199,0.00261100,0
c,cbar|sbar|ubar|dbar|u,0.00443287,0.00704199,0.00260912,0
u,cbar|sbar|ubar|d|c,0.00436888,0.00696896,0.00260007,0
cbar,sbar|ubar|d|u|c,0.00437098,0.00696896,0.00259798,0
c,cbar|sbar|ubar|d|u,0.00437324,0.00696896,0.00259571,0
u,cbar|ubar|dbar|s|c,0.00435654,0.00695083,0.00259430,0
cbar,ubar|dbar|u|s|c,0.00435815,0.00695083,0.00259268,0
c,cbar|ubar|dbar|u|s,0.00436006,0.00695083,0.00259077,0
g,cbar|sbar|ubar|dbar|u|c,0.00704199,0.00445647,-0.00258552,0
u,cbar|ubar|d|s|c,0.00429948,0.00687936,0.00257988,0
cbar,ubar|d|u|s|c,0.00429970,0.00687936,0.00257966,0
c,cbar|ubar|d|u|s,0.00430200,0.00687936,0.00257736,0
g,cbar|sbar|ubar|d|u|c,0.00696896,0.00439306,-0.00257590,0
ubar,cbar|sbar|u|c,0.00365195,0.00622125,0.00256930,0
cbar,ubar|dbar|d|u|c,0.00427735,0.00684310,0.00256575,0
g,cbar|ubar|dbar|u|s|c,0.00695083,0.00438608,-0.00256475,0
c,cbar|ubar|dbar|d|u,0.00427924,0.00684310,0.00256386,0
u,cbar|ubar|dbar|d|c,0.00428283,0.00684310,0.00256027,0
g,cbar|ubar|d|u|s|c,0.00687936,0.00432423,-0.00255513,0
ubar,cbar|u|s|c,0.00358856,0.00613690,0.00254834,0
ubar,cbar|dbar|u|c,0.00357337,0.00610566,0.00253229,0
g,cbar|ubar|dbar|d|u|c,0.00684310,0.00431717,-0.00252593,0
ubar,cbar|sbar|dbar|d|u|s,0.00333763,0.00585993,0.00252230,0
ubar,sbar|dbar|d|u|s|c,0.00333604,0.00585784,0.00252179,0
ubar,cbar|d|u|c,0.00352335,0.00603850,0.00251514,0
ubar,cbar|sbar|dbar|d|s|c,0.00334483,0.00582372,0.00247889,0
ubar,cbar|sbar|dbar|g|d|u|s|c,0.00337551,0.00583204,0.00245653,0
cbar,sbar|ubar|u|c,0.00377774,0.00622125,0.00244352,0
c,cbar|sbar|ubar|u,0.00377990,0.00622125,0.00244135,0
u,cbar|sbar|ubar|c,0.00378740,0.00622125,0.00243385,0
cbar,ubar|u|s|c,0.00371170,0.00613690,0.00242520,0
c,cbar|ubar|u|s,0.00371390,0.00613690,0.00242300,0
u,cbar|ubar|s|c,0.00372324,0.00613690,0.00241366,0
cbar,ubar|dbar|u|c,0.00369437,0.00610566,0.00241129,0
c,cbar|ubar|dbar|u,0.00369616,0.00610566,0.00240949,0
g,cbar|sbar|ubar|u|c,0.00622125,0.00381950,-0.00240175,0
cbar,ubar|d|u|c,0.00364023,0.00603850,0.00239827,0
c,cbar|ubar|d|u,0.00364241,0.00603850,0.00239609,0
