#: table_doi: 10.17182/hepdata.12557.v1/t100
#: name: Table 100
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table100.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 22.938
#: P [GeV],280.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],22.938
#: X,0.1
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
32.5,0.40558,0.00572,-0.00572,0.00261,-0.00261,3.0%,-3.0%
37.5,0.40695,0.00651,-0.00651,0.00197,-0.00197,3.0%,-3.0%

