#: table_doi: 10.17182/hepdata.12557.v1/t82
#: name: Table 82
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table82.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 19.393
#: P [GeV],200.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],19.393
#: X,0.18
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
21.5,0.35183,0.0042,-0.0042,0.00176,-0.00176,3.0%,-3.0%
24.5,0.36243,0.00436,-0.00436,0.00146,-0.00146,3.0%,-3.0%
28.0,0.36224,0.00416,-0.00416,0.00143,-0.00143,3.0%,-3.0%
32.5,0.35007,0.0029,-0.0029,0.0012,-0.0012,3.0%,-3.0%
37.5,0.3445,0.00306,-0.00306,0.00084,-0.00084,3.0%,-3.0%
43.0,0.34801,0.00306,-0.00306,0.00075,-0.00075,3.0%,-3.0%

