#: table_doi: 10.17182/hepdata.12557.v1/t84
#: name: Table 84
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table84.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 19.393
#: P [GeV],200.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],19.393
#: X,0.275
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
28.0,0.28872,0.0041,-0.0041,0.00111,-0.00111,3.0%,-3.0%
32.5,0.28319,0.00373,-0.00373,0.00116,-0.00116,3.0%,-3.0%
37.5,0.27997,0.00291,-0.00291,0.00069,-0.00069,3.0%,-3.0%
43.0,0.2738,0.00273,-0.00273,0.00065,-0.00065,3.0%,-3.0%
49.5,0.27157,0.00274,-0.00274,0.00084,-0.00084,3.0%,-3.0%
57.0,0.27491,0.00294,-0.00294,0.00061,-0.00061,3.0%,-3.0%
65.5,0.27275,0.00365,-0.00365,0.00072,-0.00072,3.0%,-3.0%
75.0,0.26446,0.00391,-0.00391,0.00112,-0.00112,3.0%,-3.0%

