#: table_doi: 10.17182/hepdata.12557.v1/t103
#: name: Table 103
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table103.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 22.938
#: P [GeV],280.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],22.938
#: X,0.225
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
37.5,0.3128,0.0066,-0.0066,0.00141,-0.00141,3.0%,-3.0%
43.0,0.30989,0.00633,-0.00633,0.00128,-0.00128,3.0%,-3.0%
49.5,0.31821,0.00662,-0.00662,0.0011,-0.0011,3.0%,-3.0%
57.0,0.31194,0.00438,-0.00438,0.00067,-0.00067,3.0%,-3.0%
65.5,0.31557,0.00474,-0.00474,0.00075,-0.00075,3.0%,-3.0%
75.0,0.30609,0.00505,-0.00505,0.00064,-0.00064,3.0%,-3.0%
86.0,0.30722,0.00542,-0.00542,0.00069,-0.00069,3.0%,-3.0%

