#: table_doi: 10.17182/hepdata.12557.v1/t102
#: name: Table 102
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table102.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 22.938
#: P [GeV],280.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],22.938
#: X,0.18
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
37.5,0.34807,0.00699,-0.00699,0.00141,-0.00141,3.0%,-3.0%
43.0,0.36142,0.00699,-0.00699,0.00125,-0.00125,3.0%,-3.0%
49.5,0.3402,0.00713,-0.00713,0.00123,-0.00123,3.0%,-3.0%
57.0,0.34527,0.00481,-0.00481,0.00082,-0.00082,3.0%,-3.0%
65.5,0.34112,0.00513,-0.00513,0.00081,-0.00081,3.0%,-3.0%

