#: table_doi: 10.17182/hepdata.12557.v1/t59
#: name: Table 59
#: description: R=SIG(L)/SIG(T) IS TAKEN TO BE R(QCD).

#: data_file: Table59.yaml
#: keyword reactions: MU+ P --> MU+ X
#: keyword observables: F2
#: keyword phrases: Inclusive | Structure Function | Muon production | Neutral Current | Deep Inelastic Scattering
#: keyword cmenergies: 15.034
#: P [GeV],120.0
#: RE,MU+ P --> MU+ X
#: SQRT(S) [GeV],15.034
#: X,0.14
Q**2 [GEV**2],F2(R=R(QCD)),stat +,stat -,sys +,sys -,"sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error +","sys,There is a 3 PCT overall normalization error plus a relative normalization uncertainty of 1 PCT between any two sets of data at different energies. This has not been included in the calculation of the one-sigma systematic error -"
11.75,0.38505,0.00575,-0.00575,0.00252,-0.00252,3.0%,-3.0%
13.25,0.37936,0.00588,-0.00588,0.00255,-0.00255,3.0%,-3.0%
15.0,0.37987,0.0057,-0.0057,0.00249,-0.00249,3.0%,-3.0%
17.0,0.37759,0.00636,-0.00636,0.00233,-0.00233,3.0%,-3.0%
19.0,0.36935,0.00697,-0.00697,0.00224,-0.00224,3.0%,-3.0%

