0.33999999999999997	0.31	0.37	692000.0	0.95	3.2	-2.9	1.8	-1.6	1.6	-1.6	0.7	-0.6	1.2	-1.2	0.1	-0.1	0.1	-0.1	0.8	-0.7	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.1	0.0	0.0	-0.0	0.0	-0.0	0.1	0.0	0.1	-0.1	0.2	-0.1	0.3	-0.2	0.5	-0.3	0.4	-0.3	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	0.0	0.1	0.0	0.1	-0.1	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.5	-0.4	4.9	-4.5	0.0	-0.0	0.0	-0.0	-0.3	0.5	-0.9	1.1	2.0	-1.6	0.5	-0.3	5.4	-4.9	1.4	-1.4	0.3	-0.3	0.2	-0.2	1.8	-1.8	0.5	-0.5	
0.405	0.37	0.44	264000.0	0.89	3.3	-3.2	1.8	-1.7	1.6	-1.5	0.7	-0.6	1.3	-1.3	0.1	-0.1	0.1	-0.1	0.8	-0.8	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	0.0	0.1	0.0	0.1	-0.1	0.2	-0.2	0.4	-0.3	0.4	-0.3	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.5	-0.4	4.8	-4.6	0.0	-0.0	0.0	-0.0	-0.3	0.4	-1.0	1.0	2.0	-1.7	0.4	-0.3	5.0	-4.7	1.0	-1.0	0.3	-0.3	0.1	-0.1	1.8	-1.8	0.5	-0.5	
0.475	0.44	0.51	109000.0	0.9	3.4	-3.4	1.7	-1.8	1.4	-1.5	0.6	-0.6	1.3	-1.4	0.0	-0.0	0.1	-0.1	0.8	-0.8	0.0	-0.0	0.1	-0.1	0.0	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.3	-0.3	0.4	-0.4	0.3	-0.2	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.5	4.6	-4.7	0.0	-0.0	0.0	-0.0	-0.4	0.4	-1.0	1.0	1.9	-1.8	0.3	-0.3	4.5	-4.4	0.7	-0.7	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.55	0.51	0.59	45900.0	0.9	3.5	-3.7	1.6	-1.8	1.3	-1.5	0.6	-0.7	1.3	-1.4	0.0	-0.0	0.1	-0.1	0.8	-0.9	0.0	-0.0	0.1	-0.1	0.0	-0.2	0.0	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.4	0.3	-0.3	0.1	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.4	-0.5	4.5	-4.6	0.0	-0.0	0.0	-0.0	-0.5	0.4	-1.0	0.9	1.8	-1.9	0.2	-0.3	4.0	-4.1	0.6	-0.6	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.63	0.59	0.67	20200.0	0.94	3.7	-3.9	1.6	-1.7	1.3	-1.3	0.6	-0.7	1.2	-1.3	0.0	-0.0	0.1	-0.1	0.8	-0.8	0.1	-0.1	0.2	-0.2	0.1	-0.2	0.1	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.2	0.2	-0.3	0.3	-0.3	0.1	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.1	0.0	-0.0	0.0	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.4	4.4	-4.3	0.0	-0.0	0.0	-0.0	-0.6	0.4	-1.1	0.9	1.9	-1.8	0.2	-0.3	3.6	-3.8	0.7	-0.7	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.7150000000000001	0.67	0.76	9490.0	0.8	3.9	-4.0	1.7	-1.6	1.2	-1.2	0.7	-0.7	1.1	-1.1	0.0	-0.0	0.1	-0.1	0.8	-0.8	0.1	-0.1	0.2	-0.2	0.2	-0.3	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.2	-0.2	0.2	-0.3	0.2	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.0	-0.1	0.0	-0.0	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.4	4.3	-4.1	0.0	-0.0	0.0	-0.0	-0.6	0.4	-1.1	0.9	2.1	-1.9	0.2	-0.2	3.4	-3.4	0.7	-0.7	0.3	-0.3	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8049999999999999	0.76	0.85	4540.0	0.77	4.1	-4.0	1.6	-1.5	1.2	-1.1	0.8	-0.7	1.0	-0.9	0.0	-0.0	0.1	-0.1	0.9	-0.8	0.2	-0.2	0.2	-0.2	0.3	-0.3	0.4	-0.4	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.2	0.2	-0.2	0.3	-0.3	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	4.1	-3.9	0.0	-0.0	0.0	-0.0	-0.6	0.4	-1.0	0.8	2.1	-1.9	0.2	-0.2	3.2	-3.1	0.6	-0.6	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
0.8999999999999999	0.85	0.95	2240.0	0.65	4.2	-4.1	1.6	-1.5	1.1	-1.0	0.8	-0.8	0.9	-0.8	0.0	-0.0	0.1	-0.1	0.9	-0.8	0.2	-0.2	0.2	-0.2	0.4	-0.3	0.5	-0.5	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.2	0.1	-0.2	0.3	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.8	-3.6	0.0	-0.0	0.0	-0.0	-0.5	0.4	-0.7	0.6	2.0	-1.8	0.2	-0.2	2.9	-2.8	0.5	-0.5	0.2	-0.2	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.005	0.95	1.06	1110.0	0.65	4.3	-4.1	1.6	-1.5	0.9	-0.9	0.9	-0.8	0.7	-0.6	0.0	-0.0	0.1	-0.1	0.9	-0.8	0.3	-0.2	0.2	-0.2	0.4	-0.4	0.5	-0.5	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.5	-3.4	0.0	-0.0	0.0	-0.0	-0.4	0.3	-0.4	0.3	1.8	-1.6	0.2	-0.2	2.6	-2.5	0.5	-0.5	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
1.12	1.06	1.18	538.0	0.67	4.3	-4.2	1.6	-1.5	0.8	-0.8	0.9	-0.9	0.5	-0.5	0.0	-0.0	0.1	-0.1	0.9	-0.8	0.3	-0.3	0.3	-0.2	0.4	-0.4	0.6	-0.6	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.1	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1	-0.1	0.1	-0.1	0.2	-0.2	0.3	-0.3	0.1	-0.1	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.3	-0.3	3.2	-3.2	0.0	-0.0	0.0	-0.0	-0.2	0.2	-0.2	0.1	1.5	-1.3	0.2	-0.2	2.4	-2.3	0.6	-0.6	0.1	-0.1	0.0	-0.0	1.8	-1.8	0.5	-0.5	
