2.70E-003, 1.19E-003, 1.15E-003, 1.20E-003, 1.09E-003, 1.16E-003
1.19E-003, 1.87E-003, 1.25E-003, 1.31E-003, 1.19E-003, 1.26E-003
1.15E-003, 1.25E-003, 1.79E-003, 1.25E-003, 1.15E-003, 1.21E-003
1.20E-003, 1.31E-003, 1.25E-003, 2.14E-003, 1.20E-003, 1.27E-003
1.09E-003, 1.19E-003, 1.15E-003, 1.20E-003, 2.49E-003, 1.16E-003
1.16E-003, 1.26E-003, 1.21E-003, 1.27E-003, 1.16E-003, 4.06E-003
