ATLAS_W_TOT_13TEV	4	2
   1	INC	0.000000000000e+00	8.038500000000e+01	1.300000000000e+01	3.500000000000e+06	1.000000000000e+04	6.804831649279e+04	1.944237614080e+00	1.641421688915e+04	4.689776254043e-01	-1.031564236735e+01	-2.947326390672e-04	7.000000000000e+04	2.000000000000e+00	
   2	INC	0.000000000000e+00	8.038500000000e+01	1.300000000000e+01	4.530000000000e+06	1.000000000000e+04	8.912329915071e+04	1.967401747256e+00	-1.253128092916e+04	-2.766287180831e-01	-6.742972668559e+01	-1.488514937872e-03	1.000000000000e+05	2.207505518764e+00	
