D0WMASY	7	10
   1	EWK_RAP_ASY	1.000000000000e-01	6.463838404000e+03	1.960000000000e+03	2.130000000000e-02	1.700000000000e-03	7.000000000000e-05	3.286384976526e-01	1.800000000000e-04	8.450704225352e-01	1.000000000000e-05	4.694835680751e-02	1.200000000000e-04	5.633802816901e-01	6.000000000000e-05	2.816901408451e-01	1.070000000000e-03	5.023474178404e+00	5.000000000000e-04	2.347417840376e+00	
   2	EWK_RAP_ASY	3.000000000000e-01	6.463838404000e+03	1.960000000000e+03	5.460000000000e-02	1.800000000000e-03	5.000000000000e-05	9.157509157509e-02	3.600000000000e-04	6.593406593407e-01	6.000000000000e-05	1.098901098901e-01	8.000000000000e-05	1.465201465201e-01	5.000000000000e-05	9.157509157509e-02	1.290000000000e-03	2.362637362637e+00	1.300000000000e-03	2.380952380952e+00	
   3	EWK_RAP_ASY	5.000000000000e-01	6.463838404000e+03	1.960000000000e+03	9.110000000000e-02	1.800000000000e-03	2.900000000000e-04	3.183315038419e-01	4.600000000000e-04	5.049396267838e-01	7.000000000000e-05	7.683863885840e-02	1.300000000000e-04	1.427003293085e-01	4.000000000000e-05	4.390779363337e-02	1.510000000000e-03	1.657519209660e+00	6.000000000000e-04	6.586169045005e-01	
   4	EWK_RAP_ASY	7.100000000000e-01	6.463838404000e+03	1.960000000000e+03	1.241000000000e-01	1.800000000000e-03	4.900000000000e-04	3.948428686543e-01	6.500000000000e-04	5.237711522965e-01	1.200000000000e-04	9.669621273167e-02	3.900000000000e-04	3.142626913779e-01	3.000000000000e-05	2.417405318292e-02	1.650000000000e-03	1.329572925060e+00	1.100000000000e-03	8.863819500403e-01	
   5	EWK_RAP_ASY	8.900000000000e-01	6.463838404000e+03	1.960000000000e+03	1.415000000000e-01	1.900000000000e-03	4.700000000000e-04	3.321554770318e-01	8.900000000000e-04	6.289752650177e-01	1.200000000000e-04	8.480565371025e-02	4.600000000000e-04	3.250883392226e-01	4.000000000000e-05	2.826855123675e-02	1.340000000000e-03	9.469964664311e-01	9.000000000000e-04	6.360424028269e-01	
   6	EWK_RAP_ASY	1.110000000000e+00	6.463838404000e+03	1.960000000000e+03	1.613000000000e-01	1.600000000000e-03	5.100000000000e-04	3.161810291383e-01	7.800000000000e-04	4.835709857409e-01	1.400000000000e-04	8.679479231246e-02	5.300000000000e-04	3.285802851829e-01	2.000000000000e-05	1.239925604464e-02	2.510000000000e-03	1.556106633602e+00	2.200000000000e-03	1.363918164910e+00	
   7	EWK_RAP_ASY	1.300000000000e+00	6.463838404000e+03	1.960000000000e+03	1.662000000000e-01	1.400000000000e-03	5.700000000000e-04	3.429602888087e-01	5.800000000000e-04	3.489771359807e-01	6.000000000000e-05	3.610108303249e-02	4.200000000000e-04	2.527075812274e-01	2.000000000000e-05	1.203369434416e-02	1.870000000000e-03	1.125150421179e+00	1.700000000000e-03	1.022864019254e+00	
   8	EWK_RAP_ASY	1.490000000000e+00	6.463838404000e+03	1.960000000000e+03	1.547000000000e-01	1.600000000000e-03	5.500000000000e-04	3.555268261151e-01	4.800000000000e-04	3.102779573368e-01	1.300000000000e-04	8.403361344538e-02	7.300000000000e-04	4.718810601164e-01	5.000000000000e-05	3.232062055591e-02	1.830000000000e-03	1.182934712346e+00	1.700000000000e-03	1.098901098901e+00	
   9	EWK_RAP_ASY	1.660000000000e+00	6.463838404000e+03	1.960000000000e+03	1.106000000000e-01	7.000000000000e-03	3.000000000000e-04	2.712477396022e-01	5.000000000000e-05	4.520795660036e-02	4.700000000000e-04	4.249547920434e-01	8.200000000000e-04	7.414104882459e-01	3.100000000000e-04	2.802893309222e-01	3.120000000000e-03	2.820976491863e+00	2.000000000000e-03	1.808318264014e+00	
  10	EWK_RAP_ASY	1.880000000000e+00	6.463838404000e+03	1.960000000000e+03	7.640000000000e-02	1.070000000000e-02	3.700000000000e-04	4.842931937173e-01	9.000000000000e-05	1.178010471204e-01	4.800000000000e-04	6.282722513089e-01	1.490000000000e-03	1.950261780105e+00	4.900000000000e-04	6.413612565445e-01	3.850000000000e-03	5.039267015707e+00	4.000000000000e-04	5.235602094241e-01	
