H1HERA2LOWQ2	10	136
   1	DIS_NCP	2.790000000000e-05	1.500000000000e+00	8.480000000000e-01	6.610000000000e-01	6.193570000000e-02	3.265340000000e-02	4.940000000000e+00	2.644000000000e-02	4.000000000000e+00	1.804530000000e-02	2.730000000000e+00	8.328600000000e-03	1.260000000000e+00	1.123700000000e-02	1.700000000000e+00	1.315390000000e-02	1.990000000000e+00	-1.322000000000e-04	-2.000000000000e-02	3.833800000000e-03	5.800000000000e-01	1.711990000000e-02	2.590000000000e+00	2.247400000000e-03	3.400000000000e-01	
   2	DIS_NCP	3.480000000000e-05	1.500000000000e+00	8.500000000000e-01	5.210000000000e-01	4.214890000000e-02	2.584160000000e-02	4.960000000000e+00	2.084000000000e-02	4.000000000000e+00	1.807870000000e-02	3.470000000000e+00	6.564600000000e-03	1.260000000000e+00	9.325900000000e-03	1.790000000000e+00	1.015950000000e-02	1.950000000000e+00	-3.647000000000e-04	-7.000000000000e-02	2.396600000000e-03	4.600000000000e-01	2.448700000000e-03	4.700000000000e-01	-1.771400000000e-03	-3.400000000000e-01	
   3	DIS_NCP	3.720000000000e-05	2.000000000000e+00	8.480000000000e-01	7.580000000000e-01	4.836040000000e-02	3.289720000000e-02	4.340000000000e+00	3.032000000000e-02	4.000000000000e+00	1.804040000000e-02	2.380000000000e+00	9.323400000000e-03	1.230000000000e+00	1.432620000000e-02	1.890000000000e+00	1.440200000000e-02	1.900000000000e+00	-3.790000000000e-04	-5.000000000000e-02	4.244800000000e-03	5.600000000000e-01	1.167320000000e-02	1.540000000000e+00	2.577200000000e-03	3.400000000000e-01	
   4	DIS_NCP	4.150000000000e-05	2.000000000000e+00	7.610000000000e-01	6.630000000000e-01	4.926090000000e-02	2.632110000000e-02	3.970000000000e+00	2.652000000000e-02	4.000000000000e+00	7.293000000000e-03	1.100000000000e+00	7.359300000000e-03	1.110000000000e+00	1.021020000000e-02	1.540000000000e+00	1.398930000000e-02	2.110000000000e+00	-3.315000000000e-04	-5.000000000000e-02	-8.154900000000e-03	-1.230000000000e+00	1.146990000000e-02	1.730000000000e+00	2.254200000000e-03	3.400000000000e-01	
   5	DIS_NCP	4.640000000000e-05	2.000000000000e+00	8.500000000000e-01	7.070000000000e-01	3.223920000000e-02	3.047170000000e-02	4.310000000000e+00	2.828000000000e-02	4.000000000000e+00	1.654380000000e-02	2.340000000000e+00	8.837500000000e-03	1.250000000000e+00	1.293810000000e-02	1.830000000000e+00	1.364510000000e-02	1.930000000000e+00	-3.535000000000e-04	-5.000000000000e-02	7.070000000000e-05	1.000000000000e-02	8.696100000000e-03	1.230000000000e+00	-2.403800000000e-03	-3.400000000000e-01	
   6	DIS_NCP	5.260000000000e-05	2.000000000000e+00	7.500000000000e-01	7.200000000000e-01	3.297600000000e-02	2.829600000000e-02	3.930000000000e+00	2.880000000000e-02	4.000000000000e+00	6.192000000000e-03	8.600000000000e-01	8.712000000000e-03	1.210000000000e+00	1.180800000000e-02	1.640000000000e+00	1.476000000000e-02	2.050000000000e+00	-3.600000000000e-04	-5.000000000000e-02	3.168000000000e-03	4.400000000000e-01	1.101600000000e-02	1.530000000000e+00	-2.448000000000e-03	-3.400000000000e-01	
   7	DIS_NCP	4.650000000000e-05	2.500000000000e+00	8.480000000000e-01	8.260000000000e-01	4.493440000000e-02	3.403120000000e-02	4.120000000000e+00	3.304000000000e-02	4.000000000000e+00	1.775900000000e-02	2.150000000000e+00	9.581600000000e-03	1.160000000000e+00	1.354640000000e-02	1.640000000000e+00	1.701560000000e-02	2.060000000000e+00	-4.130000000000e-04	-5.000000000000e-02	1.065540000000e-02	1.290000000000e+00	1.263780000000e-02	1.530000000000e+00	2.808400000000e-03	3.400000000000e-01	
   8	DIS_NCP	5.190000000000e-05	2.500000000000e+00	7.600000000000e-01	8.340000000000e-01	3.219240000000e-02	2.585400000000e-02	3.100000000000e+00	3.336000000000e-02	4.000000000000e+00	5.754600000000e-03	6.900000000000e-01	9.924600000000e-03	1.190000000000e+00	1.409460000000e-02	1.690000000000e+00	1.684680000000e-02	2.020000000000e+00	-6.672000000000e-04	-8.000000000000e-02	8.673600000000e-03	1.040000000000e+00	4.420200000000e-03	5.300000000000e-01	2.835600000000e-03	3.400000000000e-01	
   9	DIS_NCP	5.800000000000e-05	2.500000000000e+00	8.500000000000e-01	7.800000000000e-01	3.252600000000e-02	3.244800000000e-02	4.160000000000e+00	3.120000000000e-02	4.000000000000e+00	1.840800000000e-02	2.360000000000e+00	9.672000000000e-03	1.240000000000e+00	1.505400000000e-02	1.930000000000e+00	1.466400000000e-02	1.880000000000e+00	-3.120000000000e-04	-4.000000000000e-02	6.942000000000e-03	8.900000000000e-01	1.271400000000e-02	1.630000000000e+00	-2.574000000000e-03	-3.300000000000e-01	
  10	DIS_NCP	5.800000000000e-05	2.500000000000e+00	6.800000000000e-01	7.650000000000e-01	3.817350000000e-02	2.402100000000e-02	3.140000000000e+00	3.060000000000e-02	4.000000000000e+00	2.754000000000e-03	3.600000000000e-01	7.650000000000e-03	1.000000000000e+00	1.063350000000e-02	1.390000000000e+00	1.721250000000e-02	2.250000000000e+00	-6.885000000000e-04	-9.000000000000e-02	2.218500000000e-03	2.900000000000e-01	1.683000000000e-03	2.200000000000e-01	2.601000000000e-03	3.400000000000e-01	
