H1HERA2CCEM	9	29
   1	DIS_CCE	8.000000000000e-03	3.000000000000e+02	3.690000000000e-01	1.705677364385e+00	5.765189491620e-01	2.729083783015e-02	1.600000000000e+00	4.067423634276e-01	2.384638337359e+01	3.923057938085e-02	2.300000000000e+00	2.558516046577e-02	1.500000000000e+00	2.643799914796e-01	1.550000000000e+01	-5.117032093154e-03	-3.000000000000e-01	-1.705677364385e-02	-1.000000000000e+00	-8.357819085485e-02	-4.900000000000e+00	7.009898197086e-02	4.109744517607e+00	
   2	DIS_CCE	1.300000000000e-02	3.000000000000e+02	2.270000000000e-01	1.216855192884e+00	1.630585958465e-01	3.163823501499e-02	2.600000000000e+00	1.288085911725e-01	1.058536725863e+01	2.798766943634e-02	2.300000000000e+00	1.825282789326e-02	1.500000000000e+00	1.143843881311e-01	9.400000000000e+00	-9.734841543073e-03	-8.000000000000e-01	-3.650565578653e-03	-3.000000000000e-01	-1.703597270038e-02	-1.400000000000e+00	3.210284482834e-02	2.638181191655e+00	
   3	DIS_CCE	3.200000000000e-02	3.000000000000e+02	9.200000000000e-02	9.734841543073e-01	1.207120351341e-01	1.849619893184e-02	1.900000000000e+00	4.712105778869e-02	4.840454524112e+00	2.239013554907e-02	2.300000000000e+00	1.460226231461e-02	1.500000000000e+00	4.575375525245e-02	4.700000000000e+00	-3.893936617229e-03	-4.000000000000e-01	4.867420771537e-03	5.000000000000e-01	-2.141665139476e-02	-2.200000000000e+00	1.313301924773e-02	1.349073756323e+00	
   4	DIS_CCE	8.000000000000e-02	3.000000000000e+02	3.700000000000e-02	6.656301909794e-01	7.920999272655e-02	1.730638496546e-02	2.600000000000e+00	2.920440610509e-02	4.387482193696e+00	1.530949439253e-02	2.300000000000e+00	9.984452864691e-03	1.500000000000e+00	9.318822673711e-03	1.400000000000e+00	-2.662520763918e-03	-4.000000000000e-01	-2.662520763918e-02	-4.000000000000e+00	-1.331260381959e-02	-2.000000000000e+00	1.129611892330e-02	1.697056274848e+00	
   5	DIS_CCE	1.300000000000e-02	5.000000000000e+02	3.790000000000e-01	1.126854833286e+00	9.916322532913e-02	2.591766116557e-02	2.300000000000e+00	7.569244209715e-02	6.717142249499e+00	2.591766116557e-02	2.300000000000e+00	1.690282249928e-02	1.500000000000e+00	9.578266082928e-02	8.500000000000e+00	-5.634274166428e-03	-5.000000000000e-01	-7.887983832999e-03	-7.000000000000e-01	-6.761128999714e-03	-6.000000000000e-01	8.801017596463e-03	7.810249675907e-01	
   6	DIS_CCE	3.200000000000e-02	5.000000000000e+02	1.540000000000e-01	8.907899770525e-01	6.413687834778e-02	1.514342960989e-02	1.700000000000e+00	2.519534533547e-02	2.828427124746e+00	2.048816947221e-02	2.300000000000e+00	1.336184965579e-02	1.500000000000e+00	2.672369931157e-02	3.000000000000e+00	-5.344739862315e-03	-6.000000000000e-01	8.907899770525e-04	1.000000000000e-01	-2.672369931157e-03	-3.000000000000e-01	7.867244059449e-03	8.831760866328e-01	
   7	DIS_CCE	8.000000000000e-02	5.000000000000e+02	6.200000000000e-02	5.600511241865e-01	4.648424330748e-02	1.288117585629e-02	2.300000000000e+00	1.968163403284e-02	3.514256678161e+00	1.288117585629e-02	2.300000000000e+00	8.400766862797e-03	1.500000000000e+00	4.480408993492e-03	8.000000000000e-01	-3.360306745119e-03	-6.000000000000e-01	-1.120102248373e-03	-2.000000000000e-01	-1.680153372559e-03	-3.000000000000e-01	5.927023984318e-03	1.058300524426e+00	
   8	DIS_CCE	1.300000000000e-01	5.000000000000e+02	3.800000000000e-02	4.675820532393e-01	9.211366448815e-02	3.273074372675e-03	7.000000000000e-01	2.503638839087e-02	5.354437412091e+00	1.075438722450e-02	2.300000000000e+00	7.013730798590e-03	1.500000000000e+00	4.675820532393e-04	1.000000000000e-01	2.805492319436e-03	6.000000000000e-01	-5.751259254844e-02	-1.230000000000e+01	0.000000000000e+00	0.000000000000e+00	1.245910965210e-02	2.664582518895e+00	
   9	DIS_CCE	1.300000000000e-02	1.000000000000e+03	7.570000000000e-01	8.026182308226e-01	7.303825900486e-02	1.444712815481e-02	1.800000000000e+00	4.425331529190e-02	5.513619500836e+00	1.846021930892e-02	2.300000000000e+00	1.203927346234e-02	1.500000000000e+00	6.260422200417e-02	7.800000000000e+00	-6.420945846581e-03	-8.000000000000e-01	0.000000000000e+00	0.000000000000e+00	-3.210472923291e-03	-4.000000000000e-01	7.042946392140e-03	8.774964387392e-01	
  10	DIS_CCE	3.200000000000e-02	1.000000000000e+03	3.080000000000e-01	9.219819677142e-01	5.163099019200e-02	1.567369345114e-02	1.700000000000e+00	2.051280382228e-02	2.224859546129e+00	2.120558525743e-02	2.300000000000e+00	1.382972951571e-02	1.500000000000e+00	1.751765738657e-02	1.900000000000e+00	-3.687927870857e-03	-4.000000000000e-01	2.765945903143e-03	3.000000000000e-01	-9.219819677142e-04	-1.000000000000e-01	6.775156118841e-03	7.348469228350e-01	
  11	DIS_CCE	8.000000000000e-02	1.000000000000e+03	1.230000000000e-01	7.446777431538e-01	4.244663135977e-02	6.702099688384e-03	9.000000000000e-01	2.052934863246e-02	2.756809750418e+00	1.712758809254e-02	2.300000000000e+00	1.117016614731e-02	1.500000000000e+00	2.978710972615e-03	4.000000000000e-01	-2.234033229461e-03	-3.000000000000e-01	6.702099688384e-03	9.000000000000e-01	-7.446777431538e-04	-1.000000000000e-01	7.025275778375e-03	9.433981132057e-01	
  12	DIS_CCE	1.300000000000e-01	1.000000000000e+03	7.600000000000e-02	5.247888432302e-01	5.300367316625e-02	7.871832648453e-03	1.500000000000e+00	1.832257239703e-02	3.491418050019e+00	1.207014339429e-02	2.300000000000e+00	7.871832648453e-03	1.500000000000e+00	0.000000000000e+00	0.000000000000e+00	-5.247888432302e-04	-1.000000000000e-01	-1.889239835629e-02	-3.600000000000e+00	-5.247888432302e-04	-1.000000000000e-01	6.341047719180e-03	1.208304597359e+00	
