NMC	16	292
   1	DIS_NCE	7.800000000000e-03	8.000000000000e-01	6.350000000000e-01	2.476115418399e-01	3.095144272999e-03	1.238057709200e-03	5.000000000000e-01	-2.476115418399e-04	-1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.209396211279e-03	1.700000000000e+00	0.000000000000e+00	0.000000000000e+00	5.695065462319e-03	2.300000000000e+00	7.428346255198e-04	3.000000000000e-01	4.952230836799e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   2	DIS_NCE	9.200000000000e-03	1.090000000000e+00	7.090000000000e-01	2.599313535401e-01	7.242395851271e-03	1.039725414161e-03	4.000000000000e-01	2.599313535401e-04	1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.458558424343e-03	2.100000000000e+00	0.000000000000e+00	0.000000000000e+00	5.458558424343e-03	2.100000000000e+00	1.299656767701e-03	5.000000000000e-01	5.198627070803e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   3	DIS_NCE	1.200000000000e-02	9.000000000000e-01	4.620000000000e-01	2.672779657072e-01	6.191020559270e-03	1.870945759951e-03	7.000000000000e-01	-8.018338971217e-04	-3.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.138223725658e-03	8.000000000000e-01	0.000000000000e+00	0.000000000000e+00	4.276447451316e-03	1.600000000000e+00	5.345559314145e-04	2.000000000000e-01	5.345559314145e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   4	DIS_NCE	1.250000000000e-02	1.220000000000e+00	5.960000000000e-01	2.839927826493e-01	3.477079072808e-03	1.703956695896e-03	6.000000000000e-01	-2.839927826493e-04	-1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.975898957090e-03	1.400000000000e+00	0.000000000000e+00	0.000000000000e+00	4.543884522389e-03	1.600000000000e+00	8.519783479479e-04	3.000000000000e-01	5.679855652986e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   5	DIS_NCE	1.390000000000e-02	1.620000000000e+00	7.030000000000e-01	2.916903132008e-01	9.194981783171e-03	1.166761252803e-03	4.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.250425637614e-03	1.800000000000e+00	0.000000000000e+00	0.000000000000e+00	4.375354698012e-03	1.500000000000e+00	1.458451566004e-03	5.000000000000e-01	5.833806264016e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   6	DIS_NCE	1.730000000000e-02	1.270000000000e+00	4.480000000000e-01	2.914740693713e-01	4.682314367410e-03	2.040318485599e-03	7.000000000000e-01	-5.829481387426e-04	-2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.040318485599e-03	7.000000000000e-01	0.000000000000e+00	0.000000000000e+00	3.206214763084e-03	1.100000000000e+00	5.829481387426e-04	2.000000000000e-01	5.829481387426e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   7	DIS_NCE	1.760000000000e-02	1.720000000000e+00	5.930000000000e-01	3.156494518471e-01	5.140250422119e-03	1.893896711083e-03	6.000000000000e-01	-3.156494518471e-04	-1.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.787793422166e-03	1.200000000000e+00	0.000000000000e+00	0.000000000000e+00	3.787793422166e-03	1.200000000000e+00	9.469483555414e-04	3.000000000000e-01	6.312989036943e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   8	DIS_NCE	1.850000000000e-02	2.160000000000e+00	7.030000000000e-01	3.111086584789e-01	1.094538512239e-02	1.555543292395e-03	5.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.666629877184e-03	1.500000000000e+00	0.000000000000e+00	0.000000000000e+00	3.422195243268e-03	1.100000000000e+00	1.244434633916e-03	4.000000000000e-01	6.222173169578e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   9	DIS_NCE	2.460000000000e-02	1.280000000000e+00	3.200000000000e-01	3.033888389536e-01	5.564944310974e-03	3.033888389536e-03	1.000000000000e+00	-1.213555355815e-03	-4.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.820333033722e-03	6.000000000000e-01	0.000000000000e+00	0.000000000000e+00	1.213555355815e-03	4.000000000000e-01	3.033888389536e-04	1.000000000000e-01	6.067776779073e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  10	DIS_NCE	2.470000000000e-02	1.750000000000e+00	4.370000000000e-01	3.225550230531e-01	4.342846087618e-03	2.257885161372e-03	7.000000000000e-01	-6.451100461062e-04	-2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.935330138319e-03	6.000000000000e-01	0.000000000000e+00	0.000000000000e+00	2.257885161372e-03	7.000000000000e-01	6.451100461062e-04	2.000000000000e-01	6.451100461062e-03	2.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
