H1HERA2HGHY	7	55
   1	DIS_NCP	2.900000000000e-05	2.500000000000e+00	8.500000000000e-01	8.280000000000e-01	4.719600000000e-02	3.552120000000e-02	4.290000000000e+00	2.484000000000e-02	3.000000000000e+00	1.043280000000e-02	1.260000000000e+00	-1.242000000000e-03	-1.500000000000e-01	4.305600000000e-03	5.200000000000e-01	4.388400000000e-03	5.300000000000e-01	0.000000000000e+00	0.000000000000e+00	
   2	DIS_NCP	3.290000000000e-05	2.500000000000e+00	7.500000000000e-01	8.160000000000e-01	3.255840000000e-02	2.668320000000e-02	3.270000000000e+00	2.448000000000e-02	3.000000000000e+00	9.220800000000e-03	1.130000000000e+00	-5.875200000000e-03	-7.200000000000e-01	2.856000000000e-03	3.500000000000e-01	3.427200000000e-03	4.200000000000e-01	0.000000000000e+00	0.000000000000e+00	
   3	DIS_NCP	3.790000000000e-05	2.500000000000e+00	6.500000000000e-01	8.960000000000e-01	6.191360000000e-02	4.264960000000e-02	4.760000000000e+00	2.688000000000e-02	3.000000000000e+00	3.315200000000e-02	3.700000000000e+00	-6.809600000000e-03	-7.600000000000e-01	-4.480000000000e-04	-5.000000000000e-02	-4.480000000000e-04	-5.000000000000e-02	0.000000000000e+00	0.000000000000e+00	
   4	DIS_NCP	4.060000000000e-05	3.500000000000e+00	8.500000000000e-01	8.090000000000e-01	4.959170000000e-02	3.373530000000e-02	4.170000000000e+00	2.427000000000e-02	3.000000000000e+00	8.979900000000e-03	1.110000000000e+00	7.766400000000e-03	9.600000000000e-01	2.669700000000e-03	3.300000000000e-01	2.831500000000e-03	3.500000000000e-01	0.000000000000e+00	0.000000000000e+00	
   5	DIS_NCP	4.600000000000e-05	3.500000000000e+00	7.500000000000e-01	9.710000000000e-01	2.951840000000e-02	2.903290000000e-02	2.990000000000e+00	2.913000000000e-02	3.000000000000e+00	4.078200000000e-03	4.200000000000e-01	-6.117300000000e-03	-6.300000000000e-01	2.718800000000e-03	2.800000000000e-01	3.398500000000e-03	3.500000000000e-01	0.000000000000e+00	0.000000000000e+00	
   6	DIS_NCP	5.310000000000e-05	3.500000000000e+00	6.500000000000e-01	8.870000000000e-01	2.740830000000e-02	2.341680000000e-02	2.640000000000e+00	2.661000000000e-02	3.000000000000e+00	4.701100000000e-03	5.300000000000e-01	-1.507900000000e-03	-1.700000000000e-01	1.862700000000e-03	2.100000000000e-01	1.774000000000e-03	2.000000000000e-01	0.000000000000e+00	0.000000000000e+00	
   7	DIS_NCP	8.000000000000e-05	3.500000000000e+00	4.300000000000e-01	9.520000000000e-01	5.350240000000e-02	3.484320000000e-02	3.660000000000e+00	2.856000000000e-02	3.000000000000e+00	1.523200000000e-02	1.600000000000e+00	-1.904000000000e-02	-2.000000000000e+00	2.951200000000e-03	3.100000000000e-01	4.188800000000e-03	4.400000000000e-01	1.018640000000e-02	1.070000000000e+00	
   8	DIS_NCP	5.800000000000e-05	5.000000000000e+00	8.500000000000e-01	9.390000000000e-01	6.018990000000e-02	3.878070000000e-02	4.130000000000e+00	2.817000000000e-02	3.000000000000e+00	1.370940000000e-02	1.460000000000e+00	5.446200000000e-03	5.800000000000e-01	3.286500000000e-03	3.500000000000e-01	4.413300000000e-03	4.700000000000e-01	0.000000000000e+00	0.000000000000e+00	
   9	DIS_NCP	6.580000000000e-05	5.000000000000e+00	7.500000000000e-01	1.002000000000e+00	2.845680000000e-02	2.875740000000e-02	2.870000000000e+00	3.006000000000e-02	3.000000000000e+00	7.414800000000e-03	7.400000000000e-01	-3.907800000000e-03	-3.900000000000e-01	3.206400000000e-03	3.200000000000e-01	3.607200000000e-03	3.600000000000e-01	0.000000000000e+00	0.000000000000e+00	
  10	DIS_NCP	7.590000000000e-05	5.000000000000e+00	6.500000000000e-01	1.094000000000e+00	1.870740000000e-02	2.505260000000e-02	2.290000000000e+00	3.282000000000e-02	3.000000000000e+00	1.115880000000e-02	1.020000000000e+00	-4.266600000000e-03	-3.900000000000e-01	2.625600000000e-03	2.400000000000e-01	2.625600000000e-03	2.400000000000e-01	0.000000000000e+00	0.000000000000e+00	
  11	DIS_NCP	1.300000000000e-04	5.000000000000e+00	3.800000000000e-01	1.050000000000e+00	3.297000000000e-02	2.352000000000e-02	2.240000000000e+00	3.150000000000e-02	3.000000000000e+00	1.470000000000e-02	1.400000000000e+00	-1.050000000000e-02	-1.000000000000e+00	1.890000000000e-03	1.800000000000e-01	2.730000000000e-03	2.600000000000e-01	5.880000000000e-03	5.600000000000e-01	
  12	DIS_NCP	7.540000000000e-05	6.500000000000e+00	8.500000000000e-01	1.133000000000e+00	7.058590000000e-02	4.701950000000e-02	4.150000000000e+00	3.399000000000e-02	3.000000000000e+00	2.266000000000e-04	2.000000000000e-02	1.008370000000e-02	8.900000000000e-01	3.285700000000e-03	2.900000000000e-01	3.852200000000e-03	3.400000000000e-01	0.000000000000e+00	0.000000000000e+00	
