FLArE10NU_DSIGMA_INCLUSIVE	1	43
   1	DIS_SNU	5.400044000000e-03	6.219212000000e+00	5.430157000000e-01	2.315653678106e+00	0.000000000000e+00	1.685853071434e-01	7.280246987594e+00	
   2	DIS_SNU	7.386164000000e-03	6.422278000000e+00	4.880246000000e-01	1.730729843536e+00	0.000000000000e+00	9.704687993640e-02	5.607280668260e+00	
   3	DIS_SNU	7.493585000000e-03	1.775812000000e+01	6.546084000000e-01	1.648876127157e+00	0.000000000000e+00	1.318530720811e-01	7.996542002731e+00	
   4	DIS_SNU	1.012396000000e-02	6.481378000000e+00	4.265572000000e-01	1.208030055585e+00	0.000000000000e+00	5.831405621483e-02	4.827202431365e+00	
   5	DIS_SNU	1.022191000000e-02	1.997679000000e+01	6.359094000000e-01	1.249488211870e+00	0.000000000000e+00	6.602905472425e-02	5.284488008530e+00	
   6	DIS_SNU	1.389032000000e-02	6.553228000000e+00	3.718256000000e-01	8.780999515136e-01	0.000000000000e+00	3.603735873919e-02	4.104015571014e+00	
   7	DIS_SNU	1.399103000000e-02	2.248972000000e+01	5.952828000000e-01	8.600135650492e-01	0.000000000000e+00	3.481453571456e-02	4.048137974728e+00	
   8	DIS_SNU	1.904102000000e-02	6.666722000000e+00	3.114034000000e-01	6.625558383870e-01	0.000000000000e+00	2.317214872911e-02	3.497388051930e+00	
   9	DIS_SNU	1.918737000000e-02	2.524157000000e+01	5.486050000000e-01	6.212712203202e-01	0.000000000000e+00	1.944445189391e-02	3.129784747454e+00	
  10	DIS_SNU	2.614346000000e-02	6.702497000000e+00	2.546598000000e-01	4.545371496456e-01	0.000000000000e+00	1.526934811878e-02	3.359317963490e+00	
  11	DIS_SNU	2.633145000000e-02	2.824713000000e+01	5.105399000000e-01	4.645280873693e-01	0.000000000000e+00	1.089890456210e-02	2.346231553795e+00	
  12	DIS_SNU	3.594099000000e-02	6.748723000000e+00	2.084942000000e-01	3.235358510710e-01	0.000000000000e+00	1.020326655235e-02	3.153674165806e+00	
  13	DIS_SNU	3.612458000000e-02	3.160806000000e+01	4.659734000000e-01	3.265713126584e-01	0.000000000000e+00	6.395883255807e-03	1.958495130433e+00	
  14	DIS_SNU	3.665396000000e-02	1.439316000000e+02	7.161825000000e-01	3.068367095517e-01	0.000000000000e+00	2.375082008409e-02	7.740540601803e+00	
  15	DIS_SNU	4.931413000000e-02	6.767292000000e+00	1.645081000000e-01	2.380977149170e-01	0.000000000000e+00	6.937901294210e-03	2.913888231405e+00	
  16	DIS_SNU	4.953641000000e-02	3.440724000000e+01	4.113982000000e-01	2.269857171715e-01	0.000000000000e+00	3.867142528400e-03	1.703694213269e+00	
  17	DIS_SNU	5.026246000000e-02	1.575414000000e+02	6.746070000000e-01	2.088385287466e-01	0.000000000000e+00	1.049133553417e-02	5.023658994890e+00	
  18	DIS_SNU	6.756340000000e-02	6.765887000000e+00	1.285038000000e-01	1.708833376588e-01	0.000000000000e+00	4.782553195185e-03	2.798724124136e+00	
  19	DIS_SNU	6.782698000000e-02	3.723385000000e+01	3.556321000000e-01	1.625082177330e-01	0.000000000000e+00	2.425733563781e-03	1.492683630170e+00	
  20	DIS_SNU	6.869995000000e-02	1.712851000000e+02	6.233286000000e-01	1.372274509376e-01	0.000000000000e+00	5.015334848694e-03	3.654760628743e+00	
  21	DIS_SNU	9.275231000000e-02	6.801662000000e+00	9.640056000000e-02	1.101326027039e-01	0.000000000000e+00	3.309142975298e-03	3.004689705006e+00	
  22	DIS_SNU	9.295483000000e-02	3.958050000000e+01	2.987381000000e-01	1.133431616401e-01	0.000000000000e+00	1.547127654661e-03	1.364994263680e+00	
  23	DIS_SNU	9.395001000000e-02	1.897243000000e+02	5.725970000000e-01	9.594067708557e-02	0.000000000000e+00	2.543218380877e-03	2.650823882147e+00	
  24	DIS_SNU	1.272427000000e-01	6.805068000000e+00	7.312800000000e-02	8.504624548668e-02	0.000000000000e+00	2.311377764698e-03	2.717789305655e+00	
  25	DIS_SNU	1.275659000000e-01	4.095196000000e+01	2.408798000000e-01	7.772546027052e-02	0.000000000000e+00	1.006385959361e-03	1.294795754001e+00	
  26	DIS_SNU	1.286136000000e-01	2.118430000000e+02	5.163860000000e-01	6.657881701206e-02	0.000000000000e+00	1.367009399427e-03	2.053219718787e+00	
  27	DIS_SNU	1.749912000000e-01	6.845567000000e+00	5.397412000000e-02	5.466989593536e-02	0.000000000000e+00	1.591703943527e-03	2.911481568228e+00	
  28	DIS_SNU	1.751329000000e-01	4.229683000000e+01	1.903952000000e-01	4.981027014724e-02	0.000000000000e+00	6.571537323978e-04	1.319313728786e+00	
  29	DIS_SNU	1.763021000000e-01	2.353457000000e+02	4.508818000000e-01	4.355832098074e-02	0.000000000000e+00	7.561778068989e-04	1.736012293112e+00	
  30	DIS_SNU	2.399751000000e-01	6.825469000000e+00	4.088873000000e-02	3.591702459435e-02	0.000000000000e+00	1.064974629698e-03	2.965097030519e+00	
  31	DIS_SNU	2.401179000000e-01	4.304763000000e+01	1.475702000000e-01	3.073392935292e-02	0.000000000000e+00	4.176865686411e-04	1.359040569934e+00	
  32	DIS_SNU	2.411280000000e-01	2.614188000000e+02	3.903283000000e-01	2.517155498913e-02	0.000000000000e+00	4.198020394402e-04	1.667763630898e+00	
  33	DIS_SNU	3.283558000000e-01	6.787028000000e+00	2.957426000000e-02	1.911607253174e-02	0.000000000000e+00	6.805399256926e-04	3.560040508125e+00	
