H1HERA2NCEM	11	139
   1	DIS_NCE	2.000000000000e-03	1.200000000000e+02	5.896168473187e-01	1.336000000000e+00	9.619200000000e-03	6.546400000000e-03	4.900000000000e-01	1.202400000000e-03	9.000000000000e-02	1.080674536019e-02	8.088881257628e-01	3.072800000000e-02	2.300000000000e+00	2.004000000000e-02	1.500000000000e+00	-4.275200000000e-03	-3.200000000000e-01	-8.416800000000e-03	-6.300000000000e-01	2.672000000000e-04	2.000000000000e-02	2.404800000000e-03	1.800000000000e-01	-1.055440000000e-02	-7.900000000000e-01	1.349293859765e-03	1.009950493836e-01	
   2	DIS_NCE	3.200000000000e-03	1.200000000000e+02	3.685105295742e-01	1.206000000000e+00	1.230120000000e-02	9.286200000000e-03	7.700000000000e-01	6.030000000000e-04	5.000000000000e-02	1.028358116417e-02	8.527015890685e-01	2.773800000000e-02	2.300000000000e+00	1.809000000000e-02	1.500000000000e+00	-4.341600000000e-03	-3.600000000000e-01	-7.718400000000e-03	-6.400000000000e-01	2.412000000000e-04	2.000000000000e-02	2.412000000000e-03	2.000000000000e-01	-1.929600000000e-03	-1.600000000000e-01	6.822166224888e-04	5.656854249492e-02	
   3	DIS_NCE	3.200000000000e-03	1.500000000000e+02	4.606381619677e-01	1.213000000000e+00	7.399300000000e-03	4.973300000000e-03	4.100000000000e-01	7.278000000000e-04	6.000000000000e-02	9.416974547592e-03	7.763375554487e-01	2.789900000000e-02	2.300000000000e+00	1.819500000000e-02	1.500000000000e+00	-3.881600000000e-03	-3.200000000000e-01	-7.156700000000e-03	-5.900000000000e-01	2.426000000000e-04	2.000000000000e-02	2.304700000000e-03	1.900000000000e-01	-4.973300000000e-03	-4.100000000000e-01	3.835842801784e-04	3.162277660169e-02	
   4	DIS_NCE	5.000000000000e-03	1.500000000000e+02	2.948084236594e-01	1.093000000000e+00	7.978900000000e-03	9.837000000000e-03	9.000000000000e-01	0.000000000000e+00	0.000000000000e+00	8.839795873774e-03	8.087644898238e-01	2.513900000000e-02	2.300000000000e+00	1.639500000000e-02	1.500000000000e+00	-6.011500000000e-03	-5.500000000000e-01	-8.088200000000e-03	-7.400000000000e-01	0.000000000000e+00	0.000000000000e+00	4.372000000000e-04	4.000000000000e-02	-4.372000000000e-04	-4.000000000000e-02	1.177197026840e-03	1.077032961427e-01	
   5	DIS_NCE	8.000000000000e-03	1.500000000000e+02	1.842552647871e-01	9.408000000000e-01	9.408000000000e-03	1.204224000000e-02	1.280000000000e+00	9.031680000000e-03	9.600000000000e-01	7.961302862622e-03	8.462269199216e-01	2.163840000000e-02	2.300000000000e+00	1.411200000000e-02	1.500000000000e+00	-7.714560000000e-03	-8.200000000000e-01	-7.714560000000e-03	-8.200000000000e-01	-2.634240000000e-03	-2.800000000000e-01	-4.327680000000e-03	-4.600000000000e-01	-6.585600000000e-04	-7.000000000000e-02	0.000000000000e+00	0.000000000000e+00	
   6	DIS_NCE	1.300000000000e-02	1.500000000000e+02	1.133878552536e-01	8.026000000000e-01	1.107588000000e-02	2.150968000000e-02	2.680000000000e+00	7.223400000000e-03	9.000000000000e-01	7.563200928707e-03	9.423375191512e-01	1.845980000000e-02	2.300000000000e+00	1.203900000000e-02	1.500000000000e+00	-1.244030000000e-02	-1.550000000000e+00	-5.939240000000e-03	-7.400000000000e-01	-2.407800000000e-03	-3.000000000000e-01	-6.501060000000e-03	-8.100000000000e-01	-8.026000000000e-04	-1.000000000000e-01	1.097538993020e-03	1.367479433118e-01	
   7	DIS_NCE	3.200000000000e-03	2.000000000000e+02	6.141842159570e-01	1.226000000000e+00	1.385380000000e-02	1.716400000000e-03	1.400000000000e-01	8.582000000000e-04	7.000000000000e-02	1.036749558765e-02	8.456358554366e-01	2.819800000000e-02	2.300000000000e+00	1.839000000000e-02	1.500000000000e+00	-1.839000000000e-03	-1.500000000000e-01	-6.252600000000e-03	-5.100000000000e-01	2.452000000000e-04	2.000000000000e-02	1.839000000000e-03	1.500000000000e-01	-6.007400000000e-03	-4.900000000000e-01	5.482838680830e-04	4.472135955000e-02	
   8	DIS_NCE	5.000000000000e-03	2.000000000000e+02	3.930778982125e-01	1.095000000000e+00	8.760000000000e-03	5.694000000000e-03	5.200000000000e-01	2.190000000000e-04	2.000000000000e-02	8.703011504646e-03	7.947955712005e-01	2.518500000000e-02	2.300000000000e+00	1.642500000000e-02	1.500000000000e+00	-4.708500000000e-03	-4.300000000000e-01	-6.570000000000e-03	-6.000000000000e-01	0.000000000000e+00	0.000000000000e+00	1.423500000000e-03	1.300000000000e-01	-9.855000000000e-04	-9.000000000000e-02	0.000000000000e+00	0.000000000000e+00	
   9	DIS_NCE	8.000000000000e-03	2.000000000000e+02	2.456736863828e-01	9.523000000000e-01	7.713630000000e-03	1.018961000000e-02	1.070000000000e+00	0.000000000000e+00	0.000000000000e+00	7.681821080987e-03	8.066597795849e-01	2.190290000000e-02	2.300000000000e+00	1.428450000000e-02	1.500000000000e+00	-5.904260000000e-03	-6.200000000000e-01	-6.666100000000e-03	-7.000000000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  10	DIS_NCE	1.300000000000e-02	2.000000000000e+02	1.511838070048e-01	7.837000000000e-01	7.366780000000e-03	1.253920000000e-03	1.600000000000e-01	7.837000000000e-05	1.000000000000e-02	6.382224922455e-03	8.143709228601e-01	1.802510000000e-02	2.300000000000e+00	1.175550000000e-02	1.500000000000e+00	-4.702200000000e-04	-6.000000000000e-02	-3.448280000000e-03	-4.400000000000e-01	-3.134800000000e-04	-4.000000000000e-02	4.467090000000e-03	5.700000000000e-01	-7.837000000000e-05	-1.000000000000e-02	7.476021521505e-04	9.539392014169e-02	
