ATLAS_hxsec_RunII_diff_pTH	0	10
   1	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.300000000000e-01	1.500000000000e-01	
   2	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.160000000000e+00	2.100000000000e-01	
   3	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.000000000000e-01	1.500000000000e-01	
   4	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.800000000000e-01	1.000000000000e-01	
   5	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.780000000000e-01	7.500000000000e-02	
   6	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.150000000000e-01	5.400000000000e-02	
   7	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.420000000000e-01	2.300000000000e-02	
   8	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.400000000000e-02	7.000000000000e-03	
   9	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e-03	1.000000000000e-03	
  10	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.000000000000e-04	8.000000000000e-05	
