FASERV_SUM_DSIGMA_CHARM	1	58
   1	DIS	6.522737000000e-04	4.150569000000e+00	8.931740000000e-01	6.636973067346e+01	1.928546093048e+02	1.040781292394e+01	1.568156570522e+01	
   2	DIS	8.172470000000e-04	4.834327000000e+00	8.283996000000e-01	1.132032444997e+02	6.164530236623e+01	1.847526453557e+00	1.632043729597e+00	
   3	DIS	1.128112000000e-03	5.173592000000e+00	7.816485000000e-01	3.774203653580e+01	1.939539538982e+01	8.865471106939e-01	2.348964687830e+00	
   4	DIS	1.041377000000e-03	1.006477000000e+01	9.553560000000e-01	3.996569078000e+02	4.686817666446e+02	1.028975639763e+01	2.574647453054e+00	
   5	DIS	1.531420000000e-03	5.547838000000e+00	7.277375000000e-01	1.667963845223e+00	7.978123558421e+00	8.774853988534e-01	5.260817861049e+01	
   6	DIS	1.544313000000e-03	1.102586000000e+01	8.758732000000e-01	7.025877073259e+01	5.506623532295e+01	4.898887268550e+00	6.972634473205e+00	
   7	DIS	2.076740000000e-03	5.840040000000e+00	6.671058000000e-01	1.400237340236e+00	4.270793545149e+00	3.716708995083e-01	2.654342152065e+01	
   8	DIS	2.130519000000e-03	1.192955000000e+01	8.109321000000e-01	2.225887556936e+01	1.557373818994e+01	1.501507694253e+00	6.745658331095e+00	
   9	DIS	2.883547000000e-03	6.130146000000e+00	6.079787000000e-01	7.709502302583e-01	2.102015016105e+00	2.680680747338e-01	3.477112584089e+01	
  10	DIS	2.930751000000e-03	1.328744000000e+01	7.804776000000e-01	7.069562799289e+00	4.938625939723e+00	3.665522914084e-01	5.184935784787e+00	
  11	DIS	3.928246000000e-03	6.294084000000e+00	5.497910000000e-01	1.149127825041e+00	1.078860151972e+00	2.427058513202e-01	2.112087498287e+01	
  12	DIS	3.988852000000e-03	1.447220000000e+01	7.351747000000e-01	5.880086863438e+00	1.882069026223e+00	1.572286284153e-01	2.673916764613e+00	
  13	DIS	5.309392000000e-03	6.449188000000e+00	4.872793000000e-01	1.556810085542e+00	6.790665534876e-01	1.207182029691e-01	7.754202268486e+00	
  14	DIS	5.380531000000e-03	1.610978000000e+01	6.911270000000e-01	2.063686560703e+00	9.496667131556e-01	3.319872532715e-02	1.608709673228e+00	
  15	DIS	7.422616000000e-03	6.538731000000e+00	4.216830000000e-01	2.970908825310e-01	3.993545006844e-01	4.596278902504e-02	1.547095240132e+01	
  16	DIS	7.484450000000e-03	1.847207000000e+01	6.487276000000e-01	4.926299288213e-01	4.579155253647e-01	4.416664173249e-02	8.965480809940e+00	
  17	DIS	1.012251000000e-02	6.665582000000e+00	3.633023000000e-01	7.055353625164e-01	2.208033080023e-01	7.407951128708e-02	1.049975879634e+01	
  18	DIS	1.022540000000e-02	2.115731000000e+01	6.127955000000e-01	3.662163156699e-01	2.135318064692e-01	4.649041260318e-02	1.269479556588e+01	
  19	DIS	1.124451000000e-02	1.058302000000e+02	9.714603000000e-01	1.874749196360e+01	2.369525842766e+01	3.475719873682e+00	1.853965255956e+01	
