H1HERA2CCEP	9	29
   1	DIS_CCP	8.000000000000000e-03	3.000000000000000e+02	3.690000000000000e-01	9.755642486541527e-01	2.994982243368249e-01	2.438910621635382e-02	2.500000000000000e+00	2.524714286366126e-01	2.587952858921507e+01	2.243797771904551e-02	2.300000000000000e+00	1.463346372981229e-02	1.500000000000000e+00	1.560902797846644e-01	1.600000000000000e+01	-7.804513989233222e-03	-8.000000000000000e-01	-5.853385491924917e-03	-6.000000000000000e-01	-5.755829067059502e-02	-5.900000000000000e+00	5.217216906839432e-02	5.347896782848371e+00	
   2	DIS_CCP	1.300000000000000e-02	3.000000000000000e+02	2.270000000000000e-01	8.433482517350065e-01	1.399958097880111e-01	1.518026853123012e-02	1.800000000000000e+00	9.408153605385279e-02	1.115571602363560e+01	1.939700978990515e-02	2.300000000000000e+00	1.265022377602510e-02	1.500000000000000e+00	8.602152167697065e-02	1.020000000000000e+01	-4.216741258675032e-03	-5.000000000000000e-01	-2.530044755205019e-03	-3.000000000000000e-01	-2.951718881072523e-02	-3.500000000000000e+00	2.163315668360851e-02	2.565151067676132e+00	
   3	DIS_CCP	3.200000000000000e-02	3.000000000000000e+02	9.200000000000000e-02	7.987562291752551e-01	8.546691652175228e-02	1.357885589597934e-02	1.700000000000000e+00	4.009724447376162e-02	5.019960159204453e+00	1.837139327103087e-02	2.300000000000000e+00	1.198134343762883e-02	1.500000000000000e+00	4.233408014628852e-02	5.300000000000000e+00	-3.195024916701021e-03	-4.000000000000000e-01	1.038383097927832e-02	1.300000000000000e+00	-2.476144310443291e-02	-3.100000000000000e+00	9.484704709379460e-03	1.187434208703795e+00	
   4	DIS_CCP	8.000000000000000e-02	3.000000000000000e+02	3.700000000000000e-02	4.087385391482751e-01	5.885834963735162e-02	9.400986400410328e-03	2.300000000000000e+00	1.860546222736369e-02	4.551922670696417e+00	9.400986400410328e-03	2.300000000000000e+00	6.131078087224127e-03	1.500000000000000e+00	7.766032243817227e-03	1.900000000000000e+00	-1.226215617444825e-03	-3.000000000000000e-01	-1.307963325274480e-02	-3.200000000000000e+00	-7.766032243817227e-03	-1.900000000000000e+00	5.499014639251017e-03	1.345362404707372e+00	
   5	DIS_CCP	1.300000000000000e-02	5.000000000000000e+02	3.790000000000000e-01	8.706700301697985e-01	8.706700301697985e-02	1.654273057322617e-02	1.900000000000000e+00	5.956299430619576e-02	6.841052550594828e+00	2.002541069390536e-02	2.300000000000000e+00	1.306005045254698e-02	1.500000000000000e+00	8.010164277562146e-02	9.199999999999999e+00	-5.224020181018790e-03	-6.000000000000000e-01	-8.706700301697986e-04	-1.000000000000000e-01	-7.836030271528188e-03	-9.000000000000000e-01	1.387619690566241e-02	1.593737745050931e+00	
   6	DIS_CCP	3.200000000000000e-02	5.000000000000000e+02	1.540000000000000e-01	8.025929496215428e-01	5.939187827199417e-02	1.203889424432314e-02	1.500000000000000e+00	2.268656427895120e-02	2.826658805020514e+00	1.845963784129549e-02	2.300000000000000e+00	1.203889424432314e-02	1.500000000000000e+00	2.728816028713246e-02	3.400000000000000e+00	-4.012964748107714e-03	-5.000000000000000e-01	4.012964748107714e-03	5.000000000000000e-01	-4.815557697729257e-03	-6.000000000000000e-01	5.897829593184208e-03	7.348469228349549e-01	
   7	DIS_CCP	8.000000000000000e-02	5.000000000000000e+02	6.200000000000000e-02	5.435141815431601e-01	4.402464870499597e-02	4.891627633888442e-03	9.000000000000000e-01	1.894519236189792e-02	3.485685011586675e+00	1.250082617549268e-02	2.300000000000000e+00	8.152712723147403e-03	1.500000000000000e+00	4.891627633888442e-03	9.000000000000000e-01	-1.087028363086320e-03	-2.000000000000000e-01	1.630542544629480e-03	3.000000000000000e-01	-2.174056726172641e-03	-4.000000000000000e-01	5.040343166522858e-03	9.273618495495701e-01	
   8	DIS_CCP	1.300000000000000e-01	5.000000000000000e+02	3.800000000000000e-02	3.565089218184978e-01	7.344083789461055e-02	2.495562452729485e-03	7.000000000000000e-01	2.016719009370916e-02	5.656854249492381e+00	8.199705201825449e-03	2.300000000000000e+00	5.347633827277467e-03	1.500000000000000e+00	7.130178436369957e-04	2.000000000000000e-01	-2.495562452729485e-03	-7.000000000000000e-01	-4.099852600912724e-02	-1.150000000000000e+01	0.000000000000000e+00	0.000000000000000e+00	7.227553476742527e-03	2.027313493271325e+00	
   9	DIS_CCP	1.300000000000000e-02	1.000000000000000e+03	7.570000000000000e-01	6.503265665127085e-01	6.698363635080898e-02	5.852939098614377e-03	9.000000000000000e-01	3.923577068095436e-02	6.033241251599342e+00	1.495751102979230e-02	2.300000000000000e+00	9.754898497690628e-03	1.500000000000000e+00	6.113069725219460e-02	9.400000000000000e+00	-3.251632832563542e-03	-5.000000000000000e-01	3.251632832563542e-03	5.000000000000000e-01	-3.901959399076251e-03	-6.000000000000000e-01	6.600093805436168e-03	1.014889156509215e+00	
  10	DIS_CCP	3.200000000000000e-02	1.000000000000000e+03	3.080000000000000e-01	7.548094131286742e-01	4.453375537459178e-02	6.793284718158068e-03	9.000000000000000e-01	1.597630395511267e-02	2.116601048851672e+00	1.736061650195950e-02	2.300000000000000e+00	1.132214119693011e-02	1.500000000000000e+00	1.509618826257349e-02	2.000000000000000e+00	-2.264428239386023e-03	-3.000000000000000e-01	4.528856478772046e-03	6.000000000000000e-01	-7.548094131286742e-04	-1.000000000000000e-01	4.652957715863200e-03	6.164414002968983e-01	
  11	DIS_CCP	8.000000000000000e-02	1.000000000000000e+03	1.230000000000000e-01	4.635239013508302e-01	3.151962529185645e-02	3.708191210806642e-03	8.000000000000000e-01	1.243765143139636e-02	2.683281572999748e+00	1.066104973106909e-02	2.300000000000000e+00	6.952858520262453e-03	1.500000000000000e+00	1.854095605403321e-03	4.000000000000000e-01	-1.390571704052490e-03	-3.000000000000000e-01	3.708191210806642e-03	8.000000000000000e-01	-4.635239013508302e-04	-1.000000000000000e-01	3.406191125681099e-03	7.348469228349531e-01	
