ATLASDY2D8TEV	37	48
   1	EWK_RAP	1.000000000000000e-01	1.768900000000000e+04	8.000000000000000e+03	3.488655000000001e+00	2.829787616700000e-02	7.141974516000002e-03	2.047200000000000e-01	3.488655000000001e-05	1.000000000000000e-03	5.581848000000001e-04	1.600000000000000e-02	1.046596500000000e-04	3.000000000000000e-03	-1.081483050000000e-03	-3.100000000000000e-02	4.186386000000001e-04	1.200000000000000e-02	1.953646800000001e-03	5.600000000000000e-02	2.372285400000001e-03	6.800000000000000e-02	-1.674554400000000e-03	-4.800000000000000e-02	-2.337398850000001e-03	-6.700000000000000e-02	-4.186386000000001e-04	-1.200000000000000e-02	8.372772000000002e-04	2.400000000000000e-02	7.675041000000001e-04	2.200000000000000e-02	2.790924000000001e-04	8.000000000000000e-03	5.267869050000000e-03	1.510000000000000e-01	-5.302755600000001e-03	-1.520000000000000e-01	-5.581848000000001e-04	-1.600000000000000e-02	-6.070259700000000e-03	-1.740000000000000e-01	-2.756037450000001e-03	-7.900000000000000e-02	3.279335700000001e-03	9.400000000000000e-02	-6.628444500000001e-03	-1.900000000000000e-01	-2.790924000000001e-03	-8.000000000000000e-02	1.814100600000000e-03	5.200000000000000e-02	-4.953890100000000e-03	-1.420000000000000e-01	2.965356750000001e-03	8.500000000000001e-02	-7.465721700000001e-03	-2.140000000000000e-01	4.535251500000001e-03	1.300000000000000e-01	-6.628444500000001e-03	-1.900000000000000e-01	3.139789500000000e-03	9.000000000000000e-02	-5.093436300000000e-03	-1.460000000000000e-01	1.221029250000000e-03	3.500000000000000e-02	3.139789500000000e-04	8.999999999999999e-03	8.791410600000002e-03	2.520000000000000e-01	-9.419368500000002e-04	-2.700000000000000e-02	-5.581848000000001e-04	-1.600000000000000e-02	1.011709950000000e-03	2.900000000000000e-02	-6.628444500000001e-02	-1.900000000000000e+00	
   2	EWK_RAP	3.000000000000000e-01	1.768900000000000e+04	8.000000000000000e+03	3.432130000000000e+00	2.819288867200000e-02	7.150156429000000e-03	2.083300000000000e-01	1.372852000000000e-04	4.000000000000000e-03	4.461768999999999e-04	1.300000000000000e-02	3.432130000000000e-04	1.000000000000000e-02	-7.550686000000000e-04	-2.200000000000000e-02	1.716065000000000e-04	5.000000000000000e-03	1.887671500000000e-03	5.500000000000000e-02	2.711382700000000e-03	7.900000000000000e-02	-1.578779800000000e-03	-4.600000000000000e-02	-1.613101100000000e-03	-4.700000000000000e-02	1.372852000000000e-04	4.000000000000000e-03	6.864260000000000e-04	2.000000000000000e-02	1.235566800000000e-03	3.600000000000000e-02	8.237112000000000e-04	2.400000000000000e-02	4.702018100000000e-03	1.370000000000000e-01	-5.457086700000001e-03	-1.590000000000000e-01	-4.804982000000000e-04	-1.400000000000000e-02	-5.937584899999999e-03	-1.730000000000000e-01	-3.260523500000000e-03	-9.500000000000000e-02	2.505454900000000e-03	7.300000000000000e-02	-6.795617400000000e-03	-1.980000000000000e-01	-2.780025300000000e-03	-8.100000000000000e-02	1.990635400000000e-03	5.800000000000000e-02	-6.658332200000000e-03	-1.940000000000000e-01	1.681743700000000e-03	4.900000000000000e-02	-7.001545199999999e-03	-2.040000000000000e-01	3.603736500000000e-03	1.050000000000000e-01	-6.624010900000000e-03	-1.930000000000000e-01	3.432130000000000e-03	1.000000000000000e-01	-5.422765400000001e-03	-1.580000000000000e-01	3.432130000000000e-04	1.000000000000000e-02	-6.177833999999999e-04	-1.800000000000000e-02	8.202790699999999e-03	2.390000000000000e-01	-5.834621000000000e-04	-1.700000000000000e-02	-2.024956700000000e-03	-5.900000000000000e-02	1.029639000000000e-03	3.000000000000000e-02	-6.521046999999999e-02	-1.900000000000000e+00	
   3	EWK_RAP	5.000000000000000e-01	1.768900000000000e+04	8.000000000000000e+03	3.408500000000001e+00	2.845006780000000e-02	7.218521300000002e-03	2.117800000000000e-01	3.067650000000000e-04	8.999999999999999e-03	3.749350000000001e-04	1.100000000000000e-02	6.135300000000000e-04	1.800000000000000e-02	-7.498700000000001e-04	-2.200000000000000e-02	-1.704250000000000e-04	-5.000000000000000e-03	1.908760000000000e-03	5.600000000000000e-02	2.522290000000000e-03	7.400000000000000e-02	-1.567910000000000e-03	-4.600000000000000e-02	-1.772420000000000e-03	-5.200000000000000e-02	-1.363400000000000e-04	-4.000000000000000e-03	7.157850000000001e-04	2.100000000000000e-02	8.862100000000001e-04	2.600000000000000e-02	9.202950000000001e-04	2.700000000000000e-02	4.499220000000001e-03	1.320000000000000e-01	-5.658110000000001e-03	-1.660000000000000e-01	-8.521250000000002e-04	-2.500000000000000e-02	-5.658110000000001e-03	-1.660000000000000e-01	-2.658630000000000e-03	-7.800000000000000e-02	2.999480000000001e-03	8.799999999999999e-02	-5.760365000000002e-03	-1.690000000000000e-01	-2.215525000000000e-03	-6.500000000000000e-02	1.942845000000000e-03	5.700000000000000e-02	-6.339810000000001e-03	-1.860000000000000e-01	1.158890000000000e-03	3.400000000000000e-02	-6.101215000000001e-03	-1.790000000000000e-01	4.533305000000000e-03	1.330000000000000e-01	-6.510235000000001e-03	-1.910000000000000e-01	4.771900000000002e-03	1.400000000000000e-01	-4.090200000000000e-03	-1.200000000000000e-01	-2.726800000000000e-04	-8.000000000000000e-03	-4.771900000000001e-04	-1.400000000000000e-02	8.828015000000002e-03	2.590000000000000e-01	-2.726800000000000e-04	-8.000000000000000e-03	-1.874675000000000e-03	-5.500000000000000e-02	1.465655000000000e-03	4.300000000000000e-02	-6.476150000000000e-02	-1.900000000000000e+00	
   4	EWK_RAP	7.000000000000000e-01	1.768900000000000e+04	8.000000000000000e+03	3.435104999999999e+00	2.848492119149999e-02	7.348033105499997e-03	2.139100000000000e-01	4.809146999999998e-04	1.400000000000000e-02	4.122125999999999e-04	1.200000000000000e-02	9.274783499999996e-04	2.700000000000000e-02	-7.900741499999997e-04	-2.300000000000000e-02	-5.839678499999999e-04	-1.700000000000000e-02	1.889307749999999e-03	5.500000000000000e-02	2.232818250000000e-03	6.500000000000000e-02	-1.442744100000000e-03	-4.200000000000000e-02	-1.958009849999999e-03	-5.700000000000000e-02	-4.122125999999999e-04	-1.200000000000000e-02	7.213720499999999e-04	2.100000000000000e-02	5.152657499999998e-04	1.500000000000000e-02	4.809146999999998e-04	1.400000000000000e-02	4.603040699999998e-03	1.340000000000000e-01	-5.427465899999998e-03	-1.580000000000000e-01	-8.931272999999996e-04	-2.600000000000000e-02	-5.736625349999999e-03	-1.670000000000000e-01	-1.477095149999999e-03	-4.300000000000000e-02	3.091594499999999e-03	9.000000000000000e-02	-5.393114849999998e-03	-1.570000000000000e-01	-3.194647649999999e-03	-9.300000000000000e-02	1.751903550000000e-03	5.100000000000000e-02	-6.251891099999998e-03	-1.820000000000000e-01	1.923658799999999e-03	5.600000000000000e-02	-6.080135849999997e-03	-1.770000000000000e-01	1.820605649999999e-03	5.300000000000000e-02	-5.152657499999998e-03	-1.500000000000000e-01	2.679381899999999e-03	7.800000000000000e-02	-6.595401599999998e-03	-1.920000000000000e-01	1.717552499999999e-04	5.000000000000000e-03	1.683201450000000e-03	4.900000000000000e-02	8.003794649999998e-03	2.330000000000000e-01	2.061062999999999e-04	6.000000000000000e-03	-1.854956699999999e-03	-5.400000000000000e-02	1.236637799999999e-03	3.600000000000000e-02	-6.526699499999998e-02	-1.900000000000000e+00	
   5	EWK_RAP	9.000000000000000e-01	1.768900000000000e+04	8.000000000000000e+03	3.377135000000001e+00	2.835071061150001e-02	7.353036035500003e-03	2.177300000000000e-01	6.754270000000003e-04	2.000000000000000e-02	3.039421500000001e-04	8.999999999999999e-03	1.148225900000000e-03	3.400000000000000e-02	-5.741129500000002e-04	-1.700000000000000e-02	-5.741129500000002e-04	-1.700000000000000e-02	1.891195600000000e-03	5.600000000000000e-02	2.296451800000001e-03	6.800000000000000e-02	-1.317082650000000e-03	-3.900000000000000e-02	-1.621024800000000e-03	-4.800000000000000e-02	-2.026281000000001e-04	-6.000000000000000e-03	2.363994500000001e-04	7.000000000000000e-03	3.377135000000001e-04	1.000000000000000e-02	8.442837500000003e-04	2.500000000000000e-02	3.748619850000001e-03	1.110000000000000e-01	-4.795531700000001e-03	-1.420000000000000e-01	-1.249539950000000e-03	-3.700000000000000e-02	-5.470958700000001e-03	-1.620000000000000e-01	-2.026281000000000e-03	-6.000000000000000e-02	1.452168050000000e-03	4.300000000000000e-02	-5.707358150000001e-03	-1.690000000000000e-01	-1.891195600000000e-03	-5.600000000000000e-02	2.971878800000001e-03	8.799999999999999e-02	-6.450327850000001e-03	-1.910000000000000e-01	-5.065702500000001e-04	-1.500000000000000e-02	-5.403416000000002e-03	-1.600000000000000e-01	1.857424250000000e-03	5.500000000000000e-02	-3.985019300000001e-03	-1.180000000000000e-01	5.133245200000002e-03	1.520000000000000e-01	-6.180157050000002e-03	-1.830000000000000e-01	-1.350854000000000e-04	-4.000000000000000e-03	2.161366400000001e-03	6.400000000000000e-02	8.409066150000002e-03	2.490000000000000e-01	9.793691500000004e-04	2.900000000000000e-02	8.105124000000002e-04	2.400000000000000e-02	8.780551000000002e-04	2.600000000000000e-02	-6.416556500000001e-02	-1.900000000000000e+00	
   6	EWK_RAP	1.100000000000000e+00	1.768900000000000e+04	8.000000000000000e+03	3.353760000000001e+00	2.803072608000001e-02	7.426566144000002e-03	2.214400000000000e-01	8.049024000000002e-04	2.400000000000000e-02	6.707520000000002e-05	2.000000000000000e-03	1.240891200000000e-03	3.700000000000000e-02	-3.353760000000001e-04	-1.000000000000000e-02	-8.719776000000001e-04	-2.600000000000000e-02	1.911643200000000e-03	5.700000000000000e-02	2.381169600000000e-03	7.099999999999999e-02	-1.240891200000000e-03	-3.700000000000000e-02	-1.140278400000000e-03	-3.400000000000000e-02	3.353760000000001e-04	1.000000000000000e-02	-2.012256000000000e-04	-6.000000000000000e-03	4.024512000000001e-04	1.200000000000000e-02	8.719776000000001e-04	2.600000000000000e-02	2.951308800000000e-03	8.799999999999999e-02	-3.990974400000001e-03	-1.190000000000000e-01	-1.274428800000000e-03	-3.800000000000000e-02	-4.527576000000002e-03	-1.350000000000000e-01	-1.676880000000001e-03	-5.000000000000000e-02	1.643342400000000e-03	4.900000000000000e-02	-3.990974400000001e-03	-1.190000000000000e-01	-1.207353600000000e-03	-3.600000000000000e-02	1.945180800000001e-03	5.800000000000000e-02	-6.506294400000001e-03	-1.940000000000000e-01	-1.643342400000000e-03	-4.900000000000000e-02	-3.487910400000000e-03	-1.040000000000000e-01	1.609804800000000e-03	4.800000000000000e-02	-4.225737600000000e-03	-1.260000000000000e-01	4.024512000000001e-03	1.200000000000000e-01	-6.573369600000002e-03	-1.960000000000000e-01	-1.173816000000000e-03	-3.500000000000000e-02	2.213481600000001e-03	6.600000000000000e-02	8.954539200000002e-03	2.670000000000000e-01	1.341504000000000e-04	4.000000000000000e-03	-1.878105600000001e-03	-5.600000000000000e-02	1.509192000000000e-03	4.500000000000000e-02	-6.372144000000002e-02	-1.900000000000000e+00	
   7	EWK_RAP	1.300000000000000e+00	1.768900000000000e+04	8.000000000000000e+03	3.262725000000001e+00	2.751782265000001e-02	7.445538450000002e-03	2.282000000000000e-01	6.851722500000003e-04	2.100000000000000e-02	-3.262725000000001e-05	-1.000000000000000e-03	8.483085000000003e-04	2.600000000000000e-02	-1.957635000000001e-04	-6.000000000000000e-03	-8.483085000000003e-04	-2.600000000000000e-02	1.729244250000001e-03	5.300000000000000e-02	2.447043750000001e-03	7.500000000000000e-02	-1.272462750000001e-03	-3.900000000000000e-02	-6.525450000000003e-04	-2.000000000000000e-02	3.588997500000001e-04	1.100000000000000e-02	-5.220360000000001e-04	-1.600000000000000e-02	2.283907500000001e-04	7.000000000000000e-03	7.830540000000003e-04	2.400000000000000e-02	2.153398500000001e-03	6.600000000000000e-02	-3.556370250000001e-03	-1.090000000000000e-01	-1.729244250000001e-03	-5.300000000000000e-02	-3.719506500000001e-03	-1.140000000000000e-01	-1.011444750000000e-03	-3.100000000000000e-02	4.894087500000001e-04	1.500000000000000e-02	-4.045779000000001e-03	-1.240000000000000e-01	-1.631362500000001e-03	-5.000000000000000e-02	1.729244250000001e-03	5.300000000000000e-02	-6.329686500000003e-03	-1.940000000000000e-01	-3.001707000000001e-03	-9.200000000000000e-02	-1.794498750000001e-03	-5.500000000000000e-02	-1.305090000000000e-04	-4.000000000000000e-03	-4.274169750000002e-03	-1.310000000000000e-01	5.840277750000002e-03	1.790000000000000e-01	-4.894087500000002e-03	-1.500000000000000e-01	-7.177995000000003e-04	-2.200000000000000e-02	2.675434500000001e-03	8.200000000000000e-02	9.396648000000002e-03	2.880000000000000e-01	3.915270000000001e-04	1.200000000000000e-02	-3.066961500000001e-03	-9.400000000000000e-02	2.022889500000001e-03	6.200000000000000e-02	-6.199177500000002e-02	-1.900000000000000e+00	
   8	EWK_RAP	1.500000000000000e+00	1.768900000000000e+04	8.000000000000000e+03	2.957404999999997e+00	2.634870410699997e-02	7.226123376999992e-03	2.443400000000000e-01	6.506290999999993e-04	2.200000000000000e-02	-1.478702499999998e-04	-5.000000000000000e-03	5.619069499999995e-04	1.900000000000000e-02	-1.478702499999998e-04	-5.000000000000000e-03	-2.661664499999997e-04	-8.999999999999999e-03	1.804017049999998e-03	6.100000000000000e-02	2.188479699999998e-03	7.400000000000000e-02	-1.182961999999999e-03	-4.000000000000000e-02	-3.844626499999996e-04	-1.300000000000000e-02	3.844626499999996e-04	1.300000000000000e-02	-1.035091749999999e-03	-3.500000000000000e-02	4.731847999999995e-04	1.600000000000000e-02	9.759436499999991e-04	3.300000000000000e-02	1.301258199999999e-03	4.400000000000000e-02	-3.253145499999997e-03	-1.100000000000000e-01	-1.567424649999998e-03	-5.300000000000000e-02	-3.726330299999997e-03	-1.260000000000000e-01	-1.182961999999999e-03	-4.000000000000000e-02	-5.619069499999995e-04	-1.900000000000000e-02	-2.839108799999997e-03	-9.600000000000000e-02	1.774442999999998e-04	6.000000000000000e-03	2.454646149999998e-03	8.300000000000000e-02	-5.145884699999994e-03	-1.740000000000000e-01	-4.169941049999995e-03	-1.410000000000000e-01	-2.306775899999998e-03	-7.800000000000000e-02	-8.872214999999991e-04	-3.000000000000000e-02	-4.022070799999996e-03	-1.360000000000000e-01	2.040609449999998e-03	6.900000000000001e-02	-3.815052449999996e-03	-1.290000000000000e-01	-2.247627799999998e-03	-7.600000000000000e-02	1.182961999999999e-04	4.000000000000000e-03	9.049659299999990e-03	3.060000000000000e-01	-8.280733999999991e-04	-2.800000000000000e-02	-4.376959399999996e-03	-1.480000000000000e-01	2.425072099999998e-03	8.200000000000000e-02	-5.619069499999994e-02	-1.900000000000000e+00	
   9	EWK_RAP	1.700000000000000e+00	1.768900000000000e+04	8.000000000000000e+03	2.485740000000000e+00	2.475076175400000e-02	6.875059692000001e-03	2.765800000000000e-01	4.971480000000000e-04	2.000000000000000e-02	-9.942960000000001e-05	-4.000000000000000e-03	3.728610000000000e-04	1.500000000000000e-02	-1.740018000000000e-04	-7.000000000000000e-03	-1.740018000000000e-04	-7.000000000000000e-03	1.590873600000000e-03	6.400000000000000e-02	1.938877200000000e-03	7.800000000000000e-02	-1.093725600000000e-03	-4.400000000000000e-02	-3.231462000000000e-04	-1.300000000000000e-02	7.457220000000002e-05	3.000000000000000e-03	-1.118583000000000e-03	-4.500000000000000e-02	2.982888000000001e-04	1.200000000000000e-02	7.705794000000001e-04	3.100000000000000e-02	9.942960000000000e-04	4.000000000000000e-02	-2.734314000000001e-03	-1.100000000000000e-01	-1.292584800000000e-03	-5.200000000000000e-02	-3.206604600000000e-03	-1.290000000000000e-01	-1.491444000000000e-04	-6.000000000000000e-03	-9.694386000000001e-04	-3.900000000000000e-02	-2.436025200000001e-03	-9.800000000000000e-02	-4.971480000000001e-05	-2.000000000000000e-03	1.690303200000000e-03	6.800000000000000e-02	-4.747763400000000e-03	-1.910000000000000e-01	-5.369198400000001e-03	-2.160000000000000e-01	-1.590873600000000e-03	-6.400000000000000e-02	-5.717202000000000e-04	-2.300000000000000e-02	-2.237166000000000e-03	-9.000000000000000e-02	2.709456600000000e-03	1.090000000000000e-01	-3.206604600000000e-03	-1.290000000000000e-01	-1.118583000000000e-03	-4.500000000000000e-02	-7.457220000000002e-05	-3.000000000000000e-03	8.799519600000002e-03	3.540000000000000e-01	-1.118583000000000e-03	-4.500000000000000e-02	-2.908315800000001e-03	-1.170000000000000e-01	2.436025200000001e-03	9.800000000000000e-02	-4.722906000000000e-02	-1.900000000000000e+00	
  10	EWK_RAP	1.900000000000000e+00	1.768900000000000e+04	8.000000000000000e+03	1.949305000000000e+00	2.217334437500000e-02	6.122377144000002e-03	3.140800000000000e-01	3.898610000000001e-04	2.000000000000000e-02	-1.754374500000000e-04	-8.999999999999999e-03	2.923957500000000e-04	1.500000000000000e-02	-1.169583000000000e-04	-6.000000000000000e-03	-1.559444000000000e-04	-8.000000000000000e-03	1.403499600000000e-03	7.199999999999999e-02	1.754374500000000e-03	9.000000000000000e-02	-9.746525000000002e-04	-5.000000000000000e-02	-1.754374500000000e-04	-8.999999999999999e-03	1.559444000000000e-04	8.000000000000000e-03	-1.111103850000000e-03	-5.700000000000000e-02	2.923957500000000e-04	1.500000000000000e-02	5.263123500000000e-04	2.700000000000000e-02	3.508749000000001e-04	1.800000000000000e-02	-2.280686850000001e-03	-1.170000000000000e-01	-1.422992650000000e-03	-7.300000000000000e-02	-2.651054800000001e-03	-1.360000000000000e-01	-8.966803000000001e-04	-4.600000000000000e-02	-8.576942000000002e-04	-4.400000000000000e-02	-1.111103850000000e-03	-5.700000000000000e-02	-1.169583000000000e-04	-6.000000000000000e-03	1.306034350000000e-03	6.700000000000000e-02	-4.191005750000001e-03	-2.150000000000000e-01	-5.380081800000002e-03	-2.760000000000000e-01	-1.442485700000000e-03	-7.400000000000000e-02	-1.695895350000000e-03	-8.699999999999999e-02	-1.695895350000000e-03	-8.699999999999999e-02	2.300179900000001e-03	1.180000000000000e-01	-2.475617350000000e-03	-1.270000000000000e-01	-1.442485700000000e-03	-7.400000000000000e-02	-7.797220000000002e-04	-4.000000000000000e-02	6.666623100000002e-03	3.420000000000000e-01	-8.966803000000001e-04	-4.600000000000000e-02	-2.670547850000001e-03	-1.370000000000000e-01	2.183221600000001e-03	1.120000000000000e-01	-3.703679500000000e-02	-1.900000000000000e+00	
