CMSJETS11_NEW_SCALE 26 133
   1	JET	2.500000000000000e-01	1.525225000000000e+04	7.000000000000000e+03	2.641002685765443e+03	3.169203222918532e+01	5.810205908683974e+01	2.200000000000000e+00	2.641002685765443e+01	1.000000000000000e+00	4.492305374175753e+01	1.700984780662480e+00	8.715308863025963e+01	3.300000000000000e+00	6.998657117278424e+01	2.650000000000000e+00	3.829453894359892e+01	1.450000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.526857654431512e+01	2.850000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.282005371530886e+00	2.000000000000000e-01	2.244852282900627e+01	8.500000000000001e-01	9.243509400179052e+01	3.500000000000000e+00	3.169203222918532e+01	1.200000000000000e+00	6.338406445837063e+01	2.400000000000000e+00	7.469883632946518e+00	2.828427124746190e-01	7.469883632946518e+00	2.828427124746190e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.49613e+02	5.66500e+00	0 0.585555
   2	JET	2.500000000000000e-01	2.044900000000000e+04	7.000000000000000e+03	1.218314064633591e+03	1.831133363677742e+01	2.685662266727355e+01	2.200000000000000e+00	1.220755575785162e+01	1.000000000000000e+00	1.611375134172489e+01	1.319981793354571e+00	3.540191169776968e+01	2.900000000000000e+00	3.296040054619936e+01	2.700000000000000e+00	1.892171142467000e+01	1.550000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.173964497041420e+01	2.600000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.441511151570323e+00	2.000000000000000e-01	9.155666818388712e+00	7.500000000000000e-01	3.784342284934001e+01	3.100000000000000e+00	1.220755575785161e+01	9.999999999999999e-01	2.685662266727355e+01	2.200000000000000e+00	4.316022729044880e+00	3.535533905932737e-01	4.316022729044880e+00	3.535533905932737e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		6.92002e+01	5.68000e+00	0 0.584631
   3	JET	2.500000000000000e-01	2.673225000000000e+04	7.000000000000000e+03	5.898844946931242e+02	9.452330410706047e+00	1.299695431472081e+01	2.200000000000000e+00	5.907706506691279e+00	1.000000000000000e+00	6.270293015869815e+00	1.061375173050296e+00	1.565542224273189e+01	2.650000000000000e+00	1.624619289340102e+01	2.750000000000000e+00	9.747715736040611e+00	1.650000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.388311029072451e+01	2.350000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.181541301338256e+00	2.000000000000000e-01	3.840009229349332e+00	6.500000000000000e-01	1.654157821873558e+01	2.800000000000000e+00	5.612321181356715e+00	9.500000000000000e-01	1.211079833871712e+01	2.050000000000000e+00	2.506427599284776e+00	4.242640687119285e-01	2.506427599284776e+00	4.242640687119285e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		3.42133e+01	5.80000e+00	0 0.593361
   4	JET	2.500000000000000e-01	3.422500000000000e+04	7.000000000000000e+03	2.906303171641791e+02	2.614365671641790e+00	6.390671641791044e+00	2.200000000000000e+00	2.904850746268656e+00	1.000000000000000e+00	2.438773947427046e+00	8.395522388059709e-01	7.697854477611940e+00	2.650000000000000e+00	8.133582089552238e+00	2.800000000000000e+00	5.083488805970149e+00	1.750000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.390671641791044e+00	2.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.809701492537314e-01	2.000000000000000e-01	1.742910447761194e+00	6.000000000000000e-01	7.262126865671641e+00	2.500000000000000e+00	2.469123134328358e+00	8.500000000000001e-01	5.519216417910447e+00	1.900000000000000e+00	1.437827762714959e+00	4.949747468305832e-01	1.437827762714959e+00	4.949747468305832e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.70455e+01	5.86500e+00	0 0.600557
   5	JET	2.500000000000000e-01	4.326400000000000e+04	7.000000000000000e+03	1.515867294117647e+02	1.514352941176471e+00	3.331576470588235e+00	2.200000000000000e+00	1.514352941176471e+00	1.000000000000000e+00	1.068955017301047e+00	7.058823529411823e-01	3.710164705882353e+00	2.450000000000000e+00	4.240188235294118e+00	2.800000000000000e+00	2.725835294117647e+00	1.800000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.028705882352941e+00	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.271529411764706e-01	1.500000000000000e-01	8.328941176470588e-01	5.499999999999999e-01	3.483011764705882e+00	2.300000000000000e+00	1.135764705882353e+00	7.500000000000000e-01	2.725835294117647e+00	1.800000000000000e+00	8.566473870525403e-01	5.656854249492380e-01	8.566473870525403e-01	5.656854249492380e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		9.12552e+00	6.02000e+00	0 0.592563
   6	JET	2.500000000000000e-01	5.405625000000000e+04	7.000000000000000e+03	8.106928909952607e+01	8.904265402843602e-01	1.780853080568720e+00	2.200000000000000e+00	8.094786729857820e-01	1.000000000000000e+00	4.603670178118196e-01	5.687203791469200e-01	1.983222748815166e+00	2.450000000000000e+00	2.307014218009479e+00	2.850000000000000e+00	1.538009478672986e+00	1.900000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.538009478672986e+00	1.900000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.094786729857821e-02	1.000000000000000e-01	4.047393364928910e-01	5.000000000000000e-01	1.699905213270142e+00	2.100000000000000e+00	5.261611374407583e-01	6.500000000000000e-01	1.376113744075830e+00	1.700000000000000e+00	5.151490730047208e-01	6.363961030678927e-01	5.151490730047208e-01	6.363961030678927e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		4.98171e+00	6.14500e+00	0 0.605859
   7	JET	2.500000000000000e-01	6.682225000000000e+04	7.000000000000000e+03	4.387971374045801e+01	5.698664122137403e-01	9.643893129770991e-01	2.200000000000000e+00	4.383587786259542e-01	1.000000000000000e+00	2.091406386574211e-01	4.770992366412218e-01	1.008225190839695e+00	2.300000000000000e+00	1.271240458015267e+00	2.900000000000000e+00	8.767175572519084e-01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.671278625954199e-01	1.750000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.383587786259542e-02	1.000000000000000e-01	1.972614503816794e-01	4.500000000000001e-01	8.328816793893130e-01	1.900000000000000e+00	2.630152671755725e-01	6.000000000000000e-01	7.013740458015267e-01	1.600000000000000e+00	3.099664649590648e-01	7.071067811865475e-01	3.099664649590648e-01	7.071067811865475e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		2.68983e+00	6.13000e+00	0 0.589761
   8	JET	2.500000000000000e-01	8.179600000000000e+04	7.000000000000000e+03	2.397361151079136e+01	3.833860911270983e-01	5.271558752997602e-01	2.200000000000000e+00	2.396163069544364e-01	1.000000000000000e+00	8.044672175928458e-02	3.357314148681111e-01	5.630983213429257e-01	2.350000000000000e+00	7.068681055155875e-01	2.950000000000000e+00	5.031942446043166e-01	2.100000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.953669064748202e-01	1.650000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.396163069544364e-02	1.000000000000000e-01	9.584652278177458e-02	4.000000000000000e-01	4.193285371702639e-01	1.750000000000000e+00	1.317889688249400e-01	5.499999999999999e-01	3.594244604316547e-01	1.500000000000000e+00	1.863777470833952e-01	7.778174593052022e-01	1.863777470833952e-01	7.778174593052022e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.50195e+00	6.26500e+00	0 0.587093
   9	JET	2.500000000000000e-01	9.922500000000000e+04	7.000000000000000e+03	1.343345857418112e+01	9.394026974951833e-02	2.952408477842004e-01	2.200000000000000e+00	1.342003853564548e-01	1.000000000000000e+00	3.878623854232800e-02	2.890173410404627e-01	3.019508670520232e-01	2.250000000000000e+00	4.026011560693643e-01	3.000000000000000e+00	2.952408477842004e-01	2.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.080105973025049e-01	1.550000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.342003853564548e-02	1.000000000000000e-01	5.368015414258191e-02	4.000000000000000e-01	2.147206165703276e-01	1.600000000000000e+00	6.710019267822738e-02	5.000000000000000e-01	1.878805394990367e-01	1.400000000000000e+00	1.138728030280764e-01	8.485281374238570e-01	1.138728030280764e-01	8.485281374238570e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		8.69145e-01	6.47000e+00	0 0.82005
  10	JET	2.500000000000000e-01	1.197160000000000e+05	7.000000000000000e+03	7.574088050314464e+00	6.053217223028543e-02	1.664634736332849e-01	2.200000000000000e+00	7.566521528785679e-02	1.000000000000000e+00	1.830314835216704e-02	2.418964683115682e-01	1.740299951620706e-01	2.300000000000000e+00	2.307789066279632e-01	3.050000000000000e+00	1.740299951620706e-01	2.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.134978229317852e-01	1.500000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.566521528785679e-03	1.000000000000000e-01	3.026608611514272e-02	4.000000000000000e-01	1.134978229317852e-01	1.500000000000000e+00	3.783260764392839e-02	5.000000000000000e-01	1.021480406386067e-01	1.350000000000000e+00	7.490474156197699e-02	9.899494936611665e-01	7.490474156197699e-02	9.899494936611665e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		4.79440e-01	6.33000e+00	0 0.563694
