H1HERA2CCEM	9	29
   1	DIS_CCE	8.000000000000000e-03	3.000000000000000e+02	3.690000000000000e-01	1.705726307484986e+00	5.765354919299251e-01	2.729162091975978e-02	1.600000000000000e+00	4.067540345869682e-01	2.384638337358519e+01	3.923170507215467e-02	2.300000000000000e+00	2.558589461227479e-02	1.500000000000000e+00	2.643875776601728e-01	1.550000000000000e+01	-5.117178922454957e-03	-3.000000000000000e-01	-1.705726307484986e-02	-1.000000000000000e+00	-8.358058906676431e-02	-4.900000000000000e+00	7.010099340724288e-02	4.109744517606903e+00	
   2	DIS_CCE	1.300000000000000e-02	3.000000000000000e+02	2.270000000000000e-01	1.216890109608191e+00	1.630632746874976e-01	3.163914284981297e-02	2.600000000000000e+00	1.288122872359285e-01	1.058536725862641e+01	2.798847252098839e-02	2.300000000000000e+00	1.825335164412286e-02	1.500000000000000e+00	1.143876703031700e-01	9.400000000000000e+00	-9.735120876865528e-03	-8.000000000000000e-01	-3.650670328824573e-03	-3.000000000000000e-01	-1.703646153451467e-02	-1.400000000000000e+00	3.210376599478813e-02	2.638181191654582e+00	
   3	DIS_CCE	3.200000000000000e-02	3.000000000000000e+02	9.200000000000000e-02	9.735120876865531e-01	1.207154988731326e-01	1.849672966604451e-02	1.900000000000000e+00	4.712240989120463e-02	4.840454524112380e+00	2.239077801679072e-02	2.300000000000000e+00	1.460268131529830e-02	1.500000000000000e+00	4.575506812126800e-02	4.700000000000000e+00	-3.894048350746213e-03	-4.000000000000000e-01	4.867560438432766e-03	5.000000000000000e-01	-2.141726592910417e-02	-2.200000000000000e+00	1.313339608961342e-02	1.349073756323204e+00	
   4	DIS_CCE	8.000000000000000e-02	3.000000000000000e+02	3.700000000000000e-02	6.656492907258481e-01	7.921226559637594e-02	1.730688155887205e-02	2.600000000000000e+00	2.920524410306071e-02	4.387482193696060e+00	1.530993368669451e-02	2.300000000000000e+00	9.984739360887722e-03	1.500000000000000e+00	9.319090070161873e-03	1.400000000000000e+00	-2.662597162903392e-03	-4.000000000000000e-01	-2.662597162903392e-02	-4.000000000000000e+00	-1.331298581451696e-02	-2.000000000000000e+00	1.129644305674231e-02	1.697056274847714e+00	
   5	DIS_CCE	1.300000000000000e-02	5.000000000000000e+02	3.790000000000000e-01	1.126907176185309e+00	9.916783150430721e-02	2.591886505226211e-02	2.300000000000000e+00	7.569595804417577e-02	6.717142249498666e+00	2.591886505226211e-02	2.300000000000000e+00	1.690360764277964e-02	1.500000000000000e+00	9.578710997575128e-02	8.500000000000000e+00	-5.634535880926546e-03	-5.000000000000000e-01	-7.888350233297163e-03	-7.000000000000000e-01	-6.761443057111855e-03	-6.000000000000000e-01	8.801426407578148e-03	7.810249675906614e-01	
   6	DIS_CCE	3.200000000000000e-02	5.000000000000000e+02	1.540000000000000e-01	8.908313546363996e-01	6.413985753382077e-02	1.514413302881879e-02	1.700000000000000e+00	2.519651567027985e-02	2.828427124746190e+00	2.048912115663719e-02	2.300000000000000e+00	1.336247031954599e-02	1.500000000000000e+00	2.672494063909199e-02	3.000000000000000e+00	-5.344988127818398e-03	-6.000000000000000e-01	8.908313546363997e-04	1.000000000000000e-01	-2.672494063909199e-03	-3.000000000000000e-01	7.867609496375588e-03	8.831760866327858e-01	
   7	DIS_CCE	8.000000000000000e-02	5.000000000000000e+02	6.200000000000000e-02	5.600771388060531e-01	4.648640252090241e-02	1.288177419253922e-02	2.300000000000000e+00	1.968254825334543e-02	3.514256678161116e+00	1.288177419253922e-02	2.300000000000000e+00	8.401157082090797e-03	1.500000000000000e+00	4.480617110448426e-03	8.000000000000000e-01	-3.360462832836319e-03	-6.000000000000000e-01	-1.120154277612106e-03	-2.000000000000000e-01	-1.680231416418159e-03	-3.000000000000000e-01	5.927299297173678e-03	1.058300524425836e+00	
   8	DIS_CCE	1.300000000000000e-01	5.000000000000000e+02	3.800000000000000e-02	4.676037726301522e-01	9.211794320813997e-02	3.273226408411065e-03	7.000000000000000e-01	2.503755134205791e-02	5.354437412091023e+00	1.075488677049350e-02	2.300000000000000e+00	7.014056589452282e-03	1.500000000000000e+00	4.676037726301522e-04	1.000000000000000e-01	2.805622635780913e-03	6.000000000000000e-01	-5.751526403350872e-02	-1.230000000000000e+01	0.000000000000000e+00	0.000000000000000e+00	1.245968838319581e-02	2.664582518894839e+00	
   9	DIS_CCE	1.300000000000000e-02	1.000000000000000e+03	7.570000000000000e-01	8.026878004450582e-01	7.304458984050030e-02	1.444838040801105e-02	1.800000000000000e+00	4.425715109617100e-02	5.513619500836088e+00	1.846181941023634e-02	2.300000000000000e+00	1.204031700667587e-02	1.500000000000000e+00	6.260964843471453e-02	7.800000000000000e+00	-6.421502403560466e-03	-8.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	-3.210751201780233e-03	-4.000000000000000e-01	7.043556863099533e-03	8.774964387392163e-01	
  10	DIS_CCE	3.200000000000000e-02	1.000000000000000e+03	3.080000000000000e-01	9.220618835881693e-01	5.163546548093748e-02	1.567505202099888e-02	1.700000000000000e+00	2.051458183822547e-02	2.224859546128699e+00	2.120742332252789e-02	2.300000000000000e+00	1.383092825382254e-02	1.500000000000000e+00	1.751917578817522e-02	1.900000000000000e+00	-3.688247534352678e-03	-4.000000000000000e-01	2.766185650764508e-03	3.000000000000000e-01	-9.220618835881695e-04	-1.000000000000000e-01	6.775743378181674e-03	7.348469228349536e-01	
