CMSZRAP	0	0
   1	EWK_ZRAP_LHC7	5.000000000000000e-02	8.315178393760001e+03	0.000000000000000e+00	3.370000000000000e-01	2.967359050445104e+00	
   2	EWK_ZRAP_LHC7	1.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.350000000000000e-01	2.985074626865671e+00	
   3	EWK_ZRAP_LHC7	2.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.410000000000000e-01	2.932551319648093e+00	
   4	EWK_ZRAP_LHC7	3.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.460000000000000e-01	2.890173410404624e+00	
   5	EWK_ZRAP_LHC7	4.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.540000000000000e-01	3.107344632768362e+00	
   6	EWK_ZRAP_LHC7	5.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.460000000000000e-01	2.890173410404624e+00	
   7	EWK_ZRAP_LHC7	6.499999999999999e-01	8.315178393760001e+03	0.000000000000000e+00	3.280000000000000e-01	3.048780487804878e+00	
   8	EWK_ZRAP_LHC7	7.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.470000000000000e-01	3.170028818443804e+00	
   9	EWK_ZRAP_LHC7	8.500000000000001e-01	8.315178393760001e+03	0.000000000000000e+00	3.470000000000000e-01	3.170028818443804e+00	
  10	EWK_ZRAP_LHC7	9.500000000000000e-01	8.315178393760001e+03	0.000000000000000e+00	3.320000000000000e-01	3.313253012048192e+00	
  11	EWK_ZRAP_LHC7	1.050000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.290000000000000e-01	3.343465045592705e+00	
  12	EWK_ZRAP_LHC7	1.150000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.340000000000000e-01	3.293413173652694e+00	
  13	EWK_ZRAP_LHC7	1.250000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.250000000000000e-01	3.384615384615385e+00	
  14	EWK_ZRAP_LHC7	1.350000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.410000000000000e-01	3.519061583577712e+00	
  15	EWK_ZRAP_LHC7	1.450000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.190000000000000e-01	3.761755485893417e+00	
  16	EWK_ZRAP_LHC7	1.550000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.300000000000000e-01	3.939393939393939e+00	
  17	EWK_ZRAP_LHC7	1.650000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.990000000000000e-01	4.682274247491639e+00	
  18	EWK_ZRAP_LHC7	1.750000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.310000000000000e-01	4.833836858006042e+00	
  19	EWK_ZRAP_LHC7	1.850000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.080000000000000e-01	5.519480519480520e+00	
  20	EWK_ZRAP_LHC7	1.950000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	3.280000000000000e-01	6.097560975609756e+00	
  21	EWK_ZRAP_LHC7	2.050000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.940000000000000e-01	9.183673469387756e+00	
  22	EWK_ZRAP_LHC7	2.150000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.980000000000000e-01	9.731543624161075e+00	
  23	EWK_ZRAP_LHC7	2.250000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.900000000000000e-01	1.068965517241379e+01	
  24	EWK_ZRAP_LHC7	2.350000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.780000000000000e-01	1.258992805755396e+01	
  25	EWK_ZRAP_LHC7	2.450000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	1.990000000000000e-01	1.909547738693467e+01	
  26	EWK_ZRAP_LHC7	2.550000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.490000000000000e-01	1.606425702811245e+01	
  27	EWK_ZRAP_LHC7	2.650000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.410000000000000e-01	1.535269709543569e+01	
  28	EWK_ZRAP_LHC7	2.750000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.560000000000000e-01	1.367187500000000e+01	
  29	EWK_ZRAP_LHC7	2.850000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.210000000000000e-01	1.538461538461539e+01	
  30	EWK_ZRAP_LHC7	2.950000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	1.650000000000000e-01	2.121212121212121e+01	
  31	EWK_ZRAP_LHC7	3.050000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	1.830000000000000e-01	2.185792349726776e+01	
  32	EWK_ZRAP_LHC7	3.150000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	2.280000000000000e-01	1.973684210526315e+01	
  33	EWK_ZRAP_LHC7	3.250000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	7.800000000000000e-02	5.512820512820512e+01	
  34	EWK_ZRAP_LHC7	3.350000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	1.050000000000000e-01	4.857142857142857e+01	
  35	EWK_ZRAP_LHC7	3.450000000000000e+00	8.315178393760001e+03	0.000000000000000e+00	8.900000000000000e-02	6.966292134831461e+01	
