CMS_TTB_DIFF_13TEV_2016_LJ_TPT	12	12
   1	HQP_PTQ	2.000000000000e+01	3.003289000000e+04	1.300000000000e+04	6.919100000000e-01	0.000000000000e+00	4.894730884086e-02	7.074230585026e+00	1.713328288265e-02	2.476229984051e+00	1.500258838265e-02	2.168286104067e+00	-2.017237992312e-02	-2.915462982631e+00	8.272567305933e-04	1.195613201996e-01	-1.164033387849e-03	-1.682347975674e-01	-1.193822047928e-04	-1.725400771672e-02	-2.712774698371e-04	-3.920704569050e-02	-1.427087263063e-05	-2.062533079538e-03	8.021574983172e-07	1.159337917239e-04	-3.457510740668e-06	-4.997052710133e-04	-2.492676074510e-08	-3.602601602101e-06	
   2	HQP_PTQ	6.000000000000e+01	3.003289000000e+04	1.300000000000e+04	1.525400000000e+00	0.000000000000e+00	1.180543962910e-01	7.739241922839e+00	-3.710791363216e-02	-2.432667735162e+00	-1.290421475000e-02	-8.459561262619e-01	-7.030811521940e-03	-4.609159251305e-01	2.078049015162e-04	1.362297767905e-02	3.264939270379e-04	2.140382372085e-02	6.689384126247e-05	4.385331143469e-03	-1.800458963787e-05	-1.180319236782e-03	3.585885051889e-05	2.350783435092e-03	-6.139787552484e-06	-4.025034451609e-04	-4.458980058984e-07	-2.923154621073e-05	2.317159559770e-08	1.519050452189e-06	
   3	HQP_PTQ	1.000000000000e+02	3.003289000000e+04	1.300000000000e+04	1.418290000000e+00	0.000000000000e+00	1.001967304167e-01	7.064615164506e+00	4.451216165808e-02	3.138438659095e+00	-6.046405836562e-03	-4.263166091958e-01	6.426985653527e-03	4.531503185898e-01	-7.158006806527e-03	-5.046927501799e-01	1.608092499518e-03	1.133824887377e-01	-4.312444121373e-04	-3.040594040269e-02	6.624169065290e-06	4.670532165700e-04	2.024509411964e-05	1.427429800650e-03	1.522209040456e-05	1.073270657240e-03	2.602649775549e-06	1.835061782533e-04	1.335799965336e-08	9.418383866035e-07	
   4	HQP_PTQ	1.400000000000e+02	3.003289000000e+04	1.300000000000e+04	1.072280000000e+00	0.000000000000e+00	7.328857577601e-02	6.834835656360e+00	-1.861824585146e-02	-1.736323148008e+00	2.025634655906e-02	1.889091147747e+00	1.244844496181e-02	1.160932308894e+00	2.512088266797e-03	2.342754007159e-01	1.875572737142e-03	1.749144567783e-01	3.382258180708e-06	3.154267710587e-04	5.266815606494e-04	4.911791329218e-02	-5.697717926285e-06	-5.313647485998e-04	2.022635727020e-05	1.886294369959e-03	3.331308680602e-06	3.106752602494e-04	-6.885630104995e-08	-6.421485157790e-06	
   5	HQP_PTQ	1.800000000000e+02	3.003289000000e+04	1.300000000000e+04	6.037840000000e-01	0.000000000000e+00	3.206941624338e-02	5.311405443565e+00	1.684336036707e-02	2.789633439618e+00	-4.251558478033e-03	-7.041522262983e-01	3.229391149513e-03	5.348586828259e-01	1.751906053984e-02	2.901544350271e+00	-2.421638638365e-03	-4.010769809013e-01	2.696082700974e-03	4.465309946892e-01	4.923677428412e-04	8.154700072230e-02	-2.105697334075e-04	-3.487501050169e-02	-9.553135212684e-06	-1.582210726466e-03	-8.577436504493e-07	-1.420613415475e-04	8.282076878950e-08	1.371695321332e-05	
   6	HQP_PTQ	2.200000000000e+02	3.003289000000e+04	1.300000000000e+04	3.564570000000e-01	0.000000000000e+00	2.420649024438e-02	6.790858432960e+00	-4.814089116767e-03	-1.350538526882e+00	2.220642529642e-03	6.229762719325e-01	5.727508893782e-03	1.606788166253e+00	-6.386169912562e-03	-1.791568102902e+00	-8.055082058015e-03	-2.259762624388e+00	-4.866058892471e-04	-1.365118062619e-01	-7.061196923853e-04	-1.980939334577e-01	-4.240848980541e-04	-1.189722457559e-01	-1.673529656901e-04	-4.694899123599e-02	-5.827817325980e-06	-1.634928568097e-03	-2.641387814627e-07	-7.410116268236e-05	
   7	HQP_PTQ	2.600000000000e+02	3.003289000000e+04	1.300000000000e+04	1.828640000000e-01	0.000000000000e+00	6.468835197509e-03	3.537511591953e+00	3.712002798419e-03	2.029925408183e+00	-1.629802256432e-03	-8.912646865607e-01	1.357132625114e-03	7.421540735817e-01	8.967597673967e-03	4.903971079035e+00	-2.491048756377e-05	-1.362241204598e-02	-5.758975677477e-03	-3.149321724056e+00	-1.538208574607e-03	-8.411762701279e-01	1.762682018203e-04	9.639305813082e-02	-2.817276051753e-04	-1.540640066800e-01	2.536720322983e-06	1.387216905997e-03	4.347884009314e-07	2.377659905347e-04	
   8	HQP_PTQ	3.050000000000e+02	3.003289000000e+04	1.300000000000e+04	9.427100000000e-02	0.000000000000e+00	5.133319955723e-03	5.445280049775e+00	-4.881740345469e-04	-5.178411542753e-01	1.012044873995e-03	1.073548465589e+00	1.851190123840e-03	1.963689919317e+00	6.463294486328e-05	6.856079267566e-02	-6.437936503659e-04	-6.829180239585e-01	1.543605532393e-03	1.637412918494e+00	-3.337097148427e-03	-3.539897899064e+00	1.881452688243e-03	1.995791588339e+00	2.245108387033e-04	2.381547227709e-01	3.431363736088e-05	3.639893218581e-02	-1.100134313322e-06	-1.166991241551e-03	
   9	HQP_PTQ	3.550000000000e+02	3.003289000000e+04	1.300000000000e+04	4.465600000000e-02	0.000000000000e+00	2.156246985445e-03	4.828571715885e+00	9.616605333558e-04	2.153485608554e+00	-7.894220826510e-04	-1.767785029226e+00	4.039766720752e-05	9.046414190147e-02	8.591667958511e-04	1.923967206761e+00	-2.028533169574e-03	-4.542576965188e+00	-1.985505266856e-03	-4.446222829757e+00	2.837390826696e-03	6.353884868095e+00	8.118361252456e-04	1.817977707913e+00	9.685055732215e-04	2.168813985179e+00	6.673854462084e-05	1.494503417701e-01	-2.373121661088e-06	-5.314228012111e-03	
  10	HQP_PTQ	4.050000000000e+02	3.003289000000e+04	1.300000000000e+04	2.236900000000e-02	0.000000000000e+00	7.231397265070e-04	3.232776281939e+00	-1.039023372197e-03	-4.644925442341e+00	-4.558474134832e-06	-2.037853339368e-02	6.087465758715e-04	2.721384844524e+00	9.273711549748e-04	4.145787272452e+00	7.245228320417e-04	3.238959417237e+00	-1.148612468344e-04	-5.134840486138e-01	-2.780989400547e-03	-1.243233671843e+01	-1.330624839596e-03	-5.948521791746e+00	8.995530779280e-04	4.021427323206e+00	-1.273143138194e-04	-5.691551424715e-01	-4.661393102422e-06	-2.083862981100e-02	
