SLACD	3	211
   1	DIS_F2D	7.000000000000001e-02	5.900000000000000e-01	0.000000000000000e+00	2.567000000000000e-01	6.160000000000000e-03	3.850000000000000e-03	1.499805220101286e+00	4.363900000000000e-03	1.700000000000000e+00	-1.411850000000000e-03	-5.500000000000000e-01	
   2	DIS_F2D	7.000000000000001e-02	8.100000000000001e-01	0.000000000000000e+00	2.921800000000000e-01	5.550000000000000e-03	3.510000000000000e-03	1.201314258333904e+00	4.967060000000000e-03	1.700000000000000e+00	-1.606990000000000e-03	-5.500000000000000e-01	
   3	DIS_F2D	7.000000000000001e-02	9.000000000000000e-01	0.000000000000000e+00	2.981100000000000e-01	3.580000000000000e-03	3.880000000000000e-03	1.301532991177753e+00	5.067870000000000e-03	1.700000000000000e+00	-1.639605000000000e-03	-5.500000000000000e-01	
   4	DIS_F2D	7.000000000000001e-02	1.120000000000000e+00	0.000000000000000e+00	3.085900000000000e-01	4.010000000000000e-03	4.010000000000000e-03	1.299458828866781e+00	5.246030000000000e-03	1.700000000000000e+00	-1.697245000000000e-03	-5.500000000000000e-01	
   5	DIS_F2D	7.000000000000001e-02	1.270000000000000e+00	0.000000000000000e+00	3.200100000000000e-01	5.120000000000000e-03	4.800000000000000e-03	1.499953126464798e+00	5.440170000000000e-03	1.700000000000000e+00	-1.760055000000000e-03	-5.500000000000000e-01	
   6	DIS_F2D	7.000000000000001e-02	1.520000000000000e+00	0.000000000000000e+00	3.288200000000000e-01	7.889999999999999e-03	9.209999999999999e-03	2.800924517973359e+00	5.589940000000000e-03	1.700000000000000e+00	-1.808510000000000e-03	-5.500000000000000e-01	
   7	DIS_F2D	7.000000000000001e-02	1.660000000000000e+00	0.000000000000000e+00	3.333100000000000e-01	8.330000000000001e-03	4.330000000000000e-03	1.299090936365545e+00	5.666270000000000e-03	1.700000000000000e+00	-1.833205000000000e-03	-5.500000000000000e-01	
   8	DIS_F2D	7.000000000000001e-02	2.010000000000000e+00	0.000000000000000e+00	3.403200000000000e-01	1.123000000000000e-02	8.170000000000000e-03	2.400681711330512e+00	5.785440000000001e-03	1.700000000000000e+00	-1.871760000000000e-03	-5.500000000000000e-01	
   9	DIS_F2D	1.000000000000000e-01	5.800000000000000e-01	0.000000000000000e+00	2.678100000000000e-01	4.820000000000000e-03	3.750000000000000e-03	1.400246443374034e+00	4.552770000000000e-03	1.700000000000000e+00	-1.472955000000000e-03	-5.500000000000000e-01	
  10	DIS_F2D	1.000000000000000e-01	6.200000000000000e-01	0.000000000000000e+00	2.734400000000000e-01	5.200000000000000e-03	3.830000000000000e-03	1.400672908133411e+00	4.648480000000001e-03	1.700000000000000e+00	-1.503920000000000e-03	-5.500000000000000e-01	
