CHORUSNB	15	607
   1	DIS_SNB	2.000000000000000e-02	2.816700000000000e-01	3.000000000000000e-01	9.726000000000000e-01	5.060000000000000e-02	-1.074723000000001e-02	-1.105000000000000e+00	9.279576600000000e-02	9.541000000000000e+00	-2.600000000000000e-03	-2.673246966892864e-01	-1.020000000000000e-02	-1.048735348550278e+00	3.750000000000000e-02	3.855644663787785e+00	1.180000000000000e-02	1.213242854205223e+00	2.040000000000000e-02	2.097470697100555e+00	1.360000000000000e-02	1.398313798067037e+00	-7.300000000000000e-03	-7.505654945506889e-01	-3.600000000000000e-03	-3.701418877236274e-01	-7.140000000000001e-02	-7.341147439851944e+00	-6.900000000000000e-03	-7.094386181369524e-01	2.000000000000000e-04	2.056343820686819e-02	-1.300000000000000e-03	-1.336623483446432e-01	-3.400000000000000e-03	-3.495784495167591e-01	
   2	DIS_SNB	2.000000000000000e-02	3.755600000000000e-01	4.000000000000000e-01	8.352000000000001e-01	4.800000000000000e-02	-8.836416000000029e-03	-1.058000000000003e+00	8.364527999999999e-02	1.001500000000000e+01	-2.340000000000000e-02	-2.801724137931034e+00	-7.900000000000001e-03	-9.458812260536398e-01	3.050000000000000e-02	3.651819923371647e+00	1.060000000000000e-02	1.269157088122605e+00	1.750000000000000e-02	2.095306513409962e+00	1.170000000000000e-02	1.400862068965517e+00	-6.300000000000000e-03	-7.543103448275862e-01	-3.100000000000000e-03	-3.711685823754789e-01	-5.380000000000000e-02	-6.441570881226053e+00	-8.500000000000001e-03	-1.017720306513410e+00	8.000000000000000e-04	9.578544061302681e-02	-1.460000000000000e-02	-1.748084291187739e+00	-3.000000000000000e-04	-3.591954022988506e-02	
   3	DIS_SNB	2.000000000000000e-02	4.694500000000000e-01	5.000000000000000e-01	7.845000000000000e-01	4.770000000000000e-02	-7.782239999999944e-03	-9.919999999999929e-01	8.194102500000003e-02	1.044500000000000e+01	-2.140000000000000e-02	-2.727852135117909e+00	-6.300000000000000e-03	-8.030592734225622e-01	3.320000000000000e-02	4.231994901210962e+00	1.220000000000000e-02	1.555130656469089e+00	1.650000000000000e-02	2.103250478011473e+00	1.100000000000000e-02	1.402166985340981e+00	-5.900000000000000e-03	-7.520713830465264e-01	-2.900000000000000e-03	-3.696622052262588e-01	-3.260000000000000e-02	-4.155513065646908e+00	-1.080000000000000e-02	-1.376673040152964e+00	5.000000000000000e-04	6.373486297004462e-02	-7.500000000000000e-03	-9.560229445506693e-01	1.000000000000000e-04	1.274697259400892e-02	
   4	DIS_SNB	2.000000000000000e-02	5.633400000000000e-01	6.000000000000000e-01	6.889000000000000e-01	4.470000000000000e-02	-6.282768000000011e-03	-9.120000000000017e-01	7.488343000000000e-02	1.087000000000000e+01	-7.400000000000000e-03	-1.074176222964146e+00	6.700000000000000e-03	9.725649586296996e-01	3.580000000000000e-02	5.196690375961678e+00	2.350000000000000e-02	3.411235302656409e+00	1.450000000000000e-02	2.104804761213529e+00	9.599999999999999e-03	1.393525910872405e+00	-5.200000000000000e-03	-7.548265350558863e-01	-2.600000000000000e-03	-3.774132675279431e-01	-3.030000000000000e-02	-4.398316156191030e+00	-7.700000000000000e-03	-1.117723907678909e+00	-7.000000000000000e-04	-1.016112643344462e-01	5.999999999999999e-04	8.709536942952534e-02	1.500000000000000e-03	2.177384235738133e-01	
   5	DIS_SNB	2.000000000000000e-02	6.572300000000000e-01	7.000000000000000e-01	7.115000000000000e-01	4.720000000000000e-02	-5.848529999999926e-03	-8.219999999999894e-01	7.790213500000000e-02	1.094900000000000e+01	-2.310000000000000e-02	-3.246661981728742e+00	-2.900000000000000e-03	-4.075895994378074e-01	3.430000000000000e-02	4.820801124385102e+00	1.990000000000000e-02	2.796907940969783e+00	1.490000000000000e-02	2.094167252283907e+00	1.000000000000000e-02	1.405481377371750e+00	-5.300000000000000e-03	-7.449051300070274e-01	-2.700000000000000e-03	-3.794799718903725e-01	-2.050000000000000e-02	-2.881236823612087e+00	-9.500000000000000e-03	-1.335207308503162e+00	-8.000000000000000e-04	-1.124385101897400e-01	-5.600000000000000e-03	-7.870695713281798e-01	0.000000000000000e+00	0.000000000000000e+00	
   6	DIS_SNB	4.500000000000000e-02	6.337574999999999e-01	3.000000000000000e-01	1.128500000000000e+00	4.460000000000000e-02	-2.233301499999997e-02	-1.978999999999997e+00	9.012201000000004e-02	7.986000000000004e+00	-1.320000000000000e-02	-1.169694284448383e+00	-1.700000000000000e-02	-1.506424457244129e+00	5.030000000000000e-02	4.457244129375276e+00	1.660000000000000e-02	1.470979175897209e+00	2.370000000000000e-02	2.100132919805051e+00	1.580000000000000e-02	1.400088613203367e+00	-8.500000000000001e-03	-7.532122286220647e-01	-4.200000000000000e-03	-3.721754541426672e-01	1.090000000000000e-02	9.658839167035889e-01	-1.150000000000000e-02	-1.019051838723970e+00	1.000000000000000e-04	8.861320336730172e-03	2.900000000000000e-03	2.569782897651750e-01	-1.600000000000000e-03	-1.417811253876828e-01	
   7	DIS_SNB	4.500000000000000e-02	8.450100000000000e-01	4.000000000000000e-01	1.032100000000000e+00	4.400000000000000e-02	-2.012595000000008e-02	-1.950000000000007e+00	8.757368499999998e-02	8.484999999999998e+00	-2.220000000000000e-02	-2.150954364887124e+00	-5.000000000000000e-03	-4.844491812808836e-01	3.750000000000000e-02	3.633368859606627e+00	1.540000000000000e-02	1.492103478345122e+00	2.170000000000000e-02	2.102509446759035e+00	1.440000000000000e-02	1.395213642088945e+00	-7.700000000000000e-03	-7.460517391725608e-01	-3.900000000000000e-03	-3.778703613990892e-01	1.350000000000000e-02	1.308012789458386e+00	-6.900000000000000e-03	-6.685398701676194e-01	8.000000000000000e-04	7.751186900494138e-02	-8.000000000000000e-03	-7.751186900494138e-01	-2.000000000000000e-03	-1.937796725123535e-01	
   8	DIS_SNB	4.500000000000000e-02	1.056262500000000e+00	5.000000000000000e-01	8.994000000000000e-01	4.220000000000000e-02	-1.706161799999994e-02	-1.896999999999993e+00	7.854460200000002e-02	8.733000000000002e+00	-2.900000000000000e-02	-3.224371803424506e+00	-5.900000000000000e-03	-6.559928841449856e-01	3.050000000000000e-02	3.391149655325773e+00	1.170000000000000e-02	1.300867244829887e+00	1.890000000000000e-02	2.101400933955971e+00	1.260000000000000e-02	1.400933955970647e+00	-6.700000000000000e-03	-7.449410718256616e-01	-3.400000000000000e-03	-3.780297976428730e-01	1.050000000000000e-02	1.167444963308873e+00	-3.700000000000000e-03	-4.113853680231265e-01	3.000000000000000e-04	3.335557038025350e-02	-5.800000000000000e-03	-6.448743606849010e-01	-1.600000000000000e-03	-1.778963753613520e-01	
   9	DIS_SNB	4.500000000000000e-02	1.267515000000000e+00	6.000000000000000e-01	8.728000000000000e-01	4.210000000000000e-02	-1.590241599999992e-02	-1.821999999999990e+00	7.837743999999999e-02	8.979999999999999e+00	-2.440000000000000e-02	-2.795600366636113e+00	2.100000000000000e-03	2.406049495875344e-01	4.030000000000000e-02	4.617323556370303e+00	2.100000000000000e-02	2.406049495875344e+00	1.830000000000000e-02	2.096700274977085e+00	1.220000000000000e-02	1.397800183318057e+00	-6.500000000000000e-03	-7.447296058661779e-01	-3.300000000000000e-03	-3.780934922089826e-01	1.800000000000000e-02	2.062328139321723e+00	-1.700000000000000e-03	-1.947754353803849e-01	8.000000000000000e-04	9.165902841429881e-02	3.500000000000000e-03	4.010082493125573e-01	8.000000000000000e-04	9.165902841429881e-02	
  10	DIS_SNB	4.500000000000000e-02	1.478767500000000e+00	7.000000000000000e-01	6.940000000000000e-01	3.780000000000000e-02	-1.198537999999993e-02	-1.726999999999990e+00	6.087073999999997e-02	8.770999999999995e+00	-3.400000000000000e-03	-4.899135446685879e-01	4.700000000000000e-03	6.772334293948128e-01	3.330000000000000e-02	4.798270893371759e+00	1.990000000000000e-02	2.867435158501441e+00	1.460000000000000e-02	2.103746397694525e+00	9.700000000000000e-03	1.397694524495677e+00	-5.200000000000000e-03	-7.492795389048992e-01	-2.600000000000000e-03	-3.746397694524496e-01	1.570000000000000e-02	2.262247838616715e+00	2.400000000000000e-03	3.458213256484150e-01	-1.200000000000000e-03	-1.729106628242075e-01	-2.300000000000000e-03	-3.314121037463977e-01	1.500000000000000e-03	2.161383285302594e-01	
