H1HERAF2B	25	12
   1	DIS_NCE_BT	2.000000000000000e-04	5.000000000000000e+00	2.460000000000000e-01	2.440000000000000e-03	8.247199999999999e-04	1.976400000000000e-04	8.100000000000000e+00	5.855999999999999e-05	2.400000000000000e+00	6.832000000000000e-05	2.800000000000000e+00	1.366400000000000e-04	5.600000000000000e+00	9.028000000000000e-05	3.700000000000000e+00	1.610400000000000e-04	6.600000000000000e+00	1.464000000000000e-04	6.000000000000000e+00	9.028000000000000e-05	3.700000000000000e+00	7.564000000000000e-05	3.100000000000000e+00	7.564000000000000e-05	3.100000000000000e+00	2.440000000000000e-05	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.760000000000000e-06	4.000000000000000e-01	1.464000000000000e-05	6.000000000000000e-01	3.416000000000000e-04	1.400000000000000e+01	1.756800000000000e-04	7.200000000000000e+00	4.343200000000000e-04	1.780000000000000e+01	5.368000000000001e-05	2.200000000000000e+00	2.196000000000000e-04	9.000000000000000e+00	5.368000000000001e-05	2.200000000000000e+00	1.464000000000000e-05	6.000000000000000e-01	7.320000000000000e-05	3.000000000000000e+00	1.952000000000000e-05	8.000000000000000e-01	4.392000000000000e-05	1.800000000000000e+00	2.244800000000000e-04	9.199999999999999e+00	
   2	DIS_NCE_BT	3.200000000000000e-04	1.200000000000000e+01	3.690000000000000e-01	4.870000000000000e-03	7.792000000000001e-04	4.090800000000000e-04	8.400000000000000e+00	1.655800000000000e-04	3.400000000000000e+00	1.996700000000000e-04	4.100000000000000e+00	3.993400000000000e-04	8.199999999999999e+00	5.357000000000001e-05	1.100000000000000e+00	2.191500000000000e-04	4.500000000000000e+00	2.483700000000000e-04	5.100000000000000e+00	1.071400000000000e-04	2.200000000000000e+00	3.896000000000000e-05	8.000000000000000e-01	1.996700000000000e-04	4.100000000000000e+00	5.357000000000001e-05	1.100000000000000e+00	9.740000000000000e-06	2.000000000000000e-01	5.357000000000001e-05	1.100000000000000e+00	1.948000000000000e-05	4.000000000000000e-01	6.331000000000000e-05	1.300000000000000e+00	3.555100000000000e-04	7.300000000000000e+00	8.425100000000001e-04	1.730000000000000e+01	1.850600000000000e-04	3.800000000000000e+00	4.870000000000000e-05	1.000000000000000e+00	5.844000000000000e-05	1.200000000000000e+00	4.383000000000001e-05	9.000000000000000e-01	1.655800000000000e-04	3.400000000000000e+00	1.461000000000000e-05	3.000000000000000e-01	5.357000000000001e-05	1.100000000000000e+00	5.551800000000001e-04	1.140000000000000e+01	
   3	DIS_NCE_BT	8.000000000000000e-04	1.200000000000000e+01	1.480000000000000e-01	2.470000000000000e-03	4.124900000000000e-04	2.371200000000000e-04	9.600000000000000e+00	2.000700000000000e-04	8.100000000000000e+00	1.827800000000000e-04	7.400000000000000e+00	3.655600000000000e-04	1.480000000000000e+01	3.952000000000000e-05	1.600000000000000e+00	1.309100000000000e-04	5.300000000000000e+00	4.396600000000000e-04	1.780000000000000e+01	5.434000000000000e-05	2.200000000000000e+00	1.630200000000000e-04	6.600000000000000e+00	1.482000000000000e-05	6.000000000000000e-01	2.717000000000000e-05	1.100000000000000e+00	7.410000000000000e-06	3.000000000000000e-01	6.422000000000001e-05	2.600000000000000e+00	1.976000000000000e-05	8.000000000000000e-01	1.160900000000000e-04	4.700000000000000e+00	3.383900000000000e-04	1.370000000000000e+01	3.581500000000000e-04	1.450000000000000e+01	0.000000000000000e+00	0.000000000000000e+00	2.025400000000000e-04	8.199999999999999e+00	9.632999999999999e-05	3.900000000000000e+00	6.422000000000001e-05	2.600000000000000e+00	2.593500000000000e-04	1.050000000000000e+01	3.211000000000000e-05	1.300000000000000e+00	7.410000000000000e-05	3.000000000000000e+00	3.186300000000000e-04	1.290000000000000e+01	
   4	DIS_NCE_BT	5.000000000000000e-04	2.500000000000000e+01	4.920000000000000e-01	1.189000000000000e-02	1.200890000000000e-03	5.945000000000000e-04	5.000000000000000e+00	4.756000000000000e-04	4.000000000000000e+00	4.518199999999999e-04	3.800000000000000e+00	8.917500000000000e-04	7.500000000000000e+00	2.378000000000000e-05	2.000000000000000e-01	5.350500000000000e-04	4.500000000000000e+00	4.161500000000000e-04	3.500000000000000e+00	9.512000000000000e-05	8.000000000000000e-01	3.567000000000000e-05	3.000000000000000e-01	3.685900000000000e-04	3.100000000000000e+00	1.545700000000000e-04	1.300000000000000e+00	2.378000000000000e-05	2.000000000000000e-01	5.945000000000000e-05	5.000000000000000e-01	1.189000000000000e-05	1.000000000000000e-01	1.189000000000000e-04	1.000000000000000e+00	4.518199999999999e-04	3.800000000000000e+00	1.807280000000000e-03	1.520000000000000e+01	2.140200000000000e-04	1.800000000000000e+00	1.664600000000000e-04	1.400000000000000e+00	1.070100000000000e-04	9.000000000000000e-01	4.756000000000000e-05	4.000000000000000e-01	2.734700000000000e-04	2.300000000000000e+00	5.945000000000000e-05	5.000000000000000e-01	5.945000000000000e-05	5.000000000000000e-01	1.272230000000000e-03	1.070000000000000e+01	
   5	DIS_NCE_BT	1.300000000000000e-03	2.500000000000000e+01	1.890000000000000e-01	5.860000000000000e-03	7.090600000000000e-04	4.570800000000000e-04	7.800000000000000e+00	5.098199999999999e-04	8.699999999999999e+00	3.281600000000000e-04	5.600000000000000e+00	6.563200000000000e-04	1.120000000000000e+01	4.688000000000001e-05	8.000000000000000e-01	2.871400000000000e-04	4.900000000000000e+00	6.152999999999999e-04	1.050000000000000e+01	5.274000000000000e-05	9.000000000000000e-01	2.051000000000000e-04	3.500000000000000e+00	1.172000000000000e-05	2.000000000000000e-01	5.860000000000000e-05	1.000000000000000e+00	3.516000000000000e-05	6.000000000000000e-01	1.758000000000000e-05	3.000000000000000e-01	1.758000000000000e-05	3.000000000000000e-01	4.160600000000000e-04	7.100000000000000e+00	4.746600000000000e-04	8.100000000000000e+00	6.973400000000001e-04	1.190000000000000e+01	0.000000000000000e+00	0.000000000000000e+00	4.512200000000000e-04	7.700000000000000e+00	1.992400000000000e-04	3.400000000000000e+00	1.172000000000000e-04	2.000000000000000e+00	5.039600000000000e-04	8.600000000000000e+00	7.031999999999999e-05	1.200000000000000e+00	1.640800000000000e-04	2.800000000000000e+00	7.793800000000001e-04	1.330000000000000e+01	
   6	DIS_NCE_BT	1.300000000000000e-03	6.000000000000000e+01	4.540000000000000e-01	1.928000000000000e-02	1.831600000000000e-03	2.101520000000000e-03	1.090000000000000e+01	8.868799999999999e-04	4.600000000000000e+00	7.712000000000000e-04	4.000000000000000e+00	1.561680000000000e-03	8.100000000000000e+00	1.928000000000000e-05	1.000000000000000e-01	5.591200000000000e-04	2.900000000000000e+00	7.904800000000000e-04	4.100000000000000e+00	2.699199999999999e-04	1.400000000000000e+00	1.349600000000000e-04	7.000000000000000e-01	1.542400000000000e-04	8.000000000000000e-01	1.928000000000000e-04	1.000000000000000e+00	5.784000000000000e-05	3.000000000000000e-01	1.542400000000000e-04	8.000000000000000e-01	7.712000000000001e-05	4.000000000000000e-01	5.591200000000000e-04	2.900000000000000e+00	5.398399999999999e-04	2.800000000000000e+00	1.966560000000000e-03	1.020000000000000e+01	2.699199999999999e-04	1.400000000000000e+00	1.156800000000000e-04	6.000000000000000e-01	2.699199999999999e-04	1.400000000000000e+00	1.542400000000000e-04	8.000000000000000e-01	6.362399999999998e-04	3.300000000000000e+00	2.120800000000000e-04	1.100000000000000e+00	2.892000000000000e-04	1.500000000000000e+00	2.332880000000000e-03	1.210000000000000e+01	
   7	DIS_NCE_BT	5.000000000000000e-03	6.000000000000000e+01	1.180000000000000e-01	9.639999999999999e-03	1.407440000000000e-03	4.145200000000000e-04	4.300000000000000e+00	6.748000000000000e-04	7.000000000000000e+00	5.012800000000000e-04	5.200000000000000e+00	1.002560000000000e-03	1.040000000000000e+01	4.820000000000000e-05	5.000000000000000e-01	7.615600000000000e-04	7.900000000000000e+00	2.217200000000000e-04	2.300000000000000e+00	2.699199999999999e-04	2.800000000000000e+00	8.290400000000000e-04	8.600000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.060400000000000e-04	1.100000000000000e+00	3.856000000000000e-05	4.000000000000000e-01	4.820000000000000e-05	5.000000000000000e-01	2.892000000000000e-05	3.000000000000000e-01	6.940800000000000e-04	7.200000000000000e+00	2.892000000000000e-04	3.000000000000000e+00	7.133600000000000e-04	7.400000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.736399999999999e-04	1.010000000000000e+01	2.795600000000000e-04	2.900000000000000e+00	1.253200000000000e-04	1.300000000000000e+00	6.555200000000000e-04	6.800000000000000e+00	1.349600000000000e-04	1.400000000000000e+00	2.699199999999999e-04	2.800000000000000e+00	1.426720000000000e-03	1.480000000000000e+01	
   8	DIS_NCE_BT	5.000000000000000e-03	2.000000000000000e+02	3.940000000000000e-01	2.365000000000000e-02	2.223100000000000e-03	1.868350000000000e-03	7.900000000000000e+00	1.087900000000000e-03	4.600000000000000e+00	9.933000000000001e-04	4.200000000000000e+00	2.010250000000000e-03	8.500000000000000e+00	4.730000000000001e-05	2.000000000000000e-01	6.385500000000001e-04	2.700000000000000e+00	2.601500000000001e-04	1.100000000000000e+00	2.365000000000000e-04	1.000000000000000e+00	1.182500000000000e-04	5.000000000000000e-01	4.493500000000001e-04	1.900000000000000e+00	6.858500000000001e-04	2.900000000000000e+00	9.460000000000002e-05	4.000000000000000e-01	4.257000000000000e-04	1.800000000000000e+00	1.419000000000000e-04	6.000000000000000e-01	4.966500000000001e-04	2.100000000000000e+00	3.074500000000000e-04	1.300000000000000e+00	2.057550000000000e-03	8.699999999999999e+00	0.000000000000000e+00	0.000000000000000e+00	1.892000000000000e-04	8.000000000000000e-01	2.128500000000000e-04	9.000000000000000e-01	7.095000000000000e-05	3.000000000000000e-01	5.912500000000001e-04	2.500000000000000e+00	2.365000000000000e-04	1.000000000000000e+00	2.838000000000000e-04	1.200000000000000e+00	2.979900000000000e-03	1.260000000000000e+01	
   9	DIS_NCE_BT	1.300000000000000e-02	2.000000000000000e+02	1.510000000000000e-01	1.139000000000000e-02	2.221050000000000e-03	5.239400000000001e-04	4.600000000000000e+00	5.011600000000001e-04	4.400000000000000e+00	5.125500000000001e-04	4.500000000000000e+00	1.013710000000000e-03	8.900000000000000e+00	2.278000000000000e-05	2.000000000000000e-01	1.173170000000000e-03	1.030000000000000e+01	6.492300000000001e-04	5.700000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.184560000000000e-03	1.040000000000000e+01	0.000000000000000e+00	0.000000000000000e+00	3.075300000000000e-04	2.700000000000000e+00	3.417000000000001e-05	3.000000000000000e-01	2.733600000000001e-04	2.400000000000000e+00	4.556000000000000e-05	4.000000000000000e-01	5.353300000000001e-04	4.700000000000000e+00	1.594600000000000e-04	1.400000000000000e+00	5.808900000000000e-04	5.100000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.173170000000000e-03	1.030000000000000e+01	2.278000000000000e-04	2.000000000000000e+00	5.695000000000000e-05	5.000000000000000e-01	5.125500000000001e-04	4.500000000000000e+00	1.480700000000000e-04	1.300000000000000e+00	1.139000000000000e-04	1.000000000000000e+00	1.719890000000000e-03	1.510000000000000e+01	
  10	DIS_NCE_BT	1.300000000000000e-02	6.500000000000000e+02	4.920000000000000e-01	1.331000000000000e-02	3.141160000000000e-03	1.783540000000000e-03	1.340000000000000e+01	6.122600000000000e-04	4.600000000000000e+00	6.655000000000000e-04	5.000000000000000e+00	1.344310000000000e-03	1.010000000000000e+01	1.464100000000000e-04	1.100000000000000e+00	2.928200000000000e-04	2.200000000000000e+00	7.719800000000000e-04	5.800000000000000e+00	5.989500000000000e-04	4.500000000000000e+00	1.996500000000000e-04	1.500000000000000e+00	1.064800000000000e-04	8.000000000000000e-01	4.392300000000000e-04	3.300000000000000e+00	1.064800000000000e-04	8.000000000000000e-01	1.996500000000000e-04	1.500000000000000e+00	1.331000000000000e-04	1.000000000000000e+00	3.593700000000000e-04	2.700000000000000e+00	1.331000000000000e-04	1.000000000000000e+00	7.187400000000000e-04	5.400000000000000e+00	2.528900000000000e-04	1.900000000000000e+00	3.993000000000000e-05	3.000000000000000e-01	1.464100000000000e-04	1.100000000000000e+00	3.993000000000000e-05	3.000000000000000e-01	5.324000000000000e-04	4.000000000000000e+00	2.928200000000000e-04	2.200000000000000e+00	3.726800000000000e-04	2.800000000000000e+00	1.730300000000000e-03	1.300000000000000e+01	
