CMSTOPDIFF8TEVTRAP	23	10
   1	HQP_YQ	-2.010000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	1.807616000000000e+01	9.568000000000000e-02	3.484689953916809e-03	1.927782202589936e-02	-6.427617344463740e-03	-3.555853314234738e-02	3.484797835661240e-02	1.927841884372146e-01	-3.126494111921088e-01	-1.729622946422851e+00	1.644220189139880e-02	9.096070122967934e-02	-8.181507710744351e-02	-4.526131496260463e-01	2.018722828937530e-01	1.116787431034872e+00	-5.892477960987492e-02	-3.259806264708596e-01	2.327598612071869e-01	1.287662098627070e+00	1.263734266970752e-02	6.991165529463957e-02	3.615231999999999e-02	2.000000000000000e-01	2.169139200000000e-01	1.200000000000000e+00	1.265331200000000e-01	7.000000000000000e-01	9.038079999999998e-02	5.000000000000000e-01	1.626854400000000e-01	9.000000000000000e-01	3.615231999999999e-02	2.000000000000000e-01	9.038079999999998e-02	5.000000000000000e-01	4.699801600000000e-01	2.600000000000000e+00	3.434470399999999e-01	1.900000000000000e+00	5.422848000000000e-02	3.000000000000000e-01	1.265331200000000e-01	7.000000000000000e-01	6.310207502134932e-01	3.490900446850953e+00	4.784000000000000e-01	2.646579804560261e+00	
   2	HQP_YQ	-1.390000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	4.298000000000000e+01	2.275000000000000e-01	1.354987925211402e-03	3.152601035857147e-03	-1.070390702102609e-02	-2.490439046306676e-02	-1.586775985795213e-01	-3.691893871091700e-01	1.010717208784703e-02	2.351598903640539e-02	-1.530452233945559e-01	-3.560847449850069e-01	-7.986375083094644e-04	-1.858160791785632e-03	-4.536834702137686e-01	-1.055568799938968e+00	-3.107685365635339e-01	-7.230538309993810e-01	2.656390716155376e-01	6.180527492218185e-01	4.771853524446936e-03	1.110249773021623e-02	8.595999999999999e-02	2.000000000000000e-01	3.008600000000000e-01	7.000000000000000e-01	1.289400000000000e-01	3.000000000000000e-01	4.298000000000000e-02	1.000000000000000e-01	3.008600000000000e-01	7.000000000000000e-01	8.595999999999999e-02	2.000000000000000e-01	7.736399999999999e-01	1.800000000000000e+00	4.727800000000000e-01	1.100000000000000e+00	3.008600000000000e-01	7.000000000000000e-01	1.719200000000000e-01	4.000000000000000e-01	4.298000000000000e-02	1.000000000000000e-01	6.109075781989169e-01	1.421376403440942e+00	1.137500000000000e+00	2.646579804560261e+00	
   3	HQP_YQ	-1.010000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	6.410160000000000e+01	3.393000000000000e-01	1.399705937552463e-03	2.183574103536359e-03	1.851774396250253e-01	2.888811505875443e-01	-2.125355058230597e-01	-3.315603757520244e-01	-5.511427085223088e-02	-8.597955566199733e-02	-3.124287371607212e-01	-4.873961604089775e-01	6.582259101311886e-01	1.026847863596523e+00	-5.712095222702945e-03	-8.911002568895231e-03	-3.450904166189111e-02	-5.383491466966676e-02	-3.351465330209623e-01	-5.228364549729839e-01	2.023465350186924e-01	3.156653422359074e-01	6.410160000000001e-02	1.000000000000000e-01	1.923048000000000e-01	3.000000000000000e-01	1.923048000000000e-01	3.000000000000000e-01	1.282032000000000e-01	2.000000000000000e-01	1.282032000000000e-01	2.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.538438400000000e+00	2.400000000000000e+00	7.692192000000000e-01	1.200000000000000e+00	7.051176000000001e-01	1.100000000000000e+00	2.564064000000000e-01	4.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	3.709792412980858e-01	5.787363206192760e-01	1.696500000000000e+00	2.646579804560261e+00	
   4	HQP_YQ	-6.100000000000000e-01	3.003289000000000e+04	8.000000000000000e+03	7.367999999999999e+01	3.900000000000000e-01	1.399294255712737e-03	1.899150727080262e-03	1.673258257029551e-01	2.270980261983648e-01	6.571629013723224e-01	8.919149041426743e-01	-1.409590191647188e-02	-1.913124581497270e-02	5.645021992924807e-01	7.661539078345287e-01	3.313319409556993e-02	4.496904736097983e-02	-1.467224142944184e-01	-1.991346556656059e-01	-1.008081826240599e-01	-1.368189232139792e-01	-2.595735674239013e-01	-3.522985442778249e-01	1.226479385678406e-01	1.664602857869716e-01	7.368000000000000e-02	1.000000000000000e-01	2.210400000000000e-01	3.000000000000000e-01	2.947200000000000e-01	4.000000000000000e-01	7.368000000000000e-02	1.000000000000000e-01	2.210400000000000e-01	3.000000000000000e-01	7.368000000000000e-02	1.000000000000000e-01	2.947200000000000e-01	4.000000000000000e-01	2.947200000000000e-01	4.000000000000000e-01	5.894400000000000e-01	8.000000000000000e-01	4.420799999999999e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.736208961857828e-01	2.356418243563828e-01	1.950000000000000e+00	2.646579804560261e+00	
   5	HQP_YQ	-2.400000000000000e-01	3.003289000000000e+04	8.000000000000000e+03	8.178480000000000e+01	4.329000000000001e-01	1.400037362664149e-03	1.711855213516630e-03	-9.060507060097294e-01	-1.107847309047316e+00	-1.199864177859775e-01	-1.467099238317848e-01	-1.759290277325247e-02	-2.151121329788966e-02	-7.544492063415684e-02	-9.224809577593493e-02	-2.435619098875091e-01	-2.978082845314888e-01	-6.190176038864308e-02	-7.568858808561381e-02	4.113678049980004e-04	5.029880919168359e-04	-3.425793333718584e-01	-4.188789767436716e-01	4.878220310537326e-02	5.964702867204329e-02	1.635696000000000e-01	2.000000000000000e-01	4.907088000000000e-01	6.000000000000000e-01	1.635696000000000e-01	2.000000000000000e-01	2.453544000000000e-01	3.000000000000000e-01	5.724935999999999e-01	7.000000000000000e-01	8.178480000000000e-02	1.000000000000000e-01	6.542784000000000e-01	8.000000000000000e-01	8.178480000000000e-02	1.000000000000000e-01	3.271392000000000e-01	4.000000000000000e-01	4.089240000000000e-01	5.000000000000000e-01	8.178480000000000e-02	1.000000000000000e-01	7.846872751067548e-02	9.594536822328290e-02	2.164500000000000e+00	2.646579804560261e+00	
   6	HQP_YQ	2.400000000000000e-01	3.003289000000000e+04	8.000000000000000e+03	8.129360000000000e+01	4.303000000000000e-01	1.399614763717835e-03	1.721678906725542e-03	5.035641111552975e-01	6.194388133325348e-01	-6.455735128529674e-01	-7.941258756568381e-01	-2.476923456920685e-03	-3.046886171753601e-03	2.529157322291420e-01	3.111139526717257e-01	-3.493263941331334e-01	-4.297095886184563e-01	-4.181775719698943e-02	-5.144040514504147e-02	1.299769704196658e-02	1.598858586895719e-02	-2.814899253228366e-01	-3.462633286296050e-01	-1.679682849143179e-01	-2.066193217108332e-01	1.625872000000000e-01	2.000000000000000e-01	5.690552000000000e-01	7.000000000000000e-01	1.625872000000000e-01	2.000000000000000e-01	2.438808000000000e-01	3.000000000000000e-01	6.503488000000001e-01	8.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	4.064680000000000e-01	5.000000000000000e-01	5.690552000000000e-01	7.000000000000000e-01	4.064680000000000e-01	5.000000000000000e-01	5.690552000000000e-01	7.000000000000000e-01	8.129360000000001e-02	1.000000000000000e-01	3.175791688190664e-02	3.906570367397513e-02	2.151500000000000e+00	2.646579804560261e+00	
   7	HQP_YQ	6.100000000000000e-01	3.003289000000000e+04	8.000000000000000e+03	7.367999999999999e+01	3.900000000000000e-01	1.399627096548728e-03	1.899602465457015e-03	2.913207908770444e-01	3.953865239916455e-01	4.848068596695987e-01	6.579897661096618e-01	1.674374967605503e-02	2.272495884372289e-02	-6.150575004667359e-01	-8.347685945531161e-01	-2.604419186670326e-01	-3.534770883103049e-01	-6.975245066208548e-02	-9.466944986710843e-02	1.238339694134669e-01	1.680699910606228e-01	-1.574839938662856e-01	-2.137404911323095e-01	-2.678813867243481e-01	-3.635740862165420e-01	7.368000000000000e-02	1.000000000000000e-01	3.683999999999999e-01	5.000000000000000e-01	2.947200000000000e-01	4.000000000000000e-01	1.473600000000000e-01	2.000000000000000e-01	2.210400000000000e-01	3.000000000000000e-01	7.368000000000000e-02	1.000000000000000e-01	4.420799999999999e-01	6.000000000000000e-01	5.157599999999999e-01	7.000000000000000e-01	6.631199999999999e-01	9.000000000000000e-01	6.631199999999999e-01	9.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	1.171971110219254e-02	1.590623113761202e-02	1.950000000000000e+00	2.646579804560261e+00	
   8	HQP_YQ	1.010000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	6.066320000000000e+01	3.211000000000000e-01	1.399216380044280e-03	2.306532428299662e-03	-2.331452559093635e-01	-3.843273284451916e-01	-3.482654622141993e-03	-5.740967542335376e-03	6.805575878197143e-02	1.121862328099596e-01	2.153726323353415e-01	3.550301209552769e-01	3.986038264819408e-01	6.570768216677341e-01	1.794283078811947e-02	2.957778486482657e-02	1.710117941536606e-02	2.819036815625628e-02	4.495366292973321e-02	7.410367888560646e-02	-6.402149852072235e-01	-1.055359732436178e+00	6.066320000000000e-02	1.000000000000000e-01	1.213264000000000e-01	2.000000000000000e-01	1.213264000000000e-01	2.000000000000000e-01	1.213264000000000e-01	2.000000000000000e-01	1.213264000000000e-01	2.000000000000000e-01	6.066320000000000e-02	1.000000000000000e-01	2.426528000000000e-01	4.000000000000000e-01	4.246424000000000e-01	7.000000000000000e-01	1.698569600000000e+00	2.800000000000000e+00	3.639792000000000e-01	6.000000000000000e-01	0.000000000000000e+00	0.000000000000000e+00	3.928839090990168e-03	6.476478476226392e-03	1.605500000000000e+00	2.646579804560261e+00	
   9	HQP_YQ	1.410000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	4.617280000000000e+01	2.444000000000000e-01	1.355760346217479e-03	2.936274919904097e-03	-3.286072756778187e-02	-7.116901632082497e-02	-7.384491134258808e-02	-1.599316293198335e-01	-1.679209190482115e-02	-3.636793069690630e-02	1.249293888226757e-01	2.705692286858837e-01	9.021154041665545e-02	1.953781022954108e-01	-2.342601195961417e-01	-5.073552385736662e-01	5.448023364791207e-01	1.179920508349332e+00	1.588312903597801e-01	3.439931959070710e-01	1.401586062154291e-01	3.035523213134769e-01	9.234560000000000e-02	2.000000000000000e-01	1.846912000000000e-01	4.000000000000000e-01	2.308640000000000e-01	5.000000000000000e-01	4.617280000000000e-02	1.000000000000000e-01	2.770368000000000e-01	6.000000000000000e-01	4.617280000000000e-02	1.000000000000000e-01	3.232096000000000e-01	7.000000000000000e-01	4.155552000000000e-01	9.000000000000000e-01	1.385184000000000e-01	3.000000000000000e-01	2.770368000000000e-01	6.000000000000000e-01	4.617280000000000e-02	1.000000000000000e-01	1.217577953530562e-03	2.637002636899997e-03	1.222000000000000e+00	2.646579804560260e+00	
  10	HQP_YQ	2.010000000000000e+00	3.003289000000000e+04	8.000000000000000e+03	1.908312000000000e+01	1.010100000000000e-01	3.481893757082138e-03	1.824593545018916e-02	2.019315662394186e-02	1.058168508291194e-01	-8.766888228331120e-03	-4.594053922173690e-02	3.173166971613108e-01	1.662813508280149e+00	-1.744821770695043e-02	-9.143273063812642e-02	-4.799169833208735e-02	-2.514876934803499e-01	1.895210091970801e-01	9.931342945864201e-01	-3.987878978886385e-02	-2.089741603514721e-01	1.370161937409353e-01	7.179968146767156e-01	2.131474048060383e-01	1.116942118511220e+00	3.816624000000000e-02	2.000000000000000e-01	2.862468000000000e-01	1.500000000000000e+00	9.541560000000000e-02	5.000000000000000e-01	1.144987200000000e-01	6.000000000000000e-01	1.717480800000000e-01	9.000000000000000e-01	1.908312000000000e-02	1.000000000000000e-01	2.480805600000000e-01	1.300000000000000e+00	2.480805600000000e-01	1.300000000000000e+00	3.434961600000001e-01	1.800000000000000e+00	1.335818400000000e-01	7.000000000000000e-01	1.335818400000000e-01	7.000000000000000e-01	2.048951048871298e-04	1.073698142060260e-03	5.050500000000000e-01	2.646579804560260e+00	
