HERAF2CHARM	46	52
   1	DIS_NCP_CH	3.000000000000000e-05	2.500000000000000e+00	8.234519000000000e-01	1.126281000000000e-01	1.077236924912850e-02	0.000000000000000e+00	0.000000000000000e+00	1.156857986145030e-02	1.027148630000000e+01	1.665431714700000e-03	1.478700000000000e+00	7.422191789999999e-05	6.590000000000000e-02	2.067851916000000e-04	1.836000000000000e-01	5.309288634000000e-04	4.714000000000000e-01	-6.392770955999999e-04	-5.676000000000000e-01	-9.651101889000000e-04	-8.569000000000000e-01	-2.280719025000000e-04	-2.025000000000000e-01	-2.921572914000000e-04	-2.594000000000000e-01	1.448397366000000e-04	1.286000000000000e-01	-4.965772929000000e-04	-4.409000000000000e-01	1.600895813400000e-03	1.421400000000000e+00	-1.786619550300000e-03	-1.586300000000000e+00	-4.482598380000000e-04	-3.980000000000000e-01	1.180905628500000e-03	1.048500000000000e+00	-1.306485960000000e-03	-1.160000000000000e+00	-3.795904854300000e-03	-3.370300000000000e+00	-3.050306832300000e-03	-2.708300000000000e+00	3.120248882400000e-03	2.770400000000000e+00	1.785155385000000e-04	1.585000000000000e-01	2.476804547100000e-03	2.199100000000000e+00	-4.350147734400000e-03	-3.862400000000000e+00	-8.033762373000000e-04	-7.133000000000000e-01	-1.395349530900000e-03	-1.238900000000000e+00	2.668272317100000e-03	2.369100000000000e+00	2.324981868300000e-03	2.064300000000000e+00	-2.164486825800000e-03	-1.921800000000000e+00	-7.850178570000000e-05	-6.970000000000000e-02	-1.631755912800000e-03	-1.448800000000000e+00	2.690910565200000e-03	2.389200000000000e+00	3.429525645000000e-03	3.045000000000000e+00	-1.326083249400000e-03	-1.177400000000000e+00	2.861316880500000e-03	2.540500000000000e+00	-1.507527118500000e-03	-1.338500000000000e+00	6.566218230000000e-04	5.830000000000000e-01	8.085571298999999e-04	7.179000000000000e-01	1.626011879700000e-03	1.443700000000000e+00	4.438335536700000e-03	3.940700000000000e+00	5.551439049000000e-04	4.929000000000000e-01	3.441914736000000e-04	3.056000000000000e-01	-2.106145470000000e-04	-1.870000000000000e-01	-3.289956903480000e-04	-2.921080000000000e-01	2.820049944660000e-04	2.503860000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   2	DIS_NCP_CH	6.999999999999999e-05	2.500000000000000e+00	3.529080000000000e-01	1.067446000000000e-01	6.796608973629400e-03	0.000000000000000e+00	0.000000000000000e+00	6.771558684624399e-03	6.343701400000000e+00	1.520683571600000e-03	1.424600000000000e+00	1.522177996000000e-04	1.426000000000000e-01	8.689010440000000e-05	8.140000000000000e-02	3.275991774000000e-04	3.069000000000000e-01	-5.059694040000000e-04	-4.740000000000000e-01	-8.576928610000000e-04	-8.035000000000000e-01	-4.976433251999999e-04	-4.662000000000000e-01	-3.853480060000000e-04	-3.610000000000000e-01	8.262032039999999e-05	7.740000000000000e-02	-5.902976380000000e-04	-5.530000000000000e-01	7.855335114000000e-04	7.359000000000000e-01	-1.775909910200000e-03	-1.663700000000000e+00	-8.453104874000001e-04	-7.919000000000000e-01	1.114520368600000e-03	1.044100000000000e+00	-1.531891754600000e-03	-1.435100000000000e+00	-3.116195107799999e-03	-2.919300000000000e+00	-2.245906384000000e-03	-2.104000000000000e+00	2.767460499600000e-03	2.592600000000000e+00	6.462318084000001e-04	6.054000000000000e-01	1.556016034200000e-03	1.457700000000000e+00	-3.501543113800000e-03	-3.280300000000000e+00	-1.169066859200000e-03	-1.095200000000000e+00	-2.457687670400000e-03	-2.302400000000000e+00	1.364409477200000e-03	1.278200000000000e+00	1.873687963800000e-03	1.755300000000000e+00	-1.936133554800000e-03	-1.813800000000000e+00	-1.261721172000000e-04	-1.182000000000000e-01	-1.754240756400000e-03	-1.643400000000000e+00	2.529420041600000e-03	2.369600000000000e+00	3.114914172600000e-03	2.918100000000000e+00	-1.888205229400000e-03	-1.768900000000000e+00	2.111621677200000e-03	1.978200000000000e+00	-2.839406360000000e-04	-2.660000000000000e-01	1.988651898000000e-04	1.863000000000000e-01	-1.423545985600000e-03	-1.333600000000000e+00	1.285098239400000e-03	1.203900000000000e+00	3.792101915000000e-03	3.552500000000000e+00	3.945280415999999e-04	3.696000000000000e-01	2.001461250000000e-04	1.875000000000000e-01	4.792832540000000e-05	4.490000000000000e-02	-1.499761630000000e-05	-1.405000000000000e-02	1.570052949100000e-04	1.470850000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   3	DIS_NCP_CH	1.300000000000000e-04	2.500000000000000e+00	1.900274000000000e-01	8.887610000000000e-02	7.010806997220800e-03	0.000000000000000e+00	0.000000000000000e+00	5.452740085243300e-03	6.135215300000000e+00	1.208092827300000e-03	1.359300000000000e+00	1.658428026000000e-04	1.866000000000000e-01	6.203551780000001e-05	6.980000000000000e-02	2.459201687000000e-04	2.767000000000000e-01	-3.570152937000000e-04	-4.017000000000000e-01	-7.558023544000001e-04	-8.504000000000000e-01	-4.455358893000000e-04	-5.013000000000000e-01	-2.840480156000000e-04	-3.196000000000000e-01	2.002378533000000e-04	2.253000000000000e-01	-5.174366542000000e-04	-5.822000000000001e-01	6.546613526000000e-04	7.366000000000000e-01	-1.637897646900000e-03	-1.842900000000000e+00	-8.124164301000000e-04	-9.141000000000000e-01	1.087132455200000e-03	1.223200000000000e+00	-1.131926009600000e-03	-1.273600000000000e+00	-2.101564260600000e-03	-2.364600000000000e+00	-1.227912197600000e-03	-1.381600000000000e+00	1.750059285100000e-03	1.969100000000000e+00	7.883310070000000e-05	8.870000000000000e-02	1.280082468300000e-03	1.440300000000000e+00	-1.588571411400000e-03	-1.787400000000000e+00	-1.527869035100000e-03	-1.719100000000000e+00	-2.366770543000000e-03	-2.663000000000000e+00	5.956476222000001e-04	6.702000000000000e-01	1.244265400000000e-03	1.400000000000000e+00	-1.111573382700000e-03	-1.250700000000000e+00	-1.648651655000000e-04	-1.855000000000000e-01	-9.068028483000000e-04	-1.020300000000000e+00	2.570207935900000e-03	2.891900000000000e+00	2.595448748300000e-03	2.920300000000000e+00	-1.905681336200000e-03	-2.144200000000000e+00	1.624566231900000e-03	1.827900000000000e+00	3.216426059000000e-04	3.619000000000000e-01	-9.198676350000000e-05	-1.035000000000000e-01	-1.821160165100000e-03	-2.049100000000000e+00	6.796355367000001e-04	7.647000000000000e-01	2.640420054900000e-03	2.970900000000000e+00	1.709976164000000e-04	1.924000000000000e-01	9.518630309999999e-05	1.071000000000000e-01	1.838846509000000e-04	2.069000000000000e-01	-1.954005938053000e-03	-2.198573000000000e+00	9.190002042640000e-04	1.034024000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   4	DIS_NCP_CH	1.800000000000000e-04	2.500000000000000e+00	1.372420000000000e-01	9.066730000000001e-02	4.699783015804000e-03	0.000000000000000e+00	0.000000000000000e+00	7.176805763748901e-03	7.915539300000000e+00	1.223464546200000e-03	1.349400000000000e+00	2.168761816000000e-04	2.392000000000000e-01	2.076281170000001e-05	2.290000000000000e-02	1.836012825000000e-04	2.025000000000000e-01	-4.688406083000000e-04	-5.171000000000000e-01	-7.381224893000001e-04	-8.141000000000000e-01	-5.682119691000001e-04	-6.267000000000000e-01	-3.737306106000000e-04	-4.122000000000000e-01	1.428009975000000e-04	1.575000000000000e-01	-4.182482549000000e-04	-4.613000000000000e-01	4.059175021000000e-04	4.477000000000000e-01	-1.850428925700000e-03	-2.040900000000000e+00	-8.656913804000000e-04	-9.548000000000000e-01	1.381316315500000e-03	1.523500000000000e+00	-1.472980955800000e-03	-1.624600000000000e+00	-1.786055142700000e-03	-1.969900000000000e+00	-5.479024939000000e-04	-6.042999999999999e-01	1.903650630800000e-03	2.099600000000000e+00	-4.914167660000001e-05	-5.420000000000000e-02	1.425743292500000e-03	1.572500000000000e+00	-1.861127667100000e-03	-2.052700000000000e+00	-1.208323107100000e-03	-1.332700000000000e+00	-2.964186038900000e-03	-3.269300000000000e+00	6.590606037000001e-04	7.269000000000000e-01	1.004412349400000e-03	1.107800000000000e+00	-1.313043838600000e-03	-1.448200000000000e+00	-8.390351942000001e-04	-9.254000000000000e-01	-1.741356163800000e-03	-1.920600000000000e+00	7.791041089000001e-04	8.593000000000000e-01	1.523210640000000e-03	1.680000000000000e+00	-2.782670104300000e-03	-3.069100000000000e+00	-2.520550940000001e-04	-2.780000000000000e-01	-6.096469252000000e-04	-6.724000000000000e-01	8.794728100000002e-05	9.700000000000000e-02	-1.203699074800000e-03	-1.327600000000000e+00	1.266622181000000e-03	1.397000000000000e+00	1.091362290100000e-03	1.203700000000000e+00	1.073500832000000e-04	1.184000000000000e-01	-5.150809313000001e-04	-5.681000000000000e-01	3.443544054000001e-04	3.798000000000000e-01	-1.277003586850000e-03	-1.408450000000000e+00	1.439978058600000e-04	1.588200000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   5	DIS_NCP_CH	3.500000000000000e-04	2.500000000000000e+00	7.058159999999999e-02	5.598950000000000e-02	2.964914006369000e-03	0.000000000000000e+00	0.000000000000000e+00	3.871494758600000e-03	6.914680000000000e+00	7.335184394999999e-04	1.310100000000000e+00	1.568265895000000e-04	2.801000000000000e-01	4.327988349999999e-05	7.729999999999999e-02	1.227849735000000e-04	2.193000000000000e-01	-2.608550805000000e-04	-4.659000000000000e-01	-4.843091750000000e-04	-8.650000000000000e-01	-3.786009990000000e-04	-6.762000000000000e-01	-1.586182535000000e-04	-2.833000000000000e-01	1.784945260000000e-04	3.188000000000000e-01	-3.076063130000000e-04	-5.494000000000000e-01	2.999357515000000e-04	5.357000000000000e-01	-1.350970645500000e-03	-2.412900000000000e+00	-4.741750754999999e-04	-8.469000000000000e-01	7.476837830000000e-04	1.335400000000000e+00	-9.865349900000000e-04	-1.762000000000000e+00	-8.718684939999999e-04	-1.557200000000000e+00	3.006636150000000e-05	5.370000000000000e-02	8.763476540000000e-04	1.565200000000000e+00	-6.804963829999999e-04	-1.215400000000000e+00	1.076342148000000e-03	1.922400000000000e+00	-3.778171460000000e-04	-6.748000000000000e-01	-9.388879255000000e-04	-1.676900000000000e+00	-1.994961874500000e-03	-3.563100000000000e+00	3.146609900000000e-05	5.620000000000000e-02	4.104590245000000e-04	7.331000000000000e-01	-4.386217429999999e-04	-7.834000000000000e-01	-5.804991359999999e-04	-1.036800000000000e+00	-5.447778350000000e-04	-9.730000000000000e-01	9.981808060000000e-04	1.782800000000000e+00	2.228941995000000e-04	3.981000000000000e-01	-2.094679174000000e-03	-3.741200000000000e+00	2.847066074999999e-04	5.085000000000000e-01	2.825230170000001e-04	5.046000000000000e-01	-2.466897370000000e-04	-4.406000000000000e-01	-7.023322879999999e-04	-1.254400000000000e+00	5.096724185000000e-04	9.103000000000000e-01	-2.364996480000000e-04	-4.224000000000000e-01	-1.556508100000000e-04	-2.780000000000000e-01	-4.531230235000000e-04	-8.093000000000000e-01	3.169565595000000e-04	5.661000000000000e-01	-2.998797620000000e-06	-5.356000000000000e-03	2.000504835000000e-06	3.573000000000000e-03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   6	DIS_NCP_CH	6.999999999999999e-05	5.000000000000000e+00	7.058159000000001e-01	1.466144000000000e-01	1.893707862802560e-02	0.000000000000000e+00	0.000000000000000e+00	1.287021038332480e-02	8.778271699999999e+00	2.137931180800000e-03	1.458200000000000e+00	1.252086976000000e-04	8.540000000000000e-02	2.001286560000000e-04	1.365000000000000e-01	6.336674368000000e-04	4.322000000000000e-01	-8.109242464000001e-04	-5.531000000000000e-01	-1.266015344000000e-03	-8.635000000000000e-01	-3.147811168000000e-04	-2.147000000000000e-01	-4.394033568000001e-04	-2.997000000000000e-01	2.719697120000000e-04	1.855000000000000e-01	-6.483288768000001e-04	-4.422000000000000e-01	2.025331321600000e-03	1.381400000000000e+00	-2.394359766400000e-03	-1.633100000000000e+00	-6.739863968000000e-04	-4.597000000000000e-01	1.827988339200000e-03	1.246800000000000e+00	-1.328766307200000e-03	-9.063000000000000e-01	-4.546659158400000e-03	-3.101100000000000e+00	-3.452769120000000e-03	-2.355000000000000e+00	3.706705260800000e-03	2.528200000000000e+00	4.624218176000000e-04	3.154000000000000e-01	1.928272588800000e-03	1.315200000000000e+00	-6.095493680000000e-03	-4.157500000000000e+00	-9.732263871999999e-04	-6.637999999999999e-01	-2.360638454400000e-03	-1.610100000000000e+00	2.722042950400000e-03	1.856600000000000e+00	2.855022211200000e-03	1.947300000000000e+00	-3.168923641600000e-03	-2.161400000000000e+00	4.244486880000000e-04	2.895000000000000e-01	-3.239298553600000e-03	-2.209400000000000e+00	2.413273024000000e-03	1.646000000000000e+00	3.343834620800000e-03	2.280700000000000e+00	-1.918156195200000e-03	-1.308300000000000e+00	2.707967968000000e-03	1.847000000000000e+00	-1.113243139200000e-03	-7.593000000000000e-01	5.908560320000000e-04	4.030000000000000e-01	-1.451482560000000e-04	-9.900000000000000e-02	2.273109657600000e-03	1.550400000000000e+00	5.041482758400000e-03	3.438600000000000e+00	6.838095616000001e-04	4.664000000000000e-01	2.074593760000000e-04	1.415000000000000e-01	-1.406032096000000e-04	-9.590000000000000e-02	9.984440640000000e-07	6.810000000000000e-04	2.920045697600000e-04	1.991650000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   7	DIS_NCP_CH	1.800000000000000e-04	5.000000000000000e+00	2.744840000000000e-01	1.494901000000000e-01	1.048793002356240e-02	0.000000000000000e+00	0.000000000000000e+00	6.789455853462799e-03	4.541742800000000e+00	2.103923667400000e-03	1.407400000000000e+00	2.644479869000000e-04	1.769000000000000e-01	-1.046430700000000e-05	-7.000000000000000e-03	3.699879975000000e-04	2.475000000000000e-01	-7.483474406000000e-04	-5.006000000000000e-01	-1.379494642800000e-03	-9.228000000000000e-01	-5.022867360000000e-04	-3.360000000000000e-01	-1.484436693000000e-04	-9.930000000000000e-02	1.016532680000000e-04	6.800000000000000e-02	-1.078870051700000e-03	-7.217000000000000e-01	1.120129319300000e-03	7.493000000000000e-01	-1.642298238600000e-03	-1.098600000000000e+00	-7.305581187000000e-04	-4.887000000000000e-01	1.610307357200000e-03	1.077200000000000e+00	-1.338982825700000e-03	-8.957000000000001e-01	-3.266209194899999e-03	-2.184900000000000e+00	-2.879328816100000e-03	-1.926100000000000e+00	2.822672068200000e-03	1.888200000000000e+00	-5.913828356000000e-04	-3.956000000000000e-01	9.728815707999999e-04	6.508000000000000e-01	-4.472743792000000e-04	-2.992000000000000e-01	-2.485123422400000e-03	-1.662400000000000e+00	-4.558850089600000e-03	-3.049600000000000e+00	-8.502996887999999e-04	-5.688000000000000e-01	1.682511075500000e-03	1.125500000000000e+00	-2.070138904800000e-03	-1.384800000000000e+00	3.456211111999999e-04	2.312000000000000e-01	-1.884920670900000e-03	-1.260900000000000e+00	4.353151712000000e-04	2.912000000000000e-01	2.811908781000000e-03	1.881000000000000e+00	-2.394681911900000e-03	-1.601900000000000e+00	-4.619244090000000e-05	-3.090000000000000e-02	-5.241122906000000e-04	-3.506000000000000e-01	-4.350161909999999e-04	-2.910000000000000e-01	-7.662862525999999e-04	-5.125999999999999e-01	-3.051092941000000e-04	-2.041000000000000e-01	-1.810325111000000e-04	-1.211000000000000e-01	-3.043618436000000e-04	-2.036000000000000e-01	-9.479167240999998e-04	-6.341000000000000e-01	-1.669953907100000e-03	-1.117100000000000e+00	-1.651004542024000e-03	-1.104424000000000e+00	3.149965693140000e-04	2.107140000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   8	DIS_NCP_CH	3.500000000000000e-04	5.000000000000000e+00	1.411632000000000e-01	1.151075000000000e-01	6.303934755224999e-03	0.000000000000000e+00	0.000000000000000e+00	5.204685065380001e-03	4.521586400000000e+00	1.523102440000000e-03	1.323200000000000e+00	2.968622425000001e-04	2.579000000000000e-01	-1.422728700000000e-04	-1.236000000000000e-01	2.374667725000000e-04	2.063000000000000e-01	-5.322570800000000e-04	-4.624000000000000e-01	-9.298383850000000e-04	-8.078000000000000e-01	-6.663573174999999e-04	-5.789000000000000e-01	-4.039122175000000e-04	-3.509000000000000e-01	-2.014381250000000e-05	-1.750000000000000e-02	-6.457530750000001e-04	-5.610000000000001e-01	2.284883875000000e-04	1.985000000000000e-01	-1.798554687500000e-03	-1.562500000000000e+00	-7.371484300000000e-04	-6.404000000000000e-01	1.098240657500000e-03	9.540999999999999e-01	-1.948079330000000e-03	-1.692400000000000e+00	-1.810065437500000e-03	-1.572500000000000e+00	-3.402577700000000e-04	-2.956000000000000e-01	1.894554342500000e-03	1.645900000000000e+00	-1.494095350000000e-04	-1.298000000000000e-01	1.296801095000000e-03	1.126600000000000e+00	-1.225894875000000e-03	-1.065000000000000e+00	-1.709576590000000e-03	-1.485200000000000e+00	-3.265024237500000e-03	-2.836500000000000e+00	9.542411750000000e-05	8.290000000000000e-02	9.746152025000000e-04	8.467000000000000e-01	-1.381980645000000e-03	-1.200600000000000e+00	-4.458113475000000e-04	-3.873000000000000e-01	-1.534267867500000e-03	-1.332900000000000e+00	1.400858275000000e-03	1.217000000000000e+00	1.144398765000000e-03	9.942000000000000e-01	-3.065082510000000e-03	-2.662800000000000e+00	-3.762864175000000e-04	-3.269000000000000e-01	7.464721375000000e-04	6.485000000000000e-01	-3.025025100000000e-04	-2.628000000000000e-01	-3.465886825000000e-04	-3.011000000000000e-01	1.286211205000000e-03	1.117400000000000e+00	-2.648623575000000e-04	-2.301000000000000e-01	-1.579274900000000e-04	-1.372000000000000e-01	-7.622418650000000e-04	-6.622000000000000e-01	5.155664925000001e-04	4.479000000000000e-01	-6.330037682999999e-04	-5.499240000000000e-01	-4.000215840000000e-05	-3.475200000000000e-02	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   9	DIS_NCP_CH	1.000000000000000e-03	5.000000000000000e+00	4.940710000000000e-02	8.028860000000000e-02	3.999562959938001e-03	0.000000000000000e+00	0.000000000000000e+00	6.252426391262800e-03	7.787439800000000e+00	9.992719155999998e-04	1.244600000000000e+00	2.800466368000000e-04	3.488000000000000e-01	-1.861892634000000e-04	-2.319000000000000e-01	7.185829700000001e-05	8.950000000000000e-02	-3.477299266000000e-04	-4.331000000000000e-01	-6.269736774000001e-04	-7.809000000000000e-01	-6.084270108000000e-04	-7.578000000000000e-01	-2.507412978000000e-04	-3.123000000000000e-01	-8.374100980000000e-05	-1.043000000000000e-01	-4.811695798000001e-04	-5.993000000000001e-01	-2.501792776000000e-04	-3.116000000000000e-01	-1.352862910000000e-03	-1.685000000000000e+00	-5.671586704000001e-04	-7.064000000000000e-01	5.837784106000000e-04	7.271000000000000e-01	-1.780801148000000e-03	-2.218000000000000e+00	-5.240436922000000e-04	-6.526999999999999e-01	7.388156972000000e-04	9.202000000000000e-01	8.479279046000000e-04	1.056100000000000e+00	-6.374914840000001e-04	-7.940000000000000e-01	1.274581525000000e-03	1.587500000000000e+00	3.759112252000000e-04	4.682000000000000e-01	-1.483171307800000e-03	-1.847300000000000e+00	-2.658596411800000e-03	-3.311300000000000e+00	-5.567211524000000e-04	-6.934000000000000e-01	2.874331880000000e-05	3.580000000000000e-02	-1.427531308000000e-04	-1.778000000000000e-01	-1.367475435200000e-03	-1.703200000000000e+00	2.127647900000000e-05	2.650000000000000e-02	6.137260584000000e-04	7.644000000000000e-01	-2.963452226000000e-04	-3.691000000000000e-01	-2.970035891200000e-03	-3.699200000000000e+00	-8.210312236000000e-04	-1.022600000000000e+00	1.270888249400000e-03	1.582900000000000e+00	-6.524251636000001e-04	-8.126000000000000e-01	-4.271353520000000e-05	-5.320000000000000e-02	5.421086272000001e-04	6.752000000000000e-01	-2.555746715200000e-03	-3.183200000000000e+00	-5.596918306000001e-04	-6.971000000000001e-01	-9.702074424000000e-04	-1.208400000000000e+00	6.252073282000000e-04	7.786999999999999e-01	2.830012572800000e-04	3.524800000000000e-01	-4.569938794540000e-04	-5.691889999999999e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  10	DIS_NCP_CH	1.300000000000000e-04	7.000000000000000e+00	5.320766000000000e-01	2.141742000000000e-01	1.397052031295940e-02	0.000000000000000e+00	0.000000000000000e+00	1.031905966532700e-02	4.818068500000000e+00	3.019856220000000e-03	1.410000000000000e+00	2.773555890000000e-04	1.295000000000000e-01	-7.774523460000000e-05	-3.630000000000000e-02	7.393293384000001e-04	3.452000000000000e-01	-1.156112331600000e-03	-5.397999999999999e-01	-1.672700502000000e-03	-7.810000000000000e-01	-5.911207920000001e-04	-2.760000000000000e-01	-7.714554684000001e-04	-3.602000000000000e-01	-6.789322140000000e-05	-3.170000000000000e-02	-1.163608428600000e-03	-5.433000000000000e-01	1.799491628400000e-03	8.401999999999999e-01	-2.691955519800000e-03	-1.256900000000000e+00	-1.215652759200000e-03	-5.676000000000000e-01	2.367481606800000e-03	1.105400000000000e+00	-2.940397591800000e-03	-1.372900000000000e+00	-5.629997195399999e-03	-2.628700000000000e+00	-3.746977629000000e-03	-1.749500000000000e+00	5.051298506999999e-03	2.358500000000000e+00	3.304707906000000e-04	1.543000000000000e-01	2.506052314200000e-03	1.170100000000000e+00	-5.228848918800000e-03	-2.441400000000000e+00	-3.947230506000000e-04	-1.843000000000000e-01	-2.469428526000000e-03	-1.153000000000000e+00	6.992787630000001e-04	3.265000000000000e-01	4.517362226400000e-03	2.109200000000000e+00	-5.555678748000001e-04	-2.594000000000000e-01	1.724102310000000e-04	8.050000000000000e-02	-2.776125980400000e-03	-1.296200000000000e+00	2.397894343200000e-03	1.119600000000000e+00	6.394384915200000e-03	2.985600000000000e+00	-3.400872121800000e-03	-1.587900000000000e+00	1.997388589200000e-03	9.326000000000000e-01	-4.497658200000000e-04	-2.100000000000000e-01	3.675229272000001e-04	1.716000000000000e-01	-8.170745730000001e-04	-3.815000000000000e-01	1.871882508000000e-04	8.740000000000001e-02	6.608987463600001e-03	3.085800000000000e+00	2.623633950000000e-04	1.225000000000000e-01	1.414620591000000e-03	6.605000000000000e-01	1.936134768000000e-04	9.039999999999999e-02	-4.239985219980000e-04	-1.979690000000000e-01	3.349941497040000e-04	1.564120000000000e-01	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
