H1_DIS_JETS	26	48
   1	JET	0.000000000000e+00	3.306250000000e+01	2.598076211353e+00	1.500000000000e+03	1.970000000000e+00	1.060660171780e+01	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-7.000357133747e+00	-4.666904755831e-01	7.000357133747e+00	4.666904755831e-01	1.209152595829e+01	8.061017305527e-01	-1.209152595829e+01	-8.061017305527e-01	1.081873375215e+01	7.212489168103e-01	-1.219759197547e+01	-8.131727983645e-01	-2.821356056934e+01	-1.880904037956e+00	4.412346314604e+01	2.941564209736e+00	5.939696961967e+00	3.959797974645e-01	0.000000000000e+00	0.000000000000e+00	7.954951288349e+00	5.303300858899e-01	-1.060660171780e-01	-7.071067811865e-03	2.651650429450e+01	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	5.303300858899e+00	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.336431816443e+01	8.909545442950e-01	0.000000000000e+00	0.000000000000e+00	4.454772721475e+00	2.969848480983e-01	-4.454772721475e+00	-2.969848480983e-01	
   2	JET	0.000000000000e+00	8.100000000000e+01	2.598076211353e+00	4.380000000000e+02	2.170000000000e+00	3.097127701597e+00	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-9.229440550759e+00	-2.107178207936e+00	9.229440550759e+00	2.107178207936e+00	7.711847976977e+00	1.760695885155e+00	-7.711847976977e+00	-1.760695885155e+00	-2.499382055189e+01	-5.706351724175e+00	2.836968974663e+01	6.477098115669e+00	1.985258856724e+01	4.532554467406e+00	-2.127726730997e+01	-4.857823586752e+00	2.044104283054e+00	4.666904755831e-01	-9.291383104791e-01	-2.121320343560e-01	9.910808645111e-01	2.262741699797e-01	0.000000000000e+00	0.000000000000e+00	7.742819253993e+00	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	1.548563850799e+00	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.119179843124e+00	9.404520189781e-01	0.000000000000e+00	0.000000000000e+00	2.477702161278e+00	5.656854249492e-01	-2.477702161278e+00	-5.656854249492e-01	
   3	JET	0.000000000000e+00	1.960000000000e+02	2.598076211353e+00	1.060000000000e+02	2.830000000000e+00	7.495331880577e-01	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-3.687703285244e+00	-3.478965363438e+00	3.687703285244e+00	3.478965363438e+00	2.518431511874e+00	2.375878784787e+00	-2.518431511874e+00	-2.375878784787e+00	-3.672712621483e+00	-3.464823227814e+00	3.830114590975e+00	3.613315651863e+00	0.000000000000e+00	0.000000000000e+00	-7.120565286549e-01	-6.717514421272e-01	3.073086071037e-01	2.899137802865e-01	-2.773272795814e-01	-2.616295090390e-01	0.000000000000e+00	0.000000000000e+00	1.574019694921e-01	1.484924240492e-01	1.873832970144e+00	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	3.747665940289e-01	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.968791401168e-01	9.404520189781e-01	0.000000000000e+00	0.000000000000e+00	6.820752011325e-01	6.434671708798e-01	-6.820752011325e-01	-6.434671708798e-01	
   4	JET	0.000000000000e+00	4.410000000000e+02	2.598076211353e+00	1.810000000000e+01	5.720000000000e+00	1.279863273948e-01	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-5.413821648799e-01	-2.991061684419e+00	5.413821648799e-01	2.991061684419e+00	6.232934144125e-01	3.443610024378e+00	-6.232934144125e-01	-3.443610024378e+00	-6.591295860830e-01	-3.641599923111e+00	6.770476719183e-01	3.740594872477e+00	9.982933536792e-02	5.515432893255e-01	-1.113481048334e-01	-6.151828996323e-01	-2.559726547895e-02	-1.414213562373e-01	4.095562476632e-02	2.262741699797e-01	6.911261679317e-02	3.818376618407e-01	-3.455630839659e-02	-1.909188309204e-01	3.199658184869e-01	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	6.399316369738e-02	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.058873224735e-01	1.689985207036e+00	0.000000000000e+00	0.000000000000e+00	1.126279681074e-01	6.222539674442e-01	-1.126279681074e-01	-6.222539674442e-01	
   5	JET	0.000000000000e+00	9.000000000000e+02	2.598076211353e+00	2.160000000000e+00	1.644000000000e+01	1.527350647363e-02	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-9.897232194912e-02	-4.582051942089e+00	9.897232194912e-02	4.582051942089e+00	9.301565442440e-02	4.306280297426e+00	-9.301565442440e-02	-4.306280297426e+00	-1.278392491843e-01	-5.918483758531e+00	1.165368543938e-01	5.395224740453e+00	9.316838948914e-03	4.313351365238e-01	-4.780607526246e-02	-2.213244225114e+00	1.191333504943e-02	5.515432893255e-01	-4.582051942089e-03	-2.121320343560e-01	0.000000000000e+00	0.000000000000e+00	1.191333504943e-02	5.515432893255e-01	3.818376618407e-02	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	7.636753236815e-03	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.576488558966e-02	4.433559518040e+00	0.000000000000e+00	0.000000000000e+00	2.275752464571e-02	1.053589103968e+00	-2.275752464571e-02	-1.053589103968e+00	
   6	JET	0.000000000000e+00	1.806250000000e+03	2.598076211353e+00	3.260000000000e-01	3.106000000000e+01	2.305168106668e-03	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-2.775422400428e-02	-8.513565645486e+00	2.775422400428e-02	8.513565645486e+00	-1.613617674668e-03	-4.949747468306e-01	1.613617674668e-03	4.949747468306e-01	-3.088925262935e-02	-9.475230867900e+00	2.335135292055e-02	7.162991693420e+00	5.670713542404e-03	1.739482681719e+00	-6.385315655471e-03	-1.958685783887e+00	-2.535684917335e-03	-7.778174593052e-01	8.851845529606e-03	2.715290039756e+00	3.158080306135e-03	9.687362902256e-01	-9.220672426673e-05	-2.828427124746e-02	5.762920266670e-03	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	1.152584053334e-03	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.282559383895e-02	1.006920056410e+01	0.000000000000e+00	0.000000000000e+00	6.177850525871e-03	1.895046173580e+00	-6.177850525871e-03	-1.895046173580e+00	
   7	JET	0.000000000000e+00	3.306250000000e+01	3.082207001484e+00	1.080000000000e+03	2.030000000000e+00	7.636753236815e+00	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-5.047893889535e+01	-4.673975823643e+00	5.047893889535e+01	4.673975823643e+00	3.528179995408e+01	3.266833329082e+00	-3.528179995408e+01	-3.266833329082e+00	2.138290906308e+00	1.979898987322e-01	-7.025812977870e+00	-6.505382386916e-01	-3.016517528542e+01	-2.793071785687e+00	3.383081683909e+01	3.132483040656e+00	1.832820776836e+00	1.697056274848e-01	-1.374615582627e+00	-1.272792206136e-01	3.818376618407e+00	3.535533905933e-01	-4.734787006825e+00	-4.384062043357e-01	1.909188309204e+01	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	3.818376618407e+00	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.782266222337e+00	8.131727983645e-01	0.000000000000e+00	0.000000000000e+00	3.283803891830e+00	3.040559159102e-01	-3.283803891830e+00	-3.040559159102e-01	
   8	JET	0.000000000000e+00	8.100000000000e+01	3.082207001484e+00	3.610000000000e+02	2.150000000000e+00	2.552655480083e+00	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-1.523935321610e+01	-4.221427483684e+00	1.523935321610e+01	4.221427483684e+00	6.330585590607e+00	1.753624817343e+00	-6.330585590607e+00	-1.753624817343e+00	-1.766437592218e+01	-4.893178925811e+00	2.090624838188e+01	5.791204537918e+00	8.398236529475e+00	2.326381310104e+00	-1.056799368755e+01	-2.927422074112e+00	7.913231988259e-01	2.192031021678e-01	-3.063186576100e-01	-8.485281374239e-02	1.684752616855e+00	4.666904755831e-01	-2.016597829266e+00	-5.586143571374e-01	6.381638700209e+00	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	1.276327740042e+00	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.756867918490e+00	7.636753236815e-01	0.000000000000e+00	0.000000000000e+00	7.147435344234e-01	1.979898987322e-01	-7.147435344234e-01	-1.979898987322e-01	
   9	JET	0.000000000000e+00	1.960000000000e+02	3.082207001484e+00	8.480000000000e+01	2.970000000000e+00	5.996265504462e-01	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-2.914185035168e+00	-3.436538956567e+00	2.914185035168e+00	3.436538956567e+00	6.955667985176e-01	8.202438661764e-01	-6.955667985176e-01	-8.202438661764e-01	-1.870834837392e+00	-2.206173157302e+00	2.638356821963e+00	3.111269837221e+00	-6.356041434730e-01	-7.495331880577e-01	1.019365135759e-01	1.202081528017e-01	-2.098692926562e-01	-2.474873734153e-01	0.000000000000e+00	0.000000000000e+00	2.998132752231e-01	3.535533905933e-01	-5.936302849417e-01	-7.000357133747e-01	1.499066376115e+00	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	2.998132752231e-01	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.015630640220e-01	8.273149339883e-01	0.000000000000e+00	0.000000000000e+00	4.377273818257e-01	5.161879502662e-01	-4.377273818257e-01	-5.161879502662e-01	
  10	JET	0.000000000000e+00	4.410000000000e+02	3.082207001484e+00	1.270000000000e+01	6.920000000000e+00	8.980256121069e-02	7.071067811865e-01	0.000000000000e+00	0.000000000000e+00	-8.441440753805e-01	-6.646803743154e+00	8.432460497684e-01	6.639732675342e+00	5.486936489973e-01	4.320422433050e+00	-5.486936489973e-01	-4.320422433050e+00	-4.570950365624e-01	-3.599173516240e+00	4.993022403314e-01	3.931513703397e+00	0.000000000000e+00	0.000000000000e+00	-1.005788685560e-01	-7.919595949289e-01	1.526643540582e-02	1.202081528017e-01	-5.298351111431e-02	-4.171930009001e-01	-3.143089642374e-02	-2.474873734153e-01	0.000000000000e+00	0.000000000000e+00	2.245064030267e-01	1.767766952966e+00	0.000000000000e+00	0.000000000000e+00	4.490128060535e-02	3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.020557627241e-01	1.590990257670e+00	0.000000000000e+00	0.000000000000e+00	5.118745989009e-02	4.030508652763e-01	-5.118745989009e-02	-4.030508652763e-01	
