CMS_TTB_DIFF_13TEV_2016_2L_TTRAP	10	10
   1	HQP_YQQ	-2.100000000000e+00	3.003289000000e+04	1.300000000000e+04	4.443390000000e+01	0.000000000000e+00	4.116808080007e+00	9.265016305134e+00	-2.870794918921e+00	-6.460821397448e+00	2.458366082738e+00	5.532636304124e+00	5.622313947384e-01	1.265320835530e+00	1.970538173073e+00	4.434763036945e+00	-7.609103078491e-01	-1.712454472484e+00	-2.386381310472e+00	-5.370632131034e+00	1.066699558464e+00	2.400643559229e+00	3.256459936345e-01	7.328773608314e-01	-2.560187876087e-01	-5.761789705804e-01	
   2	HQP_YQQ	-1.400000000000e+00	3.003289000000e+04	1.300000000000e+04	1.424030000000e+02	0.000000000000e+00	9.598091585721e+00	6.740090858845e+00	8.571891817968e-02	6.019460136351e-02	4.442433596660e-01	3.119620792161e-01	-5.313960660986e-01	-3.731635331409e-01	2.585151635808e+00	1.815377229278e+00	-1.157669885720e+00	-8.129532985397e-01	1.565723056876e+00	1.099501454938e+00	-2.533883085889e-01	-1.779374792588e-01	2.401842601618e+00	1.686651686845e+00	-4.814618202538e-01	-3.380980879994e-01	
   3	HQP_YQQ	-1.000000000000e+00	3.003289000000e+04	1.300000000000e+04	2.108460000000e+02	0.000000000000e+00	1.399154068504e+01	6.635905203344e+00	4.738648632837e+00	2.247445354826e+00	-4.080725757974e+00	-1.935405821298e+00	-3.305883915999e+00	-1.567913982717e+00	-3.157601537770e-01	-1.497586645120e-01	-6.594624278175e-01	-3.127697124050e-01	-1.296786437681e-01	-6.150396202350e-02	1.210320990527e+00	5.740308047235e-01	-1.362121990868e+00	-6.460269537328e-01	1.454038454806e-01	6.896210764282e-02	
   4	HQP_YQQ	-6.000000000000e-01	3.003289000000e+04	1.300000000000e+04	2.601540000000e+02	0.000000000000e+00	1.738319650867e+01	6.681887077910e+00	-6.410881286115e+00	-2.464263969078e+00	2.688885921874e+00	1.033574698784e+00	6.587639573410e-01	2.532207682146e-01	-9.341314941836e-01	-3.590686647845e-01	-3.638647371481e-01	-1.398651326322e-01	1.043630649103e+00	4.011587940616e-01	4.701842857377e-01	1.807330603173e-01	-1.780602593845e+00	-6.844417513646e-01	2.459109561866e+00	9.452514902195e-01	
   5	HQP_YQQ	-2.000000000000e-01	3.003289000000e+04	1.300000000000e+04	3.040280000000e+02	0.000000000000e+00	1.765080770789e+01	5.805652014909e+00	5.831607343159e+00	1.918115220690e+00	1.149419703268e+00	3.780637649388e-01	4.200933973421e+00	1.381758908200e+00	-7.910162348367e-01	-2.601787449961e-01	-8.585258176302e-02	-2.823837993968e-02	2.655716240481e-01	8.735104136728e-02	3.991872364182e-01	1.312994975523e-01	-6.536724071747e-01	-2.150040151482e-01	-2.325529498503e+00	-7.649063568168e-01	
   6	HQP_YQQ	2.000000000000e-01	3.003289000000e+04	1.300000000000e+04	2.910140000000e+02	0.000000000000e+00	1.895364020445e+01	6.512965082246e+00	-7.648201390840e+00	-2.628121461799e+00	-4.524115837718e+00	-1.554604190079e+00	3.570786865101e-01	1.227015492416e-01	-9.416506480079e-01	-3.235757207584e-01	3.347267899972e-01	1.150208546658e-01	-4.624943276244e-01	-1.589251127521e-01	-4.949607832788e-01	-1.700814336351e-01	9.129333842701e-01	3.137077199963e-01	-1.792854336814e+00	-6.160715074924e-01	
   7	HQP_YQQ	6.000000000000e-01	3.003289000000e+04	1.300000000000e+04	2.641500000000e+02	0.000000000000e+00	1.786354474286e+01	6.762651804981e+00	2.489013036952e+00	9.422725863911e-01	4.600452969251e+00	1.741606272667e+00	-3.157311441006e+00	-1.195272171496e+00	-2.057201581769e+00	-7.788005231000e-01	3.603080700932e-01	1.364028279739e-01	-5.787036652533e-01	-2.190814557083e-01	-8.020818569884e-01	-3.036463588826e-01	1.146828091947e+00	4.341578996582e-01	-3.693942347928e-01	-1.398426026094e-01	
   8	HQP_YQQ	1.000000000000e+00	3.003289000000e+04	1.300000000000e+04	2.148940000000e+02	0.000000000000e+00	1.343665492573e+01	6.252689663617e+00	4.033517499921e+00	1.876980045940e+00	-2.217165162613e+00	-1.031748286417e+00	1.879789521488e+00	8.747519807385e-01	8.427653907002e-01	3.921772551584e-01	3.559561587402e-01	1.656426697536e-01	-7.498444948999e-01	-3.489369153629e-01	-6.471930380213e-01	-3.011685007591e-01	1.159251310503e+00	5.394526187344e-01	3.794688853466e+00	1.765842161003e+00	
   9	HQP_YQQ	1.400000000000e+00	3.003289000000e+04	1.300000000000e+04	1.396040000000e+02	0.000000000000e+00	1.012491192869e+01	7.252594430453e+00	1.433546367123e-01	1.026866255353e-01	6.297541763242e-01	4.511003813101e-01	-1.028251354301e+00	-7.365486334925e-01	4.013150230938e+00	2.874667080411e+00	7.790028763672e-01	5.580089942747e-01	3.105620234713e-02	2.224592586683e-02	-1.021849774325e+00	-7.319631058742e-01	-2.163768824651e+00	-1.549933257393e+00	-8.628206541373e-01	-6.180486620278e-01	
  10	HQP_YQQ	2.100000000000e+00	3.003289000000e+04	1.300000000000e+04	4.847850000000e+01	0.000000000000e+00	4.106002878358e+00	8.469739943187e+00	-4.739320428035e-01	-9.776128444640e-01	6.489659706635e-01	1.338667596282e+00	-4.323908061389e-01	-8.919228238063e-01	1.055349451076e+00	2.176943286356e+00	1.427293752805e+00	2.944178868580e+00	6.444575537491e-01	1.329367768700e+00	2.103917351150e+00	4.339897792114e+00	1.387371606460e+00	2.861828659013e+00	6.547127049552e-02	1.350521787917e-01	
