POSF2U	0	20
   1	DIS_F2U	5.000000000000000e-07	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   2	DIS_F2U	1.940766723678214e-06	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   3	DIS_F2U	7.533150951473337e-06	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   4	DIS_F2U	2.924017738212866e-05	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   5	DIS_F2U	1.134967265153673e-04	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   6	DIS_F2U	4.405413401348635e-04	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   7	DIS_F2U	1.709975946676696e-03	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   8	DIS_F2U	6.637328831200572e-03	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
   9	DIS_F2U	2.576301385940815e-02	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  10	DIS_F2U	1.000000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  11	DIS_F2U	1.800000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  12	DIS_F2U	2.600000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  13	DIS_F2U	3.400000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  14	DIS_F2U	4.200000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  15	DIS_F2U	5.000000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  16	DIS_F2U	5.800000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  17	DIS_F2U	6.600000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  18	DIS_F2U	7.400000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  19	DIS_F2U	8.200000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
  20	DIS_F2U	9.000000000000000e-01	5.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
