ATLASZPT47FB	27	26
   1	EWK_PT	1.000000000000000e+00	8.315178393760001e+03	7.000000000000000e+03	2.822000000000000e-02	7.619400000000001e-05	1.044140000000000e-04	3.700000000000000e-01	1.053004487152000e-04	3.731412073536500e-01	6.746455505030178e-05	2.390664601357257e-01	-1.482568189024544e-05	-5.253608040483856e-02	2.652257903566929e-05	9.398504264943051e-02	-1.014568523871576e-04	-3.595210927964481e-01	-1.091345020227619e-05	-3.867275053960380e-02	6.945255859382343e-06	2.461111218774749e-02	1.939859442563346e-06	6.874058974356293e-03	1.221649817276407e-07	4.329021322737091e-04	5.935029587586649e-07	2.103128840392151e-03	-8.369704485631167e-07	-2.965876855290987e-03	1.477916931816116e-07	5.237125910050022e-04	-3.748331822137546e-07	-1.328253657738323e-03	-2.972416998814148e-08	-1.053301558757671e-04	-1.120420748924915e-07	-3.970307402285311e-04	-6.992445039689487e-08	-2.477833111158571e-04	-7.950993071202598e-09	-2.817502860100141e-05	-1.178136568278438e-09	-4.174828378024230e-06	-1.090184972380013e-08	-3.863164324521664e-05	4.643802759579684e-09	1.645571495244396e-05	1.657473137551043e-08	5.873398786502633e-05	3.468100712928683e-11	1.228951351144112e-07	1.660345810088668e-09	5.883578349003076e-06	1.819172750678020e-10	6.446395289433097e-07	-2.176770526053838e-11	-7.713573798915090e-08	1.007016337798591e-13	3.568449106302590e-10	
   2	EWK_PT	3.000000000000000e+00	8.315178393760001e+03	7.000000000000000e+03	5.840000000000000e-02	9.928000000000001e-05	1.868800000000000e-04	3.200000000000000e-01	2.358951501776349e-04	4.039300516740325e-01	1.684968249967789e-04	2.885219606109227e-01	-2.164358903986578e-05	-3.706094013675646e-02	-3.715937319171299e-06	-6.362906368444005e-03	4.492891696318443e-05	7.693307699175417e-02	-3.050835362465136e-06	-5.224033154906054e-03	2.968792338578207e-06	5.083548524962684e-03	-1.288694951642674e-06	-2.206669437744305e-03	2.662396723929145e-07	4.558898499878673e-04	6.530270647742937e-07	1.118197028723106e-03	-8.418641227270226e-07	-1.441548155354491e-03	-6.361143101577145e-07	-1.089236832461840e-03	-9.921118575602528e-08	-1.698821673904543e-04	1.362331355175628e-07	2.332759169821281e-04	1.431394457573976e-07	2.451017906804754e-04	-3.245484541173079e-09	-5.557336543104588e-06	3.338619062463226e-08	5.716813463121962e-05	-8.336855642262690e-08	-1.427543774360050e-04	-7.595125925254689e-09	-1.300535261173748e-05	1.940582988112729e-08	3.322916075535495e-05	-2.127845155970519e-09	-3.643570472552258e-06	-8.199855056710893e-10	-1.404084769984742e-06	1.652111297678852e-09	2.828957701504883e-06	1.548748447759447e-10	2.651966520136040e-07	-2.243988553540963e-11	-3.842446153323567e-08	1.163565514786262e-13	1.992406703401133e-10	
   3	EWK_PT	5.000000000000000e+00	8.315178393760001e+03	7.000000000000000e+03	5.805000000000000e-02	9.868500000000001e-05	1.335150000000000e-04	2.300000000000000e-01	2.236495296490450e-04	3.852705075780276e-01	-4.874775592863729e-05	-8.397546240936657e-02	1.209730856635144e-04	2.083946350792669e-01	-6.268651760106044e-05	-1.079871104238767e-01	-1.162635929294735e-05	-2.002818138319956e-02	-4.861062019626394e-06	-8.373922514429619e-03	-8.645857477240487e-06	-1.489381133030230e-02	6.077779948429656e-06	1.046990516525350e-02	1.010095228557430e-06	1.740043460047253e-03	2.339702719789237e-06	4.030495641325130e-03	8.763421835583431e-07	1.509633391142710e-03	-1.673477163812583e-08	-2.882820264965690e-05	-5.172588302528136e-07	-8.910574164561819e-04	1.257715029290638e-07	2.166606424273278e-04	1.366884138425657e-07	2.354666905126024e-04	1.429244797201014e-07	2.462092673903556e-04	-5.230101061000606e-08	-9.009648683894240e-05	9.494777551043976e-09	1.635620594495087e-05	-3.930915845524014e-08	-6.771603523727844e-05	-5.062971747608836e-09	-8.721742889937702e-06	3.753548789269180e-09	6.466061652487820e-06	-3.539008562154835e-09	-6.096483311205572e-06	-2.149889238888708e-09	-3.703512900755742e-06	-1.024148517115363e-10	-1.764252398131546e-07	1.824054275753711e-11	3.142212361332836e-08	-3.865095005224009e-14	-6.658217063262721e-11	
   4	EWK_PT	7.000000000000000e+00	8.315178393760001e+03	7.000000000000000e+03	4.917000000000000e-02	8.850600000000001e-05	1.081740000000000e-04	2.200000000000000e-01	1.796698926542591e-04	3.654055168888735e-01	-7.215164006101894e-05	-1.467391500122411e-01	3.572419175177024e-05	7.265444732920529e-02	1.057838160870307e-04	2.151389385540587e-01	1.772522407418129e-05	3.604885921126965e-02	1.683137178191327e-05	3.423097779522732e-02	1.749029935127765e-05	3.557107860743879e-02	-3.041807688514585e-06	-6.186308091345506e-03	1.243592923069993e-06	2.529170069290203e-03	-1.535783888326590e-07	-3.123416490393717e-04	2.225421012267445e-07	4.525973179311460e-04	4.689334491196086e-07	9.536982898507395e-04	9.963056108812398e-08	2.026246920645190e-04	1.556444580480122e-08	3.165435388407815e-05	3.421765202620969e-07	6.959050645964955e-04	-2.985030792443172e-08	-6.070837487173422e-05	-2.997431680563169e-08	-6.096057922642198e-05	-1.900846203721049e-08	-3.865865779379802e-05	2.265780674145950e-08	4.608055062326520e-05	-6.323709816550701e-09	-1.286091075157759e-05	4.181019494885915e-09	8.503191976583110e-06	-4.288592417910266e-09	-8.721969530018846e-06	-2.699065866736230e-09	-5.489253338898169e-06	-2.106824295056624e-10	-4.284775869547741e-07	1.318194068725714e-11	2.680890926836922e-08	-2.547163199394657e-14	-5.180319705907376e-11	
   5	EWK_PT	9.000000000000000e+00	8.315178393760001e+03	7.000000000000000e+03	4.076000000000000e-02	8.151999999999999e-05	9.782399999999999e-05	2.400000000000000e-01	1.286630725361399e-04	3.156601387049556e-01	-7.414749401736154e-05	-1.819123994537820e-01	-7.352644125058093e-05	-1.803887174940651e-01	1.417930844793996e-06	3.478731218827273e-03	7.949478344001017e-06	1.950313627085628e-02	-8.035134666248583e-05	-1.971328426459417e-01	-2.911297091222666e-05	-7.142534571203794e-02	2.367615514484426e-05	5.808673980580043e-02	-6.579655756059487e-07	-1.614243316010669e-03	5.503111776258277e-06	1.350125558453944e-02	-1.136029723187271e-06	-2.787119046092421e-03	-7.694302526537944e-07	-1.887709157639339e-03	-1.929192310972015e-07	-4.733052774710537e-04	2.696279451337969e-07	6.615013374234467e-04	-1.052039845693192e-07	-2.581059484036291e-04	-1.173934390539371e-08	-2.880113813884621e-05	5.752321224343142e-08	1.411266247385462e-04	4.740685669274451e-08	1.163073029753300e-04	-1.101444255075314e-08	-2.702267554159260e-05	1.042947798087941e-08	2.558753184710355e-05	-7.318136034107000e-09	-1.795421009349117e-05	3.820515453671046e-09	9.373197874560958e-06	1.321439960493424e-09	3.242001865783669e-06	1.366793658276901e-10	3.353271978108198e-07	-1.659765918766387e-11	-4.072045924353255e-08	2.380974623993705e-14	5.841449028443830e-11	
   6	EWK_PT	1.100000000000000e+01	8.315178393760001e+03	7.000000000000000e+03	3.380000000000000e-02	7.774000000000000e-05	8.787999999999999e-05	2.600000000000000e-01	1.038114615642103e-04	3.071345016692612e-01	-6.097424536746978e-05	-1.803971756434017e-01	-6.495242369326092e-05	-1.921669340037306e-01	-4.163021273431643e-05	-1.231663098648415e-01	-1.761013509010906e-06	-5.210099139085523e-03	4.379431391654342e-06	1.295689760844480e-02	7.548982210733789e-05	2.233426689566210e-01	-2.399598753948990e-05	-7.099404597482219e-02	1.470829672046290e-05	4.351567077060029e-02	3.203731698951332e-06	9.478496150743587e-03	-1.418531133459090e-06	-4.196837672955887e-03	-7.908683642483607e-07	-2.339847231504026e-03	-6.242315577979990e-07	-1.846838928396447e-03	-3.535482102976870e-08	-1.046000622182506e-04	9.336053085404680e-09	2.762145883255823e-05	8.806630384151225e-08	2.605511947973736e-04	1.228737385135589e-09	3.635317707501744e-06	3.828589525221941e-08	1.132718794444361e-04	-3.386953016276087e-08	-1.002057105407126e-04	-3.959643418095762e-09	-1.171492135531291e-05	-8.055722739591002e-09	-2.383349922955918e-05	8.249408362173046e-10	2.440653361589659e-06	1.221531512276814e-10	3.613998557031994e-07	-1.319293398830333e-10	-3.903234907782052e-07	-2.830096915056316e-11	-8.373067796024604e-08	6.251865286884246e-14	1.849664286060428e-10	
   7	EWK_PT	1.300000000000000e+01	8.315178393760001e+03	7.000000000000000e+03	2.815000000000000e-02	7.037500000000000e-05	7.319000000000001e-05	2.600000000000000e-01	8.317182090781906e-05	2.954593993172968e-01	-3.066473397424968e-05	-1.089333356101232e-01	-5.555181735012087e-05	-1.973421575492748e-01	-1.685015515983177e-05	-5.985845527471321e-02	-5.177107045970906e-06	-1.839114403542063e-02	6.993629726279984e-05	2.484415533314382e-01	-7.212569464229665e-06	-2.562191639157962e-02	5.065362667610753e-05	1.799418354391031e-01	-2.371225481483498e-05	-8.423536346300169e-02	1.168812818554482e-05	4.152088165380044e-02	-2.242044630916043e-06	-7.964634568085410e-03	-1.295352303401561e-06	-4.601606761639649e-03	-5.927872785385958e-07	-2.105816264790749e-03	4.809864357085334e-07	1.708655189017880e-03	2.689323571057978e-07	9.553547321697970e-04	-5.422078621078081e-09	-1.926138053668945e-05	2.381126173254319e-07	8.458707542644115e-04	-6.655459585673632e-08	-2.364284044644274e-04	-8.103859043524876e-08	-2.878813159333881e-04	-1.351043490911008e-08	-4.799444017445852e-05	-2.764304095947642e-08	-9.819907978499617e-05	2.400076358330526e-09	8.526026139717679e-06	-5.391087545862206e-10	-1.915128790714815e-06	-1.003964145566466e-10	-3.566480090822260e-07	1.396520489471330e-11	4.960996410200107e-08	-5.786925535859083e-14	-2.055746193910864e-10	
   8	EWK_PT	1.500000000000000e+01	8.315178393760001e+03	7.000000000000000e+03	2.375000000000000e-02	6.412500000000001e-05	6.175000000000000e-05	2.600000000000000e-01	7.036921504390108e-05	2.962914317637940e-01	-2.278786609881630e-05	-9.594890988975284e-02	-3.777109760254311e-05	-1.590362004317605e-01	-4.771397672089894e-06	-2.009009546143113e-02	-6.282909352942152e-06	-2.645435517028275e-02	3.906662841535359e-05	1.644910670120151e-01	-5.189753004749997e-05	-2.185159159894735e-01	-2.043556848716914e-05	-8.604449889334374e-02	5.309320622610646e-05	2.235503420046588e-01	-2.469976900216802e-06	-1.039990273775496e-02	-3.976016801965089e-06	-1.674112337669511e-02	-2.208795809989738e-06	-9.300192884167318e-03	-1.561218568955076e-06	-6.573551869284530e-03	3.410813660336414e-07	1.436132067510069e-03	3.993105351705284e-07	1.681307516507488e-03	1.113184227247243e-07	4.687091483146286e-04	2.103631507206985e-07	8.857395819818883e-04	-9.756466217420918e-08	-4.107985775756176e-04	-7.288294340034322e-08	-3.068755511593399e-04	-3.427621571713368e-08	-1.443209082826681e-04	-1.244334783551841e-08	-5.239304351797224e-05	1.489168333075313e-09	6.270182455053950e-06	2.286599981612639e-10	9.627789396263744e-07	9.809360011227793e-12	4.130256846832755e-08	-2.398959717061103e-13	-1.010088301920464e-09	-7.389851817371126e-14	-3.111516554682579e-10	
   9	EWK_PT	1.700000000000000e+01	8.315178393760001e+03	7.000000000000000e+03	2.012000000000000e-02	6.036000000000000e-05	5.432400000000000e-05	2.700000000000000e-01	5.879237865311344e-05	2.922086414170648e-01	-2.285579606580375e-05	-1.135973959532990e-01	-2.357577311772635e-05	-1.171758107242860e-01	-4.793456670683814e-06	-2.382433732944242e-02	-4.363703337861113e-06	-2.168838637107909e-02	9.504335598498050e-06	4.723824850148136e-02	-3.055119241029213e-05	-1.518448926952889e-01	-5.973644129712814e-05	-2.969008016755872e-01	-4.198077862770649e-05	-2.086519812510263e-01	1.821675807700916e-05	9.054054710243119e-02	6.856820123533280e-07	3.407962288038410e-03	-2.170559608154083e-06	-1.078806962303222e-02	-2.214134685732304e-06	-1.100464555532955e-02	7.230334777634471e-07	3.593605754291487e-03	2.636464521702690e-07	1.310370040607699e-03	3.365484944141220e-07	1.672706234662634e-03	2.736490950484860e-07	1.360084965449732e-03	-2.374189798481152e-07	-1.180014810378306e-03	-7.654398146839478e-08	-3.804372836401331e-04	-2.854798797906969e-08	-1.418886082458732e-04	-4.414978703814168e-09	-2.194323411438454e-05	5.221674895923959e-09	2.595265852844911e-05	-8.276030386579713e-10	-4.113335182196677e-06	-4.365827934938767e-11	-2.169894599870163e-07	-2.014862427294678e-12	-1.001422677581848e-08	-4.637521335724972e-14	-2.304931081374241e-10	
  10	EWK_PT	2.000000000000000e+01	8.315178393760001e+03	7.000000000000000e+03	1.595000000000000e-02	3.987500000000000e-05	3.987500000000000e-05	2.500000000000000e-01	4.525971401932591e-05	2.837599625036107e-01	-1.830327956889787e-05	-1.147541038802374e-01	-1.424550645457146e-05	-8.931352009135711e-02	-7.330724733155579e-06	-4.596065663420426e-02	-1.533982586861480e-06	-9.617445685651914e-03	4.206834157547769e-06	2.637513578399855e-02	-5.042301505801581e-06	-3.161317558496289e-02	-5.633269316677619e-06	-3.531830292587849e-02	-1.909078626502864e-05	-1.196914499374837e-01	-4.888742754772224e-05	-3.065042479481018e-01	-2.445287104999958e-05	-1.533095363636337e-01	-4.630965789852855e-06	-2.903426827493953e-02	-4.724251349137417e-06	-2.961913071559509e-02	1.634027288508077e-06	1.024468519440801e-02	1.824324719242262e-06	1.143777253443425e-02	1.039487837904325e-06	6.517165127926803e-03	5.127458266254074e-07	3.214707376961802e-03	-2.325451112607821e-07	-1.457963080004904e-03	-2.013917064762787e-07	-1.262643927750964e-03	-8.174276726537595e-08	-5.124938386543947e-04	-1.250190799804919e-08	-7.838186832632722e-05	1.473171322990489e-08	9.236183843200561e-05	-7.835948050879084e-10	-4.912820094595037e-06	-8.585388175412978e-11	-5.382688511230708e-07	2.890828613840496e-11	1.812431732815358e-07	-7.633698771237617e-14	-4.786018038393490e-10	
